회사명,거래소코드,2011,2012,2013,2014,2015,2016,2017,2018,2019
케이씨그린홀딩스(주),9440,0,0,0,0,1,0,0,0,0
케이씨코트렐(주),119650,0,0,0,0,0,0,0,0,0
케이알모터스(주),40,0,0,0,1,0,0,0,0,0
케이에이치건설(주),226360,0,0,0,0,0,0,1,0,1
케이에이치전자(주),111870,0,0,0,0,0,0,0,0,0
케이엠제약(주),225430,0,0,0,0,0,0,0,0,0
케이지이티에스(주),151860,0,0,0,0,0,0,0,0,0
케이지케미칼(주),1390,0,0,0,0,0,0,0,0,0
케이피엑스라이프사이언스(주),114450,0,0,0,0,0,0,0,0,0
케이피엑스케미칼(주),25000,0,0,0,0,0,0,0,0,0
케이피엑스홀딩스(주),92230,0,0,0,1,0,0,0,0,0
코나아이(주),52400,0,1,0,0,0,0,0,1,0
코드네이처(주),78940,0,0,0,0,0,0,0,1,1
코리아에프티(주),123410,0,1,0,0,0,0,0,0,0
코스맥스(주),192820,0,0,0,0,1,0,0,0,0
코스맥스비티아이(주),44820,0,0,0,0,1,1,0,0,0
코스맥스엔비티(주),222040,0,0,0,0,0,1,0,1,0
코스모신소재(주),5070,0,0,0,0,0,0,0,0,0
코스모화학(주),5420,0,0,0,0,0,0,0,0,0
코아스템(주),166480,0,0,0,0,0,1,0,0,0
코오롱글로벌(주),3070,0,0,0,0,0,0,0,0,0
코오롱생명과학(주),102940,0,1,0,1,0,0,0,0,0
코오롱인더스트리(주),120110,0,0,0,0,0,0,0,0,0
코오롱티슈진(주),950160,0,0,0,0,0,0,0,0,0
코오롱플라스틱(주),138490,0,0,0,0,0,0,0,0,0
코웨이(주),21240,0,0,0,0,0,0,0,0,0
코웰패션(주),33290,0,0,0,0,1,0,1,0,0
코위버(주),56360,0,0,0,0,0,0,0,0,0
콜마비앤에이치(주),200130,0,0,0,0,0,0,0,0,1
쿠쿠홀딩스(주),192400,0,0,0,0,0,1,0,1,0
쿠쿠홈시스(주),284740,0,0,0,0,0,0,0,0,0
큐렉소(주),60280,0,0,0,0,0,0,1,1,0
크로바하이텍(주),43590,0,0,0,0,0,0,0,0,0
크루셜텍(주),114120,0,0,0,0,0,0,0,0,0
크리스탈지노믹스(주),83790,0,0,0,0,0,0,0,0,0
키네마스터(주),139670,0,0,0,0,0,0,0,0,1
태경산업(주),15890,0,0,0,0,0,0,0,1,0
태경케미컬(주),6890,0,0,0,0,0,0,0,0,0
태광산업(주),3240,0,0,0,0,0,0,0,0,0
태림포장(주),11280,0,0,0,0,0,1,0,0,0
태양금속공업(주),4100,0,0,0,0,0,0,0,0,0
태원물산(주),1420,0,0,0,0,0,0,0,0,0
태평양물산(주),7980,0,0,0,0,0,0,0,0,0
테고사이언스(주),191420,0,0,0,0,0,0,0,0,0
테라사이언스(주),73640,0,0,0,0,0,0,0,1,0
텔코웨어(주),78000,0,0,0,0,0,0,0,0,0
티와이엠(주),2900,0,0,0,0,0,0,0,0,0
티제이미디어(주),32540,0,0,0,0,0,0,0,0,0
티케이지애강(주),22220,0,0,0,0,0,0,0,0,0
티케이지휴켐스(주),69260,0,0,0,0,0,0,0,0,0
팅크웨어(주),84730,0,0,0,0,0,0,0,0,0
파나케이아(주),58530,0,0,0,0,0,0,0,0,0
파미셀(주),5690,0,0,1,0,0,0,0,0,0
팜젠사이언스(주),4720,0,0,0,0,0,0,0,0,0
패션플랫폼(주),225590,0,0,0,0,0,0,0,1,1
팬오션(주),28670,0,0,0,0,0,0,0,0,0
퍼스텍(주),10820,0,0,0,0,0,0,0,0,0
펌텍코리아(주),251970,0,0,0,0,0,0,0,0,0
페이퍼코리아(주),1020,0,0,0,0,0,0,0,1,0
평화산업(주),90080,0,0,0,1,0,0,0,0,0
평화홀딩스(주),10770,0,0,0,0,0,0,1,0,0
포스코스틸리온(주),58430,0,0,0,0,0,0,0,0,0
포스코홀딩스(주),5490,0,0,0,0,0,0,0,0,0
풍국주정공업(주),23900,0,0,0,0,0,0,0,0,0
피씨엘(주),241820,0,0,0,0,0,0,0,1,0
피앤씨테크(주),237750,0,0,0,0,0,0,0,0,0
피에스케이(주),319660,0,0,0,0,0,0,0,0,0
피에스케이홀딩스(주),31980,0,0,0,0,0,0,0,0,0
피에스텍(주),2230,0,0,0,0,0,0,0,0,0
피에이치에이(주),43370,0,0,0,0,0,0,0,0,0
하나마이크론(주),67310,0,0,0,0,0,0,0,0,0
하나머티리얼즈(주),166090,0,0,0,0,0,0,0,1,0
하나제약(주),293480,0,0,0,0,0,0,0,0,0
하이록코리아(주),13030,0,0,0,0,0,0,0,0,0
하이즈항공(주),221840,0,0,0,0,0,0,1,0,0
하이트진로(주),80,0,0,0,0,0,0,0,0,0
하이트진로홀딩스(주),140,0,0,0,0,0,0,0,1,0
한국가스공사(주),36460,0,0,0,0,0,0,0,0,0
한국공항(주),5430,0,0,0,0,0,0,0,0,0
한국기업평가(주),34950,0,0,0,0,0,0,0,0,0
한국내화(주),10040,0,0,0,0,0,0,0,0,0
한국단자공업(주),25540,0,0,0,0,0,0,0,0,0
한국맥널티(주),222980,0,0,0,0,0,1,0,0,0
한국석유공업(주),4090,0,0,0,0,0,0,0,0,0
한국선재(주),25550,0,0,0,0,0,0,0,0,0
한국수출포장공업(주),2200,0,0,0,0,0,0,0,1,0
한국쉘석유(주),2960,0,0,0,0,0,0,0,0,0
한국알콜산업(주),17890,0,0,0,0,0,0,0,0,0
한국앤컴퍼니(주),240,0,0,0,0,0,0,0,0,1
한국유나이티드제약(주),33270,0,0,0,0,0,0,0,0,0
한국유니온제약(주),80720,0,0,0,0,0,0,0,0,0
한국전력공사(주),15760,0,0,0,0,0,0,0,0,0
한국전력기술(주),52690,0,0,0,0,0,0,0,0,0
한국전자금융(주),63570,0,0,0,0,0,0,0,1,0
한국전자인증(주),41460,0,0,0,0,0,0,0,0,0
한국정밀기계(주),101680,0,0,0,0,0,0,0,0,0
한국정보공학(주),39740,0,0,0,0,0,0,1,0,0
한국정보인증(주),53300,0,0,0,0,0,0,0,0,1
한국정보통신(주),25770,0,0,0,0,0,0,0,0,0
한국조선해양(주),9540,0,0,0,0,0,0,0,0,0
한국주강(주),25890,0,0,0,0,0,0,1,0,0
한국주철관공업(주),970,0,0,0,0,0,0,0,0,0
한국지역난방공사,71320,0,0,0,0,0,0,0,0,0
한국철강(주),104700,0,0,0,0,0,0,0,0,0
한국컴퓨터(주),54040,0,0,0,0,0,0,0,0,0
한국콜마(주),161890,0,0,0,0,0,0,0,0,0
한국콜마홀딩스(주),24720,0,0,0,0,0,0,0,1,0
한국타이어앤테크놀로지(주),161390,0,1,0,0,0,0,0,0,0
한국프랜지공업(주),10100,0,0,0,0,0,0,0,0,0
한국항공우주산업(주),47810,0,0,0,0,0,0,0,0,0
한국화장품(주),123690,0,0,0,0,0,0,0,0,0
한라아이엠에스(주),92460,0,0,0,0,0,0,0,0,0
한미반도체(주),42700,0,0,0,0,0,0,0,0,0
한미사이언스(주),8930,0,0,0,0,0,0,0,0,0
한미약품(주),128940,0,0,0,0,0,0,0,0,0
한성기업(주),3680,0,0,0,0,0,0,0,1,0
한세실업(주),105630,0,0,0,0,0,0,0,0,0
한세엠케이(주),69640,0,0,0,0,0,0,0,0,0
한세예스24홀딩스(주),16450,0,0,0,0,0,0,1,1,0
한솔로지스틱스(주),9180,0,0,0,0,0,0,0,1,0
한솔아이원스(주),114810,0,0,0,0,0,0,1,0,0
한솔인티큐브(주),70590,0,0,0,0,0,0,0,0,0
한솔제지(주),213500,0,0,0,0,0,0,1,0,0
한솔테크닉스(주),4710,0,0,0,1,0,0,0,0,0
한솔피엔에스(주),10420,0,0,0,0,0,0,0,0,0
한솔홀딩스(주),4150,0,0,0,0,0,0,0,0,0
한스바이오메드(주),42520,0,1,0,0,0,1,1,1,1
한신공영(주),4960,0,0,0,0,0,0,1,0,0
한신기계공업(주),11700,0,0,0,0,0,0,0,0,0
한양디지텍(주),78350,0,1,0,0,0,0,0,0,0
한양이엔지(주),45100,0,0,0,0,0,0,0,0,0
한온시스템(주),18880,0,0,0,0,0,0,0,0,0
한올바이오파마(주),9420,0,0,0,0,0,0,0,0,0
한일네트웍스(주),46110,0,0,1,0,0,0,0,0,0
한일단조공업(주),24740,0,0,0,0,0,0,0,0,0
한일사료(주),5860,0,0,0,0,0,0,0,0,0
한일시멘트(주),300720,0,0,0,0,0,0,0,0,0
한일철강(주),2220,0,0,0,0,0,0,0,0,0
한일현대시멘트(주),6390,0,0,0,0,0,0,0,0,0
한일홀딩스(주),3300,0,0,0,0,0,0,0,0,0
한일화학공업(주),7770,0,0,0,0,0,0,0,0,0
한전산업개발(주),130660,0,0,0,0,0,0,0,0,0
한전케이피에스(주),51600,0,0,0,0,0,0,0,0,0
한창산업(주),79170,0,0,0,0,0,0,0,0,0
한화솔루션(주),9830,0,0,0,0,0,0,0,0,0
한화시스템(주),272210,0,0,0,0,0,0,0,0,0
한화에어로스페이스(주),12450,0,0,0,0,0,0,0,0,1
해성디에스(주),195870,0,0,0,0,0,0,0,0,0
해성산업(주),34810,0,0,0,0,0,0,0,0,0
해성옵틱스(주),76610,0,0,0,0,0,0,0,0,0
해태제과식품(주),101530,0,0,0,0,0,0,0,0,0
핸즈코퍼레이션(주),143210,0,0,0,0,0,0,0,0,0
헝셩그룹유한회사,900270,0,0,0,0,0,0,0,0,0
현대건설(주),720,0,1,0,0,0,0,0,0,0
현대건설기계(주),267270,0,0,0,0,0,0,0,0,0
현대글로비스(주),86280,0,0,0,0,0,0,0,0,0
현대두산인프라코어(주),42670,0,0,0,0,0,0,0,0,0
현대로템(주),64350,0,0,0,0,0,0,0,0,0
현대모비스(주),12330,0,0,0,0,0,0,0,0,0
현대무벡스(주),319400,0,0,0,0,0,0,0,0,0
현대바이오사이언스(주),48410,0,0,0,0,1,0,0,0,0
현대비앤지스틸(주),4560,0,0,0,0,0,0,0,0,0
현대약품(주),4310,0,0,0,0,0,0,0,0,0
현대에너지솔루션(주),322000,0,0,0,0,0,0,0,0,0
현대에이치티(주),39010,0,0,0,0,0,0,0,1,0
현대엘리베이터(주),17800,0,0,0,0,0,0,0,0,0
현대오토에버(주),307950,0,0,0,0,0,0,0,0,0
현대위아(주),11210,0,0,0,1,0,0,0,0,0
현대일렉트릭앤에너지시스템(주),267260,0,0,0,0,0,0,0,0,0
현대자동차(주),5380,0,0,0,0,0,0,0,0,0
현대제철(주),4020,0,0,0,0,0,0,0,0,0
현대코퍼레이션(주),11760,0,0,0,0,0,0,0,0,0
현대코퍼레이션홀딩스(주),227840,0,0,0,0,0,0,0,1,0
현우산업(주),92300,0,0,0,0,1,0,1,0,0
호전실업(주),111110,0,0,0,0,0,0,0,0,0
화성밸브(주),39610,0,0,0,0,0,0,1,0,0
화성산업(주),2460,0,1,0,0,0,0,0,0,0
화일약품(주),61250,0,0,1,0,0,0,0,0,0
화천기계(주),10660,0,0,0,0,0,0,0,0,0
화천기공(주),850,0,0,0,0,0,0,0,0,0
환인제약(주),16580,0,0,0,0,0,0,0,0,0
효성아이티엑스(주),94280,0,0,0,0,0,0,0,0,0
효성오앤비(주),97870,0,0,0,0,0,0,0,0,0
효성중공업(주),298040,0,0,0,0,0,0,0,0,0
효성첨단소재(주),298050,0,0,0,0,0,0,0,0,0
효성티앤씨(주),298020,0,0,0,0,0,0,0,0,0
효성화학(주),298000,0,0,0,0,0,0,0,0,0
휴림네트웍스(주),192410,0,0,0,0,0,0,0,0,1
휴림로봇(주),90710,0,0,0,0,0,0,0,0,0
휴마시스(주),205470,0,0,0,0,0,0,1,0,0
휴젤(주),145020,0,0,0,0,0,1,1,1,1
흥구석유(주),24060,0,0,0,0,0,0,0,0,0
흥아해운(주),3280,0,0,0,0,0,0,0,0,0
