회사명,거래소코드,회계년도,당기자본(IFRS연결),전기자본(IFRS연결),당기자본(IFRS개별),전기자본(IFRS개별)
이트론(주),96040,Dec-19,65383990,65383990,65386564,65386564
이화공영(주),1840,Dec-11,,,32173631,32173631
이화공영(주),1840,Dec-12,,,33212469,32614979
이화공영(주),1840,Dec-13,,,33216230,33216230
이화공영(주),1840,Dec-14,,,40721229,40721229
이화공영(주),1840,Dec-15,,,41441866,41441866
이화공영(주),1840,Dec-16,,,42161760,42161760
이화공영(주),1840,Dec-17,,,42505927,42505927
이화공영(주),1840,Dec-18,,,42863017,42863017
이화공영(주),1840,Dec-19,,,42715453,42715453
이화산업(주),760,Mar-11,210940781,210940781,44680932,44680932
이화산업(주),760,Mar-12,208567629,208567629,42548505,42548505
이화산업(주),760,Mar-13,183985511,183985511,46547631,46547631
이화산업(주),760,Mar-14,181154951,181154951,42379517,42379517
이화산업(주),760,Mar-15,187675492,187675492,66258861,66258861
이화산업(주),760,Mar-16,187802670,187802670,66162315,66162315
이화산업(주),760,Dec-17,184790555,184790555,66350059,66350059
이화산업(주),760,Dec-18,182804636,182804636,66005292,66005292
이화산업(주),760,Dec-19,177892451,177892451,62120861,62120861
이화전기공업(주),24810,Dec-11,79178910,79178910,71727961,71727961
이화전기공업(주),24810,Dec-12,86134874,86134874,66122294,66122294
이화전기공업(주),24810,Dec-13,66311663,66311663,59342658,59342658
이화전기공업(주),24810,Dec-14,53158464,,40415543,53158464
이화전기공업(주),24810,Dec-15,,,49759245,49759245
이화전기공업(주),24810,Dec-16,,,66261711,66261711
이화전기공업(주),24810,Dec-17,,,104186424,104186424
이화전기공업(주),24810,Dec-18,,,189437786,189437786
이화전기공업(주),24810,Dec-19,,209584808,209584808,209584808
인베니아(주),79950,Dec-11,,54164933,54164933,54164933
인베니아(주),79950,Dec-12,32464156,32464156,32485111,32485111
인베니아(주),79950,Dec-13,36830378,36830378,36813848,36813848
인베니아(주),79950,Dec-14,33076118,33076118,33141986,33141986
인베니아(주),79950,Dec-15,34175804,34175804,34511184,34511184
인베니아(주),79950,Dec-16,42120948,42120948,42417947,42417947
인베니아(주),79950,Dec-17,43181674,43181674,43466422,43466422
인베니아(주),79950,Dec-18,45464201,45464201,45454354,45454354
인베니아(주),79950,Dec-19,45129858,45129858,45383777,45383777
인선이엔티(주),60150,Dec-11,157296176,157296176,155287693,155287693
인선이엔티(주),60150,Dec-12,148951219,148951219,148482394,148482394
인선이엔티(주),60150,Dec-13,133359688,133359688,143156518,143156518
인선이엔티(주),60150,Dec-14,146353785,146353785,151711481,151711481
인선이엔티(주),60150,Dec-15,144979522,144979522,153816744,153816744
인선이엔티(주),60150,Dec-16,145681006,145681006,155484294,155484294
인선이엔티(주),60150,Dec-17,169748567,169748567,163390415,163390415
인선이엔티(주),60150,Dec-18,186940061,186940061,183363582,183363582
인선이엔티(주),60150,Dec-19,206345333,206345333,209324812,209324812
인지컨트롤스(주),23800,Dec-11,279548869,279548869,119260193,119260193
인지컨트롤스(주),23800,Dec-12,193021909,193021909,127558486,127558486
인지컨트롤스(주),23800,Dec-13,195502164,195502164,138959163,138959163
인지컨트롤스(주),23800,Dec-14,193000799,193000799,140281241,140281241
인지컨트롤스(주),23800,Dec-15,202648003,202648003,150925977,150925977
인지컨트롤스(주),23800,Dec-16,207802872,207802872,150644908,150644908
인지컨트롤스(주),23800,Dec-17,201293141,201293141,148092959,148092959
인지컨트롤스(주),23800,Dec-18,197829855,197829855,144955323,144955323
인지컨트롤스(주),23800,Dec-19,187490340,187490340,145788165,181338045
인천도시가스(주),34590,Dec-11,,,128357503,128357503
인천도시가스(주),34590,Dec-12,,,132464885,132464885
인천도시가스(주),34590,Dec-13,,,138683256,138683256
인천도시가스(주),34590,Dec-14,,,156473020,156473020
인천도시가스(주),34590,Dec-15,,,159535221,159535221
인천도시가스(주),34590,Dec-16,,,162821421,162821421
인천도시가스(주),34590,Dec-17,,171030365,171030365,171030365
인천도시가스(주),34590,Dec-18,180056121,180056121,180252636,180252636
인천도시가스(주),34590,Dec-19,184965972,184965972,185708555,185708555
인크로스(주),216050,Dec-16,46749075,46749075,46801792,46801792
인크로스(주),216050,Dec-17,61899927,61899927,61826249,61826249
인크로스(주),216050,Dec-18,62939341,62939341,70080553,70080553
인크로스(주),216050,Dec-19,65744492,65744492,69396603,69396603
인탑스(주),49070,Dec-11,290583931,290583931,273742247,273742247
인탑스(주),49070,Dec-12,333044717,333044717,308187640,308187640
인탑스(주),49070,Dec-13,383407324,383407324,326381247,326381247
인탑스(주),49070,Dec-14,377623697,377623697,312767775,312767775
인탑스(주),49070,Dec-15,408007843,408007843,325507702,325507702
인탑스(주),49070,Dec-16,423267578,423267578,361064975,361064975
인탑스(주),49070,Dec-17,428347466,428347466,359337548,359337548
인탑스(주),49070,Dec-18,463688644,463688644,357307636,357307636
인탑스(주),49070,Dec-19,520921000,520921000,367573845,367573845
인터지스(주),129260,Dec-11,201666350,201666350,194832637,194832637
인터지스(주),129260,Dec-12,197485774,197485774,205593626,205593626
인터지스(주),129260,Dec-13,185797764,185797764,171794249,171794249
인터지스(주),129260,Dec-14,199406542,199406542,181639635,181639635
인터지스(주),129260,Dec-15,214665994,214665994,193274343,193274343
인터지스(주),129260,Dec-16,220847600,220847600,200641746,200641746
인터지스(주),129260,Dec-17,242852687,242852687,224189394,224189394
인터지스(주),129260,Dec-18,223364596,223364596,204645274,204645274
인터지스(주),129260,Dec-19,180174917,180174917,164585713,164585713
인포뱅크(주),39290,Dec-11,,,44463596,44463596
인포뱅크(주),39290,Dec-12,,56686823,54989177,55373055
인포뱅크(주),39290,Dec-13,53187407,53187407,51225504,51225504
인포뱅크(주),39290,Dec-14,48130728,48130728,45746875,45746875
인포뱅크(주),39290,Dec-15,50270241,50270241,47704520,47704520
인포뱅크(주),39290,Dec-16,52319613,52319613,49302008,49302008
인포뱅크(주),39290,Dec-17,54882710,54882710,51308776,51308776
인포뱅크(주),39290,Dec-18,55717526,55717526,51595588,51595588
인포뱅크(주),39290,Dec-19,55587598,55587598,50869744,50869744
인화정공(주),101930,Dec-11,116518511,116518511,116262973,116262973
인화정공(주),101930,Dec-12,120382981,120382981,118138879,118138879
인화정공(주),101930,Dec-13,131188633,131188633,120715477,120715477
인화정공(주),101930,Dec-14,128967264,128967264,121230280,121230280
인화정공(주),101930,Dec-15,136737547,136737547,120877652,120877652
인화정공(주),101930,Dec-16,140383645,140383645,118460442,118460442
인화정공(주),101930,Dec-17,144699175,144699175,120398371,120398371
인화정공(주),101930,Dec-18,142076614,142076614,121582774,121582774
인화정공(주),101930,Dec-19,132781551,132781551,121722052,121722052
일동제약(주),249420,Dec-16,268413711,268413711,268439806,268439806
일동제약(주),249420,Dec-17,285072622,284300918,284678798,283907093
일동제약(주),249420,Dec-18,276824828,276824828,275860913,275860913
일동제약(주),249420,Dec-19,252891513,252891513,251854891,251854891
일동홀딩스(주),230,Dec-11,310171675,310171675,304216541,304216541
일동홀딩스(주),230,Dec-12,324415804,,318868676,318868676
일동홀딩스(주),230,Dec-13,326604512,326604512,321860060,321860060
일동홀딩스(주),230,Dec-14,332949695,332949695,328398817,328398817
일동홀딩스(주),230,Dec-15,349980859,349980859,345033565,345033565
일동홀딩스(주),230,Dec-16,106837854,106837854,103917542,103917542
일동홀딩스(주),230,Dec-17,174635046,174057247,171887052,171887052
일동홀딩스(주),230,Dec-18,164946011,164946011,173241586,173241586
일동홀딩스(주),230,Dec-19,321094476,323839618,156363491,156363491
일성건설(주),13360,Dec-11,148812558,148812558,148626913,148626913
일성건설(주),13360,Dec-12,131768315,131768315,131751409,131751409
일성건설(주),13360,Dec-13,127579184,127579184,128165701,128165701
일성건설(주),13360,Dec-14,88841135,88841135,92214824,92214824
일성건설(주),13360,Dec-15,90141498,91654555,93700177,95213234
일성건설(주),13360,Dec-16,97418015,97418015,101108154,101108154
일성건설(주),13360,Dec-17,84203213,84203213,83683432,83683432
일성건설(주),13360,Dec-18,90090214,90090214,90116741,90116741
일성건설(주),13360,Dec-19,91095204,91095204,91453599,91453599
일성신약(주),3120,Dec-11,,,331704598,331704598
일성신약(주),3120,Dec-12,,,318058997,318058997
일성신약(주),3120,Dec-13,,,322744183,322744183
일성신약(주),3120,Dec-14,,,328682557,328682557
일성신약(주),3120,Dec-15,,,318342584,318342584
일성신약(주),3120,Dec-16,,,320100826,320100826
일성신약(주),3120,Dec-17,,,322826230,322826230
일성신약(주),3120,Dec-18,,,324335049,324335049
일성신약(주),3120,Dec-19,,,345489453,345489453
일신방직(주),3200,Dec-11,603358758,603358758,479865732,479865732
일신방직(주),3200,Dec-12,611931726,,464473729,464473729
일신방직(주),3200,Dec-13,647573799,647573799,483059656,483059656
일신방직(주),3200,Dec-14,666132135,666132135,484044539,484044539
일신방직(주),3200,Dec-15,678884519,678884519,489731685,489731685
일신방직(주),3200,Dec-16,694223810,694223810,498052370,498052370
일신방직(주),3200,Dec-17,704866193,704866193,492459560,492459560
일신방직(주),3200,Dec-18,723239069,723239069,500319488,500319488
일신방직(주),3200,Dec-19,723200211,723200211,486711928,486711928
일양약품(주),7570,Mar-11,,,125330249,125330249
일양약품(주),7570,Mar-12,,,177471498,177471498
일양약품(주),7570,Mar-13,,,181877369,181877369
일양약품(주),7570,Mar-14,,183880576,183880576,179460721
일양약품(주),7570,Mar-15,183462854,183462854,169325659,169325659
일양약품(주),7570,Dec-16,217354969,217354969,194777109,194777109
일양약품(주),7570,Dec-17,210983629,210983629,185497993,185497993
일양약품(주),7570,Dec-18,209880043,209880043,176860676,176860676
일양약품(주),7570,Dec-19,222739314,222739314,180961710,180961710
일정실업(주),8500,Dec-11,49183208,49183208,43468872,43468872
일정실업(주),8500,Dec-12,50701042,50701042,45413753,45413753
일정실업(주),8500,Dec-13,50823490,50823490,45174440,45174440
일정실업(주),8500,Dec-14,51988401,51988401,46938267,46938267
일정실업(주),8500,Dec-15,57615231,57615231,52860694,52860694
일정실업(주),8500,Dec-16,58900400,58900400,55020218,55020218
일정실업(주),8500,Dec-17,50917321,50917321,49770941,49770941
일정실업(주),8500,Dec-18,42864520,42864520,43297471,43297471
일정실업(주),8500,Dec-19,29533657,29533657,34087708,34087708
일진다이아몬드(주),81000,Dec-11,62218231,62218231,62065780,62065780
일진다이아몬드(주),81000,Dec-12,68219506,68219506,67287520,67287520
일진다이아몬드(주),81000,Dec-13,69637690,69637690,71309966,71309966
일진다이아몬드(주),81000,Dec-14,70238860,70238860,75054954,75054954
일진다이아몬드(주),81000,Dec-15,80656787,80656787,86110485,86110485
일진다이아몬드(주),81000,Dec-16,84812035,84812035,89745681,89745681
일진다이아몬드(주),81000,Dec-17,98061785,98061785,98544696,98544696
일진다이아몬드(주),81000,Dec-18,103254089,103254089,102375559,102375559
일진다이아몬드(주),81000,Dec-19,184624009,185038459,172710986,172710986
일진디스플레이(주),20760,Dec-11,,,89787934,89787934
일진디스플레이(주),20760,Dec-12,,,150861833,150861833
일진디스플레이(주),20760,Dec-13,,,150394117,150394117
일진디스플레이(주),20760,Dec-14,,,158307090,158307090
일진디스플레이(주),20760,Dec-15,,,130661660,130661660
일진디스플레이(주),20760,Dec-16,,,63832826,63832826
일진디스플레이(주),20760,Dec-17,,,82663725,82663725
일진디스플레이(주),20760,Dec-18,,80970752,80970752,80970752
일진디스플레이(주),20760,Dec-19,50315239,50315239,51476183,51476183
일진머티리얼즈(주),20150,Dec-11,327024424,327024424,329617123,329617123
일진머티리얼즈(주),20150,Dec-12,271111304,271111304,278279698,278279698
일진머티리얼즈(주),20150,Dec-13,285429688,285429688,284864183,284864183
일진머티리얼즈(주),20150,Dec-14,292686425,292686425,313959288,313959288
일진머티리얼즈(주),20150,Dec-15,232841056,232841056,247081345,247081345
일진머티리얼즈(주),20150,Dec-16,294700826,294700826,263944748,263944748
일진머티리얼즈(주),20150,Dec-17,530430116,530430116,512453633,512453633
일진머티리얼즈(주),20150,Dec-18,528412825,528412825,514356160,514356160
일진머티리얼즈(주),20150,Dec-19,815450948,815450948,554232429,554232429
일진전기(주),103590,Dec-11,333715367,333715367,333775549,333775549
일진전기(주),103590,Dec-12,316620151,316620151,317335047,317335047
일진전기(주),103590,Dec-13,321086823,306347179,321544853,306805210
일진전기(주),103590,Dec-14,313497311,313497311,320110918,320110918
일진전기(주),103590,Dec-15,321268748,321268748,320954948,320954948
일진전기(주),103590,Dec-16,319909706,319909706,318077297,318077297
일진전기(주),103590,Dec-17,317969248,317969248,316077835,316077835
일진전기(주),103590,Dec-18,300323897,300323897,297874319,297874319
일진전기(주),103590,Dec-19,303724466,303724466,300606073,300606073
일진홀딩스(주),15860,Dec-11,446447117,446447117,273497518,273497518
일진홀딩스(주),15860,Dec-12,417423553,417423553,268790248,268790248
일진홀딩스(주),15860,Dec-13,422012535,403821046,270163583,270163583
일진홀딩스(주),15860,Dec-14,439652890,439652890,306523680,306523680
일진홀딩스(주),15860,Dec-15,455752321,466055111,306201738,306201738
일진홀딩스(주),15860,Dec-16,452248166,452248166,300901358,300901358
일진홀딩스(주),15860,Dec-17,450166505,450166505,227658707,227658707
일진홀딩스(주),15860,Dec-18,447530534,447530534,248042309,248042309
일진홀딩스(주),15860,Dec-19,516482289,516482289,251041587,251041587
잉글우드랩(주),950140,Dec-16,74810997,74810997,77251651,75267262
잉글우드랩(주),950140,Dec-17,60330864,60330864,58961064,58961064
잉글우드랩(주),950140,Dec-18,56705437,56705437,57377768,57377768
잉글우드랩(주),950140,Dec-19,61125065,61125065,62286532,62286532
자이글(주),234920,Dec-16,,81311420,81311420,81311420
자이글(주),234920,Dec-17,85134557,85134557,85098712,85098712
자이글(주),234920,Dec-18,82232099,,82229295,82232099
자이글(주),234920,Dec-19,,,51663681,51663681
자이에스앤디(주),317400,Dec-19,,,145135273,145135273
자화전자(주),33240,Dec-11,151860569,151860569,139580763,139580763
자화전자(주),33240,Dec-12,201813617,202226585,176543380,176543380
자화전자(주),33240,Dec-13,240016022,240016022,209564269,209564269
자화전자(주),33240,Dec-14,259354432,259354432,236750008,236750008
자화전자(주),33240,Dec-15,274901842,274901842,249463748,249463748
자화전자(주),33240,Dec-16,284689274,284689274,256867633,256867633
자화전자(주),33240,Dec-17,283630884,283630884,268401432,268401432
자화전자(주),33240,Dec-18,276961702,276961702,263012850,263012850
자화전자(주),33240,Dec-19,278601830,278601830,272070181,272070181
재영솔루텍(주),49630,Dec-11,43704120,43704120,45496983,45496983
재영솔루텍(주),49630,Dec-12,36416951,36416951,33576901,33576901
재영솔루텍(주),49630,Dec-13,31579388,31579388,29822943,29822943
재영솔루텍(주),49630,Dec-14,31902790,31902790,30120953,30120953
재영솔루텍(주),49630,Dec-15,34835328,34835328,31971666,31971666
재영솔루텍(주),49630,Dec-16,39791092,39791092,36401259,36401259
재영솔루텍(주),49630,Dec-17,15646766,15646766,16801283,16801283
재영솔루텍(주),49630,Dec-18,42327400,42327400,35792447,35792447
재영솔루텍(주),49630,Dec-19,55708645,55708645,48943009,48943009
전방(주),950,Dec-11,236555049,236555049,228131379,228131379
전방(주),950,Dec-12,201637028,,192645183,192645183
전방(주),950,Dec-13,200398512,200398512,194301484,194301484
전방(주),950,Dec-14,176669470,176669470,172134565,172134565
전방(주),950,Dec-15,185911341,185911341,181443206,181443206
전방(주),950,Dec-16,166192582,166192582,163280819,163280819
전방(주),950,Dec-17,148902506,148902506,149793013,149793013
전방(주),950,Dec-18,124979263,124979263,127093630,127093630
전방(주),950,Dec-19,131324844,131324844,132404263,132404263
전진바이오팜(주),110020,Dec-18,,,3910771,3910771
전진바이오팜(주),110020,Dec-19,,,2898442,2898442
제너셈(주),217190,Dec-15,,,29079978,29079978
제너셈(주),217190,Dec-16,,,28109452,28109452
제너셈(주),217190,Dec-17,,,21594501,21594501
제너셈(주),217190,Dec-18,,,14683147,14683147
제너셈(주),217190,Dec-19,,,17364215,17364215
제룡산업(주),147830,Dec-12,,,25156171,25156171
제룡산업(주),147830,Dec-13,,,30728450,30728450
제룡산업(주),147830,Dec-14,,,33270744,33270744
제룡산업(주),147830,Dec-15,,,37444867,37444867
제룡산업(주),147830,Dec-16,,,45574441,45574441
제룡산업(주),147830,Dec-17,,,53090997,53090997
제룡산업(주),147830,Dec-18,,,55303597,55303597
제룡산업(주),147830,Dec-19,,,56848783,56848783
제룡전기(주),33100,Dec-11,,,33025554,33025554
제룡전기(주),33100,Dec-12,,,33279238,33279238
제룡전기(주),33100,Dec-13,,,36788343,36788343
제룡전기(주),33100,Dec-14,,,51336974,51336974
제룡전기(주),33100,Dec-15,,,54084556,54084556
제룡전기(주),33100,Dec-16,,,50510185,50510185
제룡전기(주),33100,Dec-17,,,49154068,49154068
제룡전기(주),33100,Dec-18,,,51276390,51276390
제룡전기(주),33100,Dec-19,,,56056456,56056456
제이더블유생명과학(주),234080,Dec-16,90301777,90301777,85894549,85894549
제이더블유생명과학(주),234080,Dec-17,102100959,102100959,96568454,96568454
제이더블유생명과학(주),234080,Dec-18,109257478,109257478,103112758,103112758
제이더블유생명과학(주),234080,Dec-19,122615499,122615499,116649293,116649293
제이더블유신약(주),67290,Dec-11,52806001,52806001,59570122,59570122
제이더블유신약(주),67290,Dec-12,49108531,49108531,60795544,60795544
제이더블유신약(주),67290,Dec-13,44942866,44942866,60497826,60497826
제이더블유신약(주),67290,Dec-14,42457925,42457925,62513891,62513891
제이더블유신약(주),67290,Dec-15,40079248,40079248,65255959,65255959
제이더블유신약(주),67290,Dec-16,38430537,34303290,68805406,68805406
제이더블유신약(주),67290,Dec-17,36633606,36633606,73783792,73783792
제이더블유신약(주),67290,Dec-18,33278381,33278381,74832878,74832878
제이더블유신약(주),67290,Dec-19,65935601,65935601,97377241,97377241
제이더블유중외제약(주),1060,Dec-11,170250775,170250775,169037492,169037492
제이더블유중외제약(주),1060,Dec-12,163662665,163662665,161933564,161933564
제이더블유중외제약(주),1060,Dec-13,200739269,200739269,198761805,198761805
제이더블유중외제약(주),1060,Dec-14,223827568,220024084,222045830,218242346
제이더블유중외제약(주),1060,Dec-15,225406683,225406684,223129784,223129784
제이더블유중외제약(주),1060,Dec-16,276313153,276313153,273979637,273979637
제이더블유중외제약(주),1060,Dec-17,270776505,270776505,267974397,267974397
제이더블유중외제약(주),1060,Dec-18,260111096,260111096,257549602,257549602
제이더블유중외제약(주),1060,Dec-19,230091819,230091819,228323080,228323080
제이더블유홀딩스(주),96760,Dec-11,246623203,246623203,153570414,153570414
제이더블유홀딩스(주),96760,Dec-12,205462282,205462282,141613456,141613456
제이더블유홀딩스(주),96760,Dec-13,236025068,236025068,166186456,166186456
제이더블유홀딩스(주),96760,Dec-14,211942654,207755614,162358168,162358168
제이더블유홀딩스(주),96760,Dec-15,270305929,270305929,169589918,169589918
제이더블유홀딩스(주),96760,Dec-16,277590776,277590776,188124803,188124803
제이더블유홀딩스(주),96760,Dec-17,374730110,370602863,177468804,177468804
제이더블유홀딩스(주),96760,Dec-18,400997275,400997275,187725408,187725408
제이더블유홀딩스(주),96760,Dec-19,351617519,335293604,179410766,179410766
제이스코홀딩스(주),23440,Dec-11,,,46275482,46275482
제이스코홀딩스(주),23440,Dec-12,,,45443142,45443142
제이스코홀딩스(주),23440,Dec-13,,,42553929,42553929
제이스코홀딩스(주),23440,Dec-14,,,46994570,46994570
제이스코홀딩스(주),23440,Dec-15,,,51992013,51992013
제이스코홀딩스(주),23440,Dec-16,,,57537612,57537612
제이스코홀딩스(주),23440,Dec-17,,,59288362,59288362
제이스코홀딩스(주),23440,Dec-18,,,59627504,59627504
제이스코홀딩스(주),23440,Dec-19,,,61039620,61039620
제이씨케미칼(주),137950,Dec-11,,42566323,42566323,42566323
제이씨케미칼(주),137950,Dec-12,45114023,45114023,43476456,43476456
제이씨케미칼(주),137950,Dec-13,44791932,44791932,44427340,44427340
제이씨케미칼(주),137950,Dec-14,42331253,42331253,43780438,43780438
제이씨케미칼(주),137950,Dec-15,57179370,57179370,61592873,61592873
제이씨케미칼(주),137950,Dec-16,67912037,67912037,76867971,76867971
제이씨케미칼(주),137950,Dec-17,65018219,65018219,79907120,79907120
제이씨케미칼(주),137950,Dec-18,68268292,68268292,89691539,89691539
제이씨케미칼(주),137950,Dec-19,90836500,90836500,107116851,107116851
제이씨현시스템(주),33320,Dec-11,57008561,57008561,53074531,53074531
제이씨현시스템(주),33320,Dec-12,56517752,56517752,51098298,51098298
제이씨현시스템(주),33320,Dec-13,58676980,58676980,52602253,52602253
제이씨현시스템(주),33320,Dec-14,61543333,61543333,54943207,54943207
제이씨현시스템(주),33320,Dec-15,62714418,62714418,56302415,56302415
제이씨현시스템(주),33320,Dec-16,67429664,67429664,58123101,58123101
제이씨현시스템(주),33320,Dec-17,80256348,80256348,66670627,66670627
제이씨현시스템(주),33320,Dec-18,88478695,88478695,72571262,72571262
제이씨현시스템(주),33320,Dec-19,88455611,88455611,71739680,71739680
제이엔케이히터(주),126880,Dec-11,76263712,76263712,73848619,73848619
제이엔케이히터(주),126880,Dec-12,77259581,77259581,74435116,74435116
제이엔케이히터(주),126880,Dec-13,75948605,75948605,73447891,73447891
제이엔케이히터(주),126880,Dec-14,57462314,57462314,52881331,52881331
제이엔케이히터(주),126880,Dec-15,61446763,61446763,57069931,57069931
제이엔케이히터(주),126880,Dec-16,75358527,75358527,67833748,67833748
제이엔케이히터(주),126880,Dec-17,58751673,58751673,53981684,53981684
제이엔케이히터(주),126880,Dec-18,53190765,53190765,49175609,49175609
제이엔케이히터(주),126880,Dec-19,89041221,89041221,82510199,82510199
제이엠아이(주),33050,Dec-11,107503218,107503218,99999385,99999385
제이엠아이(주),33050,Dec-12,73157783,73157783,75243033,75243033
제이엠아이(주),33050,Dec-13,52760005,52760005,51686248,51686248
제이엠아이(주),33050,Dec-14,49135330,49135330,53083707,53083707
제이엠아이(주),33050,Dec-15,47529793,47529793,52172782,52172782
제이엠아이(주),33050,Dec-16,46605276,46605276,42269360,42269360
제이엠아이(주),33050,Dec-17,45820266,45820266,43221898,43221898
제이엠아이(주),33050,Dec-18,42648566,42648566,44981517,44981517
제이엠아이(주),33050,Dec-19,35522582,35522582,40433507,40433507
제이엠티(주),94970,Dec-11,33149180,33149180,37645249,37645249
제이엠티(주),94970,Dec-12,35493702,35493702,37329350,37329350
제이엠티(주),94970,Dec-13,40159254,40159254,40087812,40087812
제이엠티(주),94970,Dec-14,44201090,44201090,44048976,44048976
제이엠티(주),94970,Dec-15,36392013,36392013,37960655,37960655
제이엠티(주),94970,Dec-16,37203906,37203906,41952016,41952016
제이엠티(주),94970,Dec-17,43769443,43769443,43042445,43042445
제이엠티(주),94970,Dec-18,54962190,54962190,47548006,47548006
제이엠티(주),94970,Dec-19,55263944,55263944,48250716,46786823
제이준코스메틱(주),25620,Dec-11,,,8078658,8078658
제이준코스메틱(주),25620,Dec-12,,12968762,12968762,12968762
제이준코스메틱(주),25620,Dec-13,3386525,,4023048,3386525
제이준코스메틱(주),25620,Dec-14,,20084816,20084816,20084816
제이준코스메틱(주),25620,Dec-15,13048679,13048679,13297174,13297174
제이준코스메틱(주),25620,Dec-16,86418893,,87145755,86418893
제이준코스메틱(주),25620,Dec-17,,126997740,126997740,127403392
제이준코스메틱(주),25620,Dec-18,126633179,126633179,126848708,126848708
제이준코스메틱(주),25620,Dec-19,53252793,53252793,60203642,60203642
제일약품(주),271980,Dec-17,,,177986237,177986237
제일약품(주),271980,Dec-18,,,184934545,184934545
제일약품(주),271980,Dec-19,,168855004,170044284,168855004
제일연마공업(주),1560,Dec-11,69960023,69960023,68268751,68268751
제일연마공업(주),1560,Dec-12,75797702,75797702,73886312,73886312
제일연마공업(주),1560,Dec-13,62198335,62198335,60276974,60276974
제일연마공업(주),1560,Dec-14,65537770,65537770,63128827,63128827
제일연마공업(주),1560,Dec-15,66808337,66808337,63914104,63914104
제일연마공업(주),1560,Dec-16,70399299,70399299,65853659,65853659
제일연마공업(주),1560,Dec-17,72830552,72830552,67925441,67925441
제일연마공업(주),1560,Dec-18,76839628,79311422,71659060,73443963
제일연마공업(주),1560,Dec-19,84012253,84012253,75902036,75902036
제일파마홀딩스(주),2620,Dec-11,,,231395420,231395420
제일파마홀딩스(주),2620,Dec-12,,,241405330,241405330
제일파마홀딩스(주),2620,Dec-13,,,237602483,237602483
제일파마홀딩스(주),2620,Dec-14,,,235212899,235212899
제일파마홀딩스(주),2620,Dec-15,,241388455,241388455,241388455
제일파마홀딩스(주),2620,Dec-16,252079729,252079729,247731530,247731530
제일파마홀딩스(주),2620,Dec-17,170438450,206724382,163751028,200036960
제일파마홀딩스(주),2620,Dec-18,589576299,589576299,484506719,484506719
제일파마홀딩스(주),2620,Dec-19,483037063,481847782,397518785,397518785
조광아이엘아이(주),44060,Dec-11,30657429,30657429,31605159,31605159
조광아이엘아이(주),44060,Dec-12,30562362,30562362,30440553,30440553
조광아이엘아이(주),44060,Dec-13,32050743,32050743,32182411,32182411
조광아이엘아이(주),44060,Dec-14,35826298,35826298,36443169,36443169
조광아이엘아이(주),44060,Dec-15,42102505,42102505,41980992,41980992
조광아이엘아이(주),44060,Dec-16,48576315,48576315,48664331,48664331
조광아이엘아이(주),44060,Dec-17,51263207,51263207,51429978,51429978
조광아이엘아이(주),44060,Dec-18,54267578,54267578,54496337,54496337
조광아이엘아이(주),44060,Dec-19,56733125,56733125,58045239,58045239
조광페인트(주),4910,Dec-11,116111586,116111586,111549339,111549339
조광페인트(주),4910,Dec-12,127103642,,113059330,113059330
조광페인트(주),4910,Dec-13,136664868,136664868,121301188,121301188
조광페인트(주),4910,Dec-14,150259829,150259829,134491268,134491268
조광페인트(주),4910,Dec-15,166076569,166076569,149560287,149560287
조광페인트(주),4910,Dec-16,183261971,183261971,165134704,165134704
조광페인트(주),4910,Dec-17,181826983,181826983,176336947,176336947
조광페인트(주),4910,Dec-18,174027335,174027335,171931555,171931555
조광페인트(주),4910,Dec-19,172734690,172734690,167373038,167373038
조광피혁(주),4700,Dec-11,133840592,133840592,133718983,133718983
조광피혁(주),4700,Dec-12,139832843,,141188904,141188904
조광피혁(주),4700,Dec-13,151497216,151497216,151234205,151234205
조광피혁(주),4700,Dec-14,170389352,170389352,170402753,170402753
조광피혁(주),4700,Dec-15,177110045,177110045,177017049,177017049
조광피혁(주),4700,Dec-16,205165043,205165043,205165043,205165043
조광피혁(주),4700,Dec-17,225655907,,225655907,225655907
조광피혁(주),4700,Dec-18,,,237292388,237292388
조광피혁(주),4700,Dec-19,,,275012032,275012032
조선내화(주),480,Dec-11,621872701,621872701,451081330,451081330
조선내화(주),480,Dec-12,637042625,637042625,459392061,459392061
조선내화(주),480,Dec-13,659375101,638504112,473240666,464162606
조선내화(주),480,Dec-14,650440912,650440912,465090225,465090225
조선내화(주),480,Dec-15,601284486,601284486,450189590,450189590
조선내화(주),480,Dec-16,634193597,634193597,476128086,476128086
조선내화(주),480,Dec-17,653617505,653617505,488765430,488765430
조선내화(주),480,Dec-18,693699617,693699617,502357199,502357199
조선내화(주),480,Dec-19,703332447,703332447,495087782,495087782
조선선재(주),120030,Dec-11,,,32693529,32693529
조선선재(주),120030,Dec-12,,,40103516,40103516
조선선재(주),120030,Dec-13,,,48364702,48364702
조선선재(주),120030,Dec-14,,,60851440,60851440
조선선재(주),120030,Dec-15,,,75267659,75267659
조선선재(주),120030,Dec-16,,,87882659,87882659
조선선재(주),120030,Dec-17,,,97491859,97491859
조선선재(주),120030,Dec-18,,,102616487,102616487
조선선재(주),120030,Dec-19,,,110477528,110477528
조아제약(주),34940,Dec-11,,,47946602,47946602
조아제약(주),34940,Dec-12,,49040053,49324111,50012382
조아제약(주),34940,Dec-13,50626052,50626052,51787738,51787738
조아제약(주),34940,Dec-14,46089873,46089873,47441774,47441774
