회사명,거래소코드,회계년도,[제조]   금융비용(IFRS연결),[제조]매출액(수익)(*)(IFRS연결),[제조]   금융비용(IFRS),[제조]매출액(수익)(*)(IFRS)
(주)이녹스,088390,2015/12,0,213351977,0,150343172
(주)이녹스,088390,2016/12,0,232537090,0,179245818
(주)이녹스,088390,2017/12,0,46130094,0,2739562
(주)이녹스,088390,2018/12,0,57752852,0,8896366
(주)이녹스,088390,2019/12,0,41540048,0,10840117
(주)이녹스첨단소재,272290,2017/12,0,193104083,0,192346321
(주)이녹스첨단소재,272290,2018/12,0,293115113,0,292520463
(주)이녹스첨단소재,272290,2019/12,0,349330168,0,348823600
(주)이라이콤,041520,2011/12,0,454884032,0,460808271
(주)이라이콤,041520,2012/12,0,542116976,0,502878073
(주)이라이콤,041520,2013/12,0,689897746,0,664730176
(주)이라이콤,041520,2014/12,0,647835666,0,603714033
(주)이라이콤,041520,2015/12,0,635525312,0,545967399
(주)이라이콤,041520,2016/12,0,306022430,0,273537246
(주)이라이콤,041520,2017/12,0,344006411,0,272139135
(주)이라이콤,041520,2018/12,0,367070174,0,324070076
(주)이라이콤,041520,2019/12,0,277051025,0,273731536
(주)이랜시스,264850,2017/12,,,,
(주)이랜시스,264850,2018/12,,,,
(주)이랜시스,264850,2019/12,0,52298488,0,39749494
(주)이랜텍,054210,2011/12,0,450396479,0,320882901
(주)이랜텍,054210,2012/12,0,548858755,0,383024479
(주)이랜텍,054210,2013/12,0,654680194,0,408359099
(주)이랜텍,054210,2014/12,0,579347225,0,260577476
(주)이랜텍,054210,2015/12,0,616138233,0,265894331
(주)이랜텍,054210,2016/12,0,602202164,0,201876266
(주)이랜텍,054210,2017/12,0,589202026,0,150807798
(주)이랜텍,054210,2018/12,0,451807947,0,98192890
(주)이랜텍,054210,2019/12,0,729024728,0,133109410
(주)이루온,065440,2011/12,0,42013015,0,23711764
(주)이루온,065440,2012/12,0,38595983,0,13109941
(주)이루온,065440,2013/12,0,50471130,0,23195832
(주)이루온,065440,2014/12,0,47225338,0,19534615
(주)이루온,065440,2015/12,0,51504260,0,22473736
(주)이루온,065440,2016/12,0,52553155,0,20412457
(주)이루온,065440,2017/12,0,34944446,0,11283713
(주)이루온,065440,2018/12,0,48285361,0,15563475
(주)이루온,065440,2019/12,0,49397597,0,20953753
(주)이마트,139480,2011/12,0,7974414433,0,7200793277
(주)이마트,139480,2012/12,0,12685041193,0,10939021197
(주)이마트,139480,2013/12,0,13035263108,0,10780080909
(주)이마트,139480,2014/12,0,13153607337,0,10838213347
(주)이마트,139480,2015/12,0,13639993102,0,11148885582
(주)이마트,139480,2016/12,0,14777876304,0,11631228087
(주)이마트,139480,2017/12,0,15876686561,0,12450694738
(주)이마트,139480,2018/12,0,17049079117,0,13148336659
(주)이마트,139480,2019/12,0,19062879818,0,13154820006
(주)이미지스테크놀로지,115610,2011/12,,,0,14251604
(주)이미지스테크놀로지,115610,2012/12,,,0,13908566
(주)이미지스테크놀로지,115610,2013/12,0,31054644,0,27126678
(주)이미지스테크놀로지,115610,2014/12,0,49985241,0,46212641
(주)이미지스테크놀로지,115610,2015/12,0,49347872,0,46138684
(주)이미지스테크놀로지,115610,2016/12,0,45034794,0,42757399
(주)이미지스테크놀로지,115610,2017/12,0,27618911,0,24699565
(주)이미지스테크놀로지,115610,2018/12,0,17067967,0,14237003
(주)이미지스테크놀로지,115610,2019/12,0,18952057,0,17806431
(주)이브이수성,084180,2011/12,,,0,31927492
(주)이브이수성,084180,2012/12,,,0,27321762
(주)이브이수성,084180,2013/12,,,0,34164190
(주)이브이수성,084180,2014/12,,,0,32749842
(주)이브이수성,084180,2015/12,,,0,34200137
(주)이브이수성,084180,2016/12,,,0,28127090
(주)이브이수성,084180,2017/12,0,26355801,0,26346801
(주)이브이수성,084180,2018/12,0,23538548,0,23545568
(주)이브이수성,084180,2019/12,0,22705956,0,22696866
(주)이브이첨단소재,131400,2011/12,0,81034863,0,76032838
(주)이브이첨단소재,131400,2012/12,0,75341639,0,70410925
(주)이브이첨단소재,131400,2013/12,0,84050908,0,79981572
(주)이브이첨단소재,131400,2014/12,0,63004624,0,61674711
(주)이브이첨단소재,131400,2015/12,0,50306399,0,48929854
(주)이브이첨단소재,131400,2016/12,0,60852375,0,58584984
(주)이브이첨단소재,131400,2017/12,0,87080093,0,81911819
(주)이브이첨단소재,131400,2018/12,0,65691719,0,62622211
(주)이브이첨단소재,131400,2019/12,0,52429478,0,51381957
(주)이상네트웍스,080010,2011/12,0,49518731,0,49058520
(주)이상네트웍스,080010,2012/12,0,36057991,0,33525531
(주)이상네트웍스,080010,2013/12,0,28791635,0,28101105
(주)이상네트웍스,080010,2014/12,0,41722243,0,41092140
(주)이상네트웍스,080010,2015/12,0,37773544,0,31988820
(주)이상네트웍스,080010,2016/12,0,38756402,0,32617067
(주)이상네트웍스,080010,2017/12,0,51095595,0,39909808
(주)이상네트웍스,080010,2018/12,0,53729890,0,39322369
(주)이상네트웍스,080010,2019/12,0,58153972,0,24699900
(주)이수앱지스,086890,2011/12,,,0,5126369
(주)이수앱지스,086890,2012/12,,,0,5582996
(주)이수앱지스,086890,2013/12,,,0,8164306
(주)이수앱지스,086890,2014/12,,,0,7097098
(주)이수앱지스,086890,2015/12,,,0,11470882
(주)이수앱지스,086890,2016/12,,,0,19054717
(주)이수앱지스,086890,2017/12,,,0,19458890
(주)이수앱지스,086890,2018/12,,,0,16745736
(주)이수앱지스,086890,2019/12,,,0,21019126
(주)이수페타시스,007660,2011/12,0,386601574,0,301987820
(주)이수페타시스,007660,2012/12,0,418156244,0,298088816
(주)이수페타시스,007660,2013/12,0,535375500,0,340260404
(주)이수페타시스,007660,2014/12,0,504766284,0,307235903
(주)이수페타시스,007660,2015/12,0,520911373,0,315262580
(주)이수페타시스,007660,2016/12,0,554178600,0,352939688
(주)이수페타시스,007660,2017/12,0,531340270,0,301678449
(주)이수페타시스,007660,2018/12,0,560337381,0,333095668
(주)이수페타시스,007660,2019/12,0,514238394,0,318847404
(주)이수화학,005950,2011/12,0,2055883155,0,1682729057
(주)이수화학,005950,2012/12,0,2231441793,0,1848372358
(주)이수화학,005950,2013/12,0,2072702050,0,1774728433
(주)이수화학,005950,2014/12,0,1851575637,0,1476019731
(주)이수화학,005950,2015/12,0,1471229204,0,1030109016
(주)이수화학,005950,2016/12,0,1515417587,0,899376613
(주)이수화학,005950,2017/12,0,1507752229,0,1049213930
(주)이수화학,005950,2018/12,0,1531336138,0,1215893736
(주)이수화학,005950,2019/12,0,1516191857,0,1212136492
(주)이스타코,015020,2011/12,,,0,7131617
(주)이스타코,015020,2012/12,0,10908289,0,5882607
(주)이스타코,015020,2013/12,0,48119946,0,41227100
(주)이스타코,015020,2014/12,0,23619679,0,7266950
(주)이스타코,015020,2015/12,0,23937807,0,6668262
(주)이스타코,015020,2016/12,0,13721933,0,5041829
(주)이스타코,015020,2017/12,0,53879625,0,37523201
(주)이스타코,015020,2018/12,0,26567531,0,6010263
(주)이스타코,015020,2019/12,,,0,23815644
(주)이스트소프트,047560,2011/12,0,32279835,0,33138434
(주)이스트소프트,047560,2012/12,0,31320868,0,28548822
(주)이스트소프트,047560,2013/12,0,36532871,0,27001234
(주)이스트소프트,047560,2014/12,0,42874318,0,25135196
(주)이스트소프트,047560,2015/12,0,44068203,0,26274936
(주)이스트소프트,047560,2016/12,0,50497446,0,20524871
(주)이스트소프트,047560,2017/12,0,58522219,0,20921093
(주)이스트소프트,047560,2018/12,0,64686585,0,21521886
(주)이스트소프트,047560,2019/12,0,68906896,0,19775893
(주)이씨에스텔레콤,067010,2011/03,,,0,39995683
(주)이씨에스텔레콤,067010,2012/03,,,0,44876661
(주)이씨에스텔레콤,067010,2013/03,,,0,54579200
(주)이씨에스텔레콤,067010,2014/03,,,0,58095666
(주)이씨에스텔레콤,067010,2015/03,,,0,62319957
(주)이씨에스텔레콤,067010,2016/03,,,0,75672413
(주)이씨에스텔레콤,067010,2017/03,,,0,55696884
(주)이씨에스텔레콤,067010,2018/03,,,0,61915894
(주)이씨에스텔레콤,067010,2019/03,,,0,63406008
(주)이아이디,093230,2011/12,0,40234502,0,29456676
(주)이아이디,093230,2012/12,0,15928065,0,15734762
(주)이아이디,093230,2013/12,,,0,6063800
(주)이아이디,093230,2014/12,0,25563249,0,9256933
(주)이아이디,093230,2015/12,0,41161887,0,37541910
(주)이아이디,093230,2016/12,0,36049633,0,36049633
(주)이아이디,093230,2017/12,0,84380435,0,84380435
(주)이아이디,093230,2018/12,0,121343274,0,121292163
(주)이아이디,093230,2019/12,0,141020916,0,69083727
(주)이엔에프테크놀로지,102710,2011/12,0,164332788,0,164320278
(주)이엔에프테크놀로지,102710,2012/12,0,232412600,0,233040286
(주)이엔에프테크놀로지,102710,2013/12,0,220149412,0,213870763
(주)이엔에프테크놀로지,102710,2014/12,0,248589594,0,223243014
(주)이엔에프테크놀로지,102710,2015/12,0,311850325,0,269853197
(주)이엔에프테크놀로지,102710,2016/12,0,334284650,0,289235634
(주)이엔에프테크놀로지,102710,2017/12,0,387027301,0,331762967
(주)이엔에프테크놀로지,102710,2018/12,0,425448061,0,363613988
(주)이엔에프테크놀로지,102710,2019/12,0,481013219,0,398083010
(주)이엔코퍼레이션,066980,2011/12,0,46157865,0,46157865
(주)이엔코퍼레이션,066980,2012/12,0,42992872,0,40483970
(주)이엔코퍼레이션,066980,2013/12,0,59008976,0,48586146
(주)이엔코퍼레이션,066980,2014/12,0,50741372,0,41960761
(주)이엔코퍼레이션,066980,2015/12,0,52825056,0,28101683
(주)이엔코퍼레이션,066980,2016/12,0,23477074,0,20322229
(주)이엔코퍼레이션,066980,2017/12,0,76200362,0,23868361
(주)이엔코퍼레이션,066980,2018/12,0,81988308,0,19706920
(주)이엔코퍼레이션,066980,2019/12,0,110610982,0,16854150
(주)이엔플러스,074610,2011/12,0,13799892,0,11337565
(주)이엔플러스,074610,2012/12,0,15923681,0,15519940
(주)이엔플러스,074610,2013/12,0,15792589,0,15417376
(주)이엔플러스,074610,2014/12,0,16729534,0,16611750
(주)이엔플러스,074610,2015/12,0,18088973,0,18074680
(주)이엔플러스,074610,2016/12,0,38361918,0,38361918
(주)이엔플러스,074610,2017/12,0,44679960,0,44679960
(주)이엔플러스,074610,2018/12,0,39778513,0,28996470
(주)이엔플러스,074610,2019/12,0,40364029,0,34245313
(주)이엘피,063760,2017/12,0,45634187,0,45548002
(주)이엘피,063760,2018/12,0,50838818,0,50757512
(주)이엘피,063760,2019/12,0,37348781,0,37316374
(주)이엠넷,123570,2011/12,0,27384241,0,27383379
(주)이엠넷,123570,2012/12,0,32091875,0,32091068
(주)이엠넷,123570,2013/12,0,28618082,0,28411991
(주)이엠넷,123570,2014/12,0,26696930,0,19153792
(주)이엠넷,123570,2015/12,0,26020396,0,18601083
(주)이엠넷,123570,2016/12,0,27313009,0,18713678
(주)이엠넷,123570,2017/12,0,28809795,0,19368550
(주)이엠넷,123570,2018/12,0,31601445,0,21206332
(주)이엠넷,123570,2019/12,0,36701874,0,24261604
(주)이엠앤아이,083470,2011/12,0,98588769,0,59713701
(주)이엠앤아이,083470,2012/12,0,89780866,0,52668700
(주)이엠앤아이,083470,2013/12,0,120014162,0,91172380
(주)이엠앤아이,083470,2014/12,0,130666537,0,89546490
(주)이엠앤아이,083470,2015/12,0,113765619,0,72421825
(주)이엠앤아이,083470,2016/12,0,124449341,0,79807063
(주)이엠앤아이,083470,2017/12,0,96801649,0,69659103
(주)이엠앤아이,083470,2018/12,0,53405357,0,35130403
(주)이엠앤아이,083470,2019/12,0,7377848,0,1236681
(주)이엠텍,091120,2011/12,0,136576394,0,80597704
(주)이엠텍,091120,2012/12,0,299650677,0,203551478
(주)이엠텍,091120,2013/12,0,267507521,0,166954199
(주)이엠텍,091120,2014/12,0,183609739,0,125768697
(주)이엠텍,091120,2015/12,0,206565430,0,124584269
(주)이엠텍,091120,2016/12,0,228351899,0,148814805
(주)이엠텍,091120,2017/12,0,194381344,0,145195909
(주)이엠텍,091120,2018/12,0,286047460,0,286351283
(주)이엠텍,091120,2019/12,0,268162562,0,206085052
(주)이오테크닉스,039030,2011/12,0,153683195,0,147759408
(주)이오테크닉스,039030,2012/12,0,190563018,0,204437928
(주)이오테크닉스,039030,2013/12,0,232154361,0,217645552
(주)이오테크닉스,039030,2014/12,0,301810544,0,273216067
(주)이오테크닉스,039030,2015/12,0,270020677,0,233716182
(주)이오테크닉스,039030,2016/12,0,307727032,0,285077306
(주)이오테크닉스,039030,2017/12,0,404151529,0,376174750
(주)이오테크닉스,039030,2018/12,0,294095045,0,271472082
(주)이오테크닉스,039030,2019/12,0,206470463,0,180044582
(주)이원,017940,2011/12,0,7059229696,0,6580755184
(주)이원,017940,2012/12,0,7413322216,0,6734355735
(주)이원,017940,2013/12,0,7205425041,0,6405853167
(주)이원,017940,2014/12,0,6900474530,0,5912088311
(주)이원,017940,2015/12,0,4695070331,0,3822716363
(주)이원,017940,2016/12,0,3995900597,0,3447722831
(주)이원,017940,2017/12,0,4408216435,0,3912359398
(주)이원,017940,2018/12,0,4630199431,0,4152465961
(주)이원,017940,2019/12,0,4608269823,0,4173961091
(주)이월드,084680,2011/12,0,16899814,0,16899814
(주)이월드,084680,2012/12,0,28110005,0,17774315
(주)이월드,084680,2013/12,0,30716456,0,19824592
(주)이월드,084680,2014/12,,,0,21869857
(주)이월드,084680,2015/12,,,0,24275543
(주)이월드,084680,2016/12,,,0,29681289
(주)이월드,084680,2017/12,,,0,35025026
(주)이월드,084680,2018/12,,,0,33574123
(주)이월드,084680,2019/12,,,0,183199029
(주)이즈미디어,181340,2017/12,0,53228212,0,43286328
(주)이즈미디어,181340,2018/12,0,78919135,0,76856196
(주)이즈미디어,181340,2019/12,0,67147273,0,65424274
(주)이지,037370,2011/12,0,84650976,0,40328703
(주)이지,037370,2012/12,0,101709716,0,57858024
(주)이지,037370,2013/12,0,123036581,0,71090182
(주)이지,037370,2014/12,0,156223438,0,80870229
(주)이지,037370,2015/12,0,151603680,0,90640949
(주)이지,037370,2016/12,0,146782154,0,93924930
(주)이지,037370,2017/12,0,163964597,0,100984173
(주)이지,037370,2018/12,0,112563296,0,76538965
(주)이지,037370,2019/12,0,67218335,0,44004463
(주)이지홀딩스,035810,2011/12,0,1070174385,0,95120557
(주)이지홀딩스,035810,2012/12,0,1388678119,0,127017216
(주)이지홀딩스,035810,2013/12,0,1504495769,0,113575684
(주)이지홀딩스,035810,2014/12,0,1480288890,0,126137173
(주)이지홀딩스,035810,2015/12,0,1440565474,0,130731583
(주)이지홀딩스,035810,2016/12,0,1401434755,0,132177616
(주)이지홀딩스,035810,2017/12,0,1398088836,0,141321839
(주)이지홀딩스,035810,2018/12,0,1509390785,0,156851297
(주)이지홀딩스,035810,2019/12,0,1614867962,0,155243893
(주)이큐셀,160600,2015/12,0,55853400,0,55853400
(주)이큐셀,160600,2016/12,0,66718817,0,66644575
(주)이큐셀,160600,2017/12,0,60619125,0,60418824
(주)이큐셀,160600,2018/12,0,112748457,0,112168341
(주)이큐셀,160600,2019/12,0,93333769,0,92640985
(주)이크레더블,092130,2011/09,0,16891451,0,16891451
(주)이크레더블,092130,2012/09,0,18367702,0,17570239
(주)이크레더블,092130,2013/12,0,19085129,0,16565466
(주)이크레더블,092130,2014/12,0,20108612,0,17466333
(주)이크레더블,092130,2015/12,0,25568400,0,22784407
(주)이크레더블,092130,2016/12,0,31498657,0,29180174
(주)이크레더블,092130,2017/12,0,34056744,0,31955073
(주)이크레더블,092130,2018/12,0,37243072,0,35252869
(주)이크레더블,092130,2019/12,0,40922495,0,39421713
(주)이퓨쳐,134060,2011/12,,,0,7729145
(주)이퓨쳐,134060,2012/12,,,0,7392451
(주)이퓨쳐,134060,2013/12,,,0,8385255
(주)이퓨쳐,134060,2014/12,,,0,7990892
(주)이퓨쳐,134060,2015/12,,,0,7485121
(주)이퓨쳐,134060,2016/12,,,0,8525055
(주)이퓨쳐,134060,2017/12,,,0,8584772
(주)이퓨쳐,134060,2018/12,,,0,9828718
(주)이퓨쳐,134060,2019/12,,,0,10686877
(주)인디에프,014990,2011/12,0,246347681,0,245015064
(주)인디에프,014990,2012/12,0,215369645,0,214939693
(주)인디에프,014990,2013/12,0,197434220,0,197156607
(주)인디에프,014990,2014/12,0,187286507,0,187272033
(주)인디에프,014990,2015/12,0,171485193,0,171489493
(주)인디에프,014990,2016/12,0,202900467,0,202902322
(주)인디에프,014990,2017/12,0,201079668,0,201081235
(주)인디에프,014990,2018/12,0,197598411,0,197600473
(주)인디에프,014990,2019/12,0,202514692,0,202190428
(주)인바디,041830,2011/12,0,31560823,0,23836927
(주)인바디,041830,2012/12,0,33230296,0,23242502
(주)인바디,041830,2013/12,0,36786609,0,27233161
(주)인바디,041830,2014/12,0,48940140,0,36994981
(주)인바디,041830,2015/12,0,68949098,0,52059436
(주)인바디,041830,2016/12,0,79848382,0,58870403
(주)인바디,041830,2017/12,0,93253713,0,67439604
(주)인바디,041830,2018/12,0,99635443,0,69329223
(주)인바디,041830,2019/12,0,117058914,0,71968109
(주)인바이오젠,101140,2011/12,,,0,11946874
(주)인바이오젠,101140,2012/12,,,0,10168487
(주)인바이오젠,101140,2013/12,,,0,7966362
(주)인바이오젠,101140,2014/12,,,0,11762124
(주)인바이오젠,101140,2015/12,,,0,8864991
(주)인바이오젠,101140,2016/12,,,0,11545263
(주)인바이오젠,101140,2017/12,,,0,7076786
(주)인바이오젠,101140,2018/12,,,0,7566169
(주)인바이오젠,101140,2019/12,,,0,9795203
(주)인산가,277410,2017/12,,,,
(주)인산가,277410,2018/12,0,25231613,0,25399567
(주)인산가,277410,2019/12,0,25864241,0,26019710
(주)인성정보,033230,2011/12,0,250815403,0,80035580
(주)인성정보,033230,2012/12,0,258634094,0,98129572
(주)인성정보,033230,2013/12,0,255646577,0,98790128
(주)인성정보,033230,2014/12,0,257419054,0,104488421
(주)인성정보,033230,2015/12,0,256519350,0,107296434
(주)인성정보,033230,2016/12,0,252677492,0,98761472
(주)인성정보,033230,2017/12,0,255835608,0,87883047
(주)인성정보,033230,2018/12,0,258032877,0,101075191
(주)인성정보,033230,2019/12,0,246656144,0,95057636
(주)인스코비,006490,2011/12,,,0,5475543
(주)인스코비,006490,2012/12,,,0,7984671
(주)인스코비,006490,2013/12,0,12341843,0,12235606
(주)인스코비,006490,2014/12,0,25770468,0,24276482
(주)인스코비,006490,2015/12,0,16313400,0,9610387
(주)인스코비,006490,2016/12,0,37062381,0,14610084
(주)인스코비,006490,2017/12,0,49566497,0,20826968
(주)인스코비,006490,2018/12,0,58590555,0,29321226
(주)인스코비,006490,2019/12,0,75277435,0,46086598
(주)인지디스플레이,037330,2011/12,0,414196967,0,169584919
(주)인지디스플레이,037330,2012/12,0,352731319,0,94904414
(주)인지디스플레이,037330,2013/12,0,272919644,0,77225689
(주)인지디스플레이,037330,2014/12,0,326920432,0,108785066
(주)인지디스플레이,037330,2015/12,0,311647591,0,89751283
(주)인지디스플레이,037330,2016/12,0,389840573,0,75681353
(주)인지디스플레이,037330,2017/12,0,478778394,0,87446238
(주)인지디스플레이,037330,2018/12,0,514409963,0,96956470
(주)인지디스플레이,037330,2019/12,0,557843292,0,121746444
(주)인콘,083640,2011/12,0,35420476,0,26413404
(주)인콘,083640,2012/12,0,40192496,0,35988407
(주)인콘,083640,2013/12,0,41846141,0,41846141
(주)인콘,083640,2014/12,,,0,38599028
(주)인콘,083640,2015/12,0,36066307,0,36066307
(주)인콘,083640,2016/12,0,36120175,0,36120175
(주)인콘,083640,2017/12,0,44012144,0,44012144
(주)인콘,083640,2018/12,0,41035478,0,41015478
(주)인콘,083640,2019/12,0,30761375,0,30752375
(주)인터로조,119610,2011/12,,,0,24491688
(주)인터로조,119610,2012/12,,,0,30074386
(주)인터로조,119610,2013/12,,,0,40127723
(주)인터로조,119610,2014/12,,,0,45435198
(주)인터로조,119610,2015/12,,,0,59557724
(주)인터로조,119610,2016/12,0,73713983,0,74175361
(주)인터로조,119610,2017/12,0,80618215,0,80252135
(주)인터로조,119610,2018/12,0,79428151,0,78230603
(주)인터로조,119610,2019/12,0,92568560,0,91940806
(주)인터엠,017250,2011/09,0,71620641,0,70137713
(주)인터엠,017250,2012/09,0,72955700,0,71553634
(주)인터엠,017250,2013/09,0,77782203,0,76416803
(주)인터엠,017250,2014/09,0,81687033,0,80639429
(주)인터엠,017250,2015/09,0,84759603,0,84737691
(주)인터엠,017250,2016/09,0,88514404,0,88069376
(주)인터엠,017250,2017/09,0,98939667,0,98433182
(주)인터엠,017250,2018/09,0,102567498,0,101915998
(주)인터엠,017250,2019/09,0,85902318,0,85928668
(주)인터플렉스,051370,2011/12,,,0,517735322
(주)인터플렉스,051370,2012/12,,,0,765391479
(주)인터플렉스,051370,2013/12,,,0,991096621
(주)인터플렉스,051370,2014/12,,,0,642764474
(주)인터플렉스,051370,2015/12,0,529454378,0,489567624
(주)인터플렉스,051370,2016/12,0,575646205,0,492170042
(주)인터플렉스,051370,2017/12,0,805539295,0,703865074
(주)인터플렉스,051370,2018/12,0,313944604,0,180256619
(주)인터플렉스,051370,2019/12,0,439165313,0,350246474
(주)인텍플러스,064290,2011/12,,,0,28911301
(주)인텍플러스,064290,2012/12,,,0,26855453
(주)인텍플러스,064290,2013/12,,,0,15398627
(주)인텍플러스,064290,2014/12,,,0,12556267
(주)인텍플러스,064290,2015/12,,,0,23053280
(주)인텍플러스,064290,2016/12,,,0,16731046
(주)인텍플러스,064290,2017/12,0,24305556,0,24305556
(주)인텍플러스,064290,2018/12,0,16109102,0,16109102
(주)인텍플러스,064290,2019/12,0,40530902,0,40083302
(주)인텔리안테크놀로지스,189300,2016/12,0,77790620,0,72172868
(주)인텔리안테크놀로지스,189300,2017/12,0,83722395,0,75281938
(주)인텔리안테크놀로지스,189300,2018/12,0,109807238,0,98515747
(주)인텔리안테크놀로지스,189300,2019/12,0,117971770,0,98415264
(주)인트로메딕,150840,2013/12,0,10602595,0,9833532
(주)인트로메딕,150840,2014/12,0,10942064,0,10787702
(주)인트로메딕,150840,2015/12,0,8259808,0,8146096
(주)인트로메딕,150840,2016/12,0,8430313,0,8363503
(주)인트로메딕,150840,2017/12,,,0,9009182
(주)인트로메딕,150840,2018/12,0,9873716,0,9309535
(주)인트로메딕,150840,2019/12,0,8835741,0,8578524
(주)인트론바이오테크놀로지,048530,2011/12,,,0,8553230
(주)인트론바이오테크놀로지,048530,2012/12,,,0,8174344
(주)인트론바이오테크놀로지,048530,2013/12,,,0,9276561
(주)인트론바이오테크놀로지,048530,2014/12,,,0,9980378
(주)인트론바이오테크놀로지,048530,2015/12,,,0,11835200
(주)인트론바이오테크놀로지,048530,2016/12,0,10222261,0,10222261
(주)인트론바이오테크놀로지,048530,2017/12,0,10962774,0,10962774
(주)인트론바이오테크놀로지,048530,2018/12,0,20584391,0,20584391
(주)인트론바이오테크놀로지,048530,2019/12,0,8347462,0,8347462
(주)인팩,023810,2011/12,0,185129664,0,123197336
(주)인팩,023810,2012/12,0,207057643,0,131917130
(주)인팩,023810,2013/12,0,219000107,0,144272639
(주)인팩,023810,2014/12,0,218380704,0,145367658
(주)인팩,023810,2015/12,0,222771173,0,141431267
(주)인팩,023810,2016/12,0,234029970,0,148817345
(주)인팩,023810,2017/12,0,238801537,0,145511560
(주)인팩,023810,2018/12,0,350396361,0,129070997
(주)인팩,023810,2019/12,0,360807845,0,124799323
(주)인포마크,175140,2015/12,,,0,52185321
(주)인포마크,175140,2016/12,,,0,63665828
(주)인포마크,175140,2017/12,0,56415906,0,56415906
(주)인포마크,175140,2018/12,0,118479219,0,112848857
(주)인포마크,175140,2019/12,0,75225410,0,74199836
(주)인포바인,115310,2011/12,,,0,15478279
(주)인포바인,115310,2012/12,,,0,16587199
(주)인포바인,115310,2013/12,,,0,19158377
(주)인포바인,115310,2014/12,0,20146577,0,20140986
(주)인포바인,115310,2015/12,0,18368396,0,18298996
(주)인포바인,115310,2016/12,0,20968999,0,20653000
(주)인포바인,115310,2017/12,0,22677735,0,21799517
(주)인포바인,115310,2018/12,0,20255026,0,20081128
(주)인포바인,115310,2019/12,0,19264774,0,19085121
(주)인피니트헬스케어,071200,2011/12,0,109526773,0,49491044
(주)인피니트헬스케어,071200,2012/12,0,112776673,0,45783500
(주)인피니트헬스케어,071200,2013/12,0,69305124,0,37648948
(주)인피니트헬스케어,071200,2014/12,0,62780076,0,32267438
(주)인피니트헬스케어,071200,2015/12,0,61794724,0,32353549
(주)인피니트헬스케어,071200,2016/12,0,71497683,0,38229511
(주)인피니트헬스케어,071200,2017/12,0,72774154,0,38468793
(주)인피니트헬스케어,071200,2018/12,0,64315329,0,35522684
(주)인피니트헬스케어,071200,2019/12,0,74267025,0,39148811
(주)일승,333430,2019/12,,,,
(주)일신바이오베이스,068330,2011/12,,,0,9004580
(주)일신바이오베이스,068330,2012/12,,,0,12209754
(주)일신바이오베이스,068330,2013/12,0,9724622,0,9522253
(주)일신바이오베이스,068330,2014/12,0,12359867,0,11504985
(주)일신바이오베이스,068330,2015/12,0,12895915,0,12545793
(주)일신바이오베이스,068330,2016/12,0,13357239,0,13048288
(주)일신바이오베이스,068330,2017/12,0,12836996,0,12570335
(주)일신바이오베이스,068330,2018/12,0,15383067,0,15115149
(주)일신바이오베이스,068330,2019/12,0,19635658,0,17392622
(주)일신석재,007110,2011/12,,,0,58052675
(주)일신석재,007110,2012/12,,,0,39557865
(주)일신석재,007110,2013/12,,,0,37998958
(주)일신석재,007110,2014/12,,,0,39437448
(주)일신석재,007110,2015/12,,,0,39677898
(주)일신석재,007110,2016/12,,,0,42050477
(주)일신석재,007110,2017/12,,,0,52702961
(주)일신석재,007110,2018/12,,,0,54141724
(주)일신석재,007110,2019/12,,,0,66657756
(주)일야,058450,2011/12,0,67918687,0,56439602
(주)일야,058450,2012/12,0,52730274,0,50000806
(주)일야,058450,2013/12,,,0,81296099
(주)일야,058450,2014/12,,,0,107552914
(주)일야,058450,2015/12,,,0,65600443
(주)일야,058450,2016/12,,,0,73896031
(주)일야,058450,2017/12,,,0,42797947
(주)일야,058450,2018/12,,,0,28762213
(주)일야,058450,2019/12,0,30205987,0,27781083
(주)일지테크,019540,2011/12,0,81135055,0,81188920
(주)일지테크,019540,2012/12,0,135293640,0,118385182
(주)일지테크,019540,2013/12,0,206267844,0,120293751
(주)일지테크,019540,2014/12,0,244511080,0,99092221
(주)일지테크,019540,2015/12,0,304829512,0,108800796
(주)일지테크,019540,2016/12,0,343246623,0,99336628
(주)일지테크,019540,2017/12,0,261122252,0,98823298
(주)일지테크,019540,2018/12,0,228507869,0,120409830
(주)일지테크,019540,2019/12,0,191126791,0,132395201
(주)일진파워,094820,2011/12,,,0,125282606
(주)일진파워,094820,2012/12,,,0,133333218
(주)일진파워,094820,2013/12,,,0,105326502
(주)일진파워,094820,2014/12,0,113328873,0,64883654
(주)일진파워,094820,2015/12,0,118488316,0,63693923
(주)일진파워,094820,2016/12,0,132728266,0,70488113
(주)일진파워,094820,2017/12,0,140744312,0,88260278
(주)일진파워,094820,2018/12,0,157590708,0,99569411
(주)일진파워,094820,2019/12,0,182759457,0,107455456
(주)잇츠한불,226320,2015/12,0,309561740,0,309561740
(주)잇츠한불,226320,2016/12,0,267335121,0,267458828
(주)잇츠한불,226320,2017/12,0,245737423,0,156534277
(주)잇츠한불,226320,2018/12,0,214122093,0,142741565
(주)잇츠한불,226320,2019/12,0,204458439,0,102894957
(주)잉크테크,049550,2011/12,0,58182613,0,55733449
(주)잉크테크,049550,2012/12,0,81045277,0,79363907
(주)잉크테크,049550,2013/12,0,89755899,0,86600787
(주)잉크테크,049550,2014/12,0,85648143,0,83537607
(주)잉크테크,049550,2015/12,0,77217467,0,72878186
