회사명,거래소코드,회계년도,매출액(IFRS연결),매출원가(IFRS연결),매출액(IFRS개별),매출원가(IFRS개별)
아남전자(주),8700,Dec-17,176293774,150864900,176293774,157461657
아남전자(주),8700,Dec-18,192311895,180670894,192311895,185080946
아남전자(주),8700,Dec-19,243272713,218732561,243272713,228005290
아미코젠(주),92040,Dec-13,,,23180942,11081763
아미코젠(주),92040,Dec-14,27331644,13343349,26998524,13161332
아미코젠(주),92040,Dec-15,32457292,20528771,21364171,12736147
아미코젠(주),92040,Dec-16,68968045,45220054,23692485,13971599
아미코젠(주),92040,Dec-17,73665135,48865367,20152794,12949902
아미코젠(주),92040,Dec-18,94521965,63998384,23594662,16637029
아미코젠(주),92040,Dec-19,115180889,66685374,32971859,19798503
아비코전자(주),36010,Dec-11,50613809,46312406,46550956,40679780
아비코전자(주),36010,Dec-12,46786315,42302550,43891486,39247206
아비코전자(주),36010,Dec-13,59801899,50518262,57415942,48304442
아비코전자(주),36010,Dec-14,58910851,46127687,57000171,44390129
아비코전자(주),36010,Dec-15,68371613,52768173,68374663,52940621
아비코전자(주),36010,Dec-16,80606921,62026966,80606921,62026966
아비코전자(주),36010,Dec-17,84082996,66846521,84082996,66846521
아비코전자(주),36010,Dec-18,99846409,85589336,83368257,68078722
아비코전자(주),36010,Dec-19,123321535,116284450,73280345,58731111
아세아(주),2030,Dec-11,1085054837,958738829,320755928,272452407
아세아(주),2030,Dec-12,1034707935,843344363,347706060,279635165
아세아(주),2030,Dec-13,1075582145,880636847,291959266,220542408
아세아(주),2030,Dec-14,1046657561,849597955,14313979,5953259
아세아(주),2030,Dec-15,1051931153,874466561,15312734,6013678
아세아(주),2030,Dec-16,1095268174,896159822,14936289,6135761
아세아(주),2030,Dec-17,1197764022,1010331253,18052232,6058784
아세아(주),2030,Dec-18,1627628401,1278183918,18687927,6225934
아세아(주),2030,Dec-19,1542430973,1216077778,21035020,6410333
아세아시멘트(주),183190,Dec-13,116945515,85306982,108290312,79461032
아세아시멘트(주),183190,Dec-14,424357661,314901964,399628964,296813456
아세아시멘트(주),183190,Dec-15,448254599,333928586,417862481,316639744
아세아시멘트(주),183190,Dec-16,455724888,343339931,424885285,328995012
아세아시멘트(주),183190,Dec-17,461167086,350531377,439388029,336587489
아세아시멘트(주),183190,Dec-18,843763220,671776964,390702642,315462635
아세아시멘트(주),183190,Dec-19,836810452,660209693,382787535,304820506
아세아제지(주),2310,Dec-11,517300539,465876748,285674731,268669421
아세아제지(주),2310,Dec-12,494044880,406549488,263863110,224578201
아세아제지(주),2310,Dec-13,644990567,557952299,407624329,365104228
아세아제지(주),2310,Dec-14,615422711,528747412,371613791,332580352
아세아제지(주),2310,Dec-15,597675578,534534201,370815737,342301214
아세아제지(주),2310,Dec-16,633031517,547582911,393535963,350782478
아세아제지(주),2310,Dec-17,728592249,653751299,465807116,427497417
아세아제지(주),2310,Dec-18,775844758,600181021,484701348,380041797
아세아제지(주),2310,Dec-19,697656463,549457752,418694286,344855991
아시아나아이디티(주),267850,Dec-18,245356818,218653919,244021772,217628000
아시아나아이디티(주),267850,Dec-19,246148801,222373279,246147141,222343749
아시아나항공(주),20560,Dec-11,5609398420,4624659882,5331003266,4422544527
아시아나항공(주),20560,Dec-12,5887872743,5109055196,5638068844,4963954410
아시아나항공(주),20560,Dec-13,5723506384,5159649586,5463294739,4999098214
아시아나항공(주),20560,Dec-14,5836234762,5186770205,5552678452,4974194329
아시아나항공(주),20560,Dec-15,5795271417,5118202747,5204308625,4653785004
아시아나항공(주),20560,Dec-16,5763550963,4909477007,5401372841,4600236637
아시아나항공(주),20560,Dec-17,6227064628,5341062500,5788844197,4958661660
아시아나항공(주),20560,Dec-18,7183387208,6453307368,6201229298,5597363095
아시아나항공(주),20560,Dec-19,6965788767,6688692847,5924465030,5760820481
아이쓰리시스템(주),214430,Dec-15,38981760,29555564,38981760,29555564
아이쓰리시스템(주),214430,Dec-16,51110409,39392872,51110409,39392872
아이쓰리시스템(주),214430,Dec-17,69607526,52825405,69607526,52825405
아이쓰리시스템(주),214430,Dec-18,,,69164997,52969771
아이쓰리시스템(주),214430,Dec-19,,,51862039,47143343
아이에스동서(주),10780,Dec-11,468877995,363744354,376867126,305333091
아이에스동서(주),10780,Dec-12,646588330,523104977,527221717,443060492
아이에스동서(주),10780,Dec-13,684764290,533064243,564608916,454419885
아이에스동서(주),10780,Dec-14,801592098,601938336,664247895,508165699
아이에스동서(주),10780,Dec-15,945846998,682749303,780108971,570583644
아이에스동서(주),10780,Dec-16,1724101422,1256788701,1538978855,1140606308
아이에스동서(주),10780,Dec-17,1832961032,1346732374,1651678799,1226194490
아이에스동서(주),10780,Dec-18,1715600368,1149425820,1525427316,1029726266
아이에스동서(주),10780,Dec-19,964111880,735161185,789731521,616942166
아이진(주),185490,Dec-15,,,107562,0
아이진(주),185490,Dec-16,,,267235,0
아이진(주),185490,Dec-17,,,301034,203672
아이진(주),185490,Dec-18,,,2035288,1273345
아이진(주),185490,Dec-19,4245380,2307879,4245380,2307879
아이큐어(주),175250,Dec-18,33320492,22044772,30315287,19892620
아이큐어(주),175250,Dec-19,60922490,42712172,41074208,25321884
아이크래프트(주),52460,Dec-11,,,48630655,40947685
아이크래프트(주),52460,Dec-12,,,60036379,47296081
아이크래프트(주),52460,Dec-13,52170966,42790053,52159047,42908091
아이크래프트(주),52460,Dec-14,53407164,43101181,53358174,43996217
아이크래프트(주),52460,Dec-15,68367109,55043868,68026006,55641092
아이크래프트(주),52460,Dec-16,79856301,64272929,79343272,65093169
아이크래프트(주),52460,Dec-17,92532326,77079619,90680419,77028836
아이크래프트(주),52460,Dec-18,73149612,60091927,67530472,55947861
아이크래프트(주),52460,Dec-19,73758133,58879861,64937461,52138822
아이텍(주),119830,Dec-11,,,23767408,19218137
아이텍(주),119830,Dec-12,,,21429007,20015621
아이텍(주),119830,Dec-13,,,22199667,19267114
아이텍(주),119830,Dec-14,,,24416376,21450281
아이텍(주),119830,Dec-15,,,22953873,22044171
아이텍(주),119830,Dec-16,,,25780106,21328934
아이텍(주),119830,Dec-17,,,25847625,20894322
아이텍(주),119830,Dec-18,30905307,25413065,30905307,25413065
아이텍(주),119830,Dec-19,47026177,38138638,40942046,31794715
아진산업(주),13310,Dec-15,337731062,267965969,130823476,90431305
아진산업(주),13310,Dec-16,505965513,417965325,150087219,118470518
아진산업(주),13310,Dec-17,427926771,360016262,128150279,99673314
아진산업(주),13310,Dec-18,396944683,343890168,216584478,188737813
아진산업(주),13310,Dec-19,440797612,368725461,277654918,230367558
안국약품(주),1540,Dec-11,129946385,64953408,121222378,60720157
안국약품(주),1540,Dec-12,140828314,78859463,130953905,74316209
안국약품(주),1540,Dec-13,154099983,85175405,139101575,78506429
안국약품(주),1540,Dec-14,167936479,98162614,164231101,96281436
안국약품(주),1540,Dec-15,197735826,116625849,195230730,114541869
안국약품(주),1540,Dec-16,174002376,103615984,171293704,101398158
안국약품(주),1540,Dec-17,183599893,91423330,178849877,88174626
안국약품(주),1540,Dec-18,185745622,87959338,180052799,83909292
안국약품(주),1540,Dec-19,155851757,77857860,149279874,72788818
알리코제약(주),260660,Dec-18,,,95337599,36456931
알리코제약(주),260660,Dec-19,,,115793215,42322887
알서포트(주),131370,Dec-11,,,,
알서포트(주),131370,Dec-12,,,,
알서포트(주),131370,Dec-13,21511955,0,21001067,0
알서포트(주),131370,Dec-14,20748768,0,16373102,0
알서포트(주),131370,Dec-15,18531431,0,15416933,0
알서포트(주),131370,Dec-16,21430529,0,18238665,0
알서포트(주),131370,Dec-17,23077016,0,19642142,0
알서포트(주),131370,Dec-18,24704712,0,21402240,0
알서포트(주),131370,Dec-19,28486918,0,23290832,0
알에스오토메이션(주),140670,Dec-17,87447208,73801867,81353849,68240288
알에스오토메이션(주),140670,Dec-18,98664317,86695470,91178001,79880383
알에스오토메이션(주),140670,Dec-19,82169975,71515393,75825511,65719948
알에프머트리얼즈(주),327260,Dec-19,,,16211219,12008063
알에프에이치아이씨(주),218410,Dec-15,,,,
알에프에이치아이씨(주),218410,Dec-16,,,,
알에프에이치아이씨(주),218410,Dec-17,62055228,41044747,60031868,40404878
알에프에이치아이씨(주),218410,Dec-18,108101224,61430246,97867984,59916627
알에프에이치아이씨(주),218410,Dec-19,107768754,68221853,99143847,64368352
압타바이오(주),293780,Dec-19,,,1018572,0
애경산업(주),18250,Dec-18,699584480,344614451,697333018,345641248
애경산업(주),18250,Dec-19,701336794,361453199,698096024,361105842
애경케미칼(주),161000,Dec-12,413887982,388756020,320522671,299284515
애경케미칼(주),161000,Dec-13,1176144492,1092886110,975934857,894515099
애경케미칼(주),161000,Dec-14,1161070476,1068457450,944152738,858006755
애경케미칼(주),161000,Dec-15,912104906,833491655,746340396,673313793
애경케미칼(주),161000,Dec-16,867743146,740446235,725561490,605207132
애경케미칼(주),161000,Dec-17,959818485,828737254,784131827,659778659
애경케미칼(주),161000,Dec-18,1031357749,932562489,863420792,769567190
애경케미칼(주),161000,Dec-19,1017022178,921269326,807463497,718334965
애니젠(주),196300,Dec-16,,,4176582,2667824
애니젠(주),196300,Dec-17,,,4551873,2219852
애니젠(주),196300,Dec-18,,,4114385,5197870
애니젠(주),196300,Dec-19,,,6276912,4467822
애머릿지코퍼레이션,900100,Dec-11,109731039,99432518,82429708,74015372
애머릿지코퍼레이션,900100,Dec-12,93046878,81546154,65777625,59079277
애머릿지코퍼레이션,900100,Dec-13,69956686,59848602,48257176,42830655
애머릿지코퍼레이션,900100,Dec-14,66179843,55372278,52786838,45132607
애머릿지코퍼레이션,900100,Dec-15,74092752,65399129,60557098,54281602
애머릿지코퍼레이션,900100,Dec-16,61682825,56294201,42661163,37635904
애머릿지코퍼레이션,900100,Dec-17,37592098,35402377,37319589,34817144
애머릿지코퍼레이션,900100,Dec-18,27003367,19826392,26074470,19345326
애머릿지코퍼레이션,900100,Dec-19,39829870,19541416,21819287,11492228
앱클론(주),174900,Dec-17,,,3532425,1522791
앱클론(주),174900,Dec-18,,,3920790,1654550
앱클론(주),174900,Dec-19,,,14375025,1376001
어보브반도체(주),102120,Dec-11,67905754,55115530,47811991,40554159
어보브반도체(주),102120,Dec-12,73675318,57032092,54906756,44861571
어보브반도체(주),102120,Dec-13,88348721,67302590,87520752,68374111
어보브반도체(주),102120,Dec-14,92016677,71067475,88539487,70408864
어보브반도체(주),102120,Dec-15,96919277,74285217,93908940,74525861
어보브반도체(주),102120,Dec-16,103201219,78872201,99524410,78645616
어보브반도체(주),102120,Dec-17,105824401,80716555,103291890,80990881
어보브반도체(주),102120,Dec-18,109543014,83469023,104878234,82175923
어보브반도체(주),102120,Dec-19,126805890,89398218,124723168,90783426
에스넷시스템(주),38680,Dec-11,169358533,147124173,124598266,111835388
에스넷시스템(주),38680,Dec-12,141832826,121054107,92164644,81472952
에스넷시스템(주),38680,Dec-13,188807640,163062346,133636885,118847669
에스넷시스템(주),38680,Dec-14,217651039,188227524,132547018,117993432
에스넷시스템(주),38680,Dec-15,197935874,176304130,116935327,107131510
에스넷시스템(주),38680,Dec-16,209358473,187090086,109164036,100600299
에스넷시스템(주),38680,Dec-17,213417889,187090068,121733922,109039735
에스넷시스템(주),38680,Dec-18,270809012,234148470,165493986,142534718
에스넷시스템(주),38680,Dec-19,316779316,276982389,176442663,155043520
에스디엔(주),99220,Dec-11,150017876,123859877,149382866,123472306
에스디엔(주),99220,Dec-12,29662282,27048144,29809996,26848443
에스디엔(주),99220,Dec-13,39842569,27409424,39148752,26984988
에스디엔(주),99220,Dec-14,42294518,31459271,41981844,31277851
에스디엔(주),99220,Dec-15,48181735,32060827,47165352,31584189
에스디엔(주),99220,Dec-16,36206832,24715287,34268004,23827997
에스디엔(주),99220,Dec-17,52641983,37900220,50699381,37009372
에스디엔(주),99220,Dec-18,60887354,45350438,58915895,44450978
에스디엔(주),99220,Dec-19,65023507,47682741,62982298,46972847
에스맥(주),97780,Dec-11,446499001,396406192,470008847,427105733
에스맥(주),97780,Dec-12,485403838,435521451,448137959,411093854
에스맥(주),97780,Dec-13,556456126,489964668,547801352,492368214
에스맥(주),97780,Dec-14,234948437,224161998,275785693,272177210
에스맥(주),97780,Dec-15,199648369,212723367,220073272,220892176
에스맥(주),97780,Dec-16,139482358,133339292,111541535,103212426
에스맥(주),97780,Dec-17,168217687,144634316,118507794,106877566
에스맥(주),97780,Dec-18,141385799,113561218,83404331,66815383
에스맥(주),97780,Dec-19,168039893,140388895,74766484,60608985
에스비더블유생명과학(주),151910,Dec-12,132053117,116196815,96810241,85490637
에스비더블유생명과학(주),151910,Dec-13,230467451,210121804,216006741,201309461
에스비더블유생명과학(주),151910,Dec-14,189046476,170928815,172378613,160285314
에스비더블유생명과학(주),151910,Dec-15,90289360,88851181,85988748,88042324
에스비더블유생명과학(주),151910,Dec-16,39674511,66486276,39711662,67030010
에스비더블유생명과학(주),151910,Dec-17,35770222,47030097,31351194,46018580
에스비더블유생명과학(주),151910,Dec-18,61102246,60030355,58999471,59456165
에스비더블유생명과학(주),151910,Dec-19,52623027,56349380,48802634,53258567
에스비아이핀테크솔루션즈(주),950110,Mar-13,63823847,35995382,26972094,5010089
에스비아이핀테크솔루션즈(주),950110,Mar-14,53060470,36270088,17440937,4616880
에스비아이핀테크솔루션즈(주),950110,Mar-15,58334594,41751737,16480442,4341741
에스비아이핀테크솔루션즈(주),950110,Mar-16,68958658,49817897,16925322,4897645
에스비아이핀테크솔루션즈(주),950110,Mar-17,85693108,62964546,21419192,6307465
에스비아이핀테크솔루션즈(주),950110,Mar-18,130428356,79601806,23743663,7111755
에스비아이핀테크솔루션즈(주),950110,Mar-19,78810225,22434942,21437167,7574628
에스씨아이평가정보(주),36120,Dec-11,,,40797154,0
에스씨아이평가정보(주),36120,Dec-12,,,36755760,0
에스씨아이평가정보(주),36120,Dec-13,,,37027963,0
에스씨아이평가정보(주),36120,Dec-14,,,36917164,0
에스씨아이평가정보(주),36120,Dec-15,,,35887860,0
에스씨아이평가정보(주),36120,Dec-16,35281188,0,33945258,0
에스씨아이평가정보(주),36120,Dec-17,42768733,0,39915717,0
에스씨아이평가정보(주),36120,Dec-18,49863975,0,46527546,0
에스씨아이평가정보(주),36120,Dec-19,52569945,0,48708533,0
에스엔유프리시젼(주),80000,Dec-11,,,77413303,72173683
에스엔유프리시젼(주),80000,Dec-12,,,44216410,44160266
에스엔유프리시젼(주),80000,Dec-13,,,101386475,66955733
에스엔유프리시젼(주),80000,Dec-14,,,83360381,73753166
에스엔유프리시젼(주),80000,Dec-15,,,70032140,51233490
에스엔유프리시젼(주),80000,Dec-16,,,57862612,56760093
에스엔유프리시젼(주),80000,Dec-17,,,116215632,91301850
에스엔유프리시젼(주),80000,Dec-18,82572761,58060494,82551448,57969121
에스엔유프리시젼(주),80000,Dec-19,64349005,45865683,64233361,46253025
에스엔케이폴리텍(주),91340,Dec-11,,,15602926,10819790
에스엔케이폴리텍(주),91340,Dec-12,,,14052791,11264693
에스엔케이폴리텍(주),91340,Dec-13,15923489,12583880,13466081,10994444
에스엔케이폴리텍(주),91340,Dec-14,22477556,14925489,21634413,14390589
에스엔케이폴리텍(주),91340,Dec-15,25584533,16217279,23669857,15030698
에스엔케이폴리텍(주),91340,Dec-16,63430728,51084930,30431302,22115233
에스엔케이폴리텍(주),91340,Dec-17,178587054,153334212,23928430,18811921
에스엔케이폴리텍(주),91340,Dec-18,282148096,234705857,20917815,16990849
에스엔케이폴리텍(주),91340,Dec-19,338044206,275323992,25933907,19087931
에스엘(주),5850,Mar-11,966091270,818457138,525578544,453374456
에스엘(주),5850,Dec-12,1162486576,1018011642,578105017,520507689
에스엘(주),5850,Dec-13,1241660948,1119351243,577337584,518484912
에스엘(주),5850,Dec-14,1359380094,1209538168,561760086,491296075
에스엘(주),5850,Dec-15,1395133199,1219126438,593583766,507942900
에스엘(주),5850,Dec-16,1620581391,1403823713,638836988,552210889
에스엘(주),5850,Dec-17,1489427601,1321406611,720851055,640014027
에스엘(주),5850,Dec-18,1598634354,1465521759,735139558,677094102
에스엘(주),5850,Dec-19,2262212221,2052543751,1407091294,1283280968
에스와이(주),109610,Dec-15,261724632,227322552,165623552,147863415
에스와이(주),109610,Dec-16,306116510,270335480,181798357,166154998
에스와이(주),109610,Dec-17,393503262,348807370,298641671,275458056
에스와이(주),109610,Dec-18,419928752,375257995,343028329,315310757
에스와이(주),109610,Dec-19,380109486,350995232,294915037,280346914
에스지씨에너지(주),5090,Dec-11,,,280723959,246350279
에스지씨에너지(주),5090,Dec-12,,,285221128,249620997
에스지씨에너지(주),5090,Dec-13,290031609,251096067,288199000,249325496
에스지씨에너지(주),5090,Dec-14,297812164,261131793,283829621,249815474
에스지씨에너지(주),5090,Dec-15,310295324,263765308,296449058,251172243
에스지씨에너지(주),5090,Dec-16,297458693,263196275,278126586,245657336
에스지씨에너지(주),5090,Dec-17,319961347,305346310,310927507,300996169
에스지씨에너지(주),5090,Dec-18,346781204,344669698,335600373,337803263
에스지씨에너지(주),5090,Dec-19,284244835,253884817,273589905,249748470
에스지씨이테크건설(주),16250,Dec-11,699059559,631594729,670297194,606441041
에스지씨이테크건설(주),16250,Dec-12,785541865,724385021,695594773,636988330
에스지씨이테크건설(주),16250,Dec-13,667502467,619175422,504100742,489979002
에스지씨이테크건설(주),16250,Dec-14,877234227,766659498,677698634,629207701
에스지씨이테크건설(주),16250,Dec-15,1100688301,956069647,788563315,717589987
에스지씨이테크건설(주),16250,Dec-16,1191570073,1050364715,843579329,777892313
에스지씨이테크건설(주),16250,Dec-17,1465750842,1272387144,841221413,781659307
에스지씨이테크건설(주),16250,Dec-18,1487904768,1322201642,881992820,824322335
에스지씨이테크건설(주),16250,Dec-19,1698474766,1560922503,1242048953,1163553500
에스지에이(주),49470,Dec-11,40943094,25949935,40661943,29355543
에스지에이(주),49470,Dec-12,33987255,22241762,32213681,23474657
에스지에이(주),49470,Dec-13,51076987,34520142,43180692,34151167
에스지에이(주),49470,Dec-14,58218926,39590473,40940421,31923571
에스지에이(주),49470,Dec-15,72075046,50668783,43618539,37040271
에스지에이(주),49470,Dec-16,109262777,86218046,33463478,29471255
에스지에이(주),49470,Dec-17,98081509,73892502,37759225,30557015
에스지에이(주),49470,Dec-18,88885999,72634426,44351155,36503507
에스지에이(주),49470,Dec-19,81471003,65214075,38700581,32712918
에스지에이솔루션즈(주),184230,Jun-14,,,,
에스지에이솔루션즈(주),184230,Jun-15,19994383,10777340,19994383,10777340
에스지에이솔루션즈(주),184230,Dec-16,49543830,35498755,28402273,17217175
에스지에이솔루션즈(주),184230,Dec-17,55343525,38452479,20466860,11281605
에스지에이솔루션즈(주),184230,Dec-18,45381803,36277754,17856882,13248949
에스지에이솔루션즈(주),184230,Dec-19,45088761,32973574,21614762,15345991
에스지이(주),255220,Dec-18,145839541,99952519,118477483,78484149
에스지이(주),255220,Dec-19,132776115,90737745,111440249,76096079
에스케이(주),34730,Dec-11,1701763922,0,1619101478,0
에스케이(주),34730,Dec-12,2241803020,0,1528627922,0
에스케이(주),34730,Dec-13,2301754740,0,1805743164,0
에스케이(주),34730,Dec-14,2425966528,0,1974143344,0
에스케이(주),34730,Dec-15,39569775000,35495427000,2065032000,0
에스케이(주),34730,Dec-16,83617494000,73769694000,3113719000,0
에스케이(주),34730,Dec-17,93296368000,82399676000,2477840000,0
에스케이(주),34730,Dec-18,1.01502E+11,91851225000,2672412000,0
에스케이(주),34730,Dec-19,99264574000,90206178000,3245516000,0
에스케이가스(주),18670,Dec-11,7222787081,6844359225,5470288720,5107728046
에스케이가스(주),18670,Dec-12,7583747014,7226682812,5090631429,4756421934
에스케이가스(주),18670,Dec-13,6672246520,6349561475,4196769654,3910818177
에스케이가스(주),18670,Dec-14,5943465084,5600446437,4313542450,4028443131
에스케이가스(주),18670,Dec-15,4078985548,3746641240,2826941690,2586318479
에스케이가스(주),18670,Dec-16,5254738369,4785574532,3366245664,3047487073
에스케이가스(주),18670,Dec-17,6689683934,6274170676,4151828216,3855483286
에스케이가스(주),18670,Dec-18,6859163776,6557948184,4808642481,4562203786
에스케이가스(주),18670,Dec-19,4931073628,4521732781,3973394871,3629079520
에스케이네트웍스(주),1740,Dec-11,27535570532,25647386122,26224418960,24502458284
에스케이네트웍스(주),1740,Dec-12,27935503372,25923492761,25511199449,23710453097
에스케이네트웍스(주),1740,Dec-13,25975361370,24065827305,23739620447,22053666612
에스케이네트웍스(주),1740,Dec-14,22408068204,20667045399,20460418440,18920171634
에스케이네트웍스(주),1740,Dec-15,20355840898,18809464154,18681721369,17322235164
에스케이네트웍스(주),1740,Dec-16,18457381000,17434419992,17333736978,16412886314
에스케이네트웍스(주),1740,Dec-17,15202346000,14103978000,13613184000,12763287000
에스케이네트웍스(주),1740,Dec-18,13986475000,12913854000,12409359000,11635342000
에스케이네트웍스(주),1740,Dec-19,13054240000,11939913000,10574129000,9951706000
에스케이디스커버리(주),6120,Dec-11,8864966852,8147038147,1546107695,1245669454
에스케이디스커버리(주),6120,Dec-12,9160084618,8474075122,1476191493,1188949913
에스케이디스커버리(주),6120,Dec-13,8256550008,7575210497,1484565401,1170887087
에스케이디스커버리(주),6120,Dec-14,7283608289,6624356281,1232853528,951757923
에스케이디스커버리(주),6120,Dec-15,5269175685,4658087895,1039863882,809864750
에스케이디스커버리(주),6120,Dec-16,6526064902,5771018218,1146625579,885725079
에스케이디스커버리(주),6120,Dec-17,6746687325,6331565682,16556123,0
에스케이디스커버리(주),6120,Dec-18,6939172193,6619493905,15265064,0
에스케이디스커버리(주),6120,Dec-19,5021067628,4598432976,24968480,0
에스케이디앤디(주),210980,Dec-15,231300372,172790096,231300372,172790096
에스케이디앤디(주),210980,Dec-16,276376332,196230176,277311332,196230176
에스케이디앤디(주),210980,Dec-17,330812048,250770123,329931250,250770123
에스케이디앤디(주),210980,Dec-18,562772314,421391997,555534240,418815420
에스케이디앤디(주),210980,Dec-19,454720099,322733256,356862251,270369269
에스케이렌터카(주),68400,Dec-12,401375627,69082210,373312720,48782796
에스케이렌터카(주),68400,Dec-13,475737139,106704419,443528022,83429356
에스케이렌터카(주),68400,Dec-14,570015231,161920077,492211906,98255504
에스케이렌터카(주),68400,Dec-15,632145882,206145425,510633263,98801284
에스케이렌터카(주),68400,Dec-16,647644444,197867004,544644476,108752880
에스케이렌터카(주),68400,Dec-17,636765266,146953648,591543123,119329228
에스케이렌터카(주),68400,Dec-18,652521822,138272004,603999912,108978849
에스케이렌터카(주),68400,Dec-19,640883399,0,640883399,0
에스케이씨(주),11790,Dec-11,2473525635,2000245625,1687461201,1330198888
에스케이씨(주),11790,Dec-12,2629170921,2207847128,1760998038,1430816407
에스케이씨(주),11790,Dec-13,2641403172,2231552661,1851143652,1554018855
에스케이씨(주),11790,Dec-14,2802235022,2361291547,1899152025,1580517569
에스케이씨(주),11790,Dec-15,2564762025,2065206392,1616227687,1239873115
에스케이씨(주),11790,Dec-16,2359440144,1949486064,1380829846,1112046825
에스케이씨(주),11790,Dec-17,2653544415,2227350358,1403473051,1126493164
에스케이씨(주),11790,Dec-18,2767834347,2289106109,1415180089,1151370397
에스케이씨(주),11790,Dec-19,2539766499,2096888286,1229900590,1046398185
에스케이케미칼(주),285130,Dec-18,1367719213,1095287320,1205342468,968766116
에스케이케미칼(주),285130,Dec-19,1427185611,1101175048,1184206016,924650740
에스케이텔레콤(주),17670,Dec-11,15938548860,0,12551255630,0
에스케이텔레콤(주),17670,Dec-12,16300479280,0,12332719444,0
에스케이텔레콤(주),17670,Dec-13,16602053960,0,12860379475,0
에스케이텔레콤(주),17670,Dec-14,17163798000,0,13012644000,0
에스케이텔레콤(주),17670,Dec-15,17136734000,0,12556979000,0
에스케이텔레콤(주),17670,Dec-16,17091816000,0,12350479000,0
에스케이텔레콤(주),17670,Dec-17,17520013000,0,12468035000,0
에스케이텔레콤(주),17670,Dec-18,16873960000,0,11705639000,0
에스케이텔레콤(주),17670,Dec-19,17743702000,0,11416215000,0
에스케이하이닉스(주),660,Dec-11,10395811000,8721257000,10188162000,8492945000
에스케이하이닉스(주),660,Dec-12,10162210000,8550989000,10001783000,8947795000
에스케이하이닉스(주),660,Dec-13,14165102000,8864587000,13896309000,8947323000
에스케이하이닉스(주),660,Dec-14,17125566000,9461725000,16893716000,9502113000
에스케이하이닉스(주),660,Dec-15,18797998000,10515353000,18780792000,11002083000
에스케이하이닉스(주),660,Dec-16,17197975000,10787139000,16733111000,10847469000
에스케이하이닉스(주),660,Dec-17,30109434000,12701843000,29718939000,12980539000
에스케이하이닉스(주),660,Dec-18,40445066000,15180838000,40324651000,15704210000
에스케이하이닉스(주),660,Dec-19,26990733000,18825275000,25320755000,18387763000
에스텍(주),69510,Dec-11,223212467,189237059,190214017,152003141
에스텍(주),69510,Dec-12,210492995,177035068,184144696,149877015
에스텍(주),69510,Dec-13,222346732,183771017,175654714,143510108
에스텍(주),69510,Dec-14,274936759,225189135,201921665,164425079
에스텍(주),69510,Dec-15,270210815,226102959,176000409,143058342
에스텍(주),69510,Dec-16,290549074,245291321,179847089,147999733
에스텍(주),69510,Dec-17,300390875,255584624,177710032,143984815
에스텍(주),69510,Dec-18,306433025,259443666,197107076,158547221
에스텍(주),69510,Dec-19,337971674,289525752,216795154,172387853
에스트래픽(주),234300,Dec-17,77300035,61002102,114932721,95048786
에스트래픽(주),234300,Dec-18,40678386,36202229,41549628,34760082
에스트래픽(주),234300,Dec-19,79673572,68391026,76244500,61391502
에스티팜(주),237690,Dec-16,200361533,107369945,200361533,107369945
에스티팜(주),237690,Dec-17,202800435,123018338,202622882,122955973
에스티팜(주),237690,Dec-18,97738456,94958770,97299230,94796532
에스티팜(주),237690,Dec-19,93256825,94884925,92995881,94804328
에스퓨얼셀(주),288620,Dec-18,,,31491977,24214947
에스퓨얼셀(주),288620,Dec-19,,,37953636,25946824
에쓰-오일(주),10950,Dec-11,31913863000,29695742000,31913863000,29695742000
에쓰-오일(주),10950,Dec-12,34723291000,33410816000,34723291000,33410816000
에쓰-오일(주),10950,Dec-13,31158528000,30229317000,31158528000,30229317000
에쓰-오일(주),10950,Dec-14,28557562000,28282216000,28557562000,28282216000
에쓰-오일(주),10950,Dec-15,17890272000,16438773000,17890272000,16438773000
에쓰-오일(주),10950,Dec-16,16321843000,14020892000,16321843000,14020892000
에쓰-오일(주),10950,Dec-17,20891374000,18783141000,20891340000,18783141000
에쓰-오일(주),10950,Dec-18,25463295000,24200246000,25463122000,24210490000
에쓰-오일(주),10950,Dec-19,24394173000,23346806000,24393980000,23360274000
에쓰씨엔지니어링(주),23960,Dec-11,309382937,298007508,96446551,84506462
에쓰씨엔지니어링(주),23960,Dec-12,318810978,279240077,39220930,34043155
에쓰씨엔지니어링(주),23960,Dec-13,254339138,232396251,78791216,65665767
에쓰씨엔지니어링(주),23960,Dec-14,250358394,230532253,50088871,45580621
에쓰씨엔지니어링(주),23960,Dec-15,410707049,366737174,144148044,126434730
에쓰씨엔지니어링(주),23960,Dec-16,310315231,287800455,91064415,84196890
에쓰씨엔지니어링(주),23960,Dec-17,251692538,224372096,96990710,82412030
에쓰씨엔지니어링(주),23960,Dec-18,250825145,221509775,118564793,98765923
에쓰씨엔지니어링(주),23960,Dec-19,240133541,204672628,58736694,42768264
에어부산(주),298690,Dec-18,,,653567219,588119920
에어부산(주),298690,Dec-19,,,633183493,621924583
에이비엘바이오(주),298380,Dec-18,,,1257884,0
에이비엘바이오(주),298380,Dec-19,,,3988956,0
에이에프더블류(주),312610,Dec-19,,,25961807,15932710
에이치디씨(주),12630,Dec-11,4107921252,3326272389,3101561027,2488380408
에이치디씨(주),12630,Dec-12,3334053764,2990332485,2207250948,2056901608
에이치디씨(주),12630,Dec-13,4216933755,3955539461,2877143363,2823287975
