회사명,거래소코드,회계년도,유동자산(IFRS연결),재고자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),재고자산(IFRS개별),자산(IFRS개별)
삼화전기(주),9470,Dec-16,80868044,20792044,129464174,48688467,13566164,105119787
삼화전기(주),9470,Dec-17,79074753,19136447,134101754,44865291,11410088,108031152
삼화전기(주),9470,Dec-18,70611927,19550999,128156723,36887177,11326457,102037645
삼화전기(주),9470,Dec-19,66977303,18273008,125230245,36068846,9755759,99907474
삼화전자공업(주),11230,Dec-11,29482256,9167246,86829870,30452878,4350225,89375540
삼화전자공업(주),11230,Dec-12,20754070,3927106,69140332,27078643,2058309,81231300
삼화전자공업(주),11230,Dec-13,21258569,4953687,67956226,27431734,2583384,81649377
삼화전자공업(주),11230,Dec-14,23787274,5706157,77076684,27661085,2968453,69194980
삼화전자공업(주),11230,Dec-15,19280925,6435475,69277588,22775394,3169863,59785715
삼화전자공업(주),11230,Dec-16,21095494,8626932,68227794,23628711,4387998,58887235
삼화전자공업(주),11230,Dec-17,20636548,8273090,64321796,22152904,4269009,55296615
삼화전자공업(주),11230,Dec-18,17904348,5538316,64280396,16872574,3861948,50547511
삼화전자공업(주),11230,Dec-19,17029353,6555953,60400095,16877888,4750131,47844218
삼화콘덴서공업(주),1820,Dec-11,56857571,15166629,134135332,41070274,7657688,119711128
삼화콘덴서공업(주),1820,Dec-12,59951218,15610130,130194292,40355257,9706502,113484528
삼화콘덴서공업(주),1820,Dec-13,57252537,16188765,123843987,40531602,11717697,111769208
삼화콘덴서공업(주),1820,Dec-14,49889012,13734794,108844264,33248439,10563652,98557083
삼화콘덴서공업(주),1820,Dec-15,55405129,16498633,112945263,39128638,11469515,102067098
삼화콘덴서공업(주),1820,Dec-16,69404738,18141763,121688274,51540548,12396087,109924841
삼화콘덴서공업(주),1820,Dec-17,80703717,21566633,137715527,61431708,14831220,125359408
삼화콘덴서공업(주),1820,Dec-18,138974100,29307713,220047088,115071130,22218869,201398148
삼화콘덴서공업(주),1820,Dec-19,101407331,23078488,214833603,70530592,16626573,188418246
삼화페인트공업(주),390,Dec-11,216668144,80172733,402168526,201431635,72479096,380612963
삼화페인트공업(주),390,Dec-12,220852333,78465756,424727541,204430676,70827415,403252928
삼화페인트공업(주),390,Dec-13,251219175,81690776,475571109,218709864,69779024,438509371
삼화페인트공업(주),390,Dec-14,261555766,82195783,505069756,214834581,69799082,449735162
삼화페인트공업(주),390,Dec-15,248595438,83703661,511933172,202482984,71389215,458813557
삼화페인트공업(주),390,Dec-16,247936824,89638330,526308223,198621889,75582747,472470200
삼화페인트공업(주),390,Dec-17,262171750,102999751,542305992,223371981,88758801,493346765
삼화페인트공업(주),390,Dec-18,275185176,106742531,557979480,229489161,87331775,510899426
삼화페인트공업(주),390,Dec-19,275828523,93191272,560640700,232117743,76878325,505346741
상신브레이크(주),41650,Dec-11,115774870,48028498,220883454,81137658,33598304,166286126
상신브레이크(주),41650,Dec-12,118992021,47279428,233901216,86470750,35340863,176521827
상신브레이크(주),41650,Dec-13,142188121,57155768,267736469,104303125,40937514,204432510
상신브레이크(주),41650,Dec-14,151964411,58041514,301270271,110819587,41156708,225843490
상신브레이크(주),41650,Dec-15,164732774,59527292,334387254,116979717,40752728,242464431
상신브레이크(주),41650,Dec-16,183330461,57050780,353061766,136738035,36830013,268084940
상신브레이크(주),41650,Dec-17,209015636,59752034,398021129,141386444,38910009,307859358
상신브레이크(주),41650,Dec-18,236228194,77252438,429300584,157383968,48486295,342567005
상신브레이크(주),41650,Dec-19,249510437,96093307,452252700,159631083,59488255,358768571
상신이디피(주),91580,Dec-11,33085547,11938740,82692385,27862369,8183692,77441761
상신이디피(주),91580,Dec-12,31571524,13358817,88888545,27007682,9329940,84883487
상신이디피(주),91580,Dec-13,37721703,11223094,95472229,34029932,7624800,90049688
상신이디피(주),91580,Dec-14,38379396,8988556,94365891,32386918,5925615,89802117
상신이디피(주),91580,Dec-15,34646568,9485988,99375494,29937453,6077670,90732497
상신이디피(주),91580,Dec-16,31049279,9733526,100910337,27425575,5275181,90796588
상신이디피(주),91580,Dec-17,36477128,9787605,103304460,31487536,4763289,93199027
상신이디피(주),91580,Dec-18,57829523,11571545,142680535,40338060,5870555,121628053
상신이디피(주),91580,Dec-19,57448388,13521697,148101006,47731860,6458652,125290049
상신전자(주),263810,Dec-17,41863166,13781786,53514556,34537955,11612777,48869764
상신전자(주),263810,Dec-18,43537120,18479605,52562526,36788272,15708937,47497025
상신전자(주),263810,Dec-19,41933481,17504316,52111609,33840930,14844254,47265423
새론오토모티브(주),75180,Dec-11,110906742,16434676,181333153,84741381,8982277,158224527
새론오토모티브(주),75180,Dec-12,100929956,15315512,180692123,70689212,9550957,151764211
새론오토모티브(주),75180,Dec-13,122567550,15792816,202754394,81902563,9195358,164832717
새론오토모티브(주),75180,Dec-14,130887357,17559474,219396999,86900378,10373323,171633235
새론오토모티브(주),75180,Dec-15,149567478,17551103,245988030,98475343,10787408,189218564
새론오토모티브(주),75180,Dec-16,164731157,17739299,263741756,103263059,10983985,198700658
새론오토모티브(주),75180,Dec-17,169766087,22284014,266613285,104720881,13160057,202018971
새론오토모티브(주),75180,Dec-18,149975091,16923181,267051610,82224196,10571391,207755163
새론오토모티브(주),75180,Dec-19,140725992,15191330,255546739,74904829,10415022,212126043
샘표(주),7540,Dec-11,107225878,47354194,235771801,106207192,43562436,237266861
샘표(주),7540,Dec-12,92675202,44115539,234104260,91919090,40778906,236397681
샘표(주),7540,Dec-13,94597405,36208227,243776745,94927169,32570534,247826065
샘표(주),7540,Dec-14,92758415,33833294,235219022,94138755,29422166,239690365
샘표(주),7540,Dec-15,113981627,39833010,257318444,115540614,35750086,252720264
샘표(주),7540,Dec-16,33179529,2003362,118579705,26922836,0,111712656
샘표(주),7540,Dec-17,114547894,36751821,311564694,29458103,0,149087042
샘표(주),7540,Dec-18,122647016,36223327,320918955,36447952,0,158886242
샘표(주),7540,Dec-19,133862144,36460086,338575304,34975148,0,168993477
샘표식품(주),248170,Dec-16,78503130,35010345,191529281,80586142,31938089,191477969
샘표식품(주),248170,Dec-17,83321926,34881669,195983014,84719502,32269655,191271442
샘표식품(주),248170,Dec-18,84361042,34697615,205518529,85619193,31414139,200554504
샘표식품(주),248170,Dec-19,94787566,34294417,225820990,93343582,31631745,218049481
서암기계공업(주),100660,Dec-11,,,,43533099,7136603,62043060
서암기계공업(주),100660,Dec-12,,,,41737041,5657482,60882217
서암기계공업(주),100660,Dec-13,,,,43681668,5833254,61327652
서암기계공업(주),100660,Dec-14,,,,46473643,6528046,63612084
서암기계공업(주),100660,Dec-15,,,,45569206,6940076,63014684
서암기계공업(주),100660,Dec-16,,,,47414245,6827731,64161915
서암기계공업(주),100660,Dec-17,,,,51868069,7803431,68604285
서암기계공업(주),100660,Dec-18,,,,52833844,9700639,68407348
서암기계공업(주),100660,Dec-19,,,,52958226,11889411,69554367
서울도시가스(주),17390,Dec-11,596648485,2337258,1318228573,581916174,1519351,1291398802
서울도시가스(주),17390,Dec-12,737002511,11135094,1519546129,700799444,1353457,1445759061
서울도시가스(주),17390,Dec-13,736958997,21531669,1532935627,669297440,1374054,1438420812
서울도시가스(주),17390,Dec-14,811570414,13598285,1626692334,735662389,1245756,1516131640
서울도시가스(주),17390,Dec-15,651542554,1374655,1436635554,612706750,1152691,1391865004
서울도시가스(주),17390,Dec-16,689658396,1260060,1466624997,654718244,1031446,1434754075
서울도시가스(주),17390,Dec-17,781916056,1292511,1545885280,748414802,1000246,1526492796
서울도시가스(주),17390,Dec-18,599363050,1428563,1368620519,564614968,989394,1336535066
서울도시가스(주),17390,Dec-19,735450340,1532911,1583402075,708154048,971882,1533895557
서울반도체(주),46890,Dec-11,472081885,78700448,875773490,453997845,74050972,878683525
서울반도체(주),46890,Dec-12,502268717,70295542,862592365,482233878,63402463,869893664
서울반도체(주),46890,Dec-13,527818292,96105988,1108671993,497476051,63441682,850483843
서울반도체(주),46890,Dec-14,503889613,127762560,1180291567,531949224,83312504,938912494
서울반도체(주),46890,Dec-15,500291433,106995466,1136044055,520614331,67670292,959588291
서울반도체(주),46890,Dec-16,503673604,108499324,1090582867,494575359,66580106,928161989
서울반도체(주),46890,Dec-17,575455367,137463801,1227343903,499467822,86406087,1005491999
서울반도체(주),46890,Dec-18,601574993,155182898,1293763889,502229452,87154423,1047363841
서울반도체(주),46890,Dec-19,619087460,154333797,1322136396,520095878,82422519,1044292890
서울식품공업(주),4410,Dec-11,12055143,3165033,46418998,11780799,3031069,45917807
서울식품공업(주),4410,Dec-12,16214597,4093108,50335004,16199940,4011073,49981749
서울식품공업(주),4410,Dec-13,13098136,4209663,49510239,13444081,4053715,49105160
서울식품공업(주),4410,Dec-14,13756142,4689884,51525320,14749590,4377702,51453164
서울식품공업(주),4410,Dec-15,14615563,4260321,58399491,15753599,3778686,56866104
서울식품공업(주),4410,Dec-16,,,,17857555,4647004,62622598
서울식품공업(주),4410,Dec-17,,,,23997715,4372783,76890434
서울식품공업(주),4410,Dec-18,,,,24070504,4400008,77402788
서울식품공업(주),4410,Dec-19,,,,22065235,4154847,75967415
서울전자통신(주),27040,Dec-11,89854876,27076814,127369359,20198106,1047622,79145140
서울전자통신(주),27040,Dec-12,74306309,16945976,123031255,23276565,1554904,68045948
서울전자통신(주),27040,Dec-13,84495778,21360679,144714797,27821422,1757517,74304752
서울전자통신(주),27040,Dec-14,31839421,7567765,63793008,14513246,1756464,64625851
서울전자통신(주),27040,Dec-15,30812448,9253093,61788131,21942998,3534653,58083293
서울전자통신(주),27040,Dec-16,40314306,18051904,76993447,32583291,11651000,74091222
서울전자통신(주),27040,Dec-17,38710454,19113552,75291620,29490892,6144917,68500033
서울전자통신(주),27040,Dec-18,43520045,19118583,80916476,26207757,7118598,67054114
서울전자통신(주),27040,Dec-19,33763375,17894008,137380839,23889558,6044822,130365236
서호전기(주),65710,Dec-11,34893374,4435888,51114425,33888506,3759212,50400439
서호전기(주),65710,Dec-12,34597171,3827939,51146072,33689110,3468359,50575060
서호전기(주),65710,Dec-13,34427057,3880518,51712914,33422154,3514105,51067043
서호전기(주),65710,Dec-14,41618751,2187621,58838490,40738684,1717883,58244940
서호전기(주),65710,Dec-15,44672011,2557846,64293774,43728082,1773688,63513814
서호전기(주),65710,Dec-16,56734643,2382180,78554495,56137026,1731947,78119320
서호전기(주),65710,Dec-17,55706738,3420789,76717340,54912107,2719791,76113311
서호전기(주),65710,Dec-18,58709893,4111398,79055546,57274941,3225892,77829234
서호전기(주),65710,Dec-19,43034118,9256857,93141622,41282683,8074831,91561027
선도전기(주),7610,Dec-11,44181353,6877595,101053375,41145805,6877595,97203365
선도전기(주),7610,Dec-12,38746382,9772793,98958167,38199483,9772793,93652310
선도전기(주),7610,Dec-13,61263304,7718421,128582447,61014905,7718421,123845516
선도전기(주),7610,Dec-14,54079262,7268003,132827723,51538852,7268003,127401998
선도전기(주),7610,Dec-15,59180408,6667620,135947962,54906848,6667620,127898585
선도전기(주),7610,Dec-16,64211787,7827441,146601414,63596706,7827441,138620723
선도전기(주),7610,Dec-17,63280752,8154994,158151937,62997959,8154994,146810320
선도전기(주),7610,Dec-18,70851478,6946710,149094572,61080960,6946710,140240335
선도전기(주),7610,Dec-19,71491002,6853517,167027319,63757687,6697126,157309179
성문전자(주),14910,Dec-11,36014760,10565138,55202224,25238428,5028435,48186413
성문전자(주),14910,Dec-12,25067879,7516845,43168506,18054414,3999812,39557721
성문전자(주),14910,Dec-13,33275655,8292380,49764693,25334028,4470074,45168546
성문전자(주),14910,Dec-14,33490384,8426635,51557111,23467258,3550423,45955638
성문전자(주),14910,Dec-15,27076421,7804866,45273303,17349455,3399859,38934573
성문전자(주),14910,Dec-16,26935417,7370122,44116408,15756132,3216192,37255748
성문전자(주),14910,Dec-17,27166405,6805945,42991994,16354303,2371499,35928042
성문전자(주),14910,Dec-18,25583830,7510569,43264101,15454191,2789894,37707149
성문전자(주),14910,Dec-19,22098225,7477742,42506307,10800593,3117499,34805409
성보화학(주),3080,Dec-11,,,,43328531,25086373,100586249
성보화학(주),3080,Dec-12,,,,45115157,28151677,101598444
성보화학(주),3080,Dec-13,,,,46143140,30452543,101953108
성보화학(주),3080,Dec-14,,,,50477434,36693886,106396073
성보화학(주),3080,Dec-15,,,,52750701,43150476,107552970
성보화학(주),3080,Dec-16,,,,136635976,46374508,194504487
성보화학(주),3080,Dec-17,,,,91924055,38297243,185623186
성보화학(주),3080,Dec-18,,,,102396293,40871142,183365495
성보화학(주),3080,Dec-19,,,,94100692,42664442,172441360
성신양회(주),4980,Dec-11,265162649,51956878,1151105428,255952373,51527610,1142661499
성신양회(주),4980,Dec-12,307267970,62784277,1122491013,297693381,62279752,1115108026
성신양회(주),4980,Dec-13,329283914,60741155,1144285222,320753891,60168359,1137977643
성신양회(주),4980,Dec-14,319762210,61584652,1115653993,308669984,60943518,1109476277
성신양회(주),4980,Dec-15,313727601,44601393,1072795123,303169480,43633092,1067821412
성신양회(주),4980,Dec-16,281790914,46638803,1016264029,268703408,46219042,1008786608
성신양회(주),4980,Dec-17,261463360,53394876,1023425233,248486277,52470392,1015541556
성신양회(주),4980,Dec-18,282067258,58428624,1061390657,242173130,56799645,975088241
성신양회(주),4980,Dec-19,256776428,56368501,1029404716,226312777,54378248,946396104
성우전자(주),81580,Dec-11,50625970,3787505,76875114,47016669,886271,68189496
성우전자(주),81580,Dec-12,48291387,5646679,90361423,46095682,1271820,76562098
성우전자(주),81580,Dec-13,58383853,8781653,101736366,51785670,1575854,79390988
성우전자(주),81580,Dec-14,64121168,7535585,105258945,56995532,2249523,82233016
성우전자(주),81580,Dec-15,67923813,7390373,126445658,59182053,2566150,85119150
성우전자(주),81580,Dec-16,72887061,5911756,142154218,59340952,886193,87391587
성우전자(주),81580,Dec-17,79047201,7011038,139837974,52170799,783868,86300274
성우전자(주),81580,Dec-18,74274328,5527328,137749457,55724954,700971,84198410
성우전자(주),81580,Dec-19,62818343,5271773,126891468,47435082,959796,80063731
성우테크론(주),45300,Dec-11,13553938,354630,50186314,14310614,0,44930996
성우테크론(주),45300,Dec-12,20444978,736274,51937710,21631821,0,47672695
성우테크론(주),45300,Dec-13,17688291,426207,60260878,18849771,0,56195466
성우테크론(주),45300,Dec-14,15710568,11987,58050653,17109066,0,54301040
성우테크론(주),45300,Dec-15,15923355,11987,56320285,16757039,0,52449959
성우테크론(주),45300,Dec-16,22428742,0,62342911,21909121,0,58325633
성우테크론(주),45300,Dec-17,31734175,0,71859798,30892542,0,67660529
성우테크론(주),45300,Dec-18,27150411,0,70083719,26018267,0,65080514
성우테크론(주),45300,Dec-19,30920074,60500,75224671,29807726,60500,71126499
성창기업지주(주),180,Dec-11,70480369,25364180,307997635,17289020,0,85888946
성창기업지주(주),180,Dec-12,101561442,29975725,328454337,17672576,0,87598361
성창기업지주(주),180,Dec-13,80814979,34910092,324009225,17667439,0,87495016
성창기업지주(주),180,Dec-14,87571516,41998916,334627316,19809716,0,89758434
성창기업지주(주),180,Dec-15,116296357,33555847,362501569,48906060,0,118769462
성창기업지주(주),180,Dec-16,102125770,36826981,636441018,46970152,0,316998890
성창기업지주(주),180,Dec-17,97726629,40886102,654109414,51078334,0,320651759
성창기업지주(주),180,Dec-18,85694716,37480211,648660747,50211566,0,319612985
성창기업지주(주),180,Dec-19,80615572,32481750,703302243,51287172,0,362062638
성호전자(주),43260,Dec-11,60770974,20383561,111273183,39106799,9228125,105822677
성호전자(주),43260,Dec-12,58195257,18669948,107680749,42085072,9627392,114796530
성호전자(주),43260,Dec-13,54766090,15877752,106903174,32773365,7121924,111010262
성호전자(주),43260,Dec-14,49332953,18134079,103245135,31113311,8198119,109022058
성호전자(주),43260,Dec-15,46167079,19686313,98483021,24999272,7241521,102536580
성호전자(주),43260,Dec-16,46982983,20308992,96014730,26814607,5370669,104144557
성호전자(주),43260,Dec-17,46618559,19485875,91000436,23164513,5951441,99019042
성호전자(주),43260,Dec-18,49141209,23047256,97013283,26158069,8664209,106748015
성호전자(주),43260,Dec-19,49097281,16780669,95653166,32190090,5394834,90393325
세기상사(주),2420,Dec-11,9198546,16465,52280158,9198546,16465,51585446
세기상사(주),2420,Dec-12,8926750,17014,51562689,8926750,17014,50867977
세기상사(주),2420,Dec-13,5482665,16740,47846000,5482665,16740,47151288
세기상사(주),2420,Dec-14,4464195,11753,46499996,4464195,11753,45805284
세기상사(주),2420,Dec-15,3483434,14120,45133360,3483434,14120,44438648
세기상사(주),2420,Dec-16,2722030,14155,43903385,2722030,14155,43208673
세기상사(주),2420,Dec-17,,,,2034860,22820,43038864
세기상사(주),2420,Dec-18,,,,2370830,17684,42664004
세기상사(주),2420,Dec-19,,,,1710516,17754,41553081
세명전기공업(주),17510,Dec-11,,,,14349328,2350792,61619603
세명전기공업(주),17510,Dec-12,,,,16041443,2073445,65202865
세명전기공업(주),17510,Dec-13,,,,16133651,2915699,67472162
세명전기공업(주),17510,Dec-14,,,,15871518,2520280,67300365
세명전기공업(주),17510,Dec-15,,,,22166785,3262911,71392723
세명전기공업(주),17510,Dec-16,,,,20807717,3292696,73132094
세명전기공업(주),17510,Dec-17,,,,20803504,3505289,75482769
세명전기공업(주),17510,Dec-18,,,,26708218,6157891,79029092
세명전기공업(주),17510,Dec-19,,,,30716748,6758903,81806215
세방(주),4360,Dec-11,323688547,36720056,908627879,266512187,33902479,784755219
세방(주),4360,Dec-12,249021539,1486897,903191339,221453242,986801,763783942
세방(주),4360,Dec-13,168159882,893893,900651214,136297682,893893,734551261
세방(주),4360,Dec-14,188465338,783488,890754587,154400784,783488,704000774
세방(주),4360,Dec-15,209556026,731310,918399831,167121499,731310,700608620
세방(주),4360,Dec-16,235180838,1178730,939792735,191538998,981223,697697262
세방(주),4360,Dec-17,229918286,1191252,953823780,191181806,1191252,700281163
세방(주),4360,Dec-18,185243943,1156479,988929794,145837691,1156479,701207305
세방(주),4360,Dec-19,229241679,7967253,1107634793,153463878,879790,766558298
세방전지(주),4490,Dec-11,,,,524619263,115014829,712634498
세방전지(주),4490,Dec-12,,,,556797787,102715536,772556142
세방전지(주),4490,Dec-13,,,,638326061,122163910,870157611
세방전지(주),4490,Dec-14,,,,670931516,117389153,927725912
세방전지(주),4490,Dec-15,693124958,118243096,1001384893,688997296,117017984,993659178
세방전지(주),4490,Dec-16,709733716,123788200,1086480434,700705121,118248554,1073297242
세방전지(주),4490,Dec-17,712185370,155790842,1145352882,702300754,148391095,1133087030
세방전지(주),4490,Dec-18,788611587,138704861,1267930429,773327575,127457805,1252080071
세방전지(주),4490,Dec-19,892044780,197284267,1510688833,809422903,167261753,1302078781
세원이앤씨(주),91090,Dec-11,177178534,20671481,376824470,176688013,19515136,381722022
세원이앤씨(주),91090,Dec-12,173533631,13921795,367606792,171664470,12903046,374740127
세원이앤씨(주),91090,Dec-13,121583620,13332291,298596250,120522011,13095699,307307724
세원이앤씨(주),91090,Dec-14,133349896,11913593,306644621,132555848,11886775,314753555
세원이앤씨(주),91090,Dec-15,177263792,14471876,347686361,177029997,14458491,358636517
세원이앤씨(주),91090,Dec-16,117528878,9785502,374930308,117455194,9774088,388980054
세원이앤씨(주),91090,Dec-17,98260252,9845263,353022768,97760281,9844911,365473693
세원이앤씨(주),91090,Dec-18,111619211,24643755,329475571,111222827,24643755,342948210
세원이앤씨(주),91090,Dec-19,143738602,10035739,358714548,143291794,10035739,358537099
세종공업(주),33530,Dec-11,412665728,123322990,637756161,227908771,25035642,401747677
세종공업(주),33530,Dec-12,424803123,123287710,669607298,221212035,24117998,410380196
세종공업(주),33530,Dec-13,440883461,109814081,697570396,229966745,22591023,425657381
세종공업(주),33530,Dec-14,514718704,140185539,858809961,249360463,29556182,492339950
세종공업(주),33530,Dec-15,539992402,132679618,914404459,254306327,21521930,525373268
세종공업(주),33530,Dec-16,562190972,152424993,952518535,227505748,25792357,522339599
세종공업(주),33530,Dec-17,506315222,196101804,900553568,213405813,28700516,522494578
세종공업(주),33530,Dec-18,475791755,169277890,871007601,238537330,24227075,538273088
세종공업(주),33530,Dec-19,559054015,171726032,996027851,257418894,25170972,577344770
세종텔레콤(주),36630,Dec-11,77684842,406772,207583291,77725749,406772,208031551
세종텔레콤(주),36630,Dec-12,54695384,983031,177166088,54855157,983031,177747879
세종텔레콤(주),36630,Dec-13,37813456,518389,122477965,37783497,518389,122866809
세종텔레콤(주),36630,Dec-14,42765666,259230,107940556,42839478,259230,108316347
세종텔레콤(주),36630,Dec-15,34919214,1255807,160112078,35014778,1255807,160536475
세종텔레콤(주),36630,Dec-16,75842369,1243072,229954809,75962961,1243072,230357827
세종텔레콤(주),36630,Dec-17,253503649,1283492,418189717,253593640,1283492,418572192
세종텔레콤(주),36630,Dec-18,227197723,3238196,400686266,202749211,2745837,391274797
세종텔레콤(주),36630,Dec-19,237524097,5396370,448276043,232463231,3678805,441789022
세하(주),27970,Dec-11,,,,72550154,17473445,190494276
세하(주),27970,Dec-12,,,,60632929,12892689,240582996
세하(주),27970,Dec-13,,,,63001524,13307929,208802223
세하(주),27970,Dec-14,,,,54451158,14249305,176950935
세하(주),27970,Dec-15,,,,51799322,13650987,170139647
세하(주),27970,Dec-16,,,,54428910,12562190,172282038
세하(주),27970,Dec-17,,,,55727705,16229034,173678893
세하(주),27970,Dec-18,,,,55698353,16687573,178751630
세하(주),27970,Dec-19,,,,57636803,15852362,187833215
소니드(주),60230,Dec-11,24867205,4030736,67513803,21771767,3981002,67026397
소니드(주),60230,Dec-12,15115662,2623181,53804549,12943470,2484044,54063021
소니드(주),60230,Dec-13,27264496,6680870,86319149,26193364,6680870,86200929
소니드(주),60230,Dec-14,19699034,4667928,67397665,20112342,4855051,67677563
소니드(주),60230,Dec-15,15945907,4101038,57415598,13950156,3650252,55490851
소니드(주),60230,Dec-16,21888178,4732238,54192149,21386576,4318775,53609088
소니드(주),60230,Dec-17,24092231,4397820,62538155,25379561,3732574,63806190
소니드(주),60230,Dec-18,41224754,3841788,70113406,38541308,2109552,67603421
소니드(주),60230,Dec-19,59376132,3443255,87603979,56081350,1891125,84547768
소프트캠프(주),258790,Dec-17,,,,,,
소프트캠프(주),258790,Dec-18,,,,,,
소프트캠프(주),258790,Dec-19,15832753,36000,21126083,15272210,36000,20516086
솔루스첨단소재(주),336370,Dec-19,230551465,43435591,494200175,79605893,13071119,175834497
솔브레인홀딩스(주),36830,Dec-11,157611791,61272257,475325874,145644892,59051373,434923984
솔브레인홀딩스(주),36830,Dec-12,173194056,46447450,527373134,148105391,40741903,457653503
솔브레인홀딩스(주),36830,Dec-13,157279264,26547716,567642633,135176439,21283901,480706596
솔브레인홀딩스(주),36830,Dec-14,174254706,23679830,574278288,158231885,19583828,494277964
솔브레인홀딩스(주),36830,Dec-15,209350991,32039246,731701917,182694179,23235191,614560899
솔브레인홀딩스(주),36830,Dec-16,292152798,42390349,829391037,250906635,29176591,694068683
솔브레인홀딩스(주),36830,Dec-17,377456636,47724020,895949561,342069643,36388109,778431194
솔브레인홀딩스(주),36830,Dec-18,413233133,62244990,1006120383,360703404,42619908,888175142
솔브레인홀딩스(주),36830,Dec-19,537700819,66140319,1159459650,449677393,39994328,976025512
송원산업(주),4430,Dec-11,366745000,182605000,870166000,338504000,117747000,838983000
송원산업(주),4430,Dec-12,358651000,170999000,862123000,335660000,109438000,837746000
송원산업(주),4430,Dec-13,367591000,182684000,866022000,308222000,112148000,829172000
송원산업(주),4430,Dec-14,337913000,169014000,855857000,290001000,102136000,810847000
송원산업(주),4430,Dec-15,362595000,169123000,846381000,310532000,104671000,797432000
송원산업(주),4430,Dec-16,348078000,155735000,829523000,290997000,100822000,799009000
송원산업(주),4430,Dec-17,377507000,166641000,865121000,302125000,114760000,845204000
송원산업(주),4430,Dec-18,391646000,201368000,872544000,270610000,135320000,812958000
송원산업(주),4430,Dec-19,398769000,196996000,894324000,290038000,124767000,822382000
스튜디오드래곤(주),253450,Dec-17,289848415,1294640,459453884,242359306,1294640,438474369
스튜디오드래곤(주),253450,Dec-18,247199818,578330,512374588,211535575,578330,491308372
스튜디오드래곤(주),253450,Dec-19,244495291,0,581557107,224624869,0,560849210
시그네틱스(주),33170,Dec-11,,,,39265995,13708488,250743436
시그네틱스(주),33170,Dec-12,,,,41009994,13648549,286152540
시그네틱스(주),33170,Dec-13,,,,35201004,11933976,250429986
시그네틱스(주),33170,Dec-14,,,,56013118,15361404,235922276
시그네틱스(주),33170,Dec-15,45573679,14424145,223349210,45560634,14424145,223343358
시그네틱스(주),33170,Dec-16,68555068,28146747,244631977,68450105,28146747,244534037
시그네틱스(주),33170,Dec-17,53855411,21388579,233526543,53762825,21388579,233441432
시그네틱스(주),33170,Dec-18,51740635,20008504,200399592,51632585,20008504,200293037
시그네틱스(주),33170,Dec-19,46670244,14352977,182878840,46635933,14352977,182845685
신대양제지(주),16590,Dec-11,114370831,32101566,421658812,76446969,22928559,321525244
신대양제지(주),16590,Dec-12,104611650,22323079,403588349,74223944,16008839,305175219
신대양제지(주),16590,Dec-13,88680861,22690810,392854620,58027699,15356501,291714379
신대양제지(주),16590,Dec-14,106830374,22680963,401780755,82606059,17553398,308634622
신대양제지(주),16590,Dec-15,97242225,19242214,375615481,78639366,14304903,302432578
신대양제지(주),16590,Dec-16,99377195,16142394,362737227,86361075,13451056,310636029
신대양제지(주),16590,Dec-17,181343701,41715229,725767416,78192525,16872359,352774364
신대양제지(주),16590,Dec-18,207005232,40005235,746772367,100795379,16095341,383347305
신대양제지(주),16590,Dec-19,244296486,33828253,768604073,96856232,10903999,394656706
신라교역(주),4970,Dec-11,167360819,43209387,435062940,166167961,43209387,423603886
신라교역(주),4970,Dec-12,232286776,44563017,509905304,231512238,44563017,500632048
신라교역(주),4970,Dec-13,228309348,42503090,501893858,227673700,42503090,499099259
신라교역(주),4970,Dec-14,189473081,32225413,510383681,181254380,32225413,505485353
신라교역(주),4970,Dec-15,223687220,33385461,510104471,220056910,33385461,514194087
신라교역(주),4970,Dec-16,265352454,31713648,525212040,261212093,31713648,529535168
신라교역(주),4970,Dec-17,321295910,29428802,549948061,316809396,29428802,549516666
신라교역(주),4970,Dec-18,285064849,36784421,581034541,281457870,36784421,580627928
신라교역(주),4970,Dec-19,265851202,36588817,619927969,217646806,36242317,607020124
신라섬유(주),1000,Dec-11,,,,3804216,1089350,35937182
신라섬유(주),1000,Dec-12,,,,4819431,1537769,37430638
신라섬유(주),1000,Dec-13,,,,6154600,3029785,38294722
신라섬유(주),1000,Dec-14,,,,5411822,3271144,37031535
신라섬유(주),1000,Dec-15,,,,1795390,1206500,33700581
신라섬유(주),1000,Dec-16,,,,1539866,1187864,32520875
신라섬유(주),1000,Dec-17,,,,1227210,753901,32122070
신라섬유(주),1000,Dec-18,,,,1094891,701364,31856676
신라섬유(주),1000,Dec-19,,,,1140675,493095,32161672
신라에스지(주),25870,Dec-11,,,,20454943,12653100,41827145
신라에스지(주),25870,Dec-12,,,,25061721,12974292,47548154
신라에스지(주),25870,Dec-13,26023127,18036027,48867567,25695381,17840718,49071082
신라에스지(주),25870,Dec-14,28996755,19577050,53240594,28167339,19561147,53559435
신라에스지(주),25870,Dec-15,17630631,8554919,40411991,17373906,8541684,40353106
신라에스지(주),25870,Dec-16,17782630,10032964,48813315,13720314,5844144,46147396
신라에스지(주),25870,Dec-17,19374333,12828787,50213180,13890568,7292349,49675575
신라에스지(주),25870,Dec-18,17928125,12445945,47630063,18873716,7294139,48570624
신라에스지(주),25870,Dec-19,19858339,11860592,48035276,15352354,9791307,45534947
신라젠(주),215600,Dec-16,188290997,0,284127919,186154071,0,326140471
신라젠(주),215600,Dec-17,161708044,0,234954188,157069755,0,299108279
