회사명,거래소코드,회계년도,매출액(IFRS연결),부채(IFRS연결),매출액(IFRS개별),부채(IFRS개별)
케이만금세기차륜집단유한공사,900280,Dec-18,121631102,20183034,,
케이만금세기차륜집단유한공사,900280,Dec-19,113144422,15597231,,
케이비아이동국실업(주),1620,Dec-11,342579338,145640595,234948150,89290269
케이비아이동국실업(주),1620,Dec-12,393422497,157871950,261817457,103519210
케이비아이동국실업(주),1620,Dec-13,465193044,304580329,257558805,161332457
케이비아이동국실업(주),1620,Dec-14,672331468,342954483,295917846,181120804
케이비아이동국실업(주),1620,Dec-15,622316659,388304400,323652797,195098181
케이비아이동국실업(주),1620,Dec-16,625956922,439328381,277009090,204533988
케이비아이동국실업(주),1620,Dec-17,601955432,367379311,285298563,170034346
케이비아이동국실업(주),1620,Dec-18,650873646,390931429,335019066,200963951
케이비아이동국실업(주),1620,Dec-19,615578390,383312185,340566056,222415114
케이비아이메탈(주),24840,Dec-11,,,433686881,108143662
케이비아이메탈(주),24840,Dec-12,,,527053257,104306928
케이비아이메탈(주),24840,Dec-13,566237826,140571074,470006681,104987712
케이비아이메탈(주),24840,Dec-14,480672986,113022307,397145357,86227746
케이비아이메탈(주),24840,Dec-15,,,457572264,78109276
케이비아이메탈(주),24840,Dec-16,,,358349653,109985549
케이비아이메탈(주),24840,Dec-17,471145212,119675780,459640265,117928870
케이비아이메탈(주),24840,Dec-18,463758285,118752778,449113544,116952743
케이비아이메탈(주),24840,Dec-19,494785993,126105852,477661145,123753022
케이씨그린홀딩스(주),9440,Dec-11,320436617,250982135,15194242,38223447
케이씨그린홀딩스(주),9440,Dec-12,502629849,293082382,13500644,30598704
케이씨그린홀딩스(주),9440,Dec-13,487271569,217906899,22966151,30767817
케이씨그린홀딩스(주),9440,Dec-14,384115294,243410230,24141326,28417530
케이씨그린홀딩스(주),9440,Dec-15,377659976,254493177,19765711,26368694
케이씨그린홀딩스(주),9440,Dec-16,391371451,254431616,14927783,22891933
케이씨그린홀딩스(주),9440,Dec-17,352407287,271769033,16626754,31136262
케이씨그린홀딩스(주),9440,Dec-18,534720764,384112880,12902209,26762695
케이씨그린홀딩스(주),9440,Dec-19,698943263,521778677,13683527,26631738
케이씨코트렐(주),119650,Dec-11,,,211359393,113469655
케이씨코트렐(주),119650,Dec-12,,,332119561,162332575
케이씨코트렐(주),119650,Dec-13,290868493,91850687,290177500,91428128
케이씨코트렐(주),119650,Dec-14,209675820,110376101,208060068,110865164
케이씨코트렐(주),119650,Dec-15,186774294,90667491,184368511,87250307
케이씨코트렐(주),119650,Dec-16,179277597,83179211,171196746,78908234
케이씨코트렐(주),119650,Dec-17,168470463,102558233,150656419,96301103
케이씨코트렐(주),119650,Dec-18,182043908,141743435,152841374,132473833
케이씨코트렐(주),119650,Dec-19,300551682,255790883,281259841,235277712
케이알모터스(주),40,Dec-11,127720215,64573121,124258626,65188427
케이알모터스(주),40,Dec-12,97926654,58530096,96940269,58801646
케이알모터스(주),40,Dec-13,99553272,59616987,97370568,59616987
케이알모터스(주),40,Dec-14,79745683,91067796,79567593,91017999
케이알모터스(주),40,Dec-15,80658560,89813517,80853364,89723388
케이알모터스(주),40,Dec-16,84775354,86129897,84083884,85745913
케이알모터스(주),40,Dec-17,41661895,63221641,21638025,75708785
케이알모터스(주),40,Dec-18,36563363,85006462,27598514,87675939
케이알모터스(주),40,Dec-19,132579261,108871143,37365836,97871749
케이에이치건설(주),226360,Dec-15,,,,
케이에이치건설(주),226360,Dec-16,,,,
케이에이치건설(주),226360,Dec-17,,,35293973,7333152
케이에이치건설(주),226360,Dec-18,38610580,6219810,38651216,6206562
케이에이치건설(주),226360,Dec-19,31699278,58727662,31455061,58549025
케이에이치전자(주),111870,Dec-11,77361507,12598149,73970301,12449443
케이에이치전자(주),111870,Dec-12,73793464,7918723,68595769,6144370
케이에이치전자(주),111870,Dec-13,67343727,10613531,66967378,5129583
케이에이치전자(주),111870,Dec-14,53413030,10255282,52188039,5449149
케이에이치전자(주),111870,Dec-15,59962019,10881630,59224982,8033436
케이에이치전자(주),111870,Dec-16,57243847,9068527,56917365,6880583
케이에이치전자(주),111870,Dec-17,47361093,7571036,47157690,4821168
케이에이치전자(주),111870,Dec-18,40686889,47028377,40608212,45960560
케이에이치전자(주),111870,Dec-19,36855517,55613296,36810750,48732209
케이엠제약(주),225430,Dec-15,,,,
케이엠제약(주),225430,Dec-16,,,,
케이엠제약(주),225430,Dec-17,,,,
케이엠제약(주),225430,Dec-18,,,17302126,8901891
케이엠제약(주),225430,Dec-19,,,20338373,18948436
케이지이티에스(주),151860,Dec-13,100809908,66975903,100809908,63969503
케이지이티에스(주),151860,Dec-14,105683028,49668391,105683028,47751586
케이지이티에스(주),151860,Dec-15,,,92833778,56675193
케이지이티에스(주),151860,Dec-16,,,95363023,56522202
케이지이티에스(주),151860,Dec-17,,,108801442,59106991
케이지이티에스(주),151860,Dec-18,123739773,75893995,110908589,67289261
케이지이티에스(주),151860,Dec-19,,,160879256,190816360
케이지케미칼(주),1390,Dec-11,561281135,574164639,278260696,311748183
케이지케미칼(주),1390,Dec-12,758747768,515378006,287878692,266739918
케이지케미칼(주),1390,Dec-13,850561127,498871936,201160693,128614442
케이지케미칼(주),1390,Dec-14,877571864,495751880,168409373,119386933
케이지케미칼(주),1390,Dec-15,1014474707,678433511,167351997,107981747
케이지케미칼(주),1390,Dec-16,1031449560,753316753,164826988,105451346
케이지케미칼(주),1390,Dec-17,1099484825,902897458,167310908,119795673
케이지케미칼(주),1390,Dec-18,1282776687,904440514,167223239,102347691
케이지케미칼(주),1390,Dec-19,2068395231,2799967272,153279828,134043326
케이피엑스라이프사이언스(주),114450,Dec-11,,,55165670,9266578
케이피엑스라이프사이언스(주),114450,Dec-12,,,54192341,13869814
케이피엑스라이프사이언스(주),114450,Dec-13,,,34525745,19989568
케이피엑스라이프사이언스(주),114450,Dec-14,,,37080598,14903999
케이피엑스라이프사이언스(주),114450,Dec-15,,,45508439,10252661
케이피엑스라이프사이언스(주),114450,Dec-16,,,43304292,15394573
케이피엑스라이프사이언스(주),114450,Dec-17,,,42584727,10872121
케이피엑스라이프사이언스(주),114450,Dec-18,,,32753788,10261089
케이피엑스라이프사이언스(주),114450,Dec-19,,,37618455,11536890
케이피엑스케미칼(주),25000,Dec-11,780389673,137657049,670643829,116795007
케이피엑스케미칼(주),25000,Dec-12,761990127,113174427,657142821,95542473
케이피엑스케미칼(주),25000,Dec-13,781544787,122417908,664131604,105553613
케이피엑스케미칼(주),25000,Dec-14,826733749,129551771,691965576,113077050
케이피엑스케미칼(주),25000,Dec-15,743948673,100999621,607749103,80683017
케이피엑스케미칼(주),25000,Dec-16,647361932,101955026,503957968,84263421
케이피엑스케미칼(주),25000,Dec-17,703676902,105300084,533577829,85602788
케이피엑스케미칼(주),25000,Dec-18,766681968,91621793,577453529,73892972
케이피엑스케미칼(주),25000,Dec-19,765712142,61823289,606832233,44762862
케이피엑스홀딩스(주),92230,Dec-11,1216607734,284281300,14423497,1665649
케이피엑스홀딩스(주),92230,Dec-12,1319019169,340550709,12547796,4222170
케이피엑스홀딩스(주),92230,Dec-13,1225947223,320917507,18153288,1723635
케이피엑스홀딩스(주),92230,Dec-14,1106720002,295233534,11782962,8328223
케이피엑스홀딩스(주),92230,Dec-15,1013970585,272588266,14105713,3427159
케이피엑스홀딩스(주),92230,Dec-16,937649022,273649961,11957416,2734906
케이피엑스홀딩스(주),92230,Dec-17,753325552,322027970,17854141,8450445
케이피엑스홀딩스(주),92230,Dec-18,1022420005,290689743,15155408,1741899
케이피엑스홀딩스(주),92230,Dec-19,1010321362,267661517,13661649,4500207
코나아이(주),52400,Dec-11,135325989,101926099,119898724,73966750
코나아이(주),52400,Dec-12,138080604,87876268,127875824,60525048
코나아이(주),52400,Dec-13,171780886,115745210,161621403,92339350
코나아이(주),52400,Dec-14,214205472,126390197,205028177,101425850
코나아이(주),52400,Dec-15,216718663,79217157,199361632,72703045
코나아이(주),52400,Dec-16,117903904,67170301,107913438,62831059
코나아이(주),52400,Dec-17,102138313,55338945,88611593,50393302
코나아이(주),52400,Dec-18,89944015,58154471,84907813,56584362
코나아이(주),52400,Dec-19,121962894,202527195,120293820,198991661
코드네이처(주),78940,Dec-11,25614197,30898678,23373461,28888974
코드네이처(주),78940,Dec-12,18012525,24958105,15709843,22877098
코드네이처(주),78940,Dec-13,13130644,24254094,10722604,22493611
코드네이처(주),78940,Dec-14,8873203,18664575,8873203,17197677
코드네이처(주),78940,Dec-15,10911842,18064559,10911842,17361861
코드네이처(주),78940,Dec-16,8473811,35410625,4587725,18314895
코드네이처(주),78940,Dec-17,18635266,39280224,1624173,22784440
코드네이처(주),78940,Dec-18,19629440,31650544,4102479,22873067
코드네이처(주),78940,Dec-19,42464830,22113643,30758360,14298293
코리아에프티(주),123410,Dec-11,,,,
코리아에프티(주),123410,Dec-12,240399443,100509686,133927667,69234112
코리아에프티(주),123410,Dec-13,262162949,106083318,141256702,72286768
코리아에프티(주),123410,Dec-14,275851450,126647257,159195799,79102146
코리아에프티(주),123410,Dec-15,310584638,148702029,164360424,88321605
코리아에프티(주),123410,Dec-16,366664070,178583847,157203553,92045257
코리아에프티(주),123410,Dec-17,348133702,204614971,147764685,107222146
코리아에프티(주),123410,Dec-18,387982326,213009320,172873729,104400286
코리아에프티(주),123410,Dec-19,438688446,207061668,196890338,119968278
코스맥스(주),192820,Dec-14,336230291,245167145,246823434,142493995
코스맥스(주),192820,Dec-15,533342718,342412376,372482451,181524387
코스맥스(주),192820,Dec-16,756963565,458601914,505504971,228219430
코스맥스(주),192820,Dec-17,883950014,705632344,528204487,313064564
코스맥스(주),192820,Dec-18,1259716816,819694886,679385374,395064151
코스맥스(주),192820,Dec-19,1330652929,887881614,739010731,448157507
코스맥스비티아이(주),44820,Dec-11,244001150,138196671,176879984,100353658
코스맥스비티아이(주),44820,Dec-12,312552367,161685977,215611296,111001392
코스맥스비티아이(주),44820,Dec-13,379008424,205631803,260700562,106831198
코스맥스비티아이(주),44820,Dec-14,135906971,130005162,4642553,15263294
코스맥스비티아이(주),44820,Dec-15,199869310,219151097,14441202,42873422
코스맥스비티아이(주),44820,Dec-16,266924996,324059919,23281054,89076121
코스맥스비티아이(주),44820,Dec-17,298287327,397135170,30646619,136802297
코스맥스비티아이(주),44820,Dec-18,438275251,519966074,56304791,172869529
코스맥스비티아이(주),44820,Dec-19,468352868,536726137,67200478,165722449
코스맥스엔비티(주),222040,Dec-15,77516374,50216386,74433251,40219992
코스맥스엔비티(주),222040,Dec-16,120781170,100470592,115869470,65200610
코스맥스엔비티(주),222040,Dec-17,136351049,113012283,121332945,55435833
코스맥스엔비티(주),222040,Dec-18,201729212,183262397,145785258,86481239
코스맥스엔비티(주),222040,Dec-19,194269355,214356067,146311047,134105029
코스모신소재(주),5070,Dec-11,,,157586376,114386197
코스모신소재(주),5070,Dec-12,,,129110920,145816371
코스모신소재(주),5070,Dec-13,,,153281703,174431086
코스모신소재(주),5070,Dec-14,,,149343499,189877791
코스모신소재(주),5070,Dec-15,,,133424045,173900217
코스모신소재(주),5070,Dec-16,,,190281005,178300199
코스모신소재(주),5070,Dec-17,,,314604637,123551964
코스모신소재(주),5070,Dec-18,,,534011298,149061073
코스모신소재(주),5070,Dec-19,,,243904529,113691884
코스모화학(주),5420,Dec-11,,,172362821,272843388
코스모화학(주),5420,Dec-12,,,180206642,284041213
코스모화학(주),5420,Dec-13,315361574,459743593,162610083,289286383
코스모화학(주),5420,Dec-14,281848632,535120641,136173515,346639883
코스모화학(주),5420,Dec-15,250018823,476055574,121158817,303542235
코스모화학(주),5420,Dec-16,286513279,372629260,96237734,196219305
코스모화학(주),5420,Dec-17,431646980,296484979,110534450,147027045
코스모화학(주),5420,Dec-18,678093566,330512665,112397260,140829596
코스모화학(주),5420,Dec-19,406823040,285774554,122769404,144638292
코아스템(주),166480,Dec-15,18571079,7862258,4039200,2320405
코아스템(주),166480,Dec-16,17953024,7926316,2572013,3489842
코아스템(주),166480,Dec-17,18094301,9784823,2693442,3459845
코아스템(주),166480,Dec-18,22316891,11466453,2867071,3005933
코아스템(주),166480,Dec-19,24284457,11095305,3390123,3603142
코오롱글로벌(주),3070,Dec-11,1519722974,2314663606,1450229824,2085856841
코오롱글로벌(주),3070,Dec-12,4297307072,2316448934,3660114280,2121726178
코오롱글로벌(주),3070,Dec-13,3662760474,2046542671,3063287343,1879902331
코오롱글로벌(주),3070,Dec-14,3362945061,1713626740,2806792698,1594203482
코오롱글로벌(주),3070,Dec-15,3029125532,1542039318,3008626591,1536672538
코오롱글로벌(주),3070,Dec-16,3185076053,1647488013,3158033326,1629510728
코오롱글로벌(주),3070,Dec-17,3653606034,1798008411,3555315326,1764528556
코오롱글로벌(주),3070,Dec-18,3358253405,1586677731,3257681608,1544982109
코오롱글로벌(주),3070,Dec-19,3484145938,1750352152,3433751395,1619772905
코오롱생명과학(주),102940,Dec-11,,,117192615,76232230
코오롱생명과학(주),102940,Dec-12,,,141254378,85597258
코오롱생명과학(주),102940,Dec-13,,,139611275,83270342
코오롱생명과학(주),102940,Dec-14,,,130632845,72721185
코오롱생명과학(주),102940,Dec-15,,,121175339,93174227
코오롱생명과학(주),102940,Dec-16,,,158284401,94784488
코오롱생명과학(주),102940,Dec-17,,,118102021,171384499
코오롱생명과학(주),102940,Dec-18,,,132680189,172757459
코오롱생명과학(주),102940,Dec-19,,,148541237,177274348
코오롱인더스트리(주),120110,Dec-11,5420116152,3005780434,4063828838,2101957416
코오롱인더스트리(주),120110,Dec-12,5312951445,2745711369,4103325510,2050071011
코오롱인더스트리(주),120110,Dec-13,5261462866,2774303486,3963412882,2036067436
코오롱인더스트리(주),120110,Dec-14,5337651914,2740109969,3905571943,1912214089
코오롱인더스트리(주),120110,Dec-15,4856528774,3021689569,3381053200,2025911499
코오롱인더스트리(주),120110,Dec-16,4562228487,3123870119,3125539307,2078734179
코오롱인더스트리(주),120110,Dec-17,4607039926,3339501158,3210151211,2280502916
코오롱인더스트리(주),120110,Dec-18,4752579930,3364325971,3342150236,2326662730
코오롱인더스트리(주),120110,Dec-19,4407190444,3166766473,3222420900,2248932303
코오롱티슈진(주),950160,Dec-17,,,3192234,32418933
코오롱티슈진(주),950160,Dec-18,,,3785252,27333026
코오롱티슈진(주),950160,Dec-19,,,3053313,30975198
코오롱플라스틱(주),138490,Dec-11,209195001,108793813,209195001,108547271
코오롱플라스틱(주),138490,Dec-12,230127378,115096659,230187953,115111828
코오롱플라스틱(주),138490,Dec-13,222889698,131040081,222784416,131049464
코오롱플라스틱(주),138490,Dec-14,245253565,123741709,244654923,123745723
코오롱플라스틱(주),138490,Dec-15,250392148,111100002,249178706,111116765
코오롱플라스틱(주),138490,Dec-16,238377365,133480133,236385899,133038040
코오롱플라스틱(주),138490,Dec-17,262242097,159308059,260080697,157702377
코오롱플라스틱(주),138490,Dec-18,321335265,143626863,318656793,141640317
코오롱플라스틱(주),138490,Dec-19,330284776,141051097,328380290,139792991
코웨이(주),21240,Dec-11,1824366638,886816164,1709867513,828056667
코웨이(주),21240,Dec-12,1992838137,970023539,1806832626,898778112
코웨이(주),21240,Dec-13,2118341565,726970215,1933731418,673712788
코웨이(주),21240,Dec-14,2160315531,582214417,2013640836,516985089
코웨이(주),21240,Dec-15,2315242283,537169312,2161297916,472929594
코웨이(주),21240,Dec-16,2376328167,784364135,2204534229,724523493
코웨이(주),21240,Dec-17,2516772499,1176616545,2320503714,1107257801
코웨이(주),21240,Dec-18,2707315204,1291204845,2395498526,1202847677
코웨이(주),21240,Dec-19,3018912503,1777759209,2531011641,1610068780
코웰패션(주),33290,Dec-11,126650997,109901712,41406149,54840109
코웰패션(주),33290,Dec-12,137350618,109234646,43617578,55554428
코웰패션(주),33290,Dec-13,46605823,42342352,38787386,38961516
코웰패션(주),33290,Dec-14,49220954,31058512,40051450,29461894
코웰패션(주),33290,Dec-15,161476948,64502217,124925865,60454861
코웰패션(주),33290,Dec-16,249687566,73257224,145617428,61467557
코웰패션(주),33290,Dec-17,309437182,100899511,132917951,87823757
코웰패션(주),33290,Dec-18,339376233,102625849,150254697,85706277
코웰패션(주),33290,Dec-19,394651165,108037612,179647116,83053815
코위버(주),56360,Dec-11,45247446,8550712,45106312,8515970
코위버(주),56360,Dec-12,45255870,7840989,44651119,7696054
코위버(주),56360,Dec-13,61441462,14902959,61039061,14827790
코위버(주),56360,Dec-14,58655087,13036462,58499838,11976073
코위버(주),56360,Dec-15,60002801,19305962,59995703,17499879
코위버(주),56360,Dec-16,58702718,26222401,58702718,24323580
코위버(주),56360,Dec-17,54336132,24010217,54279995,21813738
코위버(주),56360,Dec-18,55093572,29737243,54855376,29420417
코위버(주),56360,Dec-19,113131215,46226080,112750378,46257873
콜마비앤에이치(주),200130,Dec-14,,,,
콜마비앤에이치(주),200130,Dec-15,236186775,26144636,236186775,25705286
콜마비앤에이치(주),200130,Dec-16,256009785,29947607,255993785,22694044
콜마비앤에이치(주),200130,Dec-17,419806573,93271438,298931425,40416906
콜마비앤에이치(주),200130,Dec-18,386365759,85007748,336088148,30330050
콜마비앤에이치(주),200130,Dec-19,438905518,131822570,384491796,60567063
쿠쿠홀딩스(주),192400,Dec-14,566702029,112379921,554439671,98245955
쿠쿠홀딩스(주),192400,Dec-15,667533187,114800346,659415283,107847598
쿠쿠홀딩스(주),192400,Dec-16,716742930,147452269,706553727,137830740
쿠쿠홀딩스(주),192400,Dec-17,450167573,131828979,395501604,57906324
쿠쿠홀딩스(주),192400,Dec-18,493296253,137576444,11724098,40028602
쿠쿠홀딩스(주),192400,Dec-19,528311146,138892363,30737795,45608738
쿠쿠홈시스(주),284740,Dec-18,418791761,132840538,358138686,102463186
쿠쿠홈시스(주),284740,Dec-19,663713921,168765448,467988951,129493840
큐렉소(주),60280,Dec-11,33887648,55671159,8030087,25451528
큐렉소(주),60280,Dec-12,24281125,1949821,24636806,1093191
큐렉소(주),60280,Dec-13,31090931,4452066,31907451,3501938
큐렉소(주),60280,Dec-14,26137538,26394288,26803859,1987444
큐렉소(주),60280,Dec-15,27529548,6438416,27842750,4218286
큐렉소(주),60280,Dec-16,,,30060747,5167780
큐렉소(주),60280,Dec-17,,,33483882,4861085
큐렉소(주),60280,Dec-18,,,33889685,3309681
큐렉소(주),60280,Dec-19,,,34388093,3145443
크로바하이텍(주),43590,Dec-11,103944666,44936457,103087083,42126238
크로바하이텍(주),43590,Dec-12,93811011,36587935,87706258,35895523
크로바하이텍(주),43590,Dec-13,66056175,32723343,59890532,31410041
크로바하이텍(주),43590,Dec-14,62932896,32019284,55632205,30390797
크로바하이텍(주),43590,Dec-15,57896675,33262351,51787262,31780166
크로바하이텍(주),43590,Dec-16,60226943,30637125,52557925,28603619
크로바하이텍(주),43590,Dec-17,57549187,25835774,51224613,23735772
크로바하이텍(주),43590,Dec-18,46795016,39120961,40298802,37332398
크로바하이텍(주),43590,Dec-19,35522415,10971727,28801873,9196600
크루셜텍(주),114120,Dec-11,252079208,144438502,269479631,93616398
크루셜텍(주),114120,Dec-12,280306613,171719619,137711192,84972478
크루셜텍(주),114120,Dec-13,418335669,246448357,84440908,91580049
크루셜텍(주),114120,Dec-14,415375265,253044199,74983037,127005528
크루셜텍(주),114120,Dec-15,262524146,191866263,258215630,204786910
크루셜텍(주),114120,Dec-16,320033254,181284500,316831953,157489952
크루셜텍(주),114120,Dec-17,172701652,163903644,164520800,123052643
크루셜텍(주),114120,Dec-18,83675066,66651222,79684507,79260388
크루셜텍(주),114120,Dec-19,65079351,63473877,61580736,54225455
크리스탈지노믹스(주),83790,Dec-11,3805891,32592810,3451314,32853663
크리스탈지노믹스(주),83790,Dec-12,3718986,32291998,3718986,32407227
크리스탈지노믹스(주),83790,Dec-13,4795862,52605846,4795862,52696647
크리스탈지노믹스(주),83790,Dec-14,4535575,51024326,4535575,51094511
크리스탈지노믹스(주),83790,Dec-15,9765712,53645553,9765712,40841893
크리스탈지노믹스(주),83790,Dec-16,14524949,45401565,11126480,30360351
크리스탈지노믹스(주),83790,Dec-17,12175118,27878221,8492032,27998958
크리스탈지노믹스(주),83790,Dec-18,13887491,72452650,13889307,72588505
크리스탈지노믹스(주),83790,Dec-19,14006559,153972523,4397571,82637650
키네마스터(주),139670,Dec-11,,,12020908,2224722
키네마스터(주),139670,Dec-12,,,15289534,3342316
키네마스터(주),139670,Dec-13,,,18302454,4823243
키네마스터(주),139670,Dec-14,17344584,6149162,17351452,6126776
키네마스터(주),139670,Dec-15,12713550,5323688,12712823,5302025
키네마스터(주),139670,Dec-16,9342322,3904644,9279719,3872140
키네마스터(주),139670,Dec-17,10098222,3116085,9977766,3093223
키네마스터(주),139670,Dec-18,12796770,1656366,12063442,814515
키네마스터(주),139670,Dec-19,19423411,1818202,19326756,1582656
태경산업(주),15890,Dec-11,400323922,162318926,138611136,68522596
태경산업(주),15890,Dec-12,406825725,152748348,146414777,47602518
태경산업(주),15890,Dec-13,445819807,153426924,156245955,46705724
태경산업(주),15890,Dec-14,407671453,161219192,133720468,43458599
태경산업(주),15890,Dec-15,353853068,209666635,103723173,53767349
태경산업(주),15890,Dec-16,444685147,235814090,131855744,42157397
태경산업(주),15890,Dec-17,563737012,211142001,170055154,40681299
태경산업(주),15890,Dec-18,563469539,232421652,162083703,41154284
태경산업(주),15890,Dec-19,519562901,218157319,140803292,33389271
태경케미컬(주),6890,Dec-11,53525072,13034690,50958168,12584968
태경케미컬(주),6890,Dec-12,55839714,12848969,53458727,10564552
태경케미컬(주),6890,Dec-13,51890971,14694603,50127102,12411828
태경케미컬(주),6890,Dec-14,53965988,18439657,52173966,17041417
태경케미컬(주),6890,Dec-15,50912036,20217782,49601814,20029612
태경케미컬(주),6890,Dec-16,51339557,17452560,50010477,16275440
태경케미컬(주),6890,Dec-17,48889793,13204198,47496957,12129957
태경케미컬(주),6890,Dec-18,47441991,15198729,46060627,14008844
태경케미컬(주),6890,Dec-19,41832104,17130138,40490951,15012754
태광산업(주),3240,Dec-11,4004987072,1263515941,3154925683,624298306
태광산업(주),3240,Dec-12,3715181735,1296794854,2809979959,591875064
태광산업(주),3240,Dec-13,3513353201,1291161722,2519640790,635368660
태광산업(주),3240,Dec-14,3162246020,1026523375,2142940484,423338299
태광산업(주),3240,Dec-15,2804357944,874753138,1814429007,365112243
태광산업(주),3240,Dec-16,2671107287,845065367,1703181029,416907453
태광산업(주),3240,Dec-17,2915823077,935248421,1940253080,502834069
태광산업(주),3240,Dec-18,3108761624,997667764,2169663296,668171859
태광산업(주),3240,Dec-19,2918003265,873310011,2027159119,513010327
태림포장(주),11280,Dec-11,,,377011325,206916339
태림포장(주),11280,Dec-12,,,391376590,192899292
태림포장(주),11280,Dec-13,,,366896836,204224927
태림포장(주),11280,Dec-14,,,352047005,183490362
태림포장(주),11280,Dec-15,350351465,248004847,324523515,191448474
태림포장(주),11280,Dec-16,377902760,415696193,328752571,374785876
태림포장(주),11280,Dec-17,565689393,320778376,511921292,276228133
태림포장(주),11280,Dec-18,608654279,269167660,554304236,241021799
태림포장(주),11280,Dec-19,572946203,245397508,529864730,228155663
태양금속공업(주),4100,Dec-11,344589399,246624908,315246129,220766908
태양금속공업(주),4100,Dec-12,433348535,313879835,343498337,231497510
태양금속공업(주),4100,Dec-13,460531722,272080978,352438553,220413491
태양금속공업(주),4100,Dec-14,475397440,265064001,364910558,211474210
태양금속공업(주),4100,Dec-15,482361925,269484428,356670510,221045525
태양금속공업(주),4100,Dec-16,477027217,265230821,350872051,205181841
태양금속공업(주),4100,Dec-17,469169633,273247611,338292738,215524203
태양금속공업(주),4100,Dec-18,449188919,298510775,325811616,218805180
태양금속공업(주),4100,Dec-19,470863288,322046143,325960732,229653894
태원물산(주),1420,Dec-11,,,42074643,18799259
태원물산(주),1420,Dec-12,,,44576844,15562319
태원물산(주),1420,Dec-13,,,38052491,11499336
태원물산(주),1420,Dec-14,,,31591143,11069687
태원물산(주),1420,Dec-15,,,30490729,11887900
태원물산(주),1420,Dec-16,,,31807062,12245065
태원물산(주),1420,Dec-17,,,24900925,8538848
태원물산(주),1420,Dec-18,,,21894839,6139313
태원물산(주),1420,Dec-19,,,21887046,5993219
태평양물산(주),7980,Dec-11,469367575,213045761,448418331,189036824
태평양물산(주),7980,Dec-12,593322835,353225414,500425724,275453071
태평양물산(주),7980,Dec-13,818363328,406131369,653954466,310415677
태평양물산(주),7980,Dec-14,798871319,434025434,638142962,344714831
태평양물산(주),7980,Dec-15,842559230,455357989,673437402,360707851
태평양물산(주),7980,Dec-16,864658855,440482952,686270957,363867504
태평양물산(주),7980,Dec-17,922195889,394248089,715049681,315371502
태평양물산(주),7980,Dec-18,972052003,405516641,717495765,308960412
태평양물산(주),7980,Dec-19,971638980,428987185,685841472,336663495
테고사이언스(주),191420,Dec-14,,,6737842,473109
테고사이언스(주),191420,Dec-15,,,7492001,551825
테고사이언스(주),191420,Dec-16,8343010,18581879,8343010,18475837
테고사이언스(주),191420,Dec-17,8642115,11818571,8602196,11688665
테고사이언스(주),191420,Dec-18,7850219,861515,7769745,756793
테고사이언스(주),191420,Dec-19,6346019,741022,6273699,659707
테라사이언스(주),73640,Dec-11,54207498,86335017,53123756,84080345
테라사이언스(주),73640,Dec-12,46925723,81154294,46078788,80226660
테라사이언스(주),73640,Dec-13,32430724,90441207,32975512,84877575
테라사이언스(주),73640,Dec-14,35443087,97085932,34318586,90016345
테라사이언스(주),73640,Dec-15,28933361,45196300,27719039,41417357
테라사이언스(주),73640,Dec-16,,,22665503,38941813
테라사이언스(주),73640,Dec-17,24030813,40422908,24030813,39948181
테라사이언스(주),73640,Dec-18,19572116,23268732,19415633,23193783
테라사이언스(주),73640,Dec-19,16194065,23794839,16168956,23315352
텔코웨어(주),78000,Dec-11,54875363,22743638,54875363,22769638
텔코웨어(주),78000,Dec-12,62267722,24644304,62267722,24644304
텔코웨어(주),78000,Dec-13,65775731,30943677,65775731,30943677
텔코웨어(주),78000,Dec-14,50641871,15334984,50641871,15334984
텔코웨어(주),78000,Dec-15,59369782,15074899,59369782,15074899
텔코웨어(주),78000,Dec-16,40894146,10727997,40894146,10727997
텔코웨어(주),78000,Dec-17,41401581,11308802,41401581,11308802
텔코웨어(주),78000,Dec-18,42145350,15092753,42145350,15092753
텔코웨어(주),78000,Dec-19,41789353,16275857,41789353,16275857
티와이엠(주),2900,Dec-11,336738119,183682542,327792328,175096289
티와이엠(주),2900,Dec-12,366717705,196081504,358860692,187542140
티와이엠(주),2900,Dec-13,381620325,196668063,361654665,189488045
티와이엠(주),2900,Dec-14,343695849,220738930,342315729,217647147
티와이엠(주),2900,Dec-15,357489527,211435229,357166575,206770370
티와이엠(주),2900,Dec-16,375475433,222811050,367972437,218146943
티와이엠(주),2900,Dec-17,528335206,427852953,332859354,228450300
티와이엠(주),2900,Dec-18,589909835,477285909,375034051,235966819
티와이엠(주),2900,Dec-19,617355468,481506604,363003838,250518019
티제이미디어(주),32540,Dec-11,64680498,14969170,56033283,11576669
티제이미디어(주),32540,Dec-12,78884855,17544832,70108365,13873372
티제이미디어(주),32540,Dec-13,73224767,14414986,66954502,10900150
티제이미디어(주),32540,Dec-14,57989559,12715858,52861514,9256279
티제이미디어(주),32540,Dec-15,71695413,13599527,66878915,11252683
티제이미디어(주),32540,Dec-16,77945341,16323738,72789215,13730461
티제이미디어(주),32540,Dec-17,83637582,18232232,77779010,16459319
티제이미디어(주),32540,Dec-18,68523824,22234699,63176679,20736695
티제이미디어(주),32540,Dec-19,75419429,27686841,69728502,25956713
티케이지애강(주),22220,Dec-11,182361623,106813503,182352223,88424054
티케이지애강(주),22220,Dec-12,115892382,71517563,115892382,71532294
티케이지애강(주),22220,Dec-13,85566237,76193589,85289554,75948940
