회사명,거래소코드,회계년도,매출액(IFRS연결),유형자산(IFRS연결),매출액(IFRS개별),유형자산(IFRS개별)
삼목에스폼(주),18310,Dec-11,,,127224290,85035325
삼목에스폼(주),18310,Dec-12,,,145950930,103361931
삼목에스폼(주),18310,Dec-13,,,217853219,147794304
삼목에스폼(주),18310,Dec-14,,,251546157,149737868
삼목에스폼(주),18310,Dec-15,,,260350359,170358703
삼목에스폼(주),18310,Dec-16,,,268032154,228325319
삼목에스폼(주),18310,Dec-17,,,305094738,251744929
삼목에스폼(주),18310,Dec-18,,,188934728,238746030
삼목에스폼(주),18310,Dec-19,,,144218796,218806259
삼보모터스(주),53700,Dec-11,187679649,43950938,183485286,42634847
삼보모터스(주),53700,Dec-12,221974615,53469795,216472008,51584869
삼보모터스(주),53700,Dec-13,700667494,263885898,230939911,59440829
삼보모터스(주),53700,Dec-14,749612231,286258875,216210343,80855264
삼보모터스(주),53700,Dec-15,819772694,337103977,231578174,90427042
삼보모터스(주),53700,Dec-16,853920270,365795323,257923560,92555636
삼보모터스(주),53700,Dec-17,938693126,367375541,249909065,94810649
삼보모터스(주),53700,Dec-18,945874227,360485579,252644334,90130808
삼보모터스(주),53700,Dec-19,939458008,367444262,265070911,84812803
삼보산업(주),9620,Dec-11,,,304264762,42851725
삼보산업(주),9620,Dec-12,,,298362025,44835119
삼보산업(주),9620,Dec-13,311129096,116101387,280052191,76161334
삼보산업(주),9620,Dec-14,372952635,115286322,342536455,72120489
삼보산업(주),9620,Dec-15,363265085,127212337,330365956,71465363
삼보산업(주),9620,Dec-16,339945949,145606560,302752880,79498854
삼보산업(주),9620,Dec-17,345669981,135650929,308682930,82203263
삼보산업(주),9620,Dec-18,284529924,139826663,245340818,81430092
삼보산업(주),9620,Dec-19,319940542,136469160,262616975,80396248
삼부토건(주),1470,Dec-11,727979844,301755148,595682205,49129343
삼부토건(주),1470,Dec-12,613848003,302922196,529509266,42338143
삼부토건(주),1470,Dec-13,598411578,403434034,518447500,72298549
삼부토건(주),1470,Dec-14,607803195,343831238,526157700,8756024
삼부토건(주),1470,Dec-15,528046340,313585755,446798306,7511367
삼부토건(주),1470,Dec-16,390337423,17369313,389348496,6036337
삼부토건(주),1470,Dec-17,280423782,15409094,272149828,5007878
삼부토건(주),1470,Dec-18,177427227,26899128,177384282,4483948
삼부토건(주),1470,Dec-19,226287328,27501657,226244600,5486272
삼성SDI(주),6400,Dec-11,5443881395,1827201635,4539033205,1327720369
삼성SDI(주),6400,Dec-12,5771184920,1971102028,4907778303,1089494956
삼성SDI(주),6400,Dec-13,5016464902,1787954648,3989091059,1107931023
삼성SDI(주),6400,Dec-14,5474221641,3324877551,4720208061,2601767643
삼성SDI(주),6400,Dec-15,7569330840,3228961727,6680135829,2308986600
삼성SDI(주),6400,Dec-16,5200822510,2503794949,4422860767,1353119381
삼성SDI(주),6400,Dec-17,6321560922,2930339326,5421388952,1463226042
삼성SDI(주),6400,Dec-18,9158272455,4608333986,8186909424,2256737881
삼성SDI(주),6400,Dec-19,10097426164,5426843174,8250811205,2227841477
삼성공조(주),6660,Dec-11,167403198,52573206,108886243,12651277
삼성공조(주),6660,Dec-12,141483922,32128794,89351082,11686981
삼성공조(주),6660,Dec-13,118391517,33163564,80740133,13258114
삼성공조(주),6660,Dec-14,100648381,31502703,77899460,13009922
삼성공조(주),6660,Dec-15,92396092,30419728,74433440,13261404
삼성공조(주),6660,Dec-16,84675642,27584681,68041507,11656027
삼성공조(주),6660,Dec-17,91757950,29865366,77602683,12501183
삼성공조(주),6660,Dec-18,80861051,28801058,66968671,11549398
삼성공조(주),6660,Dec-19,75226695,29713830,61408104,10595873
삼성물산(주),28260,Dec-14,5129564426,2131787309,3312659234,1958771648
삼성물산(주),28260,Dec-15,13344675370,5098048850,8885125467,3166135551
삼성물산(주),28260,Dec-16,28102683823,5281208823,20001558969,3138345810
삼성물산(주),28260,Dec-17,29279045518,4985943782,20442825137,2436457534
삼성물산(주),28260,Dec-18,31155636887,5024403576,20833131447,2321366918
삼성물산(주),28260,Dec-19,30761501059,4926029105,19983631881,2249834262
삼성바이오로직스(주),207940,Dec-16,,,294622021,1090959766
삼성바이오로직스(주),207940,Dec-17,,,464629334,1513332618
삼성바이오로직스(주),207940,Dec-18,,,535805801,1717720988
삼성바이오로직스(주),207940,Dec-19,,,701591860,1702792524
삼성에스디에스(주),18260,Dec-14,7897747592,1137681361,4574778186,1032118838
삼성에스디에스(주),18260,Dec-15,7853458731,1228944061,4352976599,1138977904
삼성에스디에스(주),18260,Dec-16,8180186861,1051961163,4006911341,977771369
삼성에스디에스(주),18260,Dec-17,9299206130,1028557824,4547167388,969002452
삼성에스디에스(주),18260,Dec-18,10034218901,1068725508,5083718449,987949539
삼성에스디에스(주),18260,Dec-19,10719631804,1108003641,5096158488,1014982630
삼성엔지니어링(주),28050,Dec-11,9298184260,700298365,8138208456,592381414
삼성엔지니어링(주),28050,Dec-12,11440156745,733262703,8867692358,615743554
삼성엔지니어링(주),28050,Dec-13,9806322604,715354363,8234670058,607270529
삼성엔지니어링(주),28050,Dec-14,8911451188,689919595,7472304062,578449852
삼성엔지니어링(주),28050,Dec-15,6441250861,686541360,4922722353,648478745
삼성엔지니어링(주),28050,Dec-16,7010541653,656813251,5601508842,628502490
삼성엔지니어링(주),28050,Dec-17,5513446636,426764584,4482219762,408065321
삼성엔지니어링(주),28050,Dec-18,5466957803,397918404,4264918680,388163888
삼성엔지니어링(주),28050,Dec-19,6392058453,428010738,4795373705,386330264
삼성전기(주),9150,Dec-11,6031842092,2278437598,4064237614,1481528606
삼성전기(주),9150,Dec-12,7912829681,2586182957,5469200412,1538093705
삼성전기(주),9150,Dec-13,8256578863,2949835003,6119486380,1615244048
삼성전기(주),9150,Dec-14,7143745730,2925856975,5182707973,1511663470
삼성전기(주),9150,Dec-15,6176258144,3298412244,5297402353,1510720155
삼성전기(주),9150,Dec-16,6033040464,3714441305,4690337158,1570849142
삼성전기(주),9150,Dec-17,6838474133,4154682908,5003041032,1829322620
삼성전기(주),9150,Dec-18,8193023253,4558010183,5682105030,2112584853
삼성전기(주),9150,Dec-19,8040817646,4514510148,5369118409,1901738974
삼성전자(주),5930,Dec-11,1.65002E+11,62043951000,1.20816E+11,43032531000
삼성전자(주),5930,Dec-12,2.01104E+11,68484743000,1.41206E+11,39808935000
삼성전자(주),5930,Dec-13,2.28693E+11,75496388000,1.58372E+11,41439372000
삼성전자(주),5930,Dec-14,2.06206E+11,80872950000,1.37826E+11,43744259000
삼성전자(주),5930,Dec-15,2.00653E+11,86477110000,1.35205E+11,45148629000
삼성전자(주),5930,Dec-16,2.01867E+11,91473041000,1.33947E+11,47228830000
삼성전자(주),5930,Dec-17,2.39575E+11,1.11666E+11,1.61915E+11,62816961000
삼성전자(주),5930,Dec-18,2.43771E+11,1.15417E+11,1.70382E+11,70602493000
삼성전자(주),5930,Dec-19,2.30401E+11,1.19825E+11,1.54773E+11,74090275000
삼성제약(주),1360,Dec-11,,,44078653,30864064
삼성제약(주),1360,Dec-12,,,47285859,32247119
삼성제약(주),1360,Dec-13,,,46920575,32839273
삼성제약(주),1360,Dec-14,,,30287782,30515895
삼성제약(주),1360,Dec-15,42164637,42434108,33202367,36189981
삼성제약(주),1360,Dec-16,48223430,72405351,40527279,57406160
삼성제약(주),1360,Dec-17,41919469,75038445,39064939,75008623
삼성제약(주),1360,Dec-18,46483649,73435191,42911270,73417379
삼성제약(주),1360,Dec-19,,,44566363,82876014
삼성중공업(주),10140,Dec-11,13391764073,5408259479,13358610841,4692112053
삼성중공업(주),10140,Dec-12,14489473629,5277951297,14423916279,4643182776
삼성중공업(주),10140,Dec-13,14834500942,5253828208,14706097960,4658532053
삼성중공업(주),10140,Dec-14,12879061899,5273010241,12584242743,4664578605
삼성중공업(주),10140,Dec-15,9714441844,5582821927,9332927411,4807199653
삼성중공업(주),10140,Dec-16,10414188640,6442424539,9883581890,5739412579
삼성중공업(주),10140,Dec-17,7901235155,6162904763,7396888950,5514590374
삼성중공업(주),10140,Dec-18,5265119547,5882273908,4819075730,5253772430
삼성중공업(주),10140,Dec-19,7349656036,5727332104,7098805562,5112580259
삼아알미늄(주),6110,Dec-11,,,158084045,83319055
삼아알미늄(주),6110,Dec-12,,,150091124,82307709
삼아알미늄(주),6110,Dec-13,,,128945237,105460616
삼아알미늄(주),6110,Dec-14,,,124979136,119128988
삼아알미늄(주),6110,Dec-15,,,124282725,119719085
삼아알미늄(주),6110,Dec-16,,,129273897,118157667
삼아알미늄(주),6110,Dec-17,,,136858720,113069037
삼아알미늄(주),6110,Dec-18,171318849,113436185,150217531,113368916
삼아알미늄(주),6110,Dec-19,191124194,120172592,145093300,120103432
삼아제약(주),9300,Dec-11,,,56857631,38614856
삼아제약(주),9300,Dec-12,,,56571987,41976463
삼아제약(주),9300,Dec-13,,,54636875,42610831
삼아제약(주),9300,Dec-14,,,56776453,42394090
삼아제약(주),9300,Dec-15,,,59658044,43750782
삼아제약(주),9300,Dec-16,,,65875510,42010805
삼아제약(주),9300,Dec-17,,,61792317,42364342
삼아제약(주),9300,Dec-18,,,66947399,42255427
삼아제약(주),9300,Dec-19,71560150,40205186,71560150,40205186
삼양식품(주),3230,Dec-11,298726295,157389138,294745405,152683443
삼양식품(주),3230,Dec-12,325842064,166683875,315255506,162335128
삼양식품(주),3230,Dec-13,302735875,165007847,292919936,160962761
삼양식품(주),3230,Dec-14,314631901,165008815,305966401,160436165
삼양식품(주),3230,Dec-15,290854624,166352542,284364518,162327166
삼양식품(주),3230,Dec-16,359321174,179890212,353966707,175477570
삼양식품(주),3230,Dec-17,458483886,225257926,454083619,219994919
삼양식품(주),3230,Dec-18,469355767,244640879,464179145,212526632
삼양식품(주),3230,Dec-19,543580958,246412966,535113844,215951983
삼양통상(주),2170,Dec-11,163949674,40956116,158952588,36563424
삼양통상(주),2170,Dec-12,162453427,41170529,158006567,38367427
삼양통상(주),2170,Dec-13,166429874,42965169,162762526,40435371
삼양통상(주),2170,Dec-14,199094655,45353510,196970886,42299320
삼양통상(주),2170,Dec-15,215039310,48145003,213859986,45351198
삼양통상(주),2170,Dec-16,195767306,46956107,189677527,44389233
삼양통상(주),2170,Dec-17,170589474,46269580,167857930,43997785
삼양통상(주),2170,Dec-18,183198269,48145279,182741093,45397855
삼양통상(주),2170,Dec-19,192107453,47530896,191990393,43771514
삼영무역(주),2810,Dec-11,280605135,29762689,277131809,19668895
삼영무역(주),2810,Dec-12,274500419,29056581,272339909,19234688
삼영무역(주),2810,Dec-13,266373614,28493085,264570803,18922887
삼영무역(주),2810,Dec-14,264551133,27860057,262569578,18546801
삼영무역(주),2810,Dec-15,225029375,28098851,223389607,18865000
삼영무역(주),2810,Dec-16,223951934,27760574,222134040,18808045
삼영무역(주),2810,Dec-17,259408652,27202378,257371495,18431907
삼영무역(주),2810,Dec-18,269261481,26998775,266955606,18407587
삼영무역(주),2810,Dec-19,274243608,87646484,246711799,18359625
삼영엠텍(주),54540,Dec-11,126022962,48163008,108344353,20211201
삼영엠텍(주),54540,Dec-12,115826836,56637708,106873400,31163526
삼영엠텍(주),54540,Dec-13,103242965,58319002,97374356,33690514
삼영엠텍(주),54540,Dec-14,107046661,56077915,90050990,33330289
삼영엠텍(주),54540,Dec-15,97183919,48963533,81661714,30707021
삼영엠텍(주),54540,Dec-16,71808499,45119752,61665893,29236862
삼영엠텍(주),54540,Dec-17,63471873,43022692,58083069,28846586
삼영엠텍(주),54540,Dec-18,69070992,39424304,62025742,25877077
삼영엠텍(주),54540,Dec-19,69805770,38267151,64054670,24956212
삼영이엔씨(주),65570,Dec-11,,,44020622,7238702
삼영이엔씨(주),65570,Dec-12,,,43431841,9220611
삼영이엔씨(주),65570,Dec-13,,,44909227,13221996
삼영이엔씨(주),65570,Dec-14,,,42752811,18230665
삼영이엔씨(주),65570,Dec-15,,,34723218,17602957
삼영이엔씨(주),65570,Dec-16,,,35840213,16913113
삼영이엔씨(주),65570,Dec-17,38016186,17715843,38016186,16397313
삼영이엔씨(주),65570,Dec-18,35285403,17993029,35285403,16603411
삼영이엔씨(주),65570,Dec-19,,,37032272,16381543
삼영전자공업(주),5680,Dec-11,322102681,201988004,259283755,176793253
삼영전자공업(주),5680,Dec-12,287139605,189760106,232610273,169754197
삼영전자공업(주),5680,Dec-13,271403494,175074442,225732317,156221257
삼영전자공업(주),5680,Dec-14,250993116,163714875,221904357,145747810
삼영전자공업(주),5680,Dec-15,221276799,156713658,190078097,138415164
삼영전자공업(주),5680,Dec-16,214931096,154234819,184019556,137543301
삼영전자공업(주),5680,Dec-17,229376305,149883937,195065085,134831021
삼영전자공업(주),5680,Dec-18,249682908,154163230,210167623,137854838
삼영전자공업(주),5680,Dec-19,200957322,152623088,171534808,136929143
삼영화학공업(주),3720,Dec-11,241019879,114388993,220282913,36755280
삼영화학공업(주),3720,Dec-12,215675811,116989164,171003495,43556456
삼영화학공업(주),3720,Dec-13,183823825,125721232,152316401,57145921
삼영화학공업(주),3720,Dec-14,159393666,123117412,131084570,54965991
삼영화학공업(주),3720,Dec-15,126120581,113260136,94795670,52352546
삼영화학공업(주),3720,Dec-16,113635691,103515636,93615503,46554357
삼영화학공업(주),3720,Dec-17,100355120,62503513,87938122,42405685
삼영화학공업(주),3720,Dec-18,102947885,57821482,89805317,37496869
삼영화학공업(주),3720,Dec-19,111144083,58861866,91604129,32420680
삼익티에이치케이(주),4380,Dec-11,,,276548528,105878490
삼익티에이치케이(주),4380,Dec-12,,,186820626,106019711
삼익티에이치케이(주),4380,Dec-13,,,196675140,100096517
삼익티에이치케이(주),4380,Dec-14,,,188481392,98958635
삼익티에이치케이(주),4380,Dec-15,,,230033162,100354413
삼익티에이치케이(주),4380,Dec-16,,,251074960,98978820
삼익티에이치케이(주),4380,Dec-17,,,371106644,138259175
삼익티에이치케이(주),4380,Dec-18,,,283067232,170464765
삼익티에이치케이(주),4380,Dec-19,,,232008253,205155639
삼일제약(주),520,Dec-11,94475808,37222402,93034790,36644169
삼일제약(주),520,Dec-12,91444317,36127736,88401144,35676717
삼일제약(주),520,Dec-13,89228924,35258054,85972599,35251997
삼일제약(주),520,Dec-14,85460673,39415711,84652989,39410487
삼일제약(주),520,Dec-15,88136459,38449711,87448378,38445321
삼일제약(주),520,Dec-16,96758066,39214784,96160627,39211227
삼일제약(주),520,Dec-17,92037815,71892903,91524136,71890179
삼일제약(주),520,Dec-18,94599866,62348976,94141479,62344449
삼일제약(주),520,Dec-19,121107086,71315433,120693841,68761382
삼정펄프(주),9770,Dec-11,,,163947262,47048187
삼정펄프(주),9770,Dec-12,,,161238070,60114912
삼정펄프(주),9770,Dec-13,,,144973453,75719457
삼정펄프(주),9770,Dec-14,,,145361014,71622426
삼정펄프(주),9770,Dec-15,,,152014617,63648037
삼정펄프(주),9770,Dec-16,152065391,53287699,152065391,53287699
삼정펄프(주),9770,Dec-17,143391797,47394516,143391797,47394516
삼정펄프(주),9770,Dec-18,135612627,41520250,135612627,41520250
삼정펄프(주),9770,Dec-19,,,147064265,37379042
삼지전자(주),37460,Dec-11,,,63113783,3342672
삼지전자(주),37460,Dec-12,,,71458564,5689921
삼지전자(주),37460,Dec-13,,,59194010,5393308
삼지전자(주),37460,Dec-14,,,34284091,4437034
삼지전자(주),37460,Dec-15,831807278,28226835,27722870,18516269
삼지전자(주),37460,Dec-16,1101581287,27687706,38461219,18193717
삼지전자(주),37460,Dec-17,1304640081,39341816,32224523,21071065
삼지전자(주),37460,Dec-18,1439625525,78854348,45484002,53130249
삼지전자(주),37460,Dec-19,1494980608,66438345,54526218,41560795
삼진제약(주),5500,Dec-11,,,201756104,52734434
삼진제약(주),5500,Dec-12,,,185702080,61382478
삼진제약(주),5500,Dec-13,,,192006713,62881314
삼진제약(주),5500,Dec-14,,,201305290,70016572
삼진제약(주),5500,Dec-15,,,216511472,71146429
삼진제약(주),5500,Dec-16,,,239312894,72398449
삼진제약(주),5500,Dec-17,,,245271928,74867570
삼진제약(주),5500,Dec-18,,,260016571,76560878
삼진제약(주),5500,Dec-19,,,241926177,73784744
삼천당제약(주),250,Dec-11,,,77565622,26803096
삼천당제약(주),250,Dec-12,76650143,49666003,76650143,27901749
삼천당제약(주),250,Dec-13,104543010,49639229,80391265,28641702
삼천당제약(주),250,Dec-14,118924048,54588734,91518179,30811941
삼천당제약(주),250,Dec-15,132062479,59307475,100514070,31004261
삼천당제약(주),250,Dec-16,147373000,57927531,111520809,30770691
삼천당제약(주),250,Dec-17,161111597,55174955,120421592,29793149
삼천당제약(주),250,Dec-18,159960312,60726674,121919884,37825144
삼천당제약(주),250,Dec-19,186602477,57334229,138758402,33229918
삼천리자전거(주),24950,Dec-11,,,89769966,30381879
삼천리자전거(주),24950,Dec-12,,,108964429,30371965
삼천리자전거(주),24950,Dec-13,,,110794531,34544197
삼천리자전거(주),24950,Dec-14,,,121947439,42169744
삼천리자전거(주),24950,Dec-15,,,126743719,39971591
삼천리자전거(주),24950,Dec-16,142772046,41970728,102321230,38597053
삼천리자전거(주),24950,Dec-17,111058056,46468543,77516846,42625039
삼천리자전거(주),24950,Dec-18,79612479,46969112,55958419,42881914
삼천리자전거(주),24950,Dec-19,87105784,42072525,70620031,41822607
삼현철강(주),17480,Dec-11,,,212328038,31079001
삼현철강(주),17480,Dec-12,,,247294843,52343038
삼현철강(주),17480,Dec-13,,,245093584,45438267
삼현철강(주),17480,Dec-14,,,223105496,46191764
삼현철강(주),17480,Dec-15,,,170938743,45675427
삼현철강(주),17480,Dec-16,,,140571783,47211440
삼현철강(주),17480,Dec-17,,,169208696,41981251
삼현철강(주),17480,Dec-18,,,227980186,40526309
삼현철강(주),17480,Dec-19,,,237603984,38227634
삼호개발(주),10960,Dec-11,185199950,39831249,183377376,39679756
삼호개발(주),10960,Dec-12,213076747,36895401,208666152,36791050
삼호개발(주),10960,Dec-13,236980111,33564477,230635764,33498367
삼호개발(주),10960,Dec-14,210837072,26919971,206658712,26803339
삼호개발(주),10960,Dec-15,266875785,25438769,263489064,25311804
삼호개발(주),10960,Dec-16,274457791,24505370,271296022,24408272
삼호개발(주),10960,Dec-17,265716560,24213068,262874513,24149094
삼호개발(주),10960,Dec-18,298667874,25482724,296298960,25452068
삼호개발(주),10960,Dec-19,364581696,26089249,360826473,26080389
삼화왕관(주),4450,Dec-11,,,91290258,78995963
삼화왕관(주),4450,Dec-12,,,93144703,77663755
삼화왕관(주),4450,Dec-13,,,93638093,78393102
삼화왕관(주),4450,Dec-14,,,96261971,75269543
삼화왕관(주),4450,Dec-15,,,96956950,73958411
삼화왕관(주),4450,Dec-16,,,101631217,73302475
삼화왕관(주),4450,Dec-17,,,104885994,74057177
삼화왕관(주),4450,Dec-18,,,108048039,77098711
삼화왕관(주),4450,Dec-19,115980220,101063130,110318451,78759893
삼화전기(주),9470,Dec-11,175698794,63892366,143449877,41605624
삼화전기(주),9470,Dec-12,181523689,52626606,147374635,39706255
삼화전기(주),9470,Dec-13,186325805,49049636,149827338,37602674
삼화전기(주),9470,Dec-14,168587371,46819377,135592578,36155884
삼화전기(주),9470,Dec-15,171306517,42985341,135970171,33232853
삼화전기(주),9470,Dec-16,199587558,40673026,144067046,30774597
삼화전기(주),9470,Dec-17,207039768,38160839,153869066,28826737
삼화전기(주),9470,Dec-18,204664225,38184315,144581902,28382348
삼화전기(주),9470,Dec-19,195087851,28497985,147247643,20259465
삼화전자공업(주),11230,Dec-11,51590675,51488094,41957854,23252216
삼화전자공업(주),11230,Dec-12,48299999,43262974,39000499,19058690
삼화전자공업(주),11230,Dec-13,44189549,41570266,34442937,19072773
삼화전자공업(주),11230,Dec-14,43938395,48118799,30269147,27603470
삼화전자공업(주),11230,Dec-15,36070299,44873958,23282338,26609190
삼화전자공업(주),11230,Dec-16,38819906,41952420,28021627,26487292
삼화전자공업(주),11230,Dec-17,44179995,39145221,31129045,26164279
삼화전자공업(주),11230,Dec-18,42084172,45316491,32049830,28475733
삼화전자공업(주),11230,Dec-19,41787723,42339296,31689603,25868071
삼화콘덴서공업(주),1820,Dec-11,165480781,70249953,119786144,57002559
삼화콘덴서공업(주),1820,Dec-12,169578215,63061433,117750269,51174120
삼화콘덴서공업(주),1820,Dec-13,175766892,57349751,122229644,47461532
삼화콘덴서공업(주),1820,Dec-14,162122161,48552750,111064899,39813954
삼화콘덴서공업(주),1820,Dec-15,158813273,42786106,116216062,34155247
삼화콘덴서공업(주),1820,Dec-16,172452362,39054162,128380617,30803285
삼화콘덴서공업(주),1820,Dec-17,199316582,43876367,153407440,36450326
삼화콘덴서공업(주),1820,Dec-18,274444671,64853119,226553882,57903124
삼화콘덴서공업(주),1820,Dec-19,254537567,98821666,187799184,91419845
삼화페인트공업(주),390,Dec-11,416800932,151146353,393078719,137576541
삼화페인트공업(주),390,Dec-12,434895966,167726362,411274076,154587209
삼화페인트공업(주),390,Dec-13,499092724,187460271,451858780,175417171
삼화페인트공업(주),390,Dec-14,526728516,204814790,467335289,189854497
삼화페인트공업(주),390,Dec-15,507187890,223792020,453640041,209690309
삼화페인트공업(주),390,Dec-16,482191530,233472814,442507882,219536616
삼화페인트공업(주),390,Dec-17,488121071,234298102,449697315,216353692
삼화페인트공업(주),390,Dec-18,524223807,241938124,477093761,216278913
삼화페인트공업(주),390,Dec-19,540276700,246154461,474149235,216284182
상신브레이크(주),41650,Dec-11,256005080,98165187,219214336,47629044
상신브레이크(주),41650,Dec-12,286267862,107177257,235099380,50267104
상신브레이크(주),41650,Dec-13,305341601,118443381,251897152,48867871
상신브레이크(주),41650,Dec-14,336506172,140966799,283668868,61078525
상신브레이크(주),41650,Dec-15,363028518,157281483,294441139,70321339
상신브레이크(주),41650,Dec-16,379554306,157112967,301380620,73268884
상신브레이크(주),41650,Dec-17,384512039,173183883,301012456,75319817
상신브레이크(주),41650,Dec-18,378699323,175429539,296088570,73022327
상신브레이크(주),41650,Dec-19,391905866,181335004,304956150,75447046
상신이디피(주),91580,Dec-11,122350433,46927541,104677854,41109178
상신이디피(주),91580,Dec-12,114514071,54460000,92063349,49226716
상신이디피(주),91580,Dec-13,116145598,54873168,92871266,43676771
상신이디피(주),91580,Dec-14,99108303,53101556,75538748,40579029
상신이디피(주),91580,Dec-15,77831736,59339165,58466420,35768715
상신이디피(주),91580,Dec-16,76825470,64423286,59372839,35890697
상신이디피(주),91580,Dec-17,99827047,62169743,68576416,32459766
상신이디피(주),91580,Dec-18,150148161,82452345,103857460,50166512
상신이디피(주),91580,Dec-19,141203717,87672728,99801512,47633861
상신전자(주),263810,Dec-17,84969004,5838723,78577126,4633251
상신전자(주),263810,Dec-18,83048455,6026324,77932496,3565124
상신전자(주),263810,Dec-19,81974667,7712031,76034690,4171224
새론오토모티브(주),75180,Dec-11,163053692,55899024,120233877,36794299
새론오토모티브(주),75180,Dec-12,176292449,64488028,128142885,41155841
새론오토모티브(주),75180,Dec-13,192758686,64228983,136132779,40809936
새론오토모티브(주),75180,Dec-14,199130616,68625711,139486691,39194916
새론오토모티브(주),75180,Dec-15,202725702,71436259,144051715,41723704
새론오토모티브(주),75180,Dec-16,197510586,68994747,139327369,42582577
새론오토모티브(주),75180,Dec-17,183457105,69844611,124970710,45166420
새론오토모티브(주),75180,Dec-18,167560737,91012436,118720022,43486595
새론오토모티브(주),75180,Dec-19,152727148,78936865,121102993,39604191
샘표(주),7540,Dec-11,237923108,91147273,226284354,84403138
샘표(주),7540,Dec-12,239374422,102988792,227069149,96867717
샘표(주),7540,Dec-13,249813108,109609381,239157211,103246173
샘표(주),7540,Dec-14,250236685,108605631,236668609,101709677
샘표(주),7540,Dec-15,261353626,107437177,246646695,100379689
샘표(주),7540,Dec-16,20311154,14119612,2779083,10357299
샘표(주),7540,Dec-17,274795118,123620372,6204961,10348786
샘표(주),7540,Dec-18,275861156,132230419,9584716,10340273
샘표(주),7540,Dec-19,281023046,141874706,15082219,10331761
샘표식품(주),248170,Dec-16,135065520,103716793,131196285,96727413
샘표식품(주),248170,Dec-17,274669189,102663924,267885199,96681186
샘표식품(주),248170,Dec-18,275613738,111447634,269105522,105357299
샘표식품(주),248170,Dec-19,280808644,121342118,272026469,115153563
서암기계공업(주),100660,Dec-11,,,46103490,17973654
서암기계공업(주),100660,Dec-12,,,40920759,18455716
서암기계공업(주),100660,Dec-13,,,31897899,16896295
서암기계공업(주),100660,Dec-14,,,32623272,16339133
서암기계공업(주),100660,Dec-15,,,34413171,16674120
서암기계공업(주),100660,Dec-16,,,31780020,15937812
서암기계공업(주),100660,Dec-17,,,40848028,15805233
서암기계공업(주),100660,Dec-18,,,42459109,14700518
서암기계공업(주),100660,Dec-19,,,38451030,15664925
서울도시가스(주),17390,Dec-11,1702310505,530206087,1688504781,524356988
서울도시가스(주),17390,Dec-12,1928279733,561808157,1885154496,530091389
서울도시가스(주),17390,Dec-13,2139658063,594544744,1885865900,551661484
서울도시가스(주),17390,Dec-14,2032868145,626991804,1826773812,588750221
서울도시가스(주),17390,Dec-15,1540271201,643027181,1533173469,572293077
서울도시가스(주),17390,Dec-16,1272040228,653743366,1265359733,569415605
서울도시가스(주),17390,Dec-17,1350420753,650416458,1343898038,562907475
서울도시가스(주),17390,Dec-18,1388970384,636258817,1382043300,549569858
서울도시가스(주),17390,Dec-19,1361002172,572042996,1352527720,550677105
서울반도체(주),46890,Dec-11,749801965,211111741,739476905,180462956
서울반도체(주),46890,Dec-12,858655037,195466447,855269714,168180504
서울반도체(주),46890,Dec-13,1032067688,464191788,974604411,168040197
서울반도체(주),46890,Dec-14,939312598,559950544,841790280,201814417
서울반도체(주),46890,Dec-15,1011224402,547862042,963648600,199731618
서울반도체(주),46890,Dec-16,953841046,480135191,892627548,174610732
서울반도체(주),46890,Dec-17,1110410474,540558842,1039810665,219736523
서울반도체(주),46890,Dec-18,1194179669,576795049,1134503757,225411822
서울반도체(주),46890,Dec-19,1129902382,600059909,976702742,136874196
서울식품공업(주),4410,Dec-11,36551352,32014884,36340419,31389962
서울식품공업(주),4410,Dec-12,39432971,31593883,38556823,30773322
서울식품공업(주),4410,Dec-13,43030502,33255982,41385743,32201449
서울식품공업(주),4410,Dec-14,43464819,34581186,41668723,33429573
서울식품공업(주),4410,Dec-15,49906800,40645598,47001209,38903713
서울식품공업(주),4410,Dec-16,,,43898321,42332815
서울식품공업(주),4410,Dec-17,,,56483181,49444669
서울식품공업(주),4410,Dec-18,,,70764347,49990696
서울식품공업(주),4410,Dec-19,,,62148306,49705902
서울전자통신(주),27040,Dec-11,176245708,18541249,13551735,2536085
서울전자통신(주),27040,Dec-12,114538539,34649449,11326718,3273331
서울전자통신(주),27040,Dec-13,169640240,44204889,18703058,3226947
서울전자통신(주),27040,Dec-14,44959014,11593865,23263640,3591304
서울전자통신(주),27040,Dec-15,46808106,9036721,22024579,2143782
서울전자통신(주),27040,Dec-16,89121783,9132405,63472126,2695940
서울전자통신(주),27040,Dec-17,91827962,10425618,62957787,1411619
서울전자통신(주),27040,Dec-18,84617869,9106169,59903532,985371
서울전자통신(주),27040,Dec-19,65589252,11920213,38717411,1120955
서호전기(주),65710,Dec-11,22600338,14936742,21888198,14894967
서호전기(주),65710,Dec-12,26509191,14811857,25168666,14772292
서호전기(주),65710,Dec-13,27289068,14872258,26241490,14835630
서호전기(주),65710,Dec-14,34605634,14831914,34066244,14784114
서호전기(주),65710,Dec-15,52780844,14856374,51884472,14710929
서호전기(주),65710,Dec-16,59369554,14713835,58404177,14587279
서호전기(주),65710,Dec-17,44670866,14609193,43617806,14503654
서호전기(주),65710,Dec-18,31190680,14979548,30280041,14882811
서호전기(주),65710,Dec-19,64884056,25019490,64058562,24914897
선도전기(주),7610,Dec-11,67360469,20314192,64159266,20314179
