회사명,거래소코드,회계년도,당기유형자산(IFRS연결),전기유형자산(IFRS연결),당기유형자산(IFRS개별),전기유형자산(IFRS개별)
솔루스첨단소재(주),336370,Dec-19,212154531,212154531,30852039,30852039
솔브레인홀딩스(주),36830,Dec-11,233681974,233681974,182299092,182299092
솔브레인홀딩스(주),36830,Dec-12,252722190,252722190,205617265,205617265
솔브레인홀딩스(주),36830,Dec-13,309803769,309803769,241145591,241145591
솔브레인홀딩스(주),36830,Dec-14,300270489,300270489,232558139,232558139
솔브레인홀딩스(주),36830,Dec-15,320991221,320991221,214998524,214998524
솔브레인홀딩스(주),36830,Dec-16,327750578,327750578,211931384,211931384
솔브레인홀딩스(주),36830,Dec-17,309225013,309225013,199348171,199348171
솔브레인홀딩스(주),36830,Dec-18,355060897,355060897,179714651,179714651
솔브레인홀딩스(주),36830,Dec-19,399182195,399182195,229145400,229145400
송원산업(주),4430,Dec-11,421945000,421945000,415601000,415601000
송원산업(주),4430,Dec-12,420962000,,411977000,411977000
송원산업(주),4430,Dec-13,426277000,426277000,411718000,411718000
송원산업(주),4430,Dec-14,434604000,434604000,398597000,398597000
송원산업(주),4430,Dec-15,432496000,432496000,389983000,389983000
송원산업(주),4430,Dec-16,431484000,431484000,387903000,387903000
송원산업(주),4430,Dec-17,441721000,441721000,399474000,399474000
송원산업(주),4430,Dec-18,439322000,439322000,397110000,397110000
송원산업(주),4430,Dec-19,439452000,439452000,389537000,389537000
스튜디오드래곤(주),253450,Dec-17,1062140,1062140,886727,886727
스튜디오드래곤(주),253450,Dec-18,986259,986259,726713,726713
스튜디오드래곤(주),253450,Dec-19,1207542,1207542,1008691,1008691
시그네틱스(주),33170,Dec-11,,,175430331,175430331
시그네틱스(주),33170,Dec-12,,,182903412,182903412
시그네틱스(주),33170,Dec-13,,,173170233,173170233
시그네틱스(주),33170,Dec-14,,146294712,146294712,146294712
시그네틱스(주),33170,Dec-15,148290773,148290773,148290773,148290773
시그네틱스(주),33170,Dec-16,148461407,148461407,148461407,148461407
시그네틱스(주),33170,Dec-17,149852543,149852543,149852543,149852543
시그네틱스(주),33170,Dec-18,135610230,135610230,135610230,135610230
시그네틱스(주),33170,Dec-19,106360140,106360140,106360140,106360140
신대양제지(주),16590,Dec-11,271627951,271627951,188632104,188632104
신대양제지(주),16590,Dec-12,269685177,269685177,182565830,182565830
신대양제지(주),16590,Dec-13,272199574,272199574,166434510,166434510
신대양제지(주),16590,Dec-14,263072055,263072055,156166927,156166927
신대양제지(주),16590,Dec-15,244951686,244951686,150949392,150949392
신대양제지(주),16590,Dec-16,219172212,219172212,172932877,172932877
신대양제지(주),16590,Dec-17,529568969,529568969,167045264,167045264
신대양제지(주),16590,Dec-18,534345489,534345489,160128543,160128543
신대양제지(주),16590,Dec-19,517638585,517638585,118068147,118068147
신라교역(주),4970,Dec-11,100934548,100934548,100879365,100879365
신라교역(주),4970,Dec-12,96707210,,96668822,96668822
신라교역(주),4970,Dec-13,92268124,92268124,92247823,92247823
신라교역(주),4970,Dec-14,87953943,87953943,87919947,87919947
신라교역(주),4970,Dec-15,79017639,79017639,78992429,78992429
신라교역(주),4970,Dec-16,75293409,75293409,75277129,75277129
신라교역(주),4970,Dec-17,71942352,71942352,71936531,71936531
신라교역(주),4970,Dec-18,139020597,139020597,138959524,138959524
신라교역(주),4970,Dec-19,138843640,138843640,138075676,138075676
신라섬유(주),1000,Dec-11,,,13840377,13840377
신라섬유(주),1000,Dec-12,,,13955150,13955150
신라섬유(주),1000,Dec-13,,,13846790,13846790
신라섬유(주),1000,Dec-14,,,13792930,13792930
신라섬유(주),1000,Dec-15,,,13751472,13751472
신라섬유(주),1000,Dec-16,,,13656047,13656047
신라섬유(주),1000,Dec-17,,,12520011,12520011
신라섬유(주),1000,Dec-18,,,4771233,4771233
신라섬유(주),1000,Dec-19,,,4700565,4700565
신라에스지(주),25870,Dec-11,,,11084842,11084842
신라에스지(주),25870,Dec-12,,12312591,12312591,12312591
신라에스지(주),25870,Dec-13,12669900,12669900,12511962,12511962
신라에스지(주),25870,Dec-14,13265887,13265887,12792084,12792084
신라에스지(주),25870,Dec-15,12491644,12491644,12490014,12490014
신라에스지(주),25870,Dec-16,15857553,15857553,11948268,11948268
신라에스지(주),25870,Dec-17,15718666,15718666,12402712,12402712
신라에스지(주),25870,Dec-18,16176110,16176110,13075348,13075348
신라에스지(주),25870,Dec-19,15848534,15848534,12995416,12995416
신라젠(주),215600,Dec-16,1875489,1875489,1371922,1371922
신라젠(주),215600,Dec-17,1557896,1557896,1211127,1211127
신라젠(주),215600,Dec-18,1493324,1493324,1242493,1242493
신라젠(주),215600,Dec-19,1889333,1889333,1720846,1720846
신성델타테크(주),65350,Dec-11,154789296,154789296,84231278,84231278
신성델타테크(주),65350,Dec-12,142240506,134548149,82005814,82005814
신성델타테크(주),65350,Dec-13,142520744,142520744,81722984,81722984
신성델타테크(주),65350,Dec-14,148281908,148281908,83488143,83488143
신성델타테크(주),65350,Dec-15,165026804,165026804,80506284,80506284
신성델타테크(주),65350,Dec-16,167298721,167298721,81805795,81805795
신성델타테크(주),65350,Dec-17,167080772,167080772,85533073,85533073
신성델타테크(주),65350,Dec-18,168260487,168260487,84240732,84240732
신성델타테크(주),65350,Dec-19,166648975,166648975,73316883,73316883
신성통상(주),5390,Jun-11,170501590,170501590,116262413,116262413
신성통상(주),5390,Jun-12,177295819,177295819,118219054,118219054
신성통상(주),5390,Jun-13,195770931,195770931,136945595,136945595
신성통상(주),5390,Jun-14,182034314,182034314,139967273,139967273
신성통상(주),5390,Jun-15,185229582,185229582,147564282,147564282
신성통상(주),5390,Jun-16,190056028,190056028,152336820,152336820
신성통상(주),5390,Jun-17,174072092,174072092,147533621,147533621
신성통상(주),5390,Jun-18,166829455,166829455,142620072,142620072
신성통상(주),5390,Jun-19,172504447,172504447,142535847,142535847
신세계건설(주),34300,Dec-11,,,226243503,226243503
신세계건설(주),34300,Dec-12,,,315353539,315353539
신세계건설(주),34300,Dec-13,,,311139932,311139932
신세계건설(주),34300,Dec-14,,,305717743,305717743
신세계건설(주),34300,Dec-15,,,302448870,302448870
신세계건설(주),34300,Dec-16,,,299461243,299461243
신세계건설(주),34300,Dec-17,,,298586662,298586662
신세계건설(주),34300,Dec-18,,,292746051,292746051
신세계건설(주),34300,Dec-19,,,288840177,288840177
신송홀딩스(주),6880,Dec-13,39995180,39995180,121583,121583
신송홀딩스(주),6880,Dec-14,48607092,48607092,76273,76273
신송홀딩스(주),6880,Dec-15,52250601,52250601,32816,32816
신송홀딩스(주),6880,Dec-16,49879645,49879645,182487,182487
신송홀딩스(주),6880,Dec-17,57886003,57886003,139434,139434
신송홀딩스(주),6880,Dec-18,51390001,51390001,96382,96382
신송홀딩스(주),6880,Dec-19,17328506,17328506,53329,53329
신신제약(주),2800,Dec-17,28715005,28715005,28704349,28704349
신신제약(주),2800,Dec-18,58260957,58260957,58248972,58248972
신신제약(주),2800,Dec-19,79851354,79851354,79827359,79827359
신원종합개발(주),17000,Dec-11,,,530136,530136
신원종합개발(주),17000,Dec-12,,,499394,499394
신원종합개발(주),17000,Dec-13,,,411213,411213
신원종합개발(주),17000,Dec-14,,,364081,364081
신원종합개발(주),17000,Dec-15,,,313838,313838
신원종합개발(주),17000,Dec-16,,,461909,461909
신원종합개발(주),17000,Dec-17,757649,757649,446830,446830
신원종합개발(주),17000,Dec-18,666306,666306,398407,398407
신원종합개발(주),17000,Dec-19,510277,,351776,510277
신일전자(주),2700,Dec-11,3609172,3609172,1838419,1838419
신일전자(주),2700,Dec-12,2514150,2514150,1791872,1791872
신일전자(주),2700,Dec-13,16017367,16017367,15497584,15497584
신일전자(주),2700,Dec-14,23088200,23088200,23009651,23009651
신일전자(주),2700,Dec-15,23048040,23048040,22908534,22908534
신일전자(주),2700,Dec-16,21838123,,21838123,21838123
신일전자(주),2700,Dec-17,,,21098667,21098667
신일전자(주),2700,Dec-18,,,28862039,28862039
신일전자(주),2700,Dec-19,,,30788600,30788600
신일제약(주),12790,Dec-11,,,12406386,12406386
신일제약(주),12790,Dec-12,,,15545900,15545900
신일제약(주),12790,Dec-13,,,14957380,14957380
신일제약(주),12790,Dec-14,,,14763188,14763188
신일제약(주),12790,Dec-15,,,17449868,17449868
신일제약(주),12790,Dec-16,,,16981635,16981635
신일제약(주),12790,Dec-17,,,25269579,25269579
신일제약(주),12790,Dec-18,,,24288888,24288888
신일제약(주),12790,Dec-19,,,27421933,27421933
신풍제약(주),19170,Dec-11,148971451,148971451,146606212,146606212
신풍제약(주),19170,Dec-12,161574736,,159685073,159685073
신풍제약(주),19170,Dec-13,161697213,161697213,159275176,159275176
신풍제약(주),19170,Dec-14,159941355,159941355,157883523,157883523
신풍제약(주),19170,Dec-15,152192209,152192209,150423373,150423373
신풍제약(주),19170,Dec-16,144268730,144268730,142865655,142865655
신풍제약(주),19170,Dec-17,138192046,138192046,136015681,136015681
신풍제약(주),19170,Dec-18,130504647,130504647,127569828,127569828
신풍제약(주),19170,Dec-19,130942363,130942363,127042482,127042482
신풍제지(주),2870,Dec-11,81655303,81655303,81471254,81471254
신풍제지(주),2870,Dec-12,78182814,78182814,77678165,77678165
신풍제지(주),2870,Dec-13,74971458,74971458,74575567,74575567
신풍제지(주),2870,Dec-14,74936336,74936336,74590395,74590395
신풍제지(주),2870,Dec-15,59343544,59343544,59148881,59148881
신풍제지(주),2870,Dec-16,52496099,52496099,52310429,52310429
신풍제지(주),2870,Dec-17,55273994,55273994,55132720,55132720
신풍제지(주),2870,Dec-18,50086807,50086807,49427296,49427296
신풍제지(주),2870,Dec-19,21482060,21482060,20826644,20826644
신화인터텍(주),56700,Dec-11,132205641,132205641,123870982,123870982
신화인터텍(주),56700,Dec-12,118332578,118332578,111766415,111766415
신화인터텍(주),56700,Dec-13,117956961,117956961,111118593,111118593
신화인터텍(주),56700,Dec-14,135229073,135229073,127556476,127556476
신화인터텍(주),56700,Dec-15,122370034,122370034,114670653,114670653
신화인터텍(주),56700,Dec-16,120942756,120942756,114788349,114788349
신화인터텍(주),56700,Dec-17,115565951,115565951,110578091,110578091
신화인터텍(주),56700,Dec-18,113459319,113459319,107706039,107706039
신화인터텍(주),56700,Dec-19,100052256,100052256,95718208,95718208
신흥에스이씨(주),243840,Dec-17,86517656,86517656,50383364,50383364
신흥에스이씨(주),243840,Dec-18,157384738,157384738,86592888,75102031
신흥에스이씨(주),243840,Dec-19,192919161,192919161,83564059,83564059
쌍용씨앤이(주),3410,Dec-11,2269258969,2269258969,1717684797,1717684797
쌍용씨앤이(주),3410,Dec-12,2276463993,2276463993,1653944399,1653944399
쌍용씨앤이(주),3410,Dec-13,2300160551,2300160551,1631552741,1631552741
쌍용씨앤이(주),3410,Dec-14,2271514241,2271514241,1591548809,1591548809
쌍용씨앤이(주),3410,Dec-15,2216827140,2216827140,1556377058,1556377058
쌍용씨앤이(주),3410,Dec-16,2108079140,2108079140,1545195392,1545195392
쌍용씨앤이(주),3410,Dec-17,2204590587,2204590587,1715672691,1715672691
쌍용씨앤이(주),3410,Dec-18,2182654979,2182654979,1733373552,1733373552
쌍용씨앤이(주),3410,Dec-19,2154376276,2154376276,1717044574,1717044574
쌍용자동차(주),3620,Dec-11,1038957046,1038957046,1038426146,1038426146
쌍용자동차(주),3620,Dec-12,1051401751,1051401751,1051358996,1051358996
쌍용자동차(주),3620,Dec-13,1084153627,1084153627,1084035359,1084035359
쌍용자동차(주),3620,Dec-14,1173736394,1173736394,1173658635,1173658635
쌍용자동차(주),3620,Dec-15,1187844823,1187844823,1187781726,1187781726
쌍용자동차(주),3620,Dec-16,1199006450,1199006450,1198961457,1198961457
쌍용자동차(주),3620,Dec-17,1239703951,1239703951,1239668891,1239668891
쌍용자동차(주),3620,Dec-18,1228125718,1228125718,1227206439,1227206439
쌍용자동차(주),3620,Dec-19,1142262329,1142262329,1141386612,1141386612
쌍용정보통신(주),10280,Dec-11,1494418,1494418,1428867,1428867
쌍용정보통신(주),10280,Dec-12,1171377,1171377,1098152,1098152
쌍용정보통신(주),10280,Dec-13,1245489,1245489,1178897,1178897
쌍용정보통신(주),10280,Dec-14,1069494,1069494,1035327,1035327
쌍용정보통신(주),10280,Dec-15,1710532,1710532,1645412,1645412
쌍용정보통신(주),10280,Dec-16,2107514,2107514,2048591,2048591
쌍용정보통신(주),10280,Dec-17,1829706,1829706,1790396,1790396
쌍용정보통신(주),10280,Dec-18,1403801,1403801,1363722,1363722
쌍용정보통신(주),10280,Dec-19,2298099,2298099,2266021,2266021
써니전자(주),4770,Dec-11,13949263,13949263,5284413,5284413
써니전자(주),4770,Dec-12,7856737,,5019550,5019550
써니전자(주),4770,Dec-13,7056220,7056220,4892274,4892274
써니전자(주),4770,Dec-14,7550290,7550290,6037854,6037854
써니전자(주),4770,Dec-15,6576566,6576566,5763299,5763299
써니전자(주),4770,Dec-16,6272813,6272813,5764352,5764352
써니전자(주),4770,Dec-17,5504655,5504655,5504339,5504339
써니전자(주),4770,Dec-18,5209614,5209614,5200574,5200574
써니전자(주),4770,Dec-19,5438440,5438440,5438440,5438440
씨비아이(주),13720,Dec-11,,,17286458,17286458
씨비아이(주),13720,Dec-12,,,19490629,19490629
씨비아이(주),13720,Dec-13,,,24365872,24365872
씨비아이(주),13720,Dec-14,,,24100490,24100490
씨비아이(주),13720,Dec-15,,,26301697,26301697
씨비아이(주),13720,Dec-16,,,25482306,25482306
씨비아이(주),13720,Dec-17,,,23906083,23906083
씨비아이(주),13720,Dec-18,,,23658495,23658495
씨비아이(주),13720,Dec-19,,,24666031,24666031
씨아이에스(주),222080,Dec-15,,,,
씨아이에스(주),222080,Dec-16,,,,
씨아이에스(주),222080,Dec-17,10791397,10791397,10706711,10706711
씨아이에스(주),222080,Dec-18,21838077,,21766204,21838077
씨아이에스(주),222080,Dec-19,,,24235435,24235435
씨앤지하이테크(주),264660,Dec-18,,,5371330,5371330
씨앤지하이테크(주),264660,Dec-19,,,5041073,5041073
씨앤티85(주),56730,Dec-11,1662911,1662911,645453,645453
씨앤티85(주),56730,Dec-12,19906527,19906527,18817240,18817240
씨앤티85(주),56730,Dec-13,19561111,19561111,18614721,18614721
씨앤티85(주),56730,Dec-14,18021101,18021101,17977533,17977533
씨앤티85(주),56730,Dec-15,17084036,,17084036,17084036
씨앤티85(주),56730,Dec-16,,16685827,16685827,16685827
씨앤티85(주),56730,Dec-17,7110086,6885424,6885424,6885424
씨앤티85(주),56730,Dec-18,7877706,7877706,7413329,7413329
씨앤티85(주),56730,Dec-19,6553498,,6553498,6553498
씨에스베어링(주),297090,Dec-19,57306111,57306111,31379588,31379588
씨에스윈드(주),112610,Dec-14,110635656,110635656,875618,875618
씨에스윈드(주),112610,Dec-15,116615436,117735985,3393173,3393173
씨에스윈드(주),112610,Dec-16,118824401,118824401,3394832,3394832
씨에스윈드(주),112610,Dec-17,149151122,149151122,2996996,2996996
씨에스윈드(주),112610,Dec-18,176022377,176022377,9354820,9354820
씨에스윈드(주),112610,Dec-19,227849489,227849489,9560899,9560899
씨제이(주),1040,Dec-11,7359253700,7359253700,12053526,12053526
씨제이(주),1040,Dec-12,8170125269,8170125269,9160510,9160510
씨제이(주),1040,Dec-13,8833246209,8833246209,8912812,8912812
씨제이(주),1040,Dec-14,9108937572,9108937572,6950599,6950599
씨제이(주),1040,Dec-15,9475638230,9475638230,6452260,6452260
씨제이(주),1040,Dec-16,10372814813,10372814813,6237647,6237647
씨제이(주),1040,Dec-17,11492884161,11492884161,30148496,30148496
씨제이(주),1040,Dec-18,12970204923,12970204923,71981904,71981904
씨제이(주),1040,Dec-19,13517262358,13517262358,55511110,55511110
씨제이대한통운(주),120,Dec-11,1509101286,1509101286,1210972437,1210972437
씨제이대한통운(주),120,Dec-12,1623205266,1623205266,1338583896,1338583896
씨제이대한통운(주),120,Dec-13,1816461640,1816461640,1509025918,1509025918
씨제이대한통운(주),120,Dec-14,1793168810,1793168810,1473540315,1473540315
씨제이대한통운(주),120,Dec-15,1772594157,1772594157,1477773559,1477773559
씨제이대한통운(주),120,Dec-16,2036542847,2036542847,1587436338,1587436338
씨제이대한통운(주),120,Dec-17,2429542803,2429542803,1906255008,1906255008
씨제이대한통운(주),120,Dec-18,3306401976,3306401976,2635921214,2635921214
씨제이대한통운(주),120,Dec-19,3518957880,3518957880,2767790774,2767790774
씨제이바이오사이언스(주),311690,Dec-19,1728491,1728491,1728491,1728491
씨제이씨지브이(주),79160,Dec-11,403662319,403662319,343006304,343006304
씨제이씨지브이(주),79160,Dec-12,410464056,410464056,347233307,347233307
씨제이씨지브이(주),79160,Dec-13,507660703,507660703,399331264,399331264
씨제이씨지브이(주),79160,Dec-14,588228910,588228910,411787872,411787872
씨제이씨지브이(주),79160,Dec-15,676417559,676417559,419832416,419832416
씨제이씨지브이(주),79160,Dec-16,912625242,912625242,419606869,419606869
씨제이씨지브이(주),79160,Dec-17,1001983720,1001983720,454513395,454513395
씨제이씨지브이(주),79160,Dec-18,899809698,899809698,317610726,317610726
씨제이씨지브이(주),79160,Dec-19,924155903,924155903,274133699,274133699
씨제이씨푸드(주),11150,Dec-11,40934100,,31895470,40934100
씨제이씨푸드(주),11150,Dec-12,,,40346445,40346445
씨제이씨푸드(주),11150,Dec-13,,,40084632,40084632
씨제이씨푸드(주),11150,Dec-14,,,43180926,43180926
씨제이씨푸드(주),11150,Dec-15,,,64453196,64453196
씨제이씨푸드(주),11150,Dec-16,,,67236266,67236266
씨제이씨푸드(주),11150,Dec-17,,,74051222,74051222
씨제이씨푸드(주),11150,Dec-18,,,72998159,72998159
씨제이씨푸드(주),11150,Dec-19,,,75662717,75662717
씨제이제일제당(주),97950,Dec-11,5011511816,4990814918,2194273747,2194273747
씨제이제일제당(주),97950,Dec-12,5575156974,5575156974,2246501032,2246501032
씨제이제일제당(주),97950,Dec-13,6254477598,6254477598,2307823030,2307823030
씨제이제일제당(주),97950,Dec-14,6383896491,6383896491,2122374848,2122374848
씨제이제일제당(주),97950,Dec-15,6690180982,6690180982,2401780578,2401780578
씨제이제일제당(주),97950,Dec-16,7280517951,7280517951,2525291495,2525291495
씨제이제일제당(주),97950,Dec-17,8179383526,8179383526,2846373068,2846373068
씨제이제일제당(주),97950,Dec-18,9741713669,9741713669,3374008275,3374008275
씨제이제일제당(주),97950,Dec-19,10817875757,10817875757,2926684776,2926684776
씨제이프레시웨이(주),51500,Dec-11,76808221,76808221,55255162,55255162
씨제이프레시웨이(주),51500,Dec-12,91828584,91828584,69419879,69419879
씨제이프레시웨이(주),51500,Dec-13,70168801,70168801,70076861,70076861
씨제이프레시웨이(주),51500,Dec-14,225226218,216101607,78855379,69730768
씨제이프레시웨이(주),51500,Dec-15,225408363,225408363,72871205,72871205
씨제이프레시웨이(주),51500,Dec-16,241941391,241941391,73545067,73545067
씨제이프레시웨이(주),51500,Dec-17,254344910,254344910,79356727,79356727
씨제이프레시웨이(주),51500,Dec-18,301058238,301058238,89172577,89172577
씨제이프레시웨이(주),51500,Dec-19,345987058,345987058,107405508,107405508
씨케이에이치푸드앤헬스리미티드,900120,Jun-11,11677835,11677835,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-12,18733216,18733216,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-13,21316263,0,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-14,22868868,22868868,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-15,24178503,24178468,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-16,21469431,21469431,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-17,18788066,18788066,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-18,17259273,17259273,,
씨케이에이치푸드앤헬스리미티드,900120,Jun-19,5741412,5741412,,
씨큐브(주),101240,Dec-11,,,22772688,22772688
씨큐브(주),101240,Dec-12,,,21844430,21844430
씨큐브(주),101240,Dec-13,,,21645045,21645045
씨큐브(주),101240,Dec-14,,,23416460,23416460
씨큐브(주),101240,Dec-15,,,24795598,24795598
씨큐브(주),101240,Dec-16,,,24173041,24173041
씨큐브(주),101240,Dec-17,,,23681813,23681813
씨큐브(주),101240,Dec-18,,,32673413,32673413
씨큐브(주),101240,Dec-19,,,38042668,38042668
아남전자(주),8700,Dec-11,27933022,27933022,25550474,25550474
아남전자(주),8700,Dec-12,27615463,27615463,25577405,25577405
아남전자(주),8700,Dec-13,48521619,48521619,45726277,45726277
아남전자(주),8700,Dec-14,30332377,30332377,15604476,15604476
아남전자(주),8700,Dec-15,32091781,32091781,15175675,15175675
아남전자(주),8700,Dec-16,32176393,32176393,14535288,14535288
아남전자(주),8700,Dec-17,31360943,31360943,13514010,13514010
아남전자(주),8700,Dec-18,41597632,41597631,13838394,13838386
아남전자(주),8700,Dec-19,42279248,42279248,13579099,13579099
아미코젠(주),92040,Dec-13,,13927063,13927063,13927063
아미코젠(주),92040,Dec-14,17239286,17239286,16841588,16841588
아미코젠(주),92040,Dec-15,53851708,53851708,17937830,17937830
아미코젠(주),92040,Dec-16,63225986,63225986,21936409,21936409
아미코젠(주),92040,Dec-17,64784151,64784151,22030541,22030541
아미코젠(주),92040,Dec-18,79949042,79949042,22801506,22801506
아미코젠(주),92040,Dec-19,82825513,82825513,28071580,28071580
아비코전자(주),36010,Dec-11,33099346,33099346,20876492,20876492
아비코전자(주),36010,Dec-12,31769904,31769904,20821433,20821433
아비코전자(주),36010,Dec-13,34927287,34927287,24316082,24316082
아비코전자(주),36010,Dec-14,30565514,30565514,20411182,20411182
아비코전자(주),36010,Dec-15,24463708,24463708,17460673,17460673
아비코전자(주),36010,Dec-16,22703028,22703028,16820392,16820392
아비코전자(주),36010,Dec-17,18768835,18768835,15413806,15413806
아비코전자(주),36010,Dec-18,40974886,40974886,13698644,13698644
아비코전자(주),36010,Dec-19,35219055,35219055,12245400,12245400
아세아(주),2030,Dec-11,841291889,841291889,343622769,343622769
아세아(주),2030,Dec-12,845113538,,341427594,341427594
아세아(주),2030,Dec-13,834827816,834827816,1230609,1230609
아세아(주),2030,Dec-14,850004003,850004003,510876,510876
아세아(주),2030,Dec-15,865753504,865753504,466996,466996
아세아(주),2030,Dec-16,922719399,922719399,3368331,3368331
아세아(주),2030,Dec-17,961682393,961682393,3295101,3295101
아세아(주),2030,Dec-18,1459217463,1459217463,3917146,3917146
아세아(주),2030,Dec-19,1474978849,1474978849,3802736,3802736
아세아시멘트(주),183190,Dec-13,382953914,382953914,336626396,336626396
아세아시멘트(주),183190,Dec-14,390310129,390310129,340764175,340764175
아세아시멘트(주),183190,Dec-15,412264831,412264831,364210427,364210427
아세아시멘트(주),183190,Dec-16,437168825,437168825,387712150,387712150
아세아시멘트(주),183190,Dec-17,444699680,444699680,394171748,394171748
아세아시멘트(주),183190,Dec-18,919502434,919502434,399791172,399791172
아세아시멘트(주),183190,Dec-19,897314675,897314675,391695805,391695805
아세아제지(주),2310,Dec-11,272289582,272289582,123139999,123139999
아세아제지(주),2310,Dec-12,270372245,,109520850,109520850
아세아제지(주),2310,Dec-13,450629898,450629898,253980857,253980857
아세아제지(주),2310,Dec-14,459170713,459170713,252019827,252019827
아세아제지(주),2310,Dec-15,444450502,444450502,247191795,247191795
아세아제지(주),2310,Dec-16,473706147,473706147,250154655,250154655
아세아제지(주),2310,Dec-17,502195482,502195482,249896845,249896845
아세아제지(주),2310,Dec-18,522160980,522160980,248961940,248961940
아세아제지(주),2310,Dec-19,563627272,563627272,267033861,267033861
아시아나아이디티(주),267850,Dec-18,1477573,1477573,1459182,1459182
아시아나아이디티(주),267850,Dec-19,30123480,,30123480,30123480
아시아나항공(주),20560,Dec-11,3241886898,3241886898,2838706951,2838706951
아시아나항공(주),20560,Dec-12,3554271659,3554271659,3153414132,3153414132
아시아나항공(주),20560,Dec-13,3757361448,3757361448,3355718974,3355718974
아시아나항공(주),20560,Dec-14,5061892428,4906586595,3854454414,3854454414
아시아나항공(주),20560,Dec-15,5545574600,5545574600,4315229405,4315229405
아시아나항공(주),20560,Dec-16,5155502305,5155502305,4463499163,4463499163
아시아나항공(주),20560,Dec-17,5363722612,5776375018,4482724103,4809785186
아시아나항공(주),20560,Dec-18,5491680211,5491680211,4714987456,4714987456
아시아나항공(주),20560,Dec-19,10357685162,10357685162,8627581121,8627581121
아이쓰리시스템(주),214430,Dec-15,18609663,18609663,18609663,18609663
아이쓰리시스템(주),214430,Dec-16,30333648,30333648,30333648,30333648
아이쓰리시스템(주),214430,Dec-17,30571018,,30571018,30571018
아이쓰리시스템(주),214430,Dec-18,,,28756513,28756513
아이쓰리시스템(주),214430,Dec-19,,,33620177,33620177
아이에스동서(주),10780,Dec-11,450011634,450011634,195997283,195997283
아이에스동서(주),10780,Dec-12,441309433,441309433,197194978,197194978
아이에스동서(주),10780,Dec-13,452600799,452600799,199063260,199063260
아이에스동서(주),10780,Dec-14,488742605,488742605,202808055,202808055
아이에스동서(주),10780,Dec-15,534318153,534318153,204705083,204705083
아이에스동서(주),10780,Dec-16,583018551,583018551,211939790,211939790
아이에스동서(주),10780,Dec-17,579381854,579381854,215135006,215135006
아이에스동서(주),10780,Dec-18,579200971,579200971,225110853,225110853
아이에스동서(주),10780,Dec-19,718123205,718123205,233119027,233119027
아이진(주),185490,Dec-15,,,337406,337406
아이진(주),185490,Dec-16,,,1559297,1559297
아이진(주),185490,Dec-17,,,1322155,1322155
아이진(주),185490,Dec-18,,1125963,1125963,1125963
아이진(주),185490,Dec-19,1709419,1709419,1709419,1709419
아이큐어(주),175250,Dec-18,37347745,37347745,37339515,37339515
아이큐어(주),175250,Dec-19,94759174,95696358,79401412,79401412
아이크래프트(주),52460,Dec-11,,,502775,502775
아이크래프트(주),52460,Dec-12,,352047,352047,352047
아이크래프트(주),52460,Dec-13,287323,287323,272695,272695
아이크래프트(주),52460,Dec-14,450571,450571,439031,439031
아이크래프트(주),52460,Dec-15,669813,669813,569407,569407
아이크래프트(주),52460,Dec-16,1031514,1031514,939442,939442
아이크래프트(주),52460,Dec-17,907552,907552,730070,730070
아이크래프트(주),52460,Dec-18,641127,641127,481157,481157
아이크래프트(주),52460,Dec-19,1388898,1388898,966373,966373
아이텍(주),119830,Dec-11,,,46262785,46262785
아이텍(주),119830,Dec-12,,,39654217,39654217
아이텍(주),119830,Dec-13,,,33229258,33229258
아이텍(주),119830,Dec-14,,,43298496,43298496
아이텍(주),119830,Dec-15,,,35038723,35038723
아이텍(주),119830,Dec-16,,,33608621,33608621
아이텍(주),119830,Dec-17,,36624467,36624467,36624467
아이텍(주),119830,Dec-18,43804671,43804671,43762765,43762765
아이텍(주),119830,Dec-19,64939452,64939452,45861043,45861043
아진산업(주),13310,Dec-15,346843121,346843121,142613809,142613809
아진산업(주),13310,Dec-16,387810952,387810952,167161258,167161258
아진산업(주),13310,Dec-17,384345280,384345280,189412835,189412835
아진산업(주),13310,Dec-18,407526431,407526431,221471997,221471997
아진산업(주),13310,Dec-19,444765888,444765888,227583746,227583746
안국약품(주),1540,Dec-11,40326736,40326736,40066867,40066867
안국약품(주),1540,Dec-12,40769150,40769150,40157570,40157570
안국약품(주),1540,Dec-13,45311178,45311178,44679034,44679034
안국약품(주),1540,Dec-14,49659031,49659031,48697824,48697824
안국약품(주),1540,Dec-15,49337340,49337340,48573450,48573450
안국약품(주),1540,Dec-16,50520372,50520372,47905794,47905794
안국약품(주),1540,Dec-17,49137924,49137924,46041482,46041482
안국약품(주),1540,Dec-18,46839168,46839168,43626164,43626164
안국약품(주),1540,Dec-19,48036054,48036054,43934453,43934453
알리코제약(주),260660,Dec-18,,,27330146,27330146
알리코제약(주),260660,Dec-19,,,19234307,19234307
알서포트(주),131370,Dec-11,,,,
알서포트(주),131370,Dec-12,,,,
