회사명,거래소코드,회계년도,부가가치(IFRS연결),인건비(IFRS연결),부가가치(IFRS개별),인건비(IFRS개별)
에이치엘비(주),28300,Dec-16,-13128.56,7046.38,2206.09,5356.1
에이치엘비(주),28300,Dec-17,-17588.31,9120.88,-1256.24,6226.77
에이치엘비(주),28300,Dec-18,37043.64,8678.95,58784.59,2846.64
에이치엘비(주),28300,Dec-19,-26477.26,11946.64,-5963.3,4673.22
에이치엘비글로벌(주),3580,Dec-11,5360.97,2267.04,1869.24,1678.51
에이치엘비글로벌(주),3580,Dec-12,3826.34,2453.91,1375.7,1762.02
에이치엘비글로벌(주),3580,Dec-13,-153.37,1905.76,-3535.52,1571.91
에이치엘비글로벌(주),3580,Dec-14,6583.79,1728.26,3633.38,1258.91
에이치엘비글로벌(주),3580,Dec-15,,,13572.4,1237.51
에이치엘비글로벌(주),3580,Dec-16,,,1688.76,2201.1
에이치엘비글로벌(주),3580,Dec-17,,,3089.62,2317.17
에이치엘비글로벌(주),3580,Dec-18,-5795.11,3374.74,-2326.4,2983.82
에이치엘비글로벌(주),3580,Dec-19,-9111.37,7130.21,-20729.41,3548.48
에이치엘비생명과학(주),67630,Dec-11,,,-1677.27,3462.81
에이치엘비생명과학(주),67630,Dec-12,-1198.65,3649.18,-1920.77,3123.67
에이치엘비생명과학(주),67630,Dec-13,787.3,3348.69,1243.3,3348.69
에이치엘비생명과학(주),67630,Dec-14,12750.86,10444.76,8955.11,8007.26
에이치엘비생명과학(주),67630,Dec-15,-9192,6649.57,-10060.57,3557.78
에이치엘비생명과학(주),67630,Dec-16,4935.42,5570.22,87.69,2487.85
에이치엘비생명과학(주),67630,Dec-17,12858.79,3387.22,9002.37,1813.58
에이치엘비생명과학(주),67630,Dec-18,-5538.06,4936.28,1083.5,3776.91
에이치엘비생명과학(주),67630,Dec-19,22944.66,8386.81,18318.41,3542.15
에이치엘비제약(주),47920,Dec-15,,,5058.94,5671.2
에이치엘비제약(주),47920,Dec-16,,,8704.58,6671.09
에이치엘비제약(주),47920,Dec-17,,,4487.29,6912.47
에이치엘비제약(주),47920,Dec-18,3230.8,6817.98,2802.28,6817.98
에이치엘비제약(주),47920,Dec-19,9192.64,7044.32,9359.72,6893.32
에이치엘비테라퓨틱스(주),115450,Dec-11,-32566.79,0,-31818.06,0
에이치엘비테라퓨틱스(주),115450,Dec-12,7368.25,9881.03,210.4,5382.83
에이치엘비테라퓨틱스(주),115450,Dec-13,6184.07,7363.91,170.58,3614.96
에이치엘비테라퓨틱스(주),115450,Dec-14,3057.17,3455.96,3252.86,2855.74
에이치엘비테라퓨틱스(주),115450,Dec-15,476.9,3881.46,390.33,3086.26
에이치엘비테라퓨틱스(주),115450,Dec-16,-66.45,4409.67,108.97,3153.59
에이치엘비테라퓨틱스(주),115450,Dec-17,-427.41,3796.8,-1659.51,2969.86
에이치엘비테라퓨틱스(주),115450,Dec-18,10864.28,5767.93,5234.47,3560.82
에이치엘비테라퓨틱스(주),115450,Dec-19,-8493.2,6228,-4683.51,4908.1
에이치엠엠(주),11200,Dec-11,55569,114914,16637,95874
에이치엠엠(주),11200,Dec-12,-129547,308969,-359786,154034
에이치엠엠(주),11200,Dec-13,137530,341080,-55151,143849
에이치엠엠(주),11200,Dec-14,369200,349145,303998,136367
에이치엠엠(주),11200,Dec-15,59471,260882,-188129,123806
에이치엠엠(주),11200,Dec-16,173549,221152,-46431,107209
에이치엠엠(주),11200,Dec-17,-709210,204819,-856195,105053
에이치엠엠(주),11200,Dec-18,-314874,196191,-474603,102467
에이치엠엠(주),11200,Dec-19,530025,224264,261975,104583
에이케이홀딩스(주),6840,Dec-11,135507.25,46302.45,67894.29,18862
에이케이홀딩스(주),6840,Dec-12,53486.65,20790.67,1736.13,1026.53
에이케이홀딩스(주),6840,Dec-13,378508.36,110314.28,20591.89,2891.26
에이케이홀딩스(주),6840,Dec-14,495954.92,177233.66,15377.29,3877.46
에이케이홀딩스(주),6840,Dec-15,450599.8,218330.73,29584.04,4099.63
에이케이홀딩스(주),6840,Dec-16,726464.61,259653.32,18392.11,3825.9
에이케이홀딩스(주),6840,Dec-17,826463.82,290859.04,22937.89,4527.67
에이케이홀딩스(주),6840,Dec-18,999886.23,403685.26,28882.32,6331.77
에이케이홀딩스(주),6840,Dec-19,952469.77,475764.94,27271.47,5833.81
에이테크솔루션(주),71670,Dec-11,45305.56,22702.95,40600.74,19974.38
에이테크솔루션(주),71670,Dec-12,29430.81,21066.96,24607.86,17899.74
에이테크솔루션(주),71670,Dec-13,38472.44,27413.6,35294.29,23975.39
에이테크솔루션(주),71670,Dec-14,42665.16,28743.69,38855.58,25493.24
에이테크솔루션(주),71670,Dec-15,34674.96,25485.17,31122.74,22284.4
에이테크솔루션(주),71670,Dec-16,41307.22,26491.89,36047.97,23038.04
에이테크솔루션(주),71670,Dec-17,38566.36,26062.32,32054.17,21923.43
에이테크솔루션(주),71670,Dec-18,38006.47,25084.12,31004.56,20829.86
에이테크솔루션(주),71670,Dec-19,41402.56,28229.92,33286.8,23726.38
에이프로젠제약(주),3060,Dec-11,10539.77,11795.68,7618.91,9670.18
에이프로젠제약(주),3060,Dec-12,-10795.66,11316.97,-13819.22,9216.84
에이프로젠제약(주),3060,Dec-13,-11436.07,9218.3,-7554.11,7494.19
에이프로젠제약(주),3060,Dec-14,7527.06,10036.14,2206.55,4597.43
에이프로젠제약(주),3060,Dec-15,13172.87,10586.54,6552.67,4910.98
에이프로젠제약(주),3060,Dec-16,12660.96,11676.43,4551.37,5253.35
에이프로젠제약(주),3060,Dec-17,3747.84,11518.46,6426.85,5632.5
에이프로젠제약(주),3060,Dec-18,17247.8,11917.27,2171.93,6193.88
에이프로젠제약(주),3060,Dec-19,12276.74,13803.05,3236.13,6688.72
에이피시스템(주),265520,Dec-17,,,,
에이피시스템(주),265520,Dec-18,81140.69,32601.58,79591.98,31670.77
에이피시스템(주),265520,Dec-19,61245.35,29567.5,56896.28,26595.07
에이피에스홀딩스(주),54620,Dec-11,43977.64,21306.37,42811.65,19814.84
에이피에스홀딩스(주),54620,Dec-12,43199.56,23499.22,42368.49,21157
에이피에스홀딩스(주),54620,Dec-13,50803.68,26871.49,43648.62,23604.73
에이피에스홀딩스(주),54620,Dec-14,36080.16,26146.77,33059.58,22718.93
에이피에스홀딩스(주),54620,Dec-15,52152.3,31323.82,43992.02,23949.99
에이피에스홀딩스(주),54620,Dec-16,95020.31,47194.96,74463.72,31050.01
에이피에스홀딩스(주),54620,Dec-17,-3689.38,13604.95,-17364.16,2437.55
에이피에스홀딩스(주),54620,Dec-18,10484.03,14232.04,-8295.23,5097.38
에이피에스홀딩스(주),54620,Dec-19,17842.74,15257.1,8484.63,5884.52
에이피위성(주),211270,Dec-16,,,12090.74,4469.53
에이피위성(주),211270,Dec-17,,,8904.65,8420.75
에이피위성(주),211270,Dec-18,,,9043.57,8972.21
에이피위성(주),211270,Dec-19,,,12030.06,9374.65
에이피티씨(주),89970,Dec-18,,,28957.71,6890.74
에이피티씨(주),89970,Dec-19,28490.29,11017.49,28490.51,11017.49
에코바이오홀딩스(주),38870,Dec-11,12624.32,4489.07,-955.67,2786.96
에코바이오홀딩스(주),38870,Dec-12,14309.6,4145.59,9531,2506.9
에코바이오홀딩스(주),38870,Dec-13,14795.77,4734.08,701.33,2963.52
에코바이오홀딩스(주),38870,Dec-14,24628.38,4811.67,949.27,3068.37
에코바이오홀딩스(주),38870,Dec-15,20795.79,5826.59,1655.5,3889.04
에코바이오홀딩스(주),38870,Dec-16,-2490.31,5102.84,-7044.12,3334.59
에코바이오홀딩스(주),38870,Dec-17,-14879.46,5355.87,-3150.1,3947.52
에코바이오홀딩스(주),38870,Dec-18,-741.27,5012.88,4933.83,4105.27
에코바이오홀딩스(주),38870,Dec-19,11104.41,5073.86,9865.19,3699.14
에코캡(주),128540,Dec-18,,,,
에코캡(주),128540,Dec-19,19274.75,13678.41,15475.44,11270.34
에코플라스틱(주),38110,Dec-11,107603.49,68527.69,67920.13,46749.09
에코플라스틱(주),38110,Dec-12,104899.91,74294.88,68652.68,49424.67
에코플라스틱(주),38110,Dec-13,132654.59,93057.37,71804.32,51834.05
에코플라스틱(주),38110,Dec-14,147733.28,102784.64,78575.15,56998.46
에코플라스틱(주),38110,Dec-15,158455.2,108675.73,83707.18,60373.53
에코플라스틱(주),38110,Dec-16,168202.69,111752.61,90677.37,61660.57
에코플라스틱(주),38110,Dec-17,150310.38,107540.57,86151.34,59653.48
에코플라스틱(주),38110,Dec-18,153080.12,110481.12,82816.34,60759.32
에코플라스틱(주),38110,Dec-19,179573.11,117159.17,98167.09,62546.19
에프엔에스테크(주),83500,Dec-17,,,649.37,9604.92
에프엔에스테크(주),83500,Dec-18,,,13796.66,8554.34
에프엔에스테크(주),83500,Dec-19,,,14384.98,10285.19
엑스큐어(주),70300,Dec-11,,,8842.28,2486.18
엑스큐어(주),70300,Dec-12,,,3610.32,4190.56
엑스큐어(주),70300,Dec-13,,,7768.37,4912.46
엑스큐어(주),70300,Dec-14,,,689.74,3591.51
엑스큐어(주),70300,Dec-15,,,7176.7,3889.89
엑스큐어(주),70300,Dec-16,,,-4106.46,4269.65
엑스큐어(주),70300,Dec-17,,,9803.82,4189.4
엑스큐어(주),70300,Dec-18,,,2250.35,4934.72
엑스큐어(주),70300,Dec-19,,,5738.35,4243.43
엔브이에이치코리아(주),67570,Dec-13,86009.64,49687.59,46128.57,30372.6
엔브이에이치코리아(주),67570,Dec-14,66535.27,53325.4,43392.96,31148.36
엔브이에이치코리아(주),67570,Dec-15,74789.16,55552.52,66293.47,34291.02
엔브이에이치코리아(주),67570,Dec-16,118408.93,60396.19,73213.38,36944.29
엔브이에이치코리아(주),67570,Dec-17,106656.55,72770.66,57404.52,37026.97
엔브이에이치코리아(주),67570,Dec-18,102917.95,87157.57,32395.25,33033.8
엔브이에이치코리아(주),67570,Dec-19,168909.6,108002.07,54471.02,35417.44
엔시트론(주),101400,Dec-11,11437.03,6853.16,11470.58,6691.27
엔시트론(주),101400,Dec-12,10590.79,7344.27,10919.8,6816.45
엔시트론(주),101400,Dec-13,974.02,8036.34,971.8,5930.09
엔시트론(주),101400,Dec-14,8824.15,8818.92,5053.57,4813.11
엔시트론(주),101400,Dec-15,4424.87,5675.48,-3894.18,2758.28
엔시트론(주),101400,Dec-16,6234.17,3790.43,4990.5,1712.81
엔시트론(주),101400,Dec-17,-20.49,3358.93,-537.31,2314.25
엔시트론(주),101400,Dec-18,-9720.41,3686.48,-14471.7,2117.22
엔시트론(주),101400,Dec-19,-2447.05,3386.97,-2926.38,2589.22
엔에이치엔(주),181710,Dec-13,,,,
엔에이치엔(주),181710,Dec-14,299994.88,196653.96,94747.53,67795.22
엔에이치엔(주),181710,Dec-15,501486.02,222847.81,82817.01,64039.19
엔에이치엔(주),181710,Dec-16,339895.88,263338.14,227864.54,69439.1
엔에이치엔(주),181710,Dec-17,390831.95,277486.31,95851.77,65881.49
엔에이치엔(주),181710,Dec-18,554984.98,332568.58,106338.73,76885.98
엔에이치엔(주),181710,Dec-19,504901.79,354565.12,93794.3,85775.94
엔에이치엔한국사이버결제(주),60250,Dec-11,13497.85,5231.61,14041.09,5202.11
엔에이치엔한국사이버결제(주),60250,Dec-12,16916.32,6957.36,16338.09,6109.26
엔에이치엔한국사이버결제(주),60250,Dec-13,23070.77,8065.37,22680.58,7397.27
엔에이치엔한국사이버결제(주),60250,Dec-14,27467.35,8108.96,28455,8717.08
엔에이치엔한국사이버결제(주),60250,Dec-15,32331.39,10543,31927.06,9314.49
엔에이치엔한국사이버결제(주),60250,Dec-16,35135.16,11566.83,34065.9,10367.79
엔에이치엔한국사이버결제(주),60250,Dec-17,42525.9,17294.83,36907.52,12775.64
엔에이치엔한국사이버결제(주),60250,Dec-18,46037.92,16077.22,43953.74,13664.81
엔에이치엔한국사이버결제(주),60250,Dec-19,63283.58,18351.85,59716.11,16082.41
엔피씨(주),4250,Dec-11,48313.12,21164.03,42573.02,17503.53
엔피씨(주),4250,Dec-12,60040.33,22932.19,44869.02,18105.54
엔피씨(주),4250,Dec-13,74235.98,23408.82,51768.78,18303.94
엔피씨(주),4250,Dec-14,77506.75,24826.6,56074,19571.17
엔피씨(주),4250,Dec-15,82091.28,27299.19,65906.8,22903.7
엔피씨(주),4250,Dec-16,115009.23,30482.1,114268.17,25276.41
엔피씨(주),4250,Dec-17,80386.23,28439.43,94295.44,22364.75
엔피씨(주),4250,Dec-18,81133.59,29099.04,66576.66,21568.9
엔피씨(주),4250,Dec-19,91928.33,32310.83,71071.82,21431.39
엘브이엠씨홀딩스(주),900140,Dec-11,71402.16,8105.03,,
엘브이엠씨홀딩스(주),900140,Dec-12,78571.08,12200.94,,
엘브이엠씨홀딩스(주),900140,Dec-13,52505.42,15684.56,,
엘브이엠씨홀딩스(주),900140,Dec-14,71568.98,17853.7,,
엘브이엠씨홀딩스(주),900140,Dec-15,89057.59,24387.14,,
엘브이엠씨홀딩스(주),900140,Dec-16,91314.11,27487.94,,
엘브이엠씨홀딩스(주),900140,Dec-17,72861.62,28636.71,,
엘브이엠씨홀딩스(주),900140,Dec-18,36056.01,30089.54,,
엘브이엠씨홀딩스(주),900140,Dec-19,37503.52,28986.75,,
엘비세미콘(주),61970,Dec-11,,,22636.56,14011.56
엘비세미콘(주),61970,Dec-12,,,48955.29,16864.37
엘비세미콘(주),61970,Dec-13,,,47534.71,19269.49
엘비세미콘(주),61970,Dec-14,,,47968.44,20536.7
엘비세미콘(주),61970,Dec-15,,,42000.92,21083.62
엘비세미콘(주),61970,Dec-16,,,71330.27,25017.48
엘비세미콘(주),61970,Dec-17,,,68255.14,27450.87
엘비세미콘(주),61970,Dec-18,125896.45,56459.16,78679.89,31912.66
엘비세미콘(주),61970,Dec-19,178705.66,72572.72,112905.5,37197.31
엘아이지넥스원(주),79550,Dec-15,444075.04,278450.49,443086.11,277566.58
엘아이지넥스원(주),79550,Dec-16,438527.7,295825.62,437455.72,294863.5
엘아이지넥스원(주),79550,Dec-17,337755.75,298118.45,336777.17,297249.37
엘아이지넥스원(주),79550,Dec-18,,,381327.26,299238.36
엘아이지넥스원(주),79550,Dec-19,396470.67,313438.65,395800.36,312876.12
엘에스전선아시아(주),229640,Dec-16,33567.54,8847.65,6873.23,508.64
엘에스전선아시아(주),229640,Dec-17,36129.06,10524.54,7100.54,830.64
엘에스전선아시아(주),229640,Dec-18,34687.36,11958.09,7237.05,960.99
엘에스전선아시아(주),229640,Dec-19,47922.37,14811.14,8019.3,1188.34
엘지디스플레이(주),34220,Dec-11,4849181,2192328,3870966,1795052
엘지디스플레이(주),34220,Dec-12,7586505,2500320,6549797,2040044
엘지디스플레이(주),34220,Dec-13,7478787,2618910,6350691,2191521
엘지디스플레이(주),34220,Dec-14,7789753,2924573,6505965,2486219
엘지디스플레이(주),34220,Dec-15,8061039,3104043,6075099,2597149
엘지디스플레이(주),34220,Dec-16,7507357,3022607,5637824,2492498
엘지디스플레이(주),34220,Dec-17,8927873,3258427,6318861,2696869
엘지디스플레이(주),34220,Dec-18,6820016,3222110,4476502,2592716
엘지디스플레이(주),34220,Dec-19,3901981,3072877,2005765,2398422
엘지전자(주),66570,Dec-11,5435040,4394794,2890432,2504645
엘지전자(주),66570,Dec-12,6555913,4495898,3663957,2887858
엘지전자(주),66570,Dec-13,8430311,5628439,3567035,3229415
엘지전자(주),66570,Dec-14,9551574,6130855,4202291,3257389
엘지전자(주),66570,Dec-15,9062932,6210216,4109136,3374207
엘지전자(주),66570,Dec-16,9138113,6371390,4154042,3670939
엘지전자(주),66570,Dec-17,11372533,6787531,5368746,3890052
엘지전자(주),66570,Dec-18,11114371,6825822,4805201,3752534
엘지전자(주),66570,Dec-19,11159973,7889685,5107426,4274736
엘컴텍(주),37950,Dec-11,9913.72,19058.47,13457.09,14834.68
엘컴텍(주),37950,Dec-12,-47246.68,17995.86,-48236.48,13124.03
엘컴텍(주),37950,Dec-13,15111.39,8037.08,3438.7,5202.71
엘컴텍(주),37950,Dec-14,9386.64,4115.09,5083.06,2506.72
엘컴텍(주),37950,Dec-15,16682.02,4238.28,13107.62,2054.64
엘컴텍(주),37950,Dec-16,13102.18,3911.98,12599.83,2305.57
엘컴텍(주),37950,Dec-17,7699.31,3007.58,8090.28,2322.5
엘컴텍(주),37950,Dec-18,8443.68,2361.66,6931.49,2165.43
엘컴텍(주),37950,Dec-19,8338.42,3302.46,8322.51,2055.25
엘티씨(주),170920,Dec-13,,,26804.01,5056.12
엘티씨(주),170920,Dec-14,19489.99,5655.91,19642.82,5631.22
엘티씨(주),170920,Dec-15,20498.11,7454.1,18807.19,5821.32
엘티씨(주),170920,Dec-16,12180.74,8781.67,8892.37,6112.41
엘티씨(주),170920,Dec-17,13049.82,9042.98,10217.39,6961
엘티씨(주),170920,Dec-18,21484.69,11587.73,12566.49,7314.28
엘티씨(주),170920,Dec-19,24344.2,13388.96,13941.5,8230.35
엠에프엠코리아(주),323230,Dec-19,,,,
엠케이전자(주),33160,Dec-11,31708.53,12322.65,27968.82,11143.51
엠케이전자(주),33160,Dec-12,38598.61,15737.97,30193.83,13783.8
엠케이전자(주),33160,Dec-13,56755.07,16867.47,29787.06,14621.31
엠케이전자(주),33160,Dec-14,-8033.58,19019.72,30554.34,15915.34
엠케이전자(주),33160,Dec-15,246765.34,31172.08,29621.62,15670.2
엠케이전자(주),33160,Dec-16,171687.66,44734.36,27628.62,16595.32
엠케이전자(주),33160,Dec-17,281036.67,48399.11,25436.64,16003.1
엠케이전자(주),33160,Dec-18,269474.37,52240.44,22820.44,16280.69
엠케이전자(주),33160,Dec-19,218509.22,67580.73,25140.6,18127.51
영보화학(주),14440,Dec-11,29513.63,15305.09,24322.78,13742.93
영보화학(주),14440,Dec-12,31515.03,18463.16,26622.87,16047.27
영보화학(주),14440,Dec-13,39833.21,21737.66,33766.27,19044.02
영보화학(주),14440,Dec-14,36381.04,22491.34,28105.63,17237.11
영보화학(주),14440,Dec-15,45997.69,25100.04,34352.61,18882.62
영보화학(주),14440,Dec-16,47215.11,22357.81,31840.58,18400.03
영보화학(주),14440,Dec-17,68857.09,23422.9,60732.36,21060.06
영보화학(주),14440,Dec-18,38783.53,23633.25,31305.69,19482.4
영보화학(주),14440,Dec-19,43887.63,26543.51,39606.86,22334.83
영신금속공업(주),7530,Dec-11,,,15349.48,11351.29
영신금속공업(주),7530,Dec-12,,,17804.28,12952.64
영신금속공업(주),7530,Dec-13,22030.26,14713.67,22193.79,14659.12
영신금속공업(주),7530,Dec-14,24701.91,17518.68,24770.79,17386.08
영신금속공업(주),7530,Dec-15,26829.53,19885.24,27673.89,19626.35
영신금속공업(주),7530,Dec-16,27094.46,21098.87,28384.23,20764.07
영신금속공업(주),7530,Dec-17,15927.34,23870.48,7899.15,22740.36
영신금속공업(주),7530,Dec-18,31056.45,19705.95,25201.79,18520.52
영신금속공업(주),7530,Dec-19,33149.5,18264.58,31104.56,17393.97
영진약품(주),3520,Dec-11,,,4085.7,0
영진약품(주),3520,Dec-12,,,40190.6,31620.18
영진약품(주),3520,Dec-13,,,53531.45,36489.08
영진약품(주),3520,Dec-14,,,50983.48,39046.3
영진약품(주),3520,Dec-15,,,54366.93,43154.64
영진약품(주),3520,Dec-16,,,58627.18,46720.9
영진약품(주),3520,Dec-17,,,54007.01,44247.33
영진약품(주),3520,Dec-18,,,46287.64,46179.02
영진약품(주),3520,Dec-19,,,65877.36,48829.21
영풍정밀(주),36560,Dec-11,,,35367.01,14425.83
영풍정밀(주),36560,Dec-12,,,30831.02,16419.89
영풍정밀(주),36560,Dec-13,,,24894.6,14989.24
영풍정밀(주),36560,Dec-14,,,26309.68,15443.61
영풍정밀(주),36560,Dec-15,,,23674.17,14611.95
영풍정밀(주),36560,Dec-16,,,19190.89,13559.11
영풍정밀(주),36560,Dec-17,,,22342.29,13668.79
영풍정밀(주),36560,Dec-18,,,24873.39,14392.55
영풍정밀(주),36560,Dec-19,,,28648.57,17165.77
영풍제지(주),6740,Dec-11,,,13109.58,7218.37
영풍제지(주),6740,Dec-12,,,21426.84,7677.08
영풍제지(주),6740,Dec-13,,,19165.26,11908.99
영풍제지(주),6740,Dec-14,,,15961,10591.4
영풍제지(주),6740,Dec-15,,,8860.75,10063.44
영풍제지(주),6740,Dec-16,,,19261.49,8984.19
영풍제지(주),6740,Dec-17,,,14798.32,7617.48
영풍제지(주),6740,Dec-18,,,29873.44,8095.15
영풍제지(주),6740,Dec-19,23149.1,7999.31,23167.57,7998.18
영화금속(주),12280,Dec-11,29092.08,13641.19,20424.36,9940.28
영화금속(주),12280,Dec-12,29979.13,15894.76,19811.49,10994.09
영화금속(주),12280,Dec-13,28552.95,15598.12,18381.85,10862.23
영화금속(주),12280,Dec-14,,,30688.66,16736.11
영화금속(주),12280,Dec-15,,,38880.08,19020.62
영화금속(주),12280,Dec-16,,,36564.25,20746.91
영화금속(주),12280,Dec-17,,,37173.77,24994.29
영화금속(주),12280,Dec-18,,,40494.5,30860.01
영화금속(주),12280,Dec-19,,,43922.54,32367.73
영화테크(주),265560,Dec-17,16732.94,8185.08,14535.81,7228.53
영화테크(주),265560,Dec-18,14433.82,8521.46,12936.87,7688.12
영화테크(주),265560,Dec-19,8448.93,7781.72,7367.86,7092.45
예스이십사(주),53280,Dec-11,23680.63,16517.17,23675.94,16517.17
예스이십사(주),53280,Dec-12,,,26105.42,16058
예스이십사(주),53280,Dec-13,,,22514.38,16432.7
예스이십사(주),53280,Dec-14,50423.86,23132.38,26208.47,16427.58
예스이십사(주),53280,Dec-15,36591.79,17678.95,36345.1,16215.58
예스이십사(주),53280,Dec-16,28825.13,22744.61,22892.23,18702.29
예스이십사(주),53280,Dec-17,29643.14,25246.82,22985.56,20549.09
예스이십사(주),53280,Dec-18,24423.57,26608.61,14615.75,21595.46
예스이십사(주),53280,Dec-19,42863.63,28409.66,38687.73,25319.96
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,52259.92,1018.03,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,65597.88,1687.14,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,66377.27,1914.76,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,50464.34,2014.21,,
오로라월드(주),39830,Dec-11,27051.45,20029.14,11746.45,4991.05
오로라월드(주),39830,Dec-12,34639.43,24086.47,12378.55,4841.05
오로라월드(주),39830,Dec-13,40254.86,26941.38,15925.43,5987.18
오로라월드(주),39830,Dec-14,45283.22,29222.76,16880.62,6015
오로라월드(주),39830,Dec-15,43284.03,30270.32,14485.45,6959.09
오로라월드(주),39830,Dec-16,48361.42,32423.13,16907.2,7988.13
오로라월드(주),39830,Dec-17,56482.06,33288.55,23151.34,8490.01
오로라월드(주),39830,Dec-18,49071.52,33319.03,17986.18,7371.58
오로라월드(주),39830,Dec-19,53343.34,34562.11,22440.23,8474.52
오상자이엘(주),53980,Dec-11,8726.16,5543.57,4285.7,4000.47
오상자이엘(주),53980,Dec-12,12885.32,5983.37,7291.81,4557.37
오상자이엘(주),53980,Dec-13,11830.24,6580.02,6664.16,4865.77
오상자이엘(주),53980,Dec-14,13034.37,7946.41,8465.3,5980.07
오상자이엘(주),53980,Dec-15,-14159.21,8730.5,-17727.91,6725.03
오상자이엘(주),53980,Dec-16,7906.37,9378.08,7424.13,7583.94
오상자이엘(주),53980,Dec-17,15464.99,10197.08,11825.39,8541.74
오상자이엘(주),53980,Dec-18,12676.55,11220.72,10091.51,9582.09
오상자이엘(주),53980,Dec-19,-1749.59,14137.98,-4138.74,12397.13
오성첨단소재(주),52420,Dec-11,234770.8,22226.92,8222.22,14701.2
오성첨단소재(주),52420,Dec-12,-280983.17,14895.92,-70377.44,14771.4
오성첨단소재(주),52420,Dec-13,-710777.86,15266.26,-716909.44,14842.08
오성첨단소재(주),52420,Dec-14,-18458.98,12103.51,-18056.09,11825.24
오성첨단소재(주),52420,Dec-15,1467.2,6842.55,71.73,6787.88
오성첨단소재(주),52420,Dec-16,2806.64,5584.58,2623.37,5421.41
오성첨단소재(주),52420,Dec-17,10243.63,5511.15,10807.29,5511.15
오성첨단소재(주),52420,Dec-18,7238.22,3929.47,7488.13,3913.47
오성첨단소재(주),52420,Dec-19,10183.77,0,16105.32,4739.9
오션브릿지(주),241790,Dec-16,,,10706.67,2570.87
오션브릿지(주),241790,Dec-17,14962.62,3606.51,14991.64,3360.36
오션브릿지(주),241790,Dec-18,26243.85,7041.99,21504.83,5128.31
오션브릿지(주),241790,Dec-19,24484.05,8309.46,18697.03,5564.46
오스템임플란트(주),48260,Dec-11,80335.41,54796.59,60710.66,35802.08
오스템임플란트(주),48260,Dec-12,84741.5,60938.35,65977.99,36433.23
오스템임플란트(주),48260,Dec-13,94745.56,69774.33,68562.36,40007.16
오스템임플란트(주),48260,Dec-14,102668.37,68784.69,69294.37,37807.55
오스템임플란트(주),48260,Dec-15,123465.53,80451.7,98444.45,44339.85
오스템임플란트(주),48260,Dec-16,152345.66,103184.62,108853.04,58180.2
오스템임플란트(주),48260,Dec-17,172199.27,132499.81,115359.7,73046.17
오스템임플란트(주),48260,Dec-18,191412.73,150729.47,120068.08,79993.45
오스템임플란트(주),48260,Dec-19,241170.78,180107.15,138569.27,93464.8
올리패스(주),244460,Dec-19,-37319.03,4519.64,-34281.19,2957.5
올릭스(주),226950,Dec-18,-4283.55,3279.67,-4277.9,3272.41
올릭스(주),226950,Dec-19,-7698.64,6037.86,-7741.98,4454.61
옴니시스템(주),57540,Dec-11,711.82,8167.4,116.65,4615.25
옴니시스템(주),57540,Dec-12,-1381.31,7305.89,-4197.53,3658.25
옴니시스템(주),57540,Dec-13,-83.4,6604.13,-5642.43,4463.96
옴니시스템(주),57540,Dec-14,15461.81,9011.8,10553.08,6664.11
옴니시스템(주),57540,Dec-15,22565.48,10621.04,15176.61,8012.55
옴니시스템(주),57540,Dec-16,17123,11207.23,12264.7,8601.53
옴니시스템(주),57540,Dec-17,23214.97,13112.65,14282.69,9947.14
옴니시스템(주),57540,Dec-18,21812.86,14362.31,17022.67,10790.33
옴니시스템(주),57540,Dec-19,42852.53,12786.45,46297.18,10856.99
옵티시스(주),109080,Dec-11,,,7294.94,2298.69
옵티시스(주),109080,Dec-12,,,7706.54,3745.27
옵티시스(주),109080,Dec-13,,,6594.61,4511.77
옵티시스(주),109080,Dec-14,,,9027.15,4243.88
옵티시스(주),109080,Dec-15,,,7978.12,4578.22
옵티시스(주),109080,Dec-16,,,8653.54,4948.36
옵티시스(주),109080,Dec-17,,,7807.24,5201.07
옵티시스(주),109080,Dec-18,,,9201.52,5547.07
옵티시스(주),109080,Dec-19,,,9522.95,5600.99
와이더블유(주),51390,Dec-11,4847.67,4762.78,3610.77,3807.81
와이더블유(주),51390,Dec-12,6263.69,4538.27,6015.91,3997.53
와이더블유(주),51390,Dec-13,7452.24,4813.25,7062.61,4402.35
와이더블유(주),51390,Dec-14,7785.75,4896.25,7313.71,4579.47
와이더블유(주),51390,Dec-15,4982.97,2329.02,5060.97,2195.48
와이더블유(주),51390,Dec-16,6987.59,2393.38,6918.17,2133.79
와이더블유(주),51390,Dec-17,6462.18,1836.97,6205.59,1836.97
와이더블유(주),51390,Dec-18,6561.34,2794.91,6248.88,2794.91
와이더블유(주),51390,Dec-19,6526.65,3022.06,6222.76,3022.06
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,27445,11148.72,23782.91,8078.37
와이아이케이(주),232140,Dec-18,56510.97,20136.2,44530.72,10435.3
