회사명,거래소코드,회계년도,부가가치(IFRS연결),기계장치(IFRS연결),부가가치(IFRS개별),기계장치(IFRS개별)
메가스터디(주),72870,Dec-12,124205.04,1972121,90022.56,1972120
메가스터디(주),72870,Dec-13,111334.96,2137167,72722.88,2125967
메가스터디(주),72870,Dec-14,114854.2,2286910,74471.34,2275710
메가스터디(주),72870,Dec-15,71530.73,21532,10980.4,0
메가스터디(주),72870,Dec-16,37563.69,50994,2687.87,0
메가스터디(주),72870,Dec-17,44611.24,61916,1865.59,0
메가스터디(주),72870,Dec-18,65427.77,105523,18758.92,0
메가스터디(주),72870,Dec-19,59854.72,105651,11720.12,0
메가스터디교육(주),215200,Dec-15,,,,2347036
메가스터디교육(주),215200,Dec-16,60170.93,2401878,60357.84,2401878
메가스터디교육(주),215200,Dec-17,95217.91,2553781,77280.11,2553781
메가스터디교육(주),215200,Dec-18,152574.07,2829122,129379.91,2829122
메가스터디교육(주),215200,Dec-19,181419.03,2701178,151007.63,2701178
메가엠디(주),133750,Dec-15,24376.54,0,24558.55,0
메가엠디(주),133750,Dec-16,18912.39,0,18455.87,0
메가엠디(주),133750,Dec-17,18880.17,0,18236.24,0
메가엠디(주),133750,Dec-18,22400.07,0,23989.1,0
메가엠디(주),133750,Dec-19,33091.97,0,28762.27,0
메디앙스(주),14100,Dec-11,,,13015.52,1511247
메디앙스(주),14100,Dec-12,,,15725.06,1513900
메디앙스(주),14100,Dec-13,9187.28,1558900,8013.43,1558900
메디앙스(주),14100,Dec-14,19935.53,1566899,16201.5,1566899
메디앙스(주),14100,Dec-15,20505.72,1576399,15974.75,1576399
메디앙스(주),14100,Dec-16,18651.38,1576399,17409.28,1576399
메디앙스(주),14100,Dec-17,21180.75,1576399,15005.44,1576399
메디앙스(주),14100,Dec-18,17045.56,1576399,13671.51,1576399
메디앙스(주),14100,Dec-19,58411.75,5033265,64719.26,5033265
메디포스트(주),78160,Dec-11,11675.03,6936529,8213.07,6936530
메디포스트(주),78160,Dec-12,7183.39,7320235,3809.88,7320235
메디포스트(주),78160,Dec-13,8498.49,7874235,5863.96,7874235
메디포스트(주),78160,Dec-14,7345.05,9860570,5250.05,9860570
메디포스트(주),78160,Dec-15,10640.2,10350563,8693.81,10350563
메디포스트(주),78160,Dec-16,1400.84,10916018,1804.68,10916018
메디포스트(주),78160,Dec-17,6883.99,11566098,6728.15,11566098
메디포스트(주),78160,Dec-18,8111.83,12177906,7500.09,12177906
메디포스트(주),78160,Dec-19,13900.4,12835663,13455.38,12803453
명문제약(주),17180,Dec-11,36030.2,12752018,31630.65,12714035
명문제약(주),17180,Dec-12,17347.46,13716565,14137.21,13678582
명문제약(주),17180,Dec-13,28126.66,14717228,36051.24,14679245
명문제약(주),17180,Dec-14,28950.08,15033525,36694.84,14995542
명문제약(주),17180,Dec-15,22424.96,16838693,31033.47,16800710
명문제약(주),17180,Dec-16,41168.55,17300393,51164.35,17262410
명문제약(주),17180,Dec-17,47557.66,17420893,53987.87,17382910
명문제약(주),17180,Dec-18,43595.17,24003014,53423.79,23898666
명문제약(주),17180,Dec-19,27614.03,29018628,36358.87,26727168
명성티엔에스(주),257370,Dec-18,8174.84,961032,7986.28,961032
명성티엔에스(주),257370,Dec-19,6588.25,961032,6529.54,961032
모바일어플라이언스(주),87260,Dec-17,6106.95,83375,5297.03,83374
모바일어플라이언스(주),87260,Dec-18,7865.56,128071,8401.8,128071
모바일어플라이언스(주),87260,Dec-19,2809.78,229242,2478.66,229242
모트렉스(주),118990,Dec-17,53019.15,1500590,44966.2,1398340
모트렉스(주),118990,Dec-18,21838.01,17135012,31314.6,1528840
모트렉스(주),118990,Dec-19,29649.07,17587277,2394.82,2123235
무림에스피(주),1810,Dec-11,,,27638.27,29204312
무림에스피(주),1810,Dec-12,29809.05,31197534,34217.32,31197535
무림에스피(주),1810,Dec-13,40001.5,34168538,33777.56,33118435
무림에스피(주),1810,Dec-14,29785.4,35776810,30472.47,34592507
무림에스피(주),1810,Dec-15,31717.41,36422852,28695.32,35226548
무림에스피(주),1810,Dec-16,33328.07,40088112,27028.48,38885047
무림에스피(주),1810,Dec-17,43077.79,42141988,29977.31,40913610
무림에스피(주),1810,Dec-18,43525.57,42717602,24075.74,41477639
무림에스피(주),1810,Dec-19,22166,41991656,27836.99,41991656
무림페이퍼(주),9200,Dec-11,176370.65,1089494561,46410.7,329490308
무림페이퍼(주),9200,Dec-12,202377.52,1128170559,33291.03,340468483
무림페이퍼(주),9200,Dec-13,239258.06,1160808339,82500.6,348593313
무림페이퍼(주),9200,Dec-14,91085.55,1176334247,41805.72,352389815
무림페이퍼(주),9200,Dec-15,227554.5,1234506658,77080.54,375126126
무림페이퍼(주),9200,Dec-16,193157.99,1249451762,75151.32,378865909
무림페이퍼(주),9200,Dec-17,249043.38,1267080914,74748.94,380219513
무림페이퍼(주),9200,Dec-18,289129.12,1309303149,56230.54,383477002
무림페이퍼(주),9200,Dec-19,226818.95,1334925037,60052.19,392020979
무림피앤피(주),9580,Dec-11,93791.48,688247013,91076.42,688247013
무림피앤피(주),9580,Dec-12,141665.07,713760414,140072.48,712756551
무림피앤피(주),9580,Dec-13,146100.5,737658077,144292.4,736654213
무림피앤피(주),9580,Dec-14,107113.48,749166083,109386.94,748009293
무림피앤피(주),9580,Dec-15,127117.24,783454507,127187.98,779988378
무림피앤피(주),9580,Dec-16,108409.2,794492195,107425.47,790621170
무림피앤피(주),9580,Dec-17,156886.27,810169743,155366.85,808940953
무림피앤피(주),9580,Dec-18,216400.67,846073622,213572.61,844728935
무림피앤피(주),9580,Dec-19,148566.26,862285072,131901.26,860903142
문배철강(주),8420,Dec-11,,,10577.59,5888845
문배철강(주),8420,Dec-12,,,9095.88,6093145
문배철강(주),8420,Dec-13,,,12253.18,6270145
문배철강(주),8420,Dec-14,,,9983.91,6414429
문배철강(주),8420,Dec-15,,,12736.97,6612829
문배철강(주),8420,Dec-16,,,15361.97,6715829
문배철강(주),8420,Dec-17,,,17522.64,6699920
문배철강(주),8420,Dec-18,,,12888.89,6855420
문배철강(주),8420,Dec-19,,,9058.07,607817
미디어젠(주),279600,Dec-19,7673.97,0,7513.35,0
미래나노텍(주),95500,Dec-11,49641.41,17391742,48696.49,34708031
미래나노텍(주),95500,Dec-12,78390,56175592,67907.11,42830883
미래나노텍(주),95500,Dec-13,51925.82,65374960,44516.04,39926081
미래나노텍(주),95500,Dec-14,3250.92,70166814,-7260.47,46240511
미래나노텍(주),95500,Dec-15,47590.06,62377318,38921.4,50675730
미래나노텍(주),95500,Dec-16,54425.43,60687228,34796.2,46020361
미래나노텍(주),95500,Dec-17,64658.63,59999326,31295.7,48138469
미래나노텍(주),95500,Dec-18,56723.3,57238910,36964.15,47365275
미래나노텍(주),95500,Dec-19,54529.84,61964453,28584.25,50500933
미래산업(주),25560,Dec-11,-1383.42,165050,-1863.29,165050
미래산업(주),25560,Dec-12,-16754.32,165050,-16888.76,165050
미래산업(주),25560,Dec-13,1129.06,313050,1328.04,313050
미래산업(주),25560,Dec-14,-1680.18,313050,-1837.09,313050
미래산업(주),25560,Dec-15,9124.99,510536,9680.26,328050
미래산업(주),25560,Dec-16,2126.02,510536,1601.47,328050
미래산업(주),25560,Dec-17,-900.24,681036,-1378.98,419550
미래산업(주),25560,Dec-18,972.47,706536,-589.5,445050
미래산업(주),25560,Dec-19,5774.36,815736,3482.04,548050
미스터블루(주),207760,Dec-14,,,,
미스터블루(주),207760,Dec-15,,,-3464.02,0
미스터블루(주),207760,Dec-16,8744.74,0,8371.15,0
미스터블루(주),207760,Dec-17,10312,0,8668.04,0
미스터블루(주),207760,Dec-18,10687.48,0,9031.63,0
미스터블루(주),207760,Dec-19,25963.65,0,8368.72,0
미원상사(주),2840,Dec-11,40033.02,59762255,37069.13,46436889
미원상사(주),2840,Dec-12,50820.44,66054077,46938.85,59330496
미원상사(주),2840,Dec-13,56412.44,89414447,41850.56,67141883
미원상사(주),2840,Dec-14,57779.64,97521700,39406.95,73161785
미원상사(주),2840,Dec-15,65237.71,104307650,43468.72,79598804
미원상사(주),2840,Dec-16,83836.53,131347509,71675.54,82174622
미원상사(주),2840,Dec-17,85171.03,128981414,60123.92,95110134
미원상사(주),2840,Dec-18,82878.74,102306466,65027.3,102306974
미원상사(주),2840,Dec-19,90706,138841609,86252.12,138880751
미원스페셜티케미칼(주),268280,Dec-17,,,,91294604
미원스페셜티케미칼(주),268280,Dec-18,,,89831.81,109912189
미원스페셜티케미칼(주),268280,Dec-19,103119.14,138878281,103143.99,138878281
미원홀딩스(주),107590,Dec-11,37109.44,39362464,37250.6,39362464
미원홀딩스(주),107590,Dec-12,55864.39,56116987,53597.26,56116987
미원홀딩스(주),107590,Dec-13,66693.75,71021593,61344.67,71021593
미원홀딩스(주),107590,Dec-14,64729.93,73251639,58849.71,73251639
미원홀딩스(주),107590,Dec-15,74121.97,84800284,67111.88,80808814
미원홀딩스(주),107590,Dec-16,82225.33,86492390,73788.51,82387896
미원홀딩스(주),107590,Dec-17,18044.85,4732685,3171.24,0
미원홀딩스(주),107590,Dec-18,22169.46,6523340,13092.68,0
미원홀딩스(주),107590,Dec-19,34928.06,45774035,15094.27,0
미원화학(주),134380,Dec-11,,,,21376701
미원화학(주),134380,Dec-12,,,20493,22585852
미원화학(주),134380,Dec-13,,,25340.45,25494286
미원화학(주),134380,Dec-14,,,24796.56,25642533
미원화학(주),134380,Dec-15,,,29584.18,29912768
미원화학(주),134380,Dec-16,,,34506.7,30483916
미원화학(주),134380,Dec-17,,,33460.67,35586755
미원화학(주),134380,Dec-18,,,26580.93,44653577
미원화학(주),134380,Dec-19,,,36107.96,45272876
미창석유공업(주),3650,Dec-11,,,34840.46,15723516
미창석유공업(주),3650,Dec-12,,,40012.92,17228964
미창석유공업(주),3650,Dec-13,,,30781.03,17755182
미창석유공업(주),3650,Dec-14,,,28898.78,19559934
미창석유공업(주),3650,Dec-15,,,41478.92,20165000
미창석유공업(주),3650,Dec-16,,,50092.7,22031493
미창석유공업(주),3650,Dec-17,,,24209.98,23449347
미창석유공업(주),3650,Dec-18,,,23601.56,29133222
미창석유공업(주),3650,Dec-19,33898.24,32568199,31196.63,32568199
바디텍메드(주),206640,Dec-14,,,,
바디텍메드(주),206640,Dec-15,9651.62,5005037,9975.29,4717427
바디텍메드(주),206640,Dec-16,32026.08,7314884,28675.83,6653128
바디텍메드(주),206640,Dec-17,19333.08,10418576,13980.41,7381860
바디텍메드(주),206640,Dec-18,22117.51,11488338,18565.67,8335211
바디텍메드(주),206640,Dec-19,39886.76,6285681,34158.58,9514914
바이온(주),32980,Jun-11,-425.15,7551715,-936.23,5531496
바이온(주),32980,Jun-12,4324.41,7672611,3797.86,5531496
바이온(주),32980,Jun-13,-7859.53,7680311,-8647.15,5531496
바이온(주),32980,Jun-14,-6112.39,7680311,-7356.18,5531496
바이온(주),32980,Dec-15,1989.91,5261451,2843.79,3066936
바이온(주),32980,Dec-16,1472.28,5476751,-978.77,3073736
바이온(주),32980,Dec-17,-1427.32,5406671,-2431.47,3003656
바이온(주),32980,Dec-18,-5716.36,2754188,-8924.27,170000
바이온(주),32980,Dec-19,-13439.71,4305588,-14615.76,0
백광산업(주),1340,Dec-11,52518.06,163965062,45678.42,153114913
백광산업(주),1340,Dec-12,,,53435.18,214267247
백광산업(주),1340,Dec-13,,,16795.89,252853075
백광산업(주),1340,Dec-14,,,23572.18,254955894
백광산업(주),1340,Dec-15,,,24533.93,152075317
백광산업(주),1340,Dec-16,,,30471.82,150723051
백광산업(주),1340,Dec-17,,,33929.47,156044923
백광산업(주),1340,Dec-18,,,53688.63,158506217
백광산업(주),1340,Dec-19,49382.54,171377660,49478.24,171377660
범양건영(주),2410,Dec-11,-163991.07,2133294,-162731.15,182634
범양건영(주),2410,Dec-12,-66646.18,2079160,-74073.06,2079160
범양건영(주),2410,Dec-13,,,-33697.71,67277
범양건영(주),2410,Dec-14,,,2708.07,67277
범양건영(주),2410,Dec-15,17838.9,67277,9487.57,67277
범양건영(주),2410,Dec-16,8378.97,67277,6893.44,67277
범양건영(주),2410,Dec-17,15813.1,98277,12516.47,67277
범양건영(주),2410,Dec-18,18590.22,98277,17324.89,67277
범양건영(주),2410,Dec-19,29120.38,191777,26655.5,67277
베뉴지(주),19010,Dec-11,28980.74,0,20432.77,0
베뉴지(주),19010,Dec-12,-4443.3,0,-9301,0
베뉴지(주),19010,Dec-13,-9181.8,0,-5837.02,0
베뉴지(주),19010,Dec-14,-1490.2,0,10397.95,0
베뉴지(주),19010,Dec-15,62493.5,0,52884.94,0
베뉴지(주),19010,Dec-16,24558.33,0,10414.07,0
베뉴지(주),19010,Dec-17,18082.86,0,19292.63,0
베뉴지(주),19010,Dec-18,14313.61,0,9960.06,0
베뉴지(주),19010,Dec-19,17581.85,0,14490.38,0
보성파워텍(주),6910,Dec-11,7292.2,2251390,7406.68,1997172
보성파워텍(주),6910,Dec-12,13441.44,11723786,13561.5,11467006
보성파워텍(주),6910,Dec-13,12103.8,12506037,11854.81,12276900
보성파워텍(주),6910,Dec-14,7044.81,12707277,6973.12,12810573
보성파워텍(주),6910,Dec-15,10536.97,12528399,10341.48,12528399
보성파워텍(주),6910,Dec-16,10764.91,13035426,10183.98,13035426
보성파워텍(주),6910,Dec-17,3254.87,14027629,3040.2,14027629
보성파워텍(주),6910,Dec-18,7737.41,14723929,8460.38,14723929
보성파워텍(주),6910,Dec-19,14343.71,14717929,14067.38,14717929
보해양조(주),890,Dec-11,4096.4,26163864,-10629.59,21854246
보해양조(주),890,Dec-12,31526.12,31573969,28776.45,26942138
보해양조(주),890,Dec-13,39451.11,34655876,36150.64,29792645
보해양조(주),890,Dec-14,39280.36,39436447,37181.65,39336588
보해양조(주),890,Dec-15,45758.92,43202033,44775.39,43051995
보해양조(주),890,Dec-16,28774.95,44984833,27987.29,44805896
보해양조(주),890,Dec-17,33107.46,61933289,32272.87,61754352
보해양조(주),890,Dec-18,8450.6,61869244,6906.17,61869244
보해양조(주),890,Dec-19,7213.99,62167036,7023.81,62167036
부광약품(주),3000,Mar-11,,,79369.01,25386060
부광약품(주),3000,Dec-12,,,57939.64,27228795
부광약품(주),3000,Dec-13,,,64354.76,28988818
부광약품(주),3000,Dec-14,69351.59,30683199,69111.79,30683199
부광약품(주),3000,Dec-15,77478.12,31298618,85478.51,30372064
부광약품(주),3000,Dec-16,65245.49,32867509,68026.54,31940955
부광약품(주),3000,Dec-17,58171.03,33955182,62101.95,33028628
부광약품(주),3000,Dec-18,256826.11,35574889,261801.5,34648335
부광약품(주),3000,Dec-19,60993.29,38175963,61611.43,37172409
부국철강(주),26940,Dec-11,,,16294.34,8243750
부국철강(주),26940,Dec-12,,,15097.08,8220750
부국철강(주),26940,Dec-13,,,10677.19,8220750
부국철강(주),26940,Dec-14,,,9782.2,9296750
부국철강(주),26940,Dec-15,,,5702.23,9296750
부국철강(주),26940,Dec-16,,,9021.82,9318449
부국철강(주),26940,Dec-17,,,7662.64,9318449
부국철강(주),26940,Dec-18,,,7309.96,9318449
부국철강(주),26940,Dec-19,,,6721.93,9318449
부산산업(주),11390,Dec-11,12901.83,19192737,1698.85,3915621
부산산업(주),11390,Dec-12,11794.47,34837610,4319.12,4024837
부산산업(주),11390,Dec-13,25342.16,38385862,4890.82,4123589
부산산업(주),11390,Dec-14,21826.68,41293794,4084.07,4127889
부산산업(주),11390,Dec-15,31950.82,45499371,4713.78,4143167
부산산업(주),11390,Dec-16,37146.16,51748253,5645.23,4204312
부산산업(주),11390,Dec-17,27449,29605539,4763.76,4250842
부산산업(주),11390,Dec-18,26157.28,30372744,6839.28,4313354
부산산업(주),11390,Dec-19,30458.53,58441959,3477.42,4492676
부산주공(주),5030,Dec-11,,,32236.38,77424313
부산주공(주),5030,Dec-12,,,29918.5,112845659
부산주공(주),5030,Dec-13,,,29849.16,113053659
부산주공(주),5030,Dec-14,,,34668.54,113186201
부산주공(주),5030,Dec-15,,,34179.47,125208248
부산주공(주),5030,Dec-16,,,21080.36,126276538
부산주공(주),5030,Dec-17,,,25011.16,124725073
부산주공(주),5030,Dec-18,,,15833.96,127969777
부산주공(주),5030,Dec-19,,,15937.35,137993133
브릿지바이오테라퓨틱스(주),288330,Dec-19,15268.47,364335,15233.46,364335
비디아이(주),148140,Dec-17,12916.37,1534841,12931.8,1534841
비디아이(주),148140,Dec-18,8643.67,2467341,8474.63,1534841
비디아이(주),148140,Dec-19,11466.98,2467340,11528.18,1534841
비에이치아이(주),83650,Dec-11,41236.21,10366513,40044.92,10224517
비에이치아이(주),83650,Dec-12,78231.73,15860124,77476.07,15766832
비에이치아이(주),83650,Dec-13,79006.84,27087110,76128.73,27076210
비에이치아이(주),83650,Dec-14,61848.19,27591989,57448.08,27591436
비에이치아이(주),83650,Dec-15,-10884.96,27965953,-9991.83,27964988
비에이치아이(주),83650,Dec-16,58047.79,28022988,56730.51,28021988
비에이치아이(주),83650,Dec-17,61237.76,28100388,60803.68,28100388
비에이치아이(주),83650,Dec-18,20218.45,27020971,18052.35,27020971
비에이치아이(주),83650,Dec-19,32563.23,27020971,30278.8,27020971
비케이탑스(주),30790,Dec-11,,,58906.9,2188585
비케이탑스(주),30790,Dec-12,32635.76,7328483,32654.49,7328483
비케이탑스(주),30790,Dec-13,-88393.79,9858315,-110052.56,9817067
비케이탑스(주),30790,Dec-14,174874.99,7083230,175706.96,7040266
비케이탑스(주),30790,Dec-15,6267.43,7086076,17901.93,7040266
비케이탑스(주),30790,Dec-16,11800.27,6149245,9224.41,6103721
비케이탑스(주),30790,Dec-17,-19477.27,5608699,-26689.1,5608699
비케이탑스(주),30790,Dec-18,-9347.02,423156,-7230.25,422154
비케이탑스(주),30790,Dec-19,,,-17335.71,215354
비플라이소프트(주),148780,Dec-16,,,,
비플라이소프트(주),148780,Dec-17,7899.52,0,7893.36,0
비플라이소프트(주),148780,Dec-18,3457.91,0,3395.91,0
비플라이소프트(주),148780,Dec-19,4421.23,0,2973.56,0
빛샘전자(주),72950,Dec-12,,,8771.51,6802455
빛샘전자(주),72950,Dec-13,,,7247.09,7108740
빛샘전자(주),72950,Dec-14,12110.99,13655797,6166.68,7117240
빛샘전자(주),72950,Dec-15,13466.17,13641256,8280.88,7117240
빛샘전자(주),72950,Dec-16,14608.28,13567108,7630.69,7494340
빛샘전자(주),72950,Dec-17,15357.76,13685188,7629.53,7596120
빛샘전자(주),72950,Dec-18,12093.87,13833923,7018.79,7610310
빛샘전자(주),72950,Dec-19,12818.32,13763816,8237.89,7629810
사조동아원(주),8040,Dec-11,29241.47,72544053,25810.77,60818186
사조동아원(주),8040,Dec-12,67576.94,76468572,62284.64,62417972
사조동아원(주),8040,Dec-13,72578.88,104797641,59887.58,89739793
사조동아원(주),8040,Dec-14,-10075.56,111966836,-51720.4,93902598
사조동아원(주),8040,Dec-15,22349.92,105346839,2265.77,93809679
사조동아원(주),8040,Dec-16,59160.17,101698398,54485.86,91707681
사조동아원(주),8040,Dec-17,82915.48,190803272,58427.64,181916550
사조동아원(주),8040,Dec-18,66773.35,189260881,65043.43,186337915
사조동아원(주),8040,Dec-19,45448.46,190183029,39943.86,187757073
사조산업(주),7160,Dec-11,197433.01,91778900,79247.69,29542064
사조산업(주),7160,Dec-12,157053.71,85869653,68989.48,30343912
사조산업(주),7160,Dec-13,198632.57,126693463,62952.2,30706846
사조산업(주),7160,Dec-14,203776.85,101971335,57844.62,32086682
사조산업(주),7160,Dec-15,144089.81,54806308,58945.27,34045518
사조산업(주),7160,Dec-16,125414.45,61408717,71094.89,37310683
사조산업(주),7160,Dec-17,168430.2,68708120,84309.71,39519715
사조산업(주),7160,Dec-18,152347.2,73435754,82420.51,42533374
사조산업(주),7160,Dec-19,83579.76,76636359,62953.15,45196700
사조씨푸드(주),14710,Dec-12,38230.08,10016416,37842.28,10016416
사조씨푸드(주),14710,Dec-13,27197.22,12354226,26843.54,12354226
사조씨푸드(주),14710,Dec-14,31848.67,12376984,30126.64,12338536
사조씨푸드(주),14710,Dec-15,29119.05,13351021,28445.43,13351021
사조씨푸드(주),14710,Dec-16,,,31244.9,13915753
사조씨푸드(주),14710,Dec-17,,,45528.28,14084986
사조씨푸드(주),14710,Dec-18,,,39111.53,13458193
사조씨푸드(주),14710,Dec-19,,,16347.41,12971837
삼강엠앤티(주),100090,Dec-11,,,34993.76,33960802
삼강엠앤티(주),100090,Dec-12,,,29319.93,41842281
삼강엠앤티(주),100090,Dec-13,,,16680.46,42404147
삼강엠앤티(주),100090,Dec-14,,,35175.95,45535384
삼강엠앤티(주),100090,Dec-15,,,42049.23,45805529
삼강엠앤티(주),100090,Dec-16,,,36391.01,45859329
삼강엠앤티(주),100090,Dec-17,118599.37,115782379,124077.59,46188030
삼강엠앤티(주),100090,Dec-18,-6004.65,121247466,-12892.89,51764814
삼강엠앤티(주),100090,Dec-19,3461.81,59543924,8749.1,53545671
삼륭물산(주),14970,Dec-11,9479.43,18025473,9473.16,18025473
삼륭물산(주),14970,Dec-12,22199.41,46030197,11381.33,18515214
삼륭물산(주),14970,Dec-13,21684.18,48609892,10151.28,18715924
삼륭물산(주),14970,Dec-14,19703.24,48481413,10333.1,18698525
삼륭물산(주),14970,Dec-15,26792.06,63452756,9731.26,21332034
삼륭물산(주),14970,Dec-16,34967.39,64860506,11070.23,21575142
삼륭물산(주),14970,Dec-17,25512.52,60788318,9764.9,21876111
삼륭물산(주),14970,Dec-18,20765.54,72038589,8106.42,22186699
삼륭물산(주),14970,Dec-19,21279.76,79525354,9239.89,23403434
삼목에스폼(주),18310,Dec-11,,,32215,3552481
삼목에스폼(주),18310,Dec-12,,,33133.41,3620981
삼목에스폼(주),18310,Dec-13,,,60223.37,4087881
삼목에스폼(주),18310,Dec-14,,,86162.29,4407881
삼목에스폼(주),18310,Dec-15,,,82722.94,4903380
삼목에스폼(주),18310,Dec-16,,,92501.55,5651881
삼목에스폼(주),18310,Dec-17,,,98754.78,6058281
삼목에스폼(주),18310,Dec-18,,,97448.03,5881436
삼목에스폼(주),18310,Dec-19,,,63393.98,5880436
삼보모터스(주),53700,Dec-11,31980.94,0,30423.54,0
삼보모터스(주),53700,Dec-12,38841.11,0,38051.69,0
삼보모터스(주),53700,Dec-13,174322.5,0,46061.79,0
삼보모터스(주),53700,Dec-14,138254.02,277630489,45792.15,82409647
삼보모터스(주),53700,Dec-15,148671.97,347751205,47506.57,96514313
삼보모터스(주),53700,Dec-16,162740.86,371103906,54057.56,101895572
삼보모터스(주),53700,Dec-17,163464.68,407966815,47168.08,111861178
삼보모터스(주),53700,Dec-18,170347.17,444784367,48812.74,113618618
삼보모터스(주),53700,Dec-19,144903.27,469968629,19551.81,115303999
삼보산업(주),9620,Dec-11,,,15056.58,14578712
삼보산업(주),9620,Dec-12,,,16190.41,15615429
삼보산업(주),9620,Dec-13,33535.53,30055018,9044.46,16167734
삼보산업(주),9620,Dec-14,31363.19,48785225,16970.98,31420496
삼보산업(주),9620,Dec-15,36826.23,51933761,20835.71,32181394
삼보산업(주),9620,Dec-16,31988.09,67512574,15766.2,36595808
삼보산업(주),9620,Dec-17,29374.64,70530193,10097.39,37663828
삼보산업(주),9620,Dec-18,39776.58,87843245,12475.65,39227009
삼보산업(주),9620,Dec-19,50084.41,89131448,16915.9,35668101
삼부토건(주),1470,Dec-11,-74075.56,8260960,-194091.67,3656892
삼부토건(주),1470,Dec-12,121355.93,14174239,6447.4,3162630
삼부토건(주),1470,Dec-13,-32918.51,14643437,-65561,3243945
삼부토건(주),1470,Dec-14,-64636.03,15796802,-123963.1,3242895
삼부토건(주),1470,Dec-15,-416553.48,15679694,-607933.51,3242895
삼부토건(주),1470,Dec-16,593255.19,3242895,485199.16,3242895
삼부토건(주),1470,Dec-17,18014.44,3242895,34229.41,3242895
삼부토건(주),1470,Dec-18,-5931.79,0,43134.12,50
삼부토건(주),1470,Dec-19,50572.23,0,51176.01,50
삼성SDI(주),6400,Dec-11,1589036.41,3047473691,837177.2,2497388285
삼성SDI(주),6400,Dec-12,3254908.7,2988448295,4346097.9,2401599626
삼성SDI(주),6400,Dec-13,1507319.91,3030693579,715291.04,2617646458
삼성SDI(주),6400,Dec-14,1536903.61,1022906573,556523.27,668007437
삼성SDI(주),6400,Dec-15,2016614.68,939794767,1065960.29,587996755
삼성SDI(주),6400,Dec-16,1299078.09,2533733211,575689.79,1703108544
삼성SDI(주),6400,Dec-17,2360944.7,2732963107,1159611.05,1758261325
삼성SDI(주),6400,Dec-18,2965880.2,3514583785,1873365.13,2255432206
삼성SDI(주),6400,Dec-19,2937113.48,4556832769,1661795.32,2435526897
삼성공조(주),6660,Dec-11,28205.04,68202292,16194.7,46274986
삼성공조(주),6660,Dec-12,27547.08,62624479,16722.89,46851636
삼성공조(주),6660,Dec-13,33222.19,66594992,26709.47,50704109
삼성공조(주),6660,Dec-14,30212.66,68455576,20246.14,6824967
삼성공조(주),6660,Dec-15,22354.5,70515247,16318.79,54005769
삼성공조(주),6660,Dec-16,21980.24,70786175,15810.31,54172169
삼성공조(주),6660,Dec-17,24307.92,69676794,19149.88,54158014
삼성공조(주),6660,Dec-18,16862.2,70811242,11688.64,55286768
삼성공조(주),6660,Dec-19,15328.95,73032328,10029.5,55851709
삼성물산(주),28260,Dec-14,1199439.32,156082805,867741.31,155240120
삼성물산(주),28260,Dec-15,5173370.41,0,3713339.59,0
삼성물산(주),28260,Dec-16,3725856.01,0,2446769.58,0
삼성물산(주),28260,Dec-17,3870159.62,0,2364808.72,0
삼성물산(주),28260,Dec-18,5329593.01,0,2764608.25,0
삼성물산(주),28260,Dec-19,4400611.67,0,2281568.88,0
삼성바이오로직스(주),207940,Dec-16,,,-44876.79,643893848
삼성바이오로직스(주),207940,Dec-17,,,98355.35,729333461
삼성바이오로직스(주),207940,Dec-18,,,570343.1,1100464489
삼성바이오로직스(주),207940,Dec-19,,,524544.41,1207232972
삼성에스디에스(주),18260,Dec-14,3125916.96,1736285048,2315840.12,1494970668
삼성에스디에스(주),18260,Dec-15,3179814.59,1805788872,2350204.35,1546307181
삼성에스디에스(주),18260,Dec-16,3374020.5,1699737429,2261446.2,1532143184
삼성에스디에스(주),18260,Dec-17,3295211.56,1552343608,2307484.85,1418865865
삼성에스디에스(주),18260,Dec-18,3610809.12,1593978388,2639241.54,1428997304
삼성에스디에스(주),18260,Dec-19,3850471.06,1559607871,2604877.74,1366970771
삼성엔지니어링(주),28050,Dec-11,1601308.77,17804759,1398740.31,6304163
삼성엔지니어링(주),28050,Dec-12,2013898.1,31507593,1748200.78,6998950
삼성엔지니어링(주),28050,Dec-13,384325.1,27559562,45213.94,5873054
삼성엔지니어링(주),28050,Dec-14,1401117.53,66886031,834273.57,18146739
삼성엔지니어링(주),28050,Dec-15,-149504.87,70484597,-698236.25,17900095
삼성엔지니어링(주),28050,Dec-16,1216396.36,82504333,747473.72,33239825
삼성엔지니어링(주),28050,Dec-17,956999.11,76817155,692526.14,41867189
삼성엔지니어링(주),28050,Dec-18,1089821.48,69588702,751309.7,50758085
삼성엔지니어링(주),28050,Dec-19,1370998.63,76633459,975378.6,58888574
삼성전기(주),9150,Dec-11,1637513.33,3169151170,1396894.67,2001742231
삼성전기(주),9150,Dec-12,2139931.4,3619246590,1808508,2218058975
삼성전기(주),9150,Dec-13,2519420.22,4223779932,1602934.81,2503198561
삼성전기(주),9150,Dec-14,2778750.15,4496757073,1899033.04,2670110657
삼성전기(주),9150,Dec-15,2236628.24,4535207657,1382265.68,2651438216
삼성전기(주),9150,Dec-16,2035231.59,4961572387,1053502,2532303396
삼성전기(주),9150,Dec-17,2336677.12,5226293773,1003985.9,2563662702
삼성전기(주),9150,Dec-18,3330547.32,6214373272,1780885.77,3133676349
