회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(IFRS연결),부채(IFRS연결),영업활동으로 인한 현금흐름(IFRS개별),부채(IFRS개별)
엔에이치엔한국사이버결제(주),60250,Dec-15,-2781763,69432450,-2716291,68200697
엔에이치엔한국사이버결제(주),60250,Dec-16,22907794,90518652,24187277,86951419
엔에이치엔한국사이버결제(주),60250,Dec-17,18423372,116720866,20556657,115186052
엔에이치엔한국사이버결제(주),60250,Dec-18,28049063,163802103,31316121,162074232
엔에이치엔한국사이버결제(주),60250,Dec-19,73210021,184555496,74402199,183879846
엔피씨(주),4250,Dec-11,14466548,119194756,12304139,109321088
엔피씨(주),4250,Dec-12,23042980,119401009,20730590,102808131
엔피씨(주),4250,Dec-13,23281484,144698855,19149052,109677242
엔피씨(주),4250,Dec-14,15513508,120705928,14184380,100524959
엔피씨(주),4250,Dec-15,21768413,135173092,22377877,111271581
엔피씨(주),4250,Dec-16,39205308,152988145,35267690,122172789
엔피씨(주),4250,Dec-17,29356180,129812631,31296858,105357957
엔피씨(주),4250,Dec-18,38770703,131830405,42928388,97382473
엔피씨(주),4250,Dec-19,40289811,119562522,50851579,85438415
엘브이엠씨홀딩스(주),900140,Dec-11,-6540615,16429818,,
엘브이엠씨홀딩스(주),900140,Dec-12,4839339,27404120,,
엘브이엠씨홀딩스(주),900140,Dec-13,-26090276,70400138,,
엘브이엠씨홀딩스(주),900140,Dec-14,-74724956,138889630,,
엘브이엠씨홀딩스(주),900140,Dec-15,-18629500,214916923,,
엘브이엠씨홀딩스(주),900140,Dec-16,3647129,252036854,,
엘브이엠씨홀딩스(주),900140,Dec-17,16774730,232904942,,
엘브이엠씨홀딩스(주),900140,Dec-18,697578,294013378,,
엘브이엠씨홀딩스(주),900140,Dec-19,26463277,352918814,,
엘비세미콘(주),61970,Dec-11,,,2136376,80314746
엘비세미콘(주),61970,Dec-12,,,21492046,119288747
엘비세미콘(주),61970,Dec-13,,,20119486,172376162
엘비세미콘(주),61970,Dec-14,,,23865856,139439043
엘비세미콘(주),61970,Dec-15,,,29938289,143538143
엘비세미콘(주),61970,Dec-16,,,49346631,118055244
엘비세미콘(주),61970,Dec-17,,,27903655,136041992
엘비세미콘(주),61970,Dec-18,68549065,227190313,51557972,194295013
엘비세미콘(주),61970,Dec-19,96092406,289298787,66720857,239770717
엘아이지넥스원(주),79550,Dec-15,8989969,1177195359,9657829,1176975052
엘아이지넥스원(주),79550,Dec-16,-107674120,1159830000,-108017009,1159654139
엘아이지넥스원(주),79550,Dec-17,-36377778,1402782861,-35598937,1402882550
엘아이지넥스원(주),79550,Dec-18,,,-113998987,1671957823
엘아이지넥스원(주),79550,Dec-19,151004956,1683516817,150401628,1681248081
엘에스전선아시아(주),229640,Dec-16,25659272,145808507,5816984,489374
엘에스전선아시아(주),229640,Dec-17,-7410467,151638731,4601247,10648404
엘에스전선아시아(주),229640,Dec-18,20585179,206001084,6110423,10730539
엘에스전선아시아(주),229640,Dec-19,-22782994,198432816,4572781,12493521
엘지디스플레이(주),34220,Dec-11,3665858000,15031903000,3103718000,14587047000
엘지디스플레이(주),34220,Dec-12,4569695000,14215331000,4420386000,14140468000
엘지디스플레이(주),34220,Dec-13,3584773000,10917864000,3938855000,10882168000
엘지디스플레이(주),34220,Dec-14,2864521000,11183613000,2566399000,10387762000
엘지디스플레이(주),34220,Dec-15,2726577000,9872204000,1596311000,8881110000
엘지디스플레이(주),34220,Dec-16,3640906000,11421948000,1719626000,9577303000
엘지디스플레이(주),34220,Dec-17,6764201000,14178177000,4271814000,11580156000
엘지디스플레이(주),34220,Dec-18,4484123000,18289464000,3685474000,13849525000
엘지디스플레이(주),34220,Dec-19,2706545000,23086282000,1792225000,16716587000
엘지전자(주),66570,Dec-11,1730067000,19510209000,513986000,13704369000
엘지전자(주),66570,Dec-12,1751438000,18753169000,1085714000,13809221000
엘지전자(주),66570,Dec-13,2210902000,22838695000,1017055000,15138262000
엘지전자(주),66570,Dec-14,2029186000,24077323000,663306000,16793613000
엘지전자(주),66570,Dec-15,2618775000,23330409000,676441000,16905366000
엘지전자(주),66570,Dec-16,3157990000,24498527000,2164506000,17833623000
엘지전자(주),66570,Dec-17,2166270000,26547275000,692810000,18614924000
엘지전자(주),66570,Dec-18,4541566000,28021536000,1816681000,18502583000
엘지전자(주),66570,Dec-19,3689164000,28434737000,349064000,18581561000
엘컴텍(주),37950,Dec-11,-3192925,161592622,869789,127668912
엘컴텍(주),37950,Dec-12,-12660690,140380945,-13162223,124436305
엘컴텍(주),37950,Dec-13,-2216648,37152805,-2279536,22977740
엘컴텍(주),37950,Dec-14,-3424875,35608436,4908892,22414801
엘컴텍(주),37950,Dec-15,2717819,23688956,5500742,16770259
엘컴텍(주),37950,Dec-16,15192601,12534809,15429168,7472596
엘컴텍(주),37950,Dec-17,4170901,13584821,6120172,5404037
엘컴텍(주),37950,Dec-18,4945349,6854689,5508246,3918117
엘컴텍(주),37950,Dec-19,6865691,10113605,8433002,6217236
엘티씨(주),170920,Dec-13,,,19168102,8618335
엘티씨(주),170920,Dec-14,7108108,9473496,11280896,8460986
엘티씨(주),170920,Dec-15,10325876,38853118,12819373,20827592
엘티씨(주),170920,Dec-16,-1091296,55318357,-1126517,38386529
엘티씨(주),170920,Dec-17,4467418,58100206,4490429,42228125
엘티씨(주),170920,Dec-18,12891812,75635456,4061525,41160226
엘티씨(주),170920,Dec-19,4826094,80730136,11171624,45909317
엠에프엠코리아(주),323230,Dec-19,,,,
엠케이전자(주),33160,Dec-11,21555124,186123973,22478276,159248804
엠케이전자(주),33160,Dec-12,22245717,158110440,26496175,115663441
엠케이전자(주),33160,Dec-13,20852386,242560823,28406122,110208788
엠케이전자(주),33160,Dec-14,6904279,332277721,19639554,102647621
엠케이전자(주),33160,Dec-15,13732119,477843955,15288204,119721957
엠케이전자(주),33160,Dec-16,-120196945,707850781,11355909,146701656
엠케이전자(주),33160,Dec-17,-87246830,839471034,6035414,131199508
엠케이전자(주),33160,Dec-18,50796085,933975438,3579661,173258336
엠케이전자(주),33160,Dec-19,-29661836,957746985,2344086,183053367
영보화학(주),14440,Dec-11,11662517,52584679,8119623,48101119
영보화학(주),14440,Dec-12,7894255,60947128,8485256,50222933
영보화학(주),14440,Dec-13,14355426,70916504,12153952,60550991
영보화학(주),14440,Dec-14,12946705,73898537,7697559,59524709
영보화학(주),14440,Dec-15,23452126,66966234,18338437,51524859
영보화학(주),14440,Dec-16,20296039,67579257,13646466,46861586
영보화학(주),14440,Dec-17,15071480,37724207,17287501,29144794
영보화학(주),14440,Dec-18,14072055,32559442,9532581,21351494
영보화학(주),14440,Dec-19,4508819,34082513,16096595,19175006
영신금속공업(주),7530,Dec-11,,,-1282184,62045453
영신금속공업(주),7530,Dec-12,,,47708,68361785
영신금속공업(주),7530,Dec-13,2245225,68177147,2473918,67188663
영신금속공업(주),7530,Dec-14,3204970,72610758,3443970,67155399
영신금속공업(주),7530,Dec-15,3914462,86017804,6313328,75383200
영신금속공업(주),7530,Dec-16,-1112740,100004281,2693237,84694689
영신금속공업(주),7530,Dec-17,-5936341,108124868,-4453365,91236142
영신금속공업(주),7530,Dec-18,7650779,97975601,9295865,86938526
영신금속공업(주),7530,Dec-19,8470032,91189780,5028686,81747730
영진약품(주),3520,Dec-11,,,8496954,67907199
영진약품(주),3520,Dec-12,,,2379190,70882495
영진약품(주),3520,Dec-13,,,5953588,66888852
영진약품(주),3520,Dec-14,,,6216131,78179532
영진약품(주),3520,Dec-15,,,8801551,93271468
영진약품(주),3520,Dec-16,,,3111937,93186384
영진약품(주),3520,Dec-17,,,3151782,84196374
영진약품(주),3520,Dec-18,,,1274179,84508421
영진약품(주),3520,Dec-19,,,9282595,84694521
영풍정밀(주),36560,Dec-11,,,10642191,67375326
영풍정밀(주),36560,Dec-12,,,-666732,70759029
영풍정밀(주),36560,Dec-13,,,19664746,59487685
영풍정밀(주),36560,Dec-14,,,13399513,63586464
영풍정밀(주),36560,Dec-15,,,16102975,61698967
영풍정밀(주),36560,Dec-16,,,10324763,60667469
영풍정밀(주),36560,Dec-17,,,11341670,58989646
영풍정밀(주),36560,Dec-18,,,10592735,51436910
영풍정밀(주),36560,Dec-19,,,17505108,50621092
영풍제지(주),6740,Dec-11,,,3251717,16871233
영풍제지(주),6740,Dec-12,,,21977460,19578823
영풍제지(주),6740,Dec-13,,,2746223,16041820
영풍제지(주),6740,Dec-14,,,7403711,16984072
영풍제지(주),6740,Dec-15,,,251692,25765161
영풍제지(주),6740,Dec-16,,,3529842,26992875
영풍제지(주),6740,Dec-17,,,3935903,30343495
영풍제지(주),6740,Dec-18,,,26128056,27812435
영풍제지(주),6740,Dec-19,7243447,19838156,7266884,19796822
영화금속(주),12280,Dec-11,8784224,76565173,6267265,52704666
영화금속(주),12280,Dec-12,12984143,61066543,8988322,42246919
영화금속(주),12280,Dec-13,16343305,49489299,9834583,35402035
영화금속(주),12280,Dec-14,,,11934343,51861749
영화금속(주),12280,Dec-15,,,14779758,54537236
영화금속(주),12280,Dec-16,,,7000989,70140039
영화금속(주),12280,Dec-17,,,3884202,109623537
영화금속(주),12280,Dec-18,,,6755792,138829453
영화금속(주),12280,Dec-19,,,3357904,131162599
영화테크(주),265560,Dec-17,7408623,14561222,6336657,11273673
영화테크(주),265560,Dec-18,7067700,11363100,7927882,9357395
영화테크(주),265560,Dec-19,1719839,10644097,1533482,9853769
예스이십사(주),53280,Dec-11,11346440,66832398,11346440,66832398
예스이십사(주),53280,Dec-12,,,9235185,78818654
예스이십사(주),53280,Dec-13,,,-1534404,77203118
예스이십사(주),53280,Dec-14,16530329,206829895,8028892,98509912
예스이십사(주),53280,Dec-15,24748984,93213090,16131324,87067103
예스이십사(주),53280,Dec-16,11447055,112173839,12764338,105473020
예스이십사(주),53280,Dec-17,3692518,126132672,5556480,120319763
예스이십사(주),53280,Dec-18,12592508,136568214,14461610,132148230
예스이십사(주),53280,Dec-19,30080710,175512025,30965038,165164490
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-15,6002637,27161023,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-16,23234036,27543689,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-17,36916446,28292254,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-18,37177164,27151494,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,Dec-19,52001253,25474678,,
오로라월드(주),39830,Dec-11,-9968118,101097385,3597313,66712801
오로라월드(주),39830,Dec-12,8689652,97285382,5513910,56564223
오로라월드(주),39830,Dec-13,5587530,108750518,1688676,65584312
오로라월드(주),39830,Dec-14,-606804,109206256,2982442,63466606
오로라월드(주),39830,Dec-15,10785345,115013658,7248712,65895773
오로라월드(주),39830,Dec-16,7796579,118365910,4299692,72786789
오로라월드(주),39830,Dec-17,3893474,127375677,12402314,83048265
오로라월드(주),39830,Dec-18,7507136,126988378,5926643,79345039
오로라월드(주),39830,Dec-19,20772752,144699074,15842235,97421467
오상자이엘(주),53980,Dec-11,1262799,25334232,-1398968,20004926
오상자이엘(주),53980,Dec-12,7571567,31630190,6836053,29306611
오상자이엘(주),53980,Dec-13,4239092,29636633,3722744,31865894
오상자이엘(주),53980,Dec-14,3321608,31219457,2233059,34027040
오상자이엘(주),53980,Dec-15,3217370,24559557,3176184,28377910
오상자이엘(주),53980,Dec-16,5539599,34164602,5147626,38660836
오상자이엘(주),53980,Dec-17,-2071236,31581630,-4763013,32775607
오상자이엘(주),53980,Dec-18,1599625,34195364,587999,33288096
오상자이엘(주),53980,Dec-19,2455603,36059688,50069,33852469
오성첨단소재(주),52420,Dec-11,28994396,424285619,19332706,226308661
오성첨단소재(주),52420,Dec-12,-36347991,245989290,-36283557,245937850
오성첨단소재(주),52420,Dec-13,-7985305,272443755,-7856095,272323920
오성첨단소재(주),52420,Dec-14,-3529299,50020961,-3503379,49891362
오성첨단소재(주),52420,Dec-15,2622779,37405919,2667594,37346685
오성첨단소재(주),52420,Dec-16,-4169899,22079876,-4177379,21981328
오성첨단소재(주),52420,Dec-17,-6307504,35265415,-6427190,35148424
오성첨단소재(주),52420,Dec-18,9467111,15343481,9936938,15356754
오성첨단소재(주),52420,Dec-19,5345907,53801607,7407495,29297231
오션브릿지(주),241790,Dec-16,,,7259590,4870885
오션브릿지(주),241790,Dec-17,2301035,19482252,1700498,14708407
오션브릿지(주),241790,Dec-18,29320758,26492784,28436555,19654369
오션브릿지(주),241790,Dec-19,1144180,13094511,2152767,7836320
오스템임플란트(주),48260,Dec-11,8506300,168843320,7874812,138175949
오스템임플란트(주),48260,Dec-12,-7634134,202595678,6470718,149581052
오스템임플란트(주),48260,Dec-13,32248032,225911134,30655975,169892948
오스템임플란트(주),48260,Dec-14,37359704,273140396,35945842,200965906
오스템임플란트(주),48260,Dec-15,35708216,280981743,49927247,200917680
오스템임플란트(주),48260,Dec-16,40071691,363525679,33458698,277797018
오스템임플란트(주),48260,Dec-17,46791359,435302260,68203447,343882376
오스템임플란트(주),48260,Dec-18,41228205,523930414,52023495,396946453
오스템임플란트(주),48260,Dec-19,67313029,715048824,73742171,534904146
올리패스(주),244460,Dec-19,-16754494,35905845,-12818171,24817349
올릭스(주),226950,Dec-18,-8359442,698938,-8357124,697556
올릭스(주),226950,Dec-19,-10733213,3399951,-8668281,3892199
옴니시스템(주),57540,Dec-11,-1157054,34754612,57091,22059208
옴니시스템(주),57540,Dec-12,-4470918,22642466,-823565,12610686
옴니시스템(주),57540,Dec-13,2333888,19026366,3363059,11019524
옴니시스템(주),57540,Dec-14,8760787,22840091,6327382,17308496
옴니시스템(주),57540,Dec-15,8555628,29691219,5444275,24958404
옴니시스템(주),57540,Dec-16,-1401374,33194587,-1854297,28892283
옴니시스템(주),57540,Dec-17,13079288,52506975,12156074,47560417
옴니시스템(주),57540,Dec-18,-522763,47538522,-1817721,42776876
옴니시스템(주),57540,Dec-19,-5127867,40695403,-4667709,36005068
옵티시스(주),109080,Dec-11,,,4435867,5040789
옵티시스(주),109080,Dec-12,,,2566894,6523182
옵티시스(주),109080,Dec-13,,,2053024,6832645
옵티시스(주),109080,Dec-14,,,4920864,6350892
옵티시스(주),109080,Dec-15,,,3732885,6467035
옵티시스(주),109080,Dec-16,,,3871391,6090161
옵티시스(주),109080,Dec-17,,,2636300,3944785
옵티시스(주),109080,Dec-18,,,3125514,3382311
옵티시스(주),109080,Dec-19,,,2148996,4228885
와이더블유(주),51390,Dec-11,7835275,5501716,8719215,5250467
와이더블유(주),51390,Dec-12,7178585,17077908,6441440,16320150
와이더블유(주),51390,Dec-13,8246817,16237881,8107114,16172217
와이더블유(주),51390,Dec-14,-4220843,15668783,-4035790,15630202
와이더블유(주),51390,Dec-15,-5077827,21808048,-4691583,21800636
와이더블유(주),51390,Dec-16,-4785044,24931191,-4800010,24820699
와이더블유(주),51390,Dec-17,3761679,31076193,3910117,31023692
와이더블유(주),51390,Dec-18,-530452,37544350,-854285,37489934
와이더블유(주),51390,Dec-19,9712126,41197813,10061650,41150830
와이아이케이(주),232140,Dec-15,,,,
와이아이케이(주),232140,Dec-16,,,,
와이아이케이(주),232140,Dec-17,2889081,52040592,2578533,50362076
와이아이케이(주),232140,Dec-18,44267774,72548525,34287266,50117648
와이아이케이(주),232140,Dec-19,-2942499,89972726,-5220667,64100867
와이엠씨(주),155650,Dec-12,,,7067540,11862567
와이엠씨(주),155650,Dec-13,6795521,10398317,7109388,10517410
와이엠씨(주),155650,Dec-14,4514535,11817725,4337465,9130348
와이엠씨(주),155650,Dec-15,6517049,13924966,7493510,8671764
와이엠씨(주),155650,Dec-16,20703618,47916534,19527106,42585881
와이엠씨(주),155650,Dec-17,55057875,149998533,52374226,145274151
와이엠씨(주),155650,Dec-18,-7966977,90958814,-8380533,85646299
와이엠씨(주),155650,Dec-19,-10980127,46440214,-12232793,44606752
와이엠티(주),251370,Dec-17,8157296,47472410,-1611539,37348091
와이엠티(주),251370,Dec-18,17598869,52667366,7916544,42516415
와이엠티(주),251370,Dec-19,13741260,73495148,78725,63226941
와토스코리아(주),79000,Dec-11,,,4879362,5797088
와토스코리아(주),79000,Dec-12,,,1489349,3460078
와토스코리아(주),79000,Dec-13,,,2619252,3434593
와토스코리아(주),79000,Dec-14,,,5905630,3350431
와토스코리아(주),79000,Dec-15,,,5135408,2606745
와토스코리아(주),79000,Dec-16,,,3864995,2622633
와토스코리아(주),79000,Dec-17,,,5315505,3048444
와토스코리아(주),79000,Dec-18,,,5143689,3160469
와토스코리아(주),79000,Dec-19,,,1661497,3124875
우리바이오(주),82850,Dec-11,8364839,186579568,14396894,48553457
우리바이오(주),82850,Dec-12,-9262983,221055864,15470294,3359129
우리바이오(주),82850,Dec-13,80751390,413131860,-3888637,40685073
우리바이오(주),82850,Dec-14,54311670,552458516,-17104027,56705430
우리바이오(주),82850,Dec-15,-11529239,674450828,3121799,57142308
우리바이오(주),82850,Dec-16,-1948347,586618827,-6419656,61378956
우리바이오(주),82850,Dec-17,30882685,451452843,-4209366,30273433
우리바이오(주),82850,Dec-18,10823790,484832622,-932522,22945253
우리바이오(주),82850,Dec-19,65802677,482780768,8349134,20796123
우리산업(주),215360,Dec-15,27603028,131463221,27659326,131463221
우리산업(주),215360,Dec-16,21404371,122212814,21596610,122209367
우리산업(주),215360,Dec-17,19007992,132005315,21081551,126458757
우리산업(주),215360,Dec-18,14780854,138251444,10490995,134305072
우리산업(주),215360,Dec-19,19284724,129203492,17713132,125960895
우리산업홀딩스(주),72470,Dec-11,3470451,110780175,259380,99122176
우리산업홀딩스(주),72470,Dec-12,939509,115190389,773523,106831404
우리산업홀딩스(주),72470,Dec-13,9756046,123273516,9992553,108605854
우리산업홀딩스(주),72470,Dec-14,24741069,158065198,20582177,141400321
우리산업홀딩스(주),72470,Dec-15,24084778,160249224,-5972740,9923418
우리산업홀딩스(주),72470,Dec-16,21706867,151617783,569974,5115098
우리산업홀딩스(주),72470,Dec-17,24558387,157825034,-1007866,6504125
우리산업홀딩스(주),72470,Dec-18,13989448,168078925,105688,6580132
우리산업홀딩스(주),72470,Dec-19,25940858,173111595,-324186,990750
우리손에프앤지농업회사법인(주),73560,Dec-16,16980523,127737556,3026276,34504342
우리손에프앤지농업회사법인(주),73560,Dec-17,32878584,126311470,8514498,37592489
우리손에프앤지농업회사법인(주),73560,Dec-18,29202383,171854212,7664284,46344385
우리손에프앤지농업회사법인(주),73560,Dec-19,24876282,183012716,3311809,51299528
우리엔터프라이즈(주),37400,Dec-11,677145,29188161,700707,27648560
우리엔터프라이즈(주),37400,Dec-12,2616995,30155799,2868743,29413365
우리엔터프라이즈(주),37400,Dec-13,80298583,443103009,172347,31359481
우리엔터프라이즈(주),37400,Dec-14,54454473,581090957,265635,31564657
우리엔터프라이즈(주),37400,Dec-15,-15413868,694038439,-3379872,35179980
우리엔터프라이즈(주),37400,Dec-16,-3662989,608966971,-1064340,38885325
우리엔터프라이즈(주),37400,Dec-17,30199584,487299100,-683101,37208674
우리엔터프라이즈(주),37400,Dec-18,10586574,517614310,-237216,33555108
우리엔터프라이즈(주),37400,Dec-19,65163250,509875852,1002520,33225661
우리이앤엘(주),153490,Dec-13,-4666058,175137453,-15590061,148230059
우리이앤엘(주),153490,Dec-14,26375448,144374100,15470665,147037763
우리이앤엘(주),153490,Dec-15,4879030,113183448,3547302,94117167
우리이앤엘(주),153490,Dec-16,19938729,94914361,14463630,92708272
우리이앤엘(주),153490,Dec-17,8550607,73968610,3832237,62686582
우리이앤엘(주),153490,Dec-18,7575596,66752236,2105416,66736922
우리이앤엘(주),153490,Dec-19,10448115,36954489,7424474,39619723
우림피티에스(주),101170,Dec-11,11239649,23113742,11239648,23010859
우림피티에스(주),101170,Dec-12,8580287,14773213,8581864,14718130
우림피티에스(주),101170,Dec-13,9166588,16499786,9166588,16499786
우림피티에스(주),101170,Dec-14,,,5515689,14829052
우림피티에스(주),101170,Dec-15,,,7748663,11484688
우림피티에스(주),101170,Dec-16,,,3521505,9101358
우림피티에스(주),101170,Dec-17,,,6738810,10461416
우림피티에스(주),101170,Dec-18,,,5751998,9227300
우림피티에스(주),101170,Dec-19,,,7887230,11428376
우수AMS(주),66590,Dec-11,7097695,104773891,7026827,88546341
우수AMS(주),66590,Dec-12,-1137411,102301420,-4607699,75965713
우수AMS(주),66590,Dec-13,18934441,113848548,21255557,93615507
우수AMS(주),66590,Dec-14,3517102,106006309,-110036,87121898
우수AMS(주),66590,Dec-15,-14760492,112540956,-21817652,91495856
우수AMS(주),66590,Dec-16,12620660,97188653,20382604,71386615
우수AMS(주),66590,Dec-17,9384026,97951171,6349157,76376075
우수AMS(주),66590,Dec-18,8218586,105298078,3286338,86137067
우수AMS(주),66590,Dec-19,8986891,120564109,6343866,91908870
우원개발(주),46940,Dec-11,145056,68737409,-94943,58791608
우원개발(주),46940,Dec-12,-7580567,74203449,-4570849,67473131
우원개발(주),46940,Dec-13,3750119,73112893,4093191,70148978
우원개발(주),46940,Dec-14,9619470,71777709,9448139,69811837
우원개발(주),46940,Dec-15,24436489,69473200,25312247,68360952
우원개발(주),46940,Dec-16,-4981635,57991926,3379909,50874997
우원개발(주),46940,Dec-17,-27066202,130274154,200985,83343732
우원개발(주),46940,Dec-18,39274733,125009001,7989245,73504077
우원개발(주),46940,Dec-19,-28633056,118756101,10236184,69695894
우진비앤지(주),18620,Dec-11,,,773077,8064825
우진비앤지(주),18620,Dec-12,,,2080489,7620392
우진비앤지(주),18620,Dec-13,,,364515,8395862
우진비앤지(주),18620,Dec-14,,,1481554,8390615
우진비앤지(주),18620,Dec-15,,,-1569444,20337051
우진비앤지(주),18620,Dec-16,,,2827973,36007597
우진비앤지(주),18620,Dec-17,,,-1539869,37598587
우진비앤지(주),18620,Dec-18,-3721148,33536329,-3688728,19679446
우진비앤지(주),18620,Dec-19,-1848967,46429842,742714,30033721
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,33844,30050020
원풍물산(주),8290,Dec-12,,,-175078,29836347
원풍물산(주),8290,Dec-13,-2193177,33439717,-1507462,32236364
원풍물산(주),8290,Dec-14,-1061966,33638586,-744138,32459354
원풍물산(주),8290,Dec-15,,,-596643,18592184
원풍물산(주),8290,Dec-16,,,1155772,18157458
원풍물산(주),8290,Dec-17,,,-484233,16792843
원풍물산(주),8290,Dec-18,,,-764278,22153519
원풍물산(주),8290,Dec-19,,,315680,18493221
웰바이오텍(주),10600,Dec-11,-246005,31479028,-1099263,16228339
웰바이오텍(주),10600,Dec-12,3058897,25773307,3621747,13480920
웰바이오텍(주),10600,Dec-13,1010203,20539410,1784772,8419270
웰바이오텍(주),10600,Dec-14,-1534358,26132414,-866925,14588823
웰바이오텍(주),10600,Dec-15,4277476,22515700,1457073,12849897
웰바이오텍(주),10600,Dec-16,-2365591,26006729,-2049868,15412052
웰바이오텍(주),10600,Dec-17,-4018127,60156618,-3707244,48870113
웰바이오텍(주),10600,Dec-18,-9274913,34755553,-1485971,24263349
웰바이오텍(주),10600,Dec-19,-7727487,44187470,4915931,22536923
웹케시(주),53580,Dec-19,,,7140981,9047742
위즈코프(주),38620,Dec-11,-1215988,1051977,-958135,460336
위즈코프(주),38620,Dec-12,381044,1153870,584291,488176
위즈코프(주),38620,Dec-13,524185,6114718,717110,5745713
위즈코프(주),38620,Dec-14,1258499,6090413,1383002,5888988
위즈코프(주),38620,Dec-15,596556,1695027,657902,1474252
위즈코프(주),38620,Dec-16,1329829,5332136,1333638,1843843
위즈코프(주),38620,Dec-17,2784540,4783772,2031965,1755994
위즈코프(주),38620,Dec-18,2831865,4176007,1240561,1499639
위즈코프(주),38620,Dec-19,2542522,1717907,2110210,1717835
윈텍(주),320000,Dec-19,,,,
윙입푸드홀딩스,900340,Dec-18,24414016,26064542,,
윙입푸드홀딩스,900340,Dec-19,9354096,26064013,,
유네코(주),64510,Dec-18,-10613106,64990392,-11566257,60784042
유네코(주),64510,Dec-19,-3882158,62529131,-4953248,58525536
유니셈(주),36200,Dec-11,-1839610,46082235,-3052308,45619326
유니셈(주),36200,Dec-12,6996598,33578435,6504175,32292531
유니셈(주),36200,Dec-13,-2115043,44880204,-2555725,44395621
유니셈(주),36200,Dec-14,13408644,42745369,14194855,41963068
유니셈(주),36200,Dec-15,10488090,31855565,13291176,31893126
유니셈(주),36200,Dec-16,-3041419,27613799,-1872855,27046704
유니셈(주),36200,Dec-17,27134533,43196063,28468722,42598581
유니셈(주),36200,Dec-18,8911098,37033245,11261160,36462406
유니셈(주),36200,Dec-19,17237680,43936455,17516995,41471394
유니슨(주),18000,Dec-11,-8353250,235502772,-11620364,258173405
유니슨(주),18000,Dec-12,-19771262,198894673,-11858911,199313261
유니슨(주),18000,Dec-13,-30529763,229486992,-29067518,229577241
유니슨(주),18000,Dec-14,12253075,260344334,16351084,263635733
유니슨(주),18000,Dec-15,10468618,196412198,5263558,193925920
유니슨(주),18000,Dec-16,-8941763,210851442,214462,214695204
유니슨(주),18000,Dec-17,34909826,222165070,32002231,221767183
유니슨(주),18000,Dec-18,-18239278,157638685,-18806936,157122166
유니슨(주),18000,Dec-19,-7128925,165157726,-7147503,163824991
유니온머티리얼(주),47400,Dec-11,4433382,48283643,5352246,48283643
유니온머티리얼(주),47400,Dec-12,3206111,55715702,3582135,49882051
유니온머티리얼(주),47400,Dec-13,10866475,53266725,10483356,48004986
유니온머티리얼(주),47400,Dec-14,12608434,53997100,12233682,48818212
유니온머티리얼(주),47400,Dec-15,9308293,50792664,8731979,46208209
유니온머티리얼(주),47400,Dec-16,9353648,45497701,9071321,41515605
유니온머티리얼(주),47400,Dec-17,7503595,49353202,7212815,45042848
유니온머티리얼(주),47400,Dec-18,-225759,65725036,-79629,63003833
유니온머티리얼(주),47400,Dec-19,6590218,88749617,7543336,72993210
유니퀘스트(주),77500,Dec-11,4341021,56650616,4500740,47898173
유니퀘스트(주),77500,Dec-12,5881447,68992084,6853495,57899582
유니퀘스트(주),77500,Dec-13,5254200,71905712,5630436,55073705
유니퀘스트(주),77500,Dec-14,8554261,71498776,10305997,54446874
유니퀘스트(주),77500,Dec-15,37757644,75019724,38900759,54993405
유니퀘스트(주),77500,Dec-16,-4186618,101822564,-3680473,73291436
유니퀘스트(주),77500,Dec-17,2147403,86252933,-4277542,57055022
유니퀘스트(주),77500,Dec-18,9009605,132517383,13288421,111244314
유니퀘스트(주),77500,Dec-19,-24345543,135266547,-22287991,126306320
유비벨록스(주),89850,Dec-11,2263139,34399273,2608001,34075515
유비벨록스(주),89850,Dec-12,12749240,40611092,13515390,38958241
유비벨록스(주),89850,Dec-13,796392,54083025,1179297,52341241
유비벨록스(주),89850,Dec-14,9485462,44723247,8168020,43282807
유비벨록스(주),89850,Dec-15,-1783610,53510250,1880619,38139998
유비벨록스(주),89850,Dec-16,4246449,51414132,5582980,34197599
유비벨록스(주),89850,Dec-17,1628726,59411785,3167278,51404421
유비벨록스(주),89850,Dec-18,-7979333,119225766,-2101949,59705303
유비벨록스(주),89850,Dec-19,34601351,109195140,14588515,43624599
유성기업(주),2920,Dec-11,27512269,130540787,11289708,100507783
유성기업(주),2920,Dec-12,29283859,109583933,14415916,88904784
유성기업(주),2920,Dec-13,44593389,104049016,26913176,83346231
유성기업(주),2920,Dec-14,40531961,110444316,15337951,89468621
유성기업(주),2920,Dec-15,45007084,91217997,23877462,81881869
유성기업(주),2920,Dec-16,31522675,88189248,21776191,82105272
유성기업(주),2920,Dec-17,20897859,90978942,14804873,86983111
유성기업(주),2920,Dec-18,10403874,85161640,3570739,81685078
유성기업(주),2920,Dec-19,30886230,90542760,16754359,83759344
유아이엘(주),49520,Dec-11,10694007,24792806,72048,18274828
