회사명,거래소코드,회계년도,부채(IFRS연결),자본(IFRS연결),부채(IFRS개별),자본(IFRS개별)
우리엔터프라이즈(주),37400,Dec-16,608966971,264970424,38885325,101602360
우리엔터프라이즈(주),37400,Dec-17,487299100,195453988,37208674,97240177
우리엔터프라이즈(주),37400,Dec-18,517614310,158988804,33555108,86609570
우리엔터프라이즈(주),37400,Dec-19,509875852,165113711,33225661,84984572
우리이앤엘(주),153490,Dec-13,175137453,92359899,148230059,104155225
우리이앤엘(주),153490,Dec-14,144374100,85744301,147037763,103809226
우리이앤엘(주),153490,Dec-15,113183448,82793247,94117167,104581536
우리이앤엘(주),153490,Dec-16,94914361,83933576,92708272,108894222
우리이앤엘(주),153490,Dec-17,73968610,54046584,62686582,71630895
우리이앤엘(주),153490,Dec-18,66752236,56097045,66736922,71768297
우리이앤엘(주),153490,Dec-19,36954489,61049436,39619723,72089631
우림피티에스(주),101170,Dec-11,23113742,72847396,23010859,72485217
우림피티에스(주),101170,Dec-12,14773213,79304101,14718130,79031666
우림피티에스(주),101170,Dec-13,16499786,80365360,16499786,80396651
우림피티에스(주),101170,Dec-14,,,14829052,83183182
우림피티에스(주),101170,Dec-15,,,11484688,86727781
우림피티에스(주),101170,Dec-16,,,9101358,87277120
우림피티에스(주),101170,Dec-17,,,10461416,84868146
우림피티에스(주),101170,Dec-18,,,9227300,88392299
우림피티에스(주),101170,Dec-19,,,11428376,86780804
우수AMS(주),66590,Dec-11,104773891,26501411,88546341,28319394
우수AMS(주),66590,Dec-12,102301420,24528574,75965713,29079359
우수AMS(주),66590,Dec-13,113848548,25785979,93615507,32671989
우수AMS(주),66590,Dec-14,106006309,31211754,87121898,34707983
우수AMS(주),66590,Dec-15,112540956,32992623,91495856,35091846
우수AMS(주),66590,Dec-16,97188653,53967494,71386615,52953434
우수AMS(주),66590,Dec-17,97951171,59191072,76376075,56254887
우수AMS(주),66590,Dec-18,105298078,59563340,86137067,58147084
우수AMS(주),66590,Dec-19,120564109,60311882,91908870,59628599
우원개발(주),46940,Dec-11,68737409,47978098,58791608,46354952
우원개발(주),46940,Dec-12,74203449,48141477,67473131,48622239
우원개발(주),46940,Dec-13,73112893,42168491,70148978,43780754
우원개발(주),46940,Dec-14,71777709,44259335,69811837,45296065
우원개발(주),46940,Dec-15,69473200,52889104,68360952,53702014
우원개발(주),46940,Dec-16,57991926,59246041,50874997,60284567
우원개발(주),46940,Dec-17,130274154,58935705,83343732,62983629
우원개발(주),46940,Dec-18,125009001,61891502,73504077,71272820
우원개발(주),46940,Dec-19,118756101,83175864,69695894,79546194
우진비앤지(주),18620,Dec-11,,,8064825,17740191
우진비앤지(주),18620,Dec-12,,,7620392,18556022
우진비앤지(주),18620,Dec-13,,,8395862,18990913
우진비앤지(주),18620,Dec-14,,,8390615,20671813
우진비앤지(주),18620,Dec-15,,,20337051,21903985
우진비앤지(주),18620,Dec-16,,,36007597,22137999
우진비앤지(주),18620,Dec-17,,,37598587,23039304
우진비앤지(주),18620,Dec-18,33536329,26512628,19679446,27513062
우진비앤지(주),18620,Dec-19,46429842,38702596,30033721,28347533
원텍(주),336570,Dec-19,,,,
원풍물산(주),8290,Dec-11,,,30050020,20269481
원풍물산(주),8290,Dec-12,,,29836347,21093216
원풍물산(주),8290,Dec-13,33439717,22130804,32236364,22675752
원풍물산(주),8290,Dec-14,33638586,23647306,32459354,24364733
원풍물산(주),8290,Dec-15,,,18592184,28219787
원풍물산(주),8290,Dec-16,,,18157458,29106281
원풍물산(주),8290,Dec-17,,,16792843,30207384
원풍물산(주),8290,Dec-18,,,22153519,24417416
원풍물산(주),8290,Dec-19,,,18493221,45552550
웰바이오텍(주),10600,Dec-11,31479028,39675922,16228339,38509673
웰바이오텍(주),10600,Dec-12,25773307,36040281,13480920,36544670
웰바이오텍(주),10600,Dec-13,20539410,40688803,8419270,40870970
웰바이오텍(주),10600,Dec-14,26132414,35121012,14588823,39540145
웰바이오텍(주),10600,Dec-15,22515700,36572649,12849897,42823721
웰바이오텍(주),10600,Dec-16,26006729,33857970,15412052,44457941
웰바이오텍(주),10600,Dec-17,60156618,26849847,48870113,22618980
웰바이오텍(주),10600,Dec-18,34755553,76402144,24263349,73185551
웰바이오텍(주),10600,Dec-19,44187470,75636486,22536923,73515601
웹케시(주),53580,Dec-19,,,9047742,54224416
위즈코프(주),38620,Dec-11,1051977,30610289,460336,33041012
위즈코프(주),38620,Dec-12,1153870,31041912,488176,33610954
위즈코프(주),38620,Dec-13,6114718,31702750,5745713,35182578
위즈코프(주),38620,Dec-14,6090413,31676297,5888988,35903519
위즈코프(주),38620,Dec-15,1695027,34390577,1474252,38648116
위즈코프(주),38620,Dec-16,5332136,38406535,1843843,41668199
위즈코프(주),38620,Dec-17,4783772,41160380,1755994,44996699
위즈코프(주),38620,Dec-18,4176007,40522774,1499639,42546308
위즈코프(주),38620,Dec-19,1717907,39962966,1717835,40008755
윈텍(주),320000,Dec-19,,,,
윙입푸드홀딩스,900340,Dec-18,26064542,83993754,,
윙입푸드홀딩스,900340,Dec-19,26064013,100148158,,
유네코(주),64510,Dec-18,64990392,18126383,60784042,16196938
유네코(주),64510,Dec-19,62529131,13079236,58525536,10970733
유니셈(주),36200,Dec-11,46082235,47406344,45619326,47004618
유니셈(주),36200,Dec-12,33578435,48983823,32292531,48373789
유니셈(주),36200,Dec-13,44880204,52101040,44395621,50870521
유니셈(주),36200,Dec-14,42745369,58372108,41963068,58013623
유니셈(주),36200,Dec-15,31855565,64145744,31893126,65311139
유니셈(주),36200,Dec-16,27613799,68038693,27046704,72848417
유니셈(주),36200,Dec-17,43196063,86799443,42598581,90814745
유니셈(주),36200,Dec-18,37033245,104231997,36462406,103626485
유니셈(주),36200,Dec-19,43936455,123779186,41471394,123892418
유니슨(주),18000,Dec-11,235502772,95341879,258173405,63594783
유니슨(주),18000,Dec-12,198894673,133471723,199313261,135017730
유니슨(주),18000,Dec-13,229486992,61632890,229577241,61406632
유니슨(주),18000,Dec-14,260344334,46995389,263635733,50483082
유니슨(주),18000,Dec-15,196412198,41400956,193925920,52611015
유니슨(주),18000,Dec-16,210851442,28969161,214695204,34232597
유니슨(주),18000,Dec-17,222165070,44797342,221767183,67736768
유니슨(주),18000,Dec-18,157638685,72018870,157122166,102025791
유니슨(주),18000,Dec-19,165157726,71195149,163824991,84530558
유니온머티리얼(주),47400,Dec-11,48283643,86547648,48283643,86166152
유니온머티리얼(주),47400,Dec-12,55715702,87492597,49882051,86765385
유니온머티리얼(주),47400,Dec-13,53266725,91106989,48004986,90386331
유니온머티리얼(주),47400,Dec-14,53997100,92710427,48818212,91993652
유니온머티리얼(주),47400,Dec-15,50792664,94906036,46208209,94005783
유니온머티리얼(주),47400,Dec-16,45497701,99280972,41515605,98457838
유니온머티리얼(주),47400,Dec-17,49353202,91144330,45042848,90595762
유니온머티리얼(주),47400,Dec-18,65725036,78527723,63003833,79325565
유니온머티리얼(주),47400,Dec-19,88749617,86126272,72993210,87965129
유니퀘스트(주),77500,Dec-11,56650616,102455855,47898173,95714039
유니퀘스트(주),77500,Dec-12,68992084,118403929,57899582,100251997
유니퀘스트(주),77500,Dec-13,71905712,146442236,55073705,114630767
유니퀘스트(주),77500,Dec-14,71498776,172504737,54446874,141518448
유니퀘스트(주),77500,Dec-15,75019724,169366919,54993405,146772146
유니퀘스트(주),77500,Dec-16,101822564,182597525,73291436,152840405
유니퀘스트(주),77500,Dec-17,86252933,180664414,57055022,146562266
유니퀘스트(주),77500,Dec-18,132517383,191595305,111244314,151095243
유니퀘스트(주),77500,Dec-19,135266547,214435786,126306320,154350925
유비벨록스(주),89850,Dec-11,34399273,53805157,34075515,53784443
유비벨록스(주),89850,Dec-12,40611092,69002452,38958241,69406264
유비벨록스(주),89850,Dec-13,54083025,68639238,52341241,67842539
유비벨록스(주),89850,Dec-14,44723247,66065116,43282807,66380647
유비벨록스(주),89850,Dec-15,53510250,66193201,38139998,71000682
유비벨록스(주),89850,Dec-16,51414132,73581897,34197599,81354792
유비벨록스(주),89850,Dec-17,59411785,67585009,51404421,64043215
유비벨록스(주),89850,Dec-18,119225766,170232356,59705303,43236676
유비벨록스(주),89850,Dec-19,109195140,182680508,43624599,42779758
유성기업(주),2920,Dec-11,130540787,200150269,100507783,165542614
유성기업(주),2920,Dec-12,109583933,219378893,88904784,172042782
유성기업(주),2920,Dec-13,104049016,249610789,83346231,191520273
유성기업(주),2920,Dec-14,110444316,267288720,89468621,197420100
유성기업(주),2920,Dec-15,91217997,282571819,81881869,201634729
유성기업(주),2920,Dec-16,88189248,289111077,82105272,206279574
유성기업(주),2920,Dec-17,90978942,291764525,86983111,210487337
유성기업(주),2920,Dec-18,85161640,290426114,81685078,206871393
유성기업(주),2920,Dec-19,90542760,305855644,83759344,215504961
유아이엘(주),49520,Dec-11,24792806,102500272,18274828,100156961
유아이엘(주),49520,Dec-12,27125913,105960720,17670043,106829266
유아이엘(주),49520,Dec-13,64834317,121854004,38769071,117305482
유아이엘(주),49520,Dec-14,96871296,137598311,60097337,123571937
유아이엘(주),49520,Dec-15,91912089,145586072,62913943,114749518
유아이엘(주),49520,Dec-16,77704747,173703228,42701518,136490123
유아이엘(주),49520,Dec-17,70118433,174152560,30810055,127323253
유아이엘(주),49520,Dec-18,52236042,167956961,14595101,109852921
유아이엘(주),49520,Dec-19,41928476,169630749,9631715,100724285
유엔젤(주),72130,Dec-11,10612260,80732527,9713460,81183778
유엔젤(주),72130,Dec-12,11890930,69464062,10589237,67938953
유엔젤(주),72130,Dec-13,8301857,64340650,7396333,64474491
유엔젤(주),72130,Dec-14,7226036,53015770,6347790,54637308
유엔젤(주),72130,Dec-15,9404040,52707412,7028077,54289010
유엔젤(주),72130,Dec-16,12015467,46255603,9236596,45704952
유엔젤(주),72130,Dec-17,11407379,39810265,10458516,39156030
유엔젤(주),72130,Dec-18,10200149,40953981,9575579,39555870
유엔젤(주),72130,Dec-19,10751209,35446819,8782323,35635861
유진기업(주),23410,Dec-11,1122260924,510577140,1049992885,460830859
유진기업(주),23410,Dec-12,692787778,528570308,575320075,532031390
유진기업(주),23410,Dec-13,653233074,585190788,500052611,516956920
유진기업(주),23410,Dec-14,667668786,574688666,425966147,587068623
유진기업(주),23410,Dec-15,791692040,592786028,518765296,592557563
유진기업(주),23410,Dec-16,871606296,647996492,622471586,648780434
유진기업(주),23410,Dec-17,2951207138,726066595,710576466,727901346
유진기업(주),23410,Dec-18,3355137559,780193746,739766788,766618173
유진기업(주),23410,Dec-19,3736492992,791395226,665233472,779040117
율촌화학(주),8730,Dec-11,,,94646290,294337985
율촌화학(주),8730,Dec-12,,,140436903,304170115
율촌화학(주),8730,Dec-13,,,203967916,318899617
율촌화학(주),8730,Dec-14,,,252130944,314103603
율촌화학(주),8730,Dec-15,,,200403714,314803977
율촌화학(주),8730,Dec-16,,,205573594,321188999
율촌화학(주),8730,Dec-17,,,241934566,335727088
율촌화학(주),8730,Dec-18,277998255,336213095,268769003,334340294
율촌화학(주),8730,Dec-19,264507839,341983595,254742265,340792792
이건산업(주),8250,Dec-11,250686761,123540195,158967703,81217860
이건산업(주),8250,Dec-12,228229051,123873891,150099863,82415366
이건산업(주),8250,Dec-13,219416060,163078305,141736095,88041225
이건산업(주),8250,Dec-14,262526947,159215149,141156495,87821220
이건산업(주),8250,Dec-15,307162933,160433800,185869935,80897621
이건산업(주),8250,Dec-16,309255122,162108786,184014470,80230310
이건산업(주),8250,Dec-17,285937908,153345211,195675285,80718452
이건산업(주),8250,Dec-18,253686086,180472991,166348934,93320803
이건산업(주),8250,Dec-19,244131946,178462899,151869055,97385818
이구산업(주),25820,Dec-11,,,190106859,123747280
이구산업(주),25820,Dec-12,,,185426930,116259383
이구산업(주),25820,Dec-13,,,168905318,106781183
이구산업(주),25820,Dec-14,,,166035007,108920324
이구산업(주),25820,Dec-15,,,152772135,96948464
이구산업(주),25820,Dec-16,,,160871148,100985632
이구산업(주),25820,Dec-17,,,159383215,110414135
이구산업(주),25820,Dec-18,,,155945724,104707340
이구산업(주),25820,Dec-19,,,162112438,101223011
이노시스(주),56090,Dec-15,,,14577704,62845628
이노시스(주),56090,Dec-16,7094971,59066951,7040687,62939683
이노시스(주),56090,Dec-17,24787198,54292253,22150428,59535570
이노시스(주),56090,Dec-18,35661532,39199688,34780341,43977132
이노시스(주),56090,Dec-19,33093047,37987600,31703481,38411505
이니텍(주),53350,Dec-11,75871340,101726132,9005152,72567274
이니텍(주),53350,Dec-12,113801636,112872629,11673487,77482044
이니텍(주),53350,Dec-13,104518592,125899615,11982830,85369700
이니텍(주),53350,Dec-14,64987905,133689106,11280868,79392018
이니텍(주),53350,Dec-15,63545703,152626823,15407674,83197355
이니텍(주),53350,Dec-16,73050778,167776555,18867663,88037493
이니텍(주),53350,Dec-17,58886988,183406027,10627432,91097729
이니텍(주),53350,Dec-18,54634220,176212989,11875330,92202046
이니텍(주),53350,Dec-19,59078575,200906288,9267837,91082137
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-11,29234945,118738678,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-12,54882178,128104363,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-13,55966127,151266974,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-14,60979482,145721845,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-15,39753991,192688895,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-16,21957503,193415361,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-17,20501425,189840782,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-18,16484363,191830686,,
이스트아시아홀딩스인베스트먼트리미티드,900110,Dec-19,17206962,198360430,,
이엠코리아(주),95190,Dec-11,76589416,50490722,74304066,51114149
이엠코리아(주),95190,Dec-12,73909308,58136371,71460994,58593286
이엠코리아(주),95190,Dec-13,82706961,59824952,80385493,59110392
이엠코리아(주),95190,Dec-14,105095045,63117978,101786545,60871365
이엠코리아(주),95190,Dec-15,105026857,62230658,102131055,58213896
이엠코리아(주),95190,Dec-16,115326088,59311472,96705960,55586246
이엠코리아(주),95190,Dec-17,118901323,78127345,91358475,78165170
이엠코리아(주),95190,Dec-18,94879161,87061354,66858332,92039394
이엠코리아(주),95190,Dec-19,109683023,75412083,85674347,90285793
이연제약(주),102460,Dec-11,,,28732413,105470068
이연제약(주),102460,Dec-12,,,30567413,126355265
이연제약(주),102460,Dec-13,,,38005207,140393988
이연제약(주),102460,Dec-14,,,35739934,155505805
이연제약(주),102460,Dec-15,,,43100990,217828173
이연제약(주),102460,Dec-16,,,30440061,193418040
이연제약(주),102460,Dec-17,71178763,219664336,71181839,219782422
이연제약(주),102460,Dec-18,77774823,225391929,77744403,227878434
이연제약(주),102460,Dec-19,52190654,222291598,51656275,224074481
이원다이애그노믹스(주),245620,Dec-18,23598626,51503446,2239095,51048176
이원다이애그노믹스(주),245620,Dec-19,48588546,47811539,22057352,46735809
이원컴포텍(주),88290,Dec-11,8171583,13083285,8171583,13014517
이원컴포텍(주),88290,Dec-12,,,7202697,12868535
이원컴포텍(주),88290,Dec-13,16008690,12759743,14473776,13115370
이원컴포텍(주),88290,Dec-14,19458989,11510834,15785755,11847349
이원컴포텍(주),88290,Dec-15,21302616,12027959,18810587,12346098
이원컴포텍(주),88290,Dec-16,18192225,9724691,13794777,9724691
이원컴포텍(주),88290,Dec-17,26291141,9424233,21368434,9424233
이원컴포텍(주),88290,Dec-18,24242756,8531091,21180696,7398636
이원컴포텍(주),88290,Dec-19,18187440,19686574,19057856,17648743
이지케어텍(주),99750,Mar-19,11690739,46138508,11705673,46101046
이트론(주),96040,Dec-11,1268157,15672724,438377,18976632
이트론(주),96040,Dec-12,4203792,11473033,1501718,17496402
이트론(주),96040,Dec-13,30844791,18289159,13251701,23458431
이트론(주),96040,Dec-14,,,9743298,30840785
이트론(주),96040,Dec-15,,,11565910,33728103
이트론(주),96040,Dec-16,,,7447129,50472767
이트론(주),96040,Dec-17,,,4383107,48726002
이트론(주),96040,Dec-18,,,2407066,44621645
이트론(주),96040,Dec-19,39519455,65383990,39516736,65386564
이화공영(주),1840,Dec-11,,,14580609,32173631
이화공영(주),1840,Dec-12,,,28571676,33212469
이화공영(주),1840,Dec-13,,,25473863,33216230
이화공영(주),1840,Dec-14,,,30267965,40721229
이화공영(주),1840,Dec-15,,,20582206,41441866
이화공영(주),1840,Dec-16,,,39523068,42161760
이화공영(주),1840,Dec-17,,,41955452,42505927
이화공영(주),1840,Dec-18,,,33569197,42863017
이화공영(주),1840,Dec-19,,,42663139,42715453
이화산업(주),760,Mar-11,67244986,210940781,55548580,44680932
이화산업(주),760,Mar-12,67804292,208567629,55837824,42548505
이화산업(주),760,Mar-13,93590241,183985511,68273780,46547631
이화산업(주),760,Mar-14,86908989,181154951,73599919,42379517
이화산업(주),760,Mar-15,85641445,187675492,39276593,66258861
이화산업(주),760,Mar-16,90494891,187802670,38125531,66162315
이화산업(주),760,Dec-17,96039827,184790555,34924751,66350059
이화산업(주),760,Dec-18,104645608,182804636,35656835,66005292
이화산업(주),760,Dec-19,104824446,177892451,34756981,62120861
이화전기공업(주),24810,Dec-11,57862604,79178910,19057376,71727961
이화전기공업(주),24810,Dec-12,48689832,86134874,27018745,66122294
이화전기공업(주),24810,Dec-13,63520718,66311663,35637709,59342658
이화전기공업(주),24810,Dec-14,60429720,53158464,46119098,40415543
이화전기공업(주),24810,Dec-15,,,31762594,49759245
이화전기공업(주),24810,Dec-16,,,25777840,66261711
이화전기공업(주),24810,Dec-17,,,8814680,104186424
이화전기공업(주),24810,Dec-18,,,15009673,189437786
이화전기공업(주),24810,Dec-19,,,16489109,209584808
인베니아(주),79950,Dec-11,,,51632314,54164933
인베니아(주),79950,Dec-12,41399536,32464156,42017082,32485111
인베니아(주),79950,Dec-13,75210510,36830378,75409687,36813848
인베니아(주),79950,Dec-14,60705318,33076118,59610119,33141986
인베니아(주),79950,Dec-15,53054609,34175804,53137734,34511184
인베니아(주),79950,Dec-16,71190685,42120948,71131716,42417947
인베니아(주),79950,Dec-17,94297425,43181674,94427699,43466422
인베니아(주),79950,Dec-18,109083744,45464201,108003074,45454354
인베니아(주),79950,Dec-19,141464088,45129858,135384367,45383777
인선이엔티(주),60150,Dec-11,107360048,157296176,84825379,155287693
인선이엔티(주),60150,Dec-12,123460766,148951219,101054275,148482394
인선이엔티(주),60150,Dec-13,131757322,133359688,112993468,143156518
인선이엔티(주),60150,Dec-14,141539851,146353785,122218811,151711481
인선이엔티(주),60150,Dec-15,146564459,144979522,120488120,153816744
인선이엔티(주),60150,Dec-16,155365939,145681006,126628587,155484294
인선이엔티(주),60150,Dec-17,128596570,169748567,113067747,163390415
인선이엔티(주),60150,Dec-18,128681512,186940061,111738844,183363582
인선이엔티(주),60150,Dec-19,140807263,206345333,120733466,209324812
인지컨트롤스(주),23800,Dec-11,417355626,279548869,106227961,119260193
인지컨트롤스(주),23800,Dec-12,191500832,193021909,113342249,127558486
인지컨트롤스(주),23800,Dec-13,216093671,195502164,119782384,138959163
인지컨트롤스(주),23800,Dec-14,253265795,193000799,134046707,140281241
인지컨트롤스(주),23800,Dec-15,269489332,202648003,139855906,150925977
인지컨트롤스(주),23800,Dec-16,272465778,207802872,151754546,150644908
인지컨트롤스(주),23800,Dec-17,255582205,201293141,162725097,148092959
인지컨트롤스(주),23800,Dec-18,257575698,197829855,169484564,144955323
인지컨트롤스(주),23800,Dec-19,320446213,187490340,166332952,145788165
인천도시가스(주),34590,Dec-11,,,185411337,128357503
인천도시가스(주),34590,Dec-12,,,234888384,132464885
인천도시가스(주),34590,Dec-13,,,216773551,138683256
인천도시가스(주),34590,Dec-14,,,221676451,156473020
인천도시가스(주),34590,Dec-15,,,174636417,159535221
인천도시가스(주),34590,Dec-16,,,197428968,162821421
인천도시가스(주),34590,Dec-17,,,218399186,171030365
인천도시가스(주),34590,Dec-18,167744858,180056121,167601218,180252636
인천도시가스(주),34590,Dec-19,180346483,184965972,180118864,185708555
인크로스(주),216050,Dec-16,43781596,46749075,43781596,46801792
인크로스(주),216050,Dec-17,62960496,61899927,62727336,61826249
인크로스(주),216050,Dec-18,58371761,62939341,58158704,70080553
인크로스(주),216050,Dec-19,78518898,65744492,78095262,69396603
인탑스(주),49070,Dec-11,142788456,290583931,96825923,273742247
인탑스(주),49070,Dec-12,207762558,333044717,133305306,308187640
인탑스(주),49070,Dec-13,132877533,383407324,55445234,326381247
인탑스(주),49070,Dec-14,148246481,377623697,74895645,312767775
인탑스(주),49070,Dec-15,120659116,408007843,62334505,325507702
인탑스(주),49070,Dec-16,200221834,423267578,68516767,361064975
인탑스(주),49070,Dec-17,175586631,428347466,78588762,359337548
인탑스(주),49070,Dec-18,173191788,463688644,68372455,357307636
인탑스(주),49070,Dec-19,171262153,520921000,78623689,367573845
인터지스(주),129260,Dec-11,126086420,201666350,117523289,194832637
인터지스(주),129260,Dec-12,261264152,197485774,253203232,205593626
인터지스(주),129260,Dec-13,272807408,185797764,269450430,171794249
인터지스(주),129260,Dec-14,301058294,199406542,301228194,181639635
인터지스(주),129260,Dec-15,313823697,214665994,308243430,193274343
인터지스(주),129260,Dec-16,293342133,220847600,291486947,200641746
인터지스(주),129260,Dec-17,266329284,242852687,263055270,224189394
인터지스(주),129260,Dec-18,246750947,223364596,242921381,204645274
인터지스(주),129260,Dec-19,239819989,180174917,211422168,164585713
인포뱅크(주),39290,Dec-11,,,16386186,44463596
인포뱅크(주),39290,Dec-12,,,19729859,54989177
인포뱅크(주),39290,Dec-13,19122348,53187407,17161704,51225504
인포뱅크(주),39290,Dec-14,20212730,48130728,15807316,45746875
인포뱅크(주),39290,Dec-15,17478827,50270241,14941757,47704520
인포뱅크(주),39290,Dec-16,20291552,52319613,16941053,49302008
인포뱅크(주),39290,Dec-17,18497167,54882710,14341652,51308776
인포뱅크(주),39290,Dec-18,19276209,55717526,14919533,51595588
인포뱅크(주),39290,Dec-19,17402506,55587598,14510530,50869744
인화정공(주),101930,Dec-11,51983987,116518511,42641317,116262973
인화정공(주),101930,Dec-12,79628466,120382981,68104676,118138879
인화정공(주),101930,Dec-13,144403921,131188633,71621721,120715477
인화정공(주),101930,Dec-14,148503483,128967264,70559272,121230280
인화정공(주),101930,Dec-15,120458593,136737547,65121570,120877652
인화정공(주),101930,Dec-16,122100303,140383645,64183231,118460442
인화정공(주),101930,Dec-17,132135769,144699175,73190451,120398371
인화정공(주),101930,Dec-18,164061531,142076614,103036654,121582774
인화정공(주),101930,Dec-19,153649141,132781551,92365012,121722052
일동제약(주),249420,Dec-16,281940120,268413711,281932200,268439806
일동제약(주),249420,Dec-17,279554652,285072622,278727887,284678798
일동제약(주),249420,Dec-18,287844535,276824828,287047743,275860913
일동제약(주),249420,Dec-19,359831340,252891513,358484409,251854891
일동홀딩스(주),230,Dec-11,201480100,310171675,184444819,304216541
일동홀딩스(주),230,Dec-12,217297639,324415804,203939948,318868676
일동홀딩스(주),230,Dec-13,301609800,326604512,290397763,321860060
일동홀딩스(주),230,Dec-14,287396304,332949695,276412379,328398817
일동홀딩스(주),230,Dec-15,355657064,349980859,343845624,345033565
일동홀딩스(주),230,Dec-16,97249994,106837854,34386334,103917542
일동홀딩스(주),230,Dec-17,100203672,174635046,34494674,171887052
일동홀딩스(주),230,Dec-18,100522263,164946011,35749471,173241586
일동홀딩스(주),230,Dec-19,484530688,321094476,77298681,156363491
일성건설(주),13360,Dec-11,110803581,148812558,110667017,148626913
일성건설(주),13360,Dec-12,133315626,131768315,133295161,131751409
일성건설(주),13360,Dec-13,157194263,127579184,152891963,128165701
일성건설(주),13360,Dec-14,175898085,88841135,169348296,92214824
일성건설(주),13360,Dec-15,167337231,90141498,166704748,93700177
일성건설(주),13360,Dec-16,180039528,97418015,178169139,101108154
일성건설(주),13360,Dec-17,221095680,84203213,220619144,83683432
일성건설(주),13360,Dec-18,218656301,90090214,218402493,90116741
일성건설(주),13360,Dec-19,259767389,91095204,259491860,91453599
일성신약(주),3120,Dec-11,,,81487514,331704598
일성신약(주),3120,Dec-12,,,65566422,318058997
일성신약(주),3120,Dec-13,,,49915173,322744183
일성신약(주),3120,Dec-14,,,49688145,328682557
일성신약(주),3120,Dec-15,,,48685746,318342584
일성신약(주),3120,Dec-16,,,18401134,320100826
일성신약(주),3120,Dec-17,,,24635480,322826230
일성신약(주),3120,Dec-18,,,22929384,324335049
일성신약(주),3120,Dec-19,,,24026726,345489453
일신방직(주),3200,Dec-11,150121758,603358758,91043383,479865732
일신방직(주),3200,Dec-12,125377860,611931726,69156404,464473729
일신방직(주),3200,Dec-13,128623325,647573799,71738208,483059656
일신방직(주),3200,Dec-14,152200090,666132135,78590476,484044539
일신방직(주),3200,Dec-15,210632038,678884519,72282289,489731685
일신방직(주),3200,Dec-16,210611369,694223810,69608202,498052370
일신방직(주),3200,Dec-17,191006714,704866193,64716617,492459560
일신방직(주),3200,Dec-18,214104531,723239069,71808010,500319488
일신방직(주),3200,Dec-19,230408498,723200211,67913660,486711928
일양약품(주),7570,Mar-11,,,195192545,125330249
일양약품(주),7570,Mar-12,,,183286869,177471498
일양약품(주),7570,Mar-13,,,195786757,181877369
일양약품(주),7570,Mar-14,,,214503178,183880576
일양약품(주),7570,Mar-15,247367221,183462854,232166659,169325659
일양약품(주),7570,Dec-16,213908434,217354969,198795661,194777109
일양약품(주),7570,Dec-17,225390337,210983629,211744134,185497993
일양약품(주),7570,Dec-18,222373236,209880043,197861319,176860676
일양약품(주),7570,Dec-19,214716739,222739314,182955107,180961710
일정실업(주),8500,Dec-11,17058438,49183208,15095317,43468872
일정실업(주),8500,Dec-12,26811832,50701042,23887215,45413753
일정실업(주),8500,Dec-13,19379328,50823490,16964094,45174440
일정실업(주),8500,Dec-14,12007607,51988401,9077774,46938267
일정실업(주),8500,Dec-15,11460572,57615231,9105801,52860694
일정실업(주),8500,Dec-16,9308925,58900400,6429419,55020218
일정실업(주),8500,Dec-17,16267653,50917321,13890666,49770941
일정실업(주),8500,Dec-18,25416503,42864520,24033064,43297471
일정실업(주),8500,Dec-19,30985290,29533657,30839196,34087708
일진다이아몬드(주),81000,Dec-11,55963591,62218231,51195229,62065780
일진다이아몬드(주),81000,Dec-12,66169306,68219506,50982788,67287520
일진다이아몬드(주),81000,Dec-13,64186314,69637690,47682903,71309966
일진다이아몬드(주),81000,Dec-14,68732692,70238860,49559820,75054954
일진다이아몬드(주),81000,Dec-15,60362249,80656787,40160820,86110485
일진다이아몬드(주),81000,Dec-16,61669816,84812035,40753012,89745681
일진다이아몬드(주),81000,Dec-17,58873749,98061785,37427257,98544696
일진다이아몬드(주),81000,Dec-18,56641641,103254089,34513216,102375559
일진다이아몬드(주),81000,Dec-19,64486376,184624009,24578544,172710986
일진디스플레이(주),20760,Dec-11,,,91363134,89787934
일진디스플레이(주),20760,Dec-12,,,121732347,150861833
일진디스플레이(주),20760,Dec-13,,,99785682,150394117
일진디스플레이(주),20760,Dec-14,,,95762793,158307090
일진디스플레이(주),20760,Dec-15,,,90686719,130661660
일진디스플레이(주),20760,Dec-16,,,90104450,63832826
일진디스플레이(주),20760,Dec-17,,,84851533,82663725
일진디스플레이(주),20760,Dec-18,,,77344685,80970752
일진디스플레이(주),20760,Dec-19,75916087,50315239,75102048,51476183
일진머티리얼즈(주),20150,Dec-11,115138950,327024424,112285843,329617123
일진머티리얼즈(주),20150,Dec-12,198755550,271111304,169598729,278279698
일진머티리얼즈(주),20150,Dec-13,295365361,285429688,173388915,284864183
일진머티리얼즈(주),20150,Dec-14,303408658,292686425,174569249,313959288
일진머티리얼즈(주),20150,Dec-15,203867037,232841056,70225024,247081345
