회사명,거래소코드,회계년도,유동자산(IFRS연결),유동부채(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),유동부채(IFRS개별),자산(IFRS개별)
디엘건설(주),1880,Dec-17,,,,643183014,239732933,771791251
디엘건설(주),1880,Dec-18,,,,695705594,309867712,796093447
디엘건설(주),1880,Dec-19,,,,743900738,357569807,851719907
디와이(주),13570,Dec-11,316859880,151343203,551280039,225944065,104774933,414435419
디와이(주),13570,Dec-12,324287337,153351471,573458265,234117263,103507944,442459275
디와이(주),13570,Dec-13,355307172,170708776,615671769,245036692,109127618,470672058
디와이(주),13570,Dec-14,295132301,153864414,483293168,62602971,9462197,221547370
디와이(주),13570,Dec-15,379821101,186740905,700398787,66123182,10440684,249171024
디와이(주),13570,Dec-16,406588198,203921825,722400600,60946693,11191976,245094823
디와이(주),13570,Dec-17,409039468,229367985,739925050,57975879,13217821,241973962
디와이(주),13570,Dec-18,412879806,215056663,742531917,49950932,9083382,229062453
디와이(주),13570,Dec-19,403843715,214511377,754539001,42613876,9382730,226590191
디와이씨(주),310870,Dec-18,,,,,,
디와이씨(주),310870,Dec-19,,,,,,
디와이파워(주),210540,Dec-15,122447894,98568103,222371202,102049161,55801791,190970057
디와이파워(주),210540,Dec-16,123321031,88413986,228157938,93414755,38255961,184270096
디와이파워(주),210540,Dec-17,142741315,97175044,255124231,94167583,35155305,187923089
디와이파워(주),210540,Dec-18,145758557,91721625,258539786,88159720,38746253,195489819
디와이파워(주),210540,Dec-19,148047504,80229734,262634139,83518084,28272487,196186827
디와이피엔에프(주),104460,Dec-11,54542698,22179057,79261633,52860366,20809642,76689676
디와이피엔에프(주),104460,Dec-12,53885181,19998778,74578040,53262743,19509747,74639018
디와이피엔에프(주),104460,Dec-13,71056321,37132523,91731815,70240946,36322532,91591236
디와이피엔에프(주),104460,Dec-14,63326811,24802194,84215251,60510269,24583102,83756797
디와이피엔에프(주),104460,Dec-15,64156000,34663479,94319568,61214448,32105166,93457194
디와이피엔에프(주),104460,Dec-16,69717166,44024686,101081179,65603573,38889732,97395764
디와이피엔에프(주),104460,Dec-17,63715709,40773721,93786395,62372147,39122086,93861008
디와이피엔에프(주),104460,Dec-18,88476779,77479611,133139041,88567634,76067756,134738160
디와이피엔에프(주),104460,Dec-19,107379342,83174675,158275549,107579397,81018546,159266763
디젠스(주),113810,Dec-12,40215482,31761927,78779991,36152405,31771162,78978123
디젠스(주),113810,Dec-13,33621500,29955586,80844945,29040978,30125042,82671491
디젠스(주),113810,Dec-14,46269123,47904245,92969120,32973698,42854617,90721322
디젠스(주),113810,Dec-15,48555038,57433641,96349490,34004236,49702179,92200441
디젠스(주),113810,Dec-16,51440718,56798429,101471962,34391180,46336559,93545656
디젠스(주),113810,Dec-17,41126623,54890959,93967241,25554694,41206189,84480512
디젠스(주),113810,Dec-18,40704766,48510510,78396244,26823182,35769227,68891305
디젠스(주),113810,Dec-19,40927109,49721708,79054294,27403356,33165676,70718569
디케이락(주),105740,Dec-11,,,,39963470,17728097,66992085
디케이락(주),105740,Dec-12,,,,45083818,13442039,82285786
디케이락(주),105740,Dec-13,,,,41911665,15726554,88426122
디케이락(주),105740,Dec-14,,,,51199484,18292157,98386974
디케이락(주),105740,Dec-15,,,,49548603,14232715,97076616
디케이락(주),105740,Dec-16,,,,50814663,13975291,97699789
디케이락(주),105740,Dec-17,,,,51152206,17740670,99540146
디케이락(주),105740,Dec-18,,,,54132393,20013109,109270704
디케이락(주),105740,Dec-19,,,,65560026,25825967,123740059
라온시큐어(주),42510,Dec-11,14934370,13971798,21900886,14792225,13832716,21729023
라온시큐어(주),42510,Dec-12,24415066,16794801,29495923,24399794,16832332,29530651
라온시큐어(주),42510,Dec-13,10895124,4205382,16418207,10842890,4214756,16415973
라온시큐어(주),42510,Dec-14,8717844,3136653,14889035,8735730,3220471,14956921
라온시큐어(주),42510,Dec-15,10238929,4906338,16158817,10195124,5002716,16165012
라온시큐어(주),42510,Dec-16,8848424,3200443,16611679,8857276,3190489,16670532
라온시큐어(주),42510,Dec-17,13801803,3544887,20335912,13155180,3716135,20325288
라온시큐어(주),42510,Dec-18,20450331,6505221,27408823,19043059,6710806,26825938
라온시큐어(주),42510,Dec-19,38879268,11887982,51118782,36735832,11624373,49454967
라온피플(주),300120,Dec-19,,,,62901048,2775745,65686253
램테크놀러지(주),171010,Dec-13,15143300,19302023,51927730,14368949,18334749,53177781
램테크놀러지(주),171010,Dec-14,12507984,23087294,57925891,11384396,22873612,60607812
램테크놀러지(주),171010,Dec-15,12706344,25663942,56732917,12299664,25547978,60063788
램테크놀러지(주),171010,Dec-16,8994226,22776103,49450807,8185580,22723725,53078214
램테크놀러지(주),171010,Dec-17,10982457,23541972,48362693,9631483,23104428,51911958
램테크놀러지(주),171010,Dec-18,11776011,23281779,48132792,10359532,23240610,51898719
램테크놀러지(주),171010,Dec-19,32133722,19444499,67037071,29968383,19410783,70357034
로스웰인터내셔널유한회사,900260,Dec-15,94063023,40411023,105599338,,,
로스웰인터내셔널유한회사,900260,Dec-16,206876956,40597582,229152476,,,
로스웰인터내셔널유한회사,900260,Dec-17,252449558,80018069,279787250,,,
로스웰인터내셔널유한회사,900260,Dec-18,225581667,60987299,275382217,,,
로스웰인터내셔널유한회사,900260,Dec-19,276896974,73990174,331367883,,,
로체시스템즈(주),71280,Dec-11,,,,28791182,12437562,56311794
로체시스템즈(주),71280,Dec-12,,,,25502429,7888698,52551300
로체시스템즈(주),71280,Dec-13,,,,35637774,16246285,64219924
로체시스템즈(주),71280,Dec-14,,,,24279731,7548021,51443709
로체시스템즈(주),71280,Dec-15,,,,29240145,11011761,56558734
로체시스템즈(주),71280,Dec-16,,,,58743400,37690666,88640737
로체시스템즈(주),71280,Dec-17,55048031,15495863,85124180,54526640,15492773,85160079
로체시스템즈(주),71280,Dec-18,52178669,13032052,94517974,51706099,13006881,94541904
로체시스템즈(주),71280,Dec-19,55954162,27134512,120035002,54964671,26735532,119567692
롯데관광개발(주),32350,Dec-11,24754008,107953576,224758209,21134153,106219574,220028621
롯데관광개발(주),32350,Dec-12,20123566,129859016,142825011,15583773,128052384,137564509
롯데관광개발(주),32350,Dec-13,23308094,19663632,138782835,15682851,16014022,131381485
롯데관광개발(주),32350,Dec-14,28247403,24730186,145286658,19668340,20640051,136782015
롯데관광개발(주),32350,Dec-15,30820840,26007230,249000437,19826002,19862106,237872431
롯데관광개발(주),32350,Dec-16,46859303,45855822,362245686,34398951,38701519,351329619
롯데관광개발(주),32350,Dec-17,89438328,86963901,401786612,76043556,78592265,390424459
롯데관광개발(주),32350,Dec-18,220141580,74545029,506790646,213813717,65190449,503143005
롯데관광개발(주),32350,Dec-19,53495345,250144643,566146123,54379815,240535943,569712213
롯데쇼핑(주),23530,Dec-11,12728159505,9911008212,33061119644,3732745972,5273986551,22842330054
롯데쇼핑(주),23530,Dec-12,13070641857,11089018722,36857044868,2953057050,5001359820,24802591031
롯데쇼핑(주),23530,Dec-13,14291091788,12331882328,38972565738,3538030067,6709315612,26332000497
롯데쇼핑(주),23530,Dec-14,14975642817,12533913681,40072325738,4045057426,6843815574,26817978671
롯데쇼핑(주),23530,Dec-15,15997299615,11918653324,40693366455,4089662093,5964061249,26020706391
롯데쇼핑(주),23530,Dec-16,16932314925,13385955106,41915906500,3896693331,6261733649,25982810067
롯데쇼핑(주),23530,Dec-17,6295311077,8544529589,27948488049,3475718734,6146883101,22820866673
롯데쇼핑(주),23530,Dec-18,5708395690,6603742845,26259308858,2931006896,5191889916,21862436550
롯데쇼핑(주),23530,Dec-19,6107298116,8201884224,33972615752,3184070137,5507224681,26964266333
롯데정밀화학(주),4000,Dec-11,581984915,229512610,1400452453,579151882,230455347,1399557927
롯데정밀화학(주),4000,Dec-12,506910553,225280078,1607875860,503426576,224692821,1613366205
롯데정밀화학(주),4000,Dec-13,506815850,201882412,1900117511,502790960,200350095,1906316257
롯데정밀화학(주),4000,Dec-14,596940302,184346230,1845960481,585839689,162405567,1794605294
롯데정밀화학(주),4000,Dec-15,583397052,185332256,1684225304,580070985,180144638,1637407752
롯데정밀화학(주),4000,Dec-16,569184595,202786442,1530938498,566666492,201287235,1492501349
롯데정밀화학(주),4000,Dec-17,697028361,354565613,1641304451,694929463,353560654,1582474809
롯데정밀화학(주),4000,Dec-18,716359134,228509392,1700030433,714906298,228483154,1597498060
롯데정밀화학(주),4000,Dec-19,860529744,282524353,1792685482,858069352,280945731,1713829989
롯데정보통신(주),286940,Dec-18,404414748,310829181,703889698,358992376,217196035,599459449
롯데정보통신(주),286940,Dec-19,381847955,292589724,696683400,374468291,289769582,692199485
롯데제과(주),280360,Dec-17,532351457,535761908,1907043737,504077469,524526499,1851479505
롯데제과(주),280360,Dec-18,704166378,449280185,2542673939,480099787,337172903,2239784222
롯데제과(주),280360,Dec-19,771082731,500870659,2716174956,480844178,362373732,2327038487
롯데지주(주),4990,Dec-11,740883580,671852540,3901265035,587027938,586098483,3733217138
롯데지주(주),4990,Dec-12,712719670,372293017,4024386750,527761952,241144527,3852362097
롯데지주(주),4990,Dec-13,784912870,491234737,4432215356,554998447,385438762,4264781415
롯데지주(주),4990,Dec-14,689647483,558778993,3997875210,473039376,461703742,3903504556
롯데지주(주),4990,Dec-15,945244336,702806182,4325868546,735068981,601048411,4228827416
롯데지주(주),4990,Dec-16,847377341,677393283,3991836441,605255177,558384828,3848518300
롯데지주(주),4990,Dec-17,3752493892,7507640902,21897058061,67374735,863113636,6187084323
롯데지주(주),4990,Dec-18,15476939685,16339684516,27618347496,1316774971,2956885786,9156136129
롯데지주(주),4990,Dec-19,3126610864,3786893005,15605750444,351285363,717378033,7796179618
롯데칠성음료(주),5300,Dec-11,679628842,907025941,3599175580,553776577,804873739,3491152247
롯데칠성음료(주),5300,Dec-12,750161239,587333346,3750453523,645854151,504776328,3673854093
롯데칠성음료(주),5300,Dec-13,779710320,657898288,3958498274,642695556,552925583,3838242494
롯데칠성음료(주),5300,Dec-14,831690818,1012046932,4099992951,671987462,897901094,3945699034
롯데칠성음료(주),5300,Dec-15,954666817,837035336,4381975017,852723627,747825483,4243629687
롯데칠성음료(주),5300,Dec-16,1037885000,1207417308,4650515641,957369619,1111872752,4468099191
롯데칠성음료(주),5300,Dec-17,753852269,867584683,3486931134,751027286,863847990,3431725841
롯데칠성음료(주),5300,Dec-18,688715673,689030411,3311280027,670444610,646366687,3201757367
롯데칠성음료(주),5300,Dec-19,788387956,941629484,3256509992,770941930,906480614,3184578603
롯데케미칼(주),11170,Dec-11,4888629545,2728479989,10746607904,2518885577,1597175849,8279107535
롯데케미칼(주),11170,Dec-12,4178674705,2672664694,10372314247,3027509418,1870380289,9500149213
롯데케미칼(주),11170,Dec-13,4614354226,2929005557,10687663571,3441165595,2066343586,9835072164
롯데케미칼(주),11170,Dec-14,4321552617,2057809967,10322655619,3353937310,1534307826,9643421504
롯데케미칼(주),11170,Dec-15,5405499990,2146107849,11467808899,4107127557,1510271932,10525249375
롯데케미칼(주),11170,Dec-16,5851675896,3448810302,15866834170,3692778095,2474068375,13785910589
롯데케미칼(주),11170,Dec-17,8225469338,3790891300,19550971101,5067992176,2794813890,15269369483
롯데케미칼(주),11170,Dec-18,8143917539,3961420261,20799138833,4623398036,2564885826,15201889279
롯데케미칼(주),11170,Dec-19,7220858878,2740030327,20043105157,3480640268,1448968626,14396226786
롯데하이마트(주),71840,Dec-11,573008409,301229395,2768249520,567240974,300140733,2767114867
롯데하이마트(주),71840,Dec-12,403579370,793044130,2603494002,400411894,792529569,2604670537
롯데하이마트(주),71840,Dec-13,529084809,401629767,2755424265,520669296,400782486,2751826284
롯데하이마트(주),71840,Dec-14,,,,548188788,642427590,2774637426
롯데하이마트(주),71840,Dec-15,,,,640377089,638444522,2905213285
롯데하이마트(주),71840,Dec-16,,,,730013020,450474434,3004858847
롯데하이마트(주),71840,Dec-17,,,,930000739,846911975,3204628140
롯데하이마트(주),71840,Dec-18,,,,915423084,538119453,3117063800
롯데하이마트(주),71840,Dec-19,,,,715664251,589513081,3107565421
리노공업(주),58470,Dec-11,,,,75806902,7495807,112267695
리노공업(주),58470,Dec-12,,,,78743137,8043621,130333629
리노공업(주),58470,Dec-13,,,,90245206,8122576,147878926
리노공업(주),58470,Dec-14,,,,99647540,9478752,166577596
리노공업(주),58470,Dec-15,,,,105138052,9357419,188340682
리노공업(주),58470,Dec-16,,,,137686438,13906794,216718692
리노공업(주),58470,Dec-17,,,,168321688,17849227,246483656
리노공업(주),58470,Dec-18,,,,197338475,18770941,282621920
리노공업(주),58470,Dec-19,,,,225546548,23006488,325715904
마이크로로봇(주),182690,Dec-14,,,,14716894,1936247,23631877
마이크로로봇(주),182690,Dec-15,,,,18243295,5544650,27642085
마이크로로봇(주),182690,Dec-16,,,,9254674,876755,18049540
마이크로로봇(주),182690,Dec-17,7168550,4146746,15262962,5721553,3045226,14201398
마이크로로봇(주),182690,Dec-18,5788634,11308598,19873056,5042993,9069392,16569955
마이크로로봇(주),182690,Dec-19,12557930,10702435,26327325,12106394,7875146,23229645
매일유업(주),267980,Dec-17,,,,331155800,232971071,590951466
매일유업(주),267980,Dec-18,348154384,184058106,615716051,348333645,182365025,616805801
매일유업(주),267980,Dec-19,391914420,214665669,675195953,391133751,211204922,678655992
매일홀딩스(주),5990,Dec-11,274494773,230918911,612054971,260418660,222025287,595268050
매일홀딩스(주),5990,Dec-12,292096576,217471771,627705577,281928145,209713778,609783618
매일홀딩스(주),5990,Dec-13,405166056,259512871,724238997,304671820,211376259,624659800
매일홀딩스(주),5990,Dec-14,442829879,258832499,775120336,338294566,195984626,657836342
매일홀딩스(주),5990,Dec-15,473027315,239042545,835501699,357688454,171135156,695273532
매일홀딩스(주),5990,Dec-16,513161821,284694085,885607726,393408202,225847880,749673545
매일홀딩스(주),5990,Dec-17,475453259,310717636,887079138,11661179,6389595,345050518
매일홀딩스(주),5990,Dec-18,406670006,239872073,848940513,14084365,6044800,347662416
매일홀딩스(주),5990,Dec-19,492375105,294293405,956463233,42620157,19539847,365558877
메가스터디(주),72870,Dec-11,240050921,90541191,442245181,219244623,66187797,399829731
메가스터디(주),72870,Dec-12,209880120,82071668,465252554,169359020,57196000,419224754
메가스터디(주),72870,Dec-13,188680350,79852917,486736085,134397038,53985538,426553299
메가스터디(주),72870,Dec-14,280830184,78789922,574677180,118473257,46892871,441208760
메가스터디(주),72870,Dec-15,183914927,49168496,354407843,88489941,5563166,221986445
메가스터디(주),72870,Dec-16,161979988,64576132,360052342,90625515,14527723,230330391
메가스터디(주),72870,Dec-17,131938913,50146755,337641989,63542532,12723630,228578480
메가스터디(주),72870,Dec-18,171613899,59373269,366307610,82398050,14257955,241583105
메가스터디(주),72870,Dec-19,147367158,64652723,379554212,70082843,15102978,241942720
메가스터디교육(주),215200,Dec-15,,,,26547872,48915523,228690459
메가스터디교육(주),215200,Dec-16,25919584,53642615,231823949,25438902,53610424,231671942
메가스터디교육(주),215200,Dec-17,55380569,93300864,284432992,57159527,77761330,264199888
메가스터디교육(주),215200,Dec-18,81373238,129517663,367190943,74177531,117623727,344042969
메가스터디교육(주),215200,Dec-19,90650241,147571797,432816425,81075745,130432892,393440649
메가엠디(주),133750,Dec-15,42386738,25987746,89660381,40701798,23750866,88203715
메가엠디(주),133750,Dec-16,30401001,28362875,91781522,32149719,25065963,89387256
메가엠디(주),133750,Dec-17,33082788,34829151,92317776,34695253,31107908,90508183
메가엠디(주),133750,Dec-18,37022786,41747674,100658989,36197466,31647604,96107954
메가엠디(주),133750,Dec-19,36953384,46062508,108321009,35955820,42249067,110000322
메디앙스(주),14100,Dec-11,,,,53239058,39979965,82927013
메디앙스(주),14100,Dec-12,,,,63993704,47588954,90451727
메디앙스(주),14100,Dec-13,54383473,43463056,85966108,53655758,43326185,84654825
메디앙스(주),14100,Dec-14,57566220,41195210,87913376,51887992,37795063,80548560
메디앙스(주),14100,Dec-15,45550967,35944475,91802767,40700886,35614710,84274303
메디앙스(주),14100,Dec-16,53421544,44221537,97596890,49076457,44157695,90111125
메디앙스(주),14100,Dec-17,51675286,39293348,99119508,45794674,38476131,86697910
메디앙스(주),14100,Dec-18,60950500,45810918,119530460,58911850,45437311,105933876
메디앙스(주),14100,Dec-19,39193836,22556461,139653596,31844081,22190605,131045453
메디포스트(주),78160,Dec-11,78367273,9212483,131794926,71297075,4739367,125167213
메디포스트(주),78160,Dec-12,61072105,10137474,137438650,51280230,3353283,129232196
메디포스트(주),78160,Dec-13,43694568,9327167,145771193,36034373,3786109,139708754
메디포스트(주),78160,Dec-14,54930063,9889867,185969420,49223820,4396540,182554881
메디포스트(주),78160,Dec-15,43437763,18789098,182932725,42876914,18778615,186606162
메디포스트(주),78160,Dec-16,38352339,3229437,179264591,40135707,3209922,183731165
메디포스트(주),78160,Dec-17,41945192,5178603,139069925,45333539,5173058,146918730
메디포스트(주),78160,Dec-18,57025630,21291750,175753120,56667660,21291882,173885776
메디포스트(주),78160,Dec-19,91227140,39043845,213719039,90588725,39033297,212985364
명문제약(주),17180,Dec-11,110568413,90421575,202503823,105941678,80219304,167007576
명문제약(주),17180,Dec-12,100150430,87634945,188337123,99697245,78175180,155915528
명문제약(주),17180,Dec-13,102538640,111478475,192410404,104283275,82037289,162382349
명문제약(주),17180,Dec-14,101914691,107157735,190660551,100880079,78221086,163714659
명문제약(주),17180,Dec-15,96925044,117106432,199417323,98228002,87905372,163571087
명문제약(주),17180,Dec-16,111853936,110506328,221075417,113160686,80424081,184682797
명문제약(주),17180,Dec-17,106553579,114536162,235076921,106705053,86136679,200258660
명문제약(주),17180,Dec-18,106970793,123355335,243065788,108590586,95024057,209009862
명문제약(주),17180,Dec-19,100741630,133382418,264441725,103571703,104952159,222581391
명성티엔에스(주),257370,Dec-18,36633282,15691479,65625538,36180514,15508830,65273860
명성티엔에스(주),257370,Dec-19,38207439,25743128,66256204,37948428,25723733,66098282
모바일어플라이언스(주),87260,Dec-17,36240308,10099400,53794348,35555796,9649467,53462805
모바일어플라이언스(주),87260,Dec-18,37198639,21648472,56868845,37965536,21620625,58015659
모바일어플라이언스(주),87260,Dec-19,31786166,20808054,50419989,32728193,20681496,51561822
모트렉스(주),118990,Dec-17,146639439,59748959,201503771,123017235,43413632,182561103
모트렉스(주),118990,Dec-18,185938662,117363612,436500670,80665202,59901648,213097838
모트렉스(주),118990,Dec-19,201154761,172429197,444300832,91986398,109460742,221967775
무림에스피(주),1810,Dec-11,,,,81845096,43424764,250499313
무림에스피(주),1810,Dec-12,104234447,43701831,268712875,86161689,26567555,240605818
무림에스피(주),1810,Dec-13,100662576,55190944,278109598,83890998,39347503,245805032
무림에스피(주),1810,Dec-14,108132715,58201831,298154541,90561288,41210108,255297528
무림에스피(주),1810,Dec-15,101265951,70350233,295833576,82238298,53901007,256318453
무림에스피(주),1810,Dec-16,90858601,60857605,283841869,61830326,44349976,243710086
무림에스피(주),1810,Dec-17,97908459,67976990,305110804,74284274,47608750,257121910
무림에스피(주),1810,Dec-18,113157948,71857185,321892003,80787138,53278597,261903541
무림에스피(주),1810,Dec-19,81877642,44951871,298741272,81180056,44743032,260739484
무림페이퍼(주),9200,Dec-11,589071112,800932383,2257628667,271124090,253828951,951984333
무림페이퍼(주),9200,Dec-12,706756726,866085415,2224876903,181501440,229973485,837921385
무림페이퍼(주),9200,Dec-13,609769206,829902614,2279635167,262659475,242494743,905982757
무림페이퍼(주),9200,Dec-14,734956739,826735999,2157864369,226262039,321119530,890248164
무림페이퍼(주),9200,Dec-15,668058939,917049116,2170261009,253740113,335527219,927912867
무림페이퍼(주),9200,Dec-16,504791268,795721329,1904532338,200384998,324494486,857527203
무림페이퍼(주),9200,Dec-17,626355099,712710111,1915712278,241392584,312448792,882796273
무림페이퍼(주),9200,Dec-18,670504839,794668623,2014259668,284702288,342358232,916347907
무림페이퍼(주),9200,Dec-19,595668290,771428543,2158547900,244909329,241258268,863356940
무림피앤피(주),9580,Dec-11,284693803,323450306,1218780361,282701333,323450260,1213818971
무림피앤피(주),9580,Dec-12,308910399,375503202,1237616644,305834215,374675925,1229315684
무림피앤피(주),9580,Dec-13,319719540,343734626,1231080132,316499678,342890218,1222252245
무림피앤피(주),9580,Dec-14,270526029,260412003,1149695432,271098689,261386619,1146703194
무림피앤피(주),9580,Dec-15,290970608,384691799,1168025790,287384080,384209294,1160060842
무림피앤피(주),9580,Dec-16,256338704,340893141,1095295628,254635548,340649523,1088800020
무림피앤피(주),9580,Dec-17,282098667,306183175,1102417266,279774912,305864334,1096148181
무림피앤피(주),9580,Dec-18,346304978,462506131,1355957771,288935907,314682396,1170634659
무림피앤피(주),9580,Dec-19,391028640,392355441,1350311527,266505155,236528802,1120943509
문배철강(주),8420,Dec-11,,,,69728699,43410119,129650251
문배철강(주),8420,Dec-12,,,,64865517,39597310,125759332
문배철강(주),8420,Dec-13,,,,62075209,29984420,119792029
문배철강(주),8420,Dec-14,,,,56407349,23077115,112624423
문배철강(주),8420,Dec-15,,,,52142158,16924801,104199406
문배철강(주),8420,Dec-16,,,,62155361,21284913,116458628
문배철강(주),8420,Dec-17,,,,59942701,26194049,157705853
문배철강(주),8420,Dec-18,,,,50227352,16349597,151748565
문배철강(주),8420,Dec-19,,,,76844737,56681936,195251306
미디어젠(주),279600,Dec-19,17301373,3950452,30458965,17301373,3950452,30458965
미래나노텍(주),95500,Dec-11,148624194,78266154,268784807,141618222,75522183,271055154
미래나노텍(주),95500,Dec-12,185602276,123961807,344989371,156767842,114624750,317193709
미래나노텍(주),95500,Dec-13,186962852,111007011,341727066,170275624,98523471,321952176
미래나노텍(주),95500,Dec-14,136323759,103612893,273884267,121754081,97568842,264683540
미래나노텍(주),95500,Dec-15,134430537,108484050,286696422,82078389,76706248,242220840
미래나노텍(주),95500,Dec-16,152913316,124201678,298437466,91279176,89337606,249131328
미래나노텍(주),95500,Dec-17,158127402,106477074,284168144,91054392,81706268,243228958
미래나노텍(주),95500,Dec-18,177330938,112715099,303408549,117655988,90048300,269690703
미래나노텍(주),95500,Dec-19,165851928,118663350,315964482,102437209,98398539,278582759
미래산업(주),25560,Dec-11,48077042,66449256,126114458,48077042,66449256,125601400
미래산업(주),25560,Dec-12,25050409,46710443,96187992,25050409,46710443,95540495
미래산업(주),25560,Dec-13,24921630,37241698,75968359,24921630,37241698,75652197
미래산업(주),25560,Dec-14,18268811,21276560,64768918,18188535,21276560,64295849
미래산업(주),25560,Dec-15,38598179,17702413,70111792,39702669,17214195,69871814
미래산업(주),25560,Dec-16,56957603,6618644,84503325,57204708,6570232,84919498
미래산업(주),25560,Dec-17,58213327,19051167,84456717,58472046,18747602,84848948
미래산업(주),25560,Dec-18,47396264,16116378,68651324,46909229,15885795,68007413
미래산업(주),25560,Dec-19,51685504,4665215,74810112,51427500,4827258,74441922
미스터블루(주),207760,Dec-14,,,,,,
미스터블루(주),207760,Dec-15,,,,18220022,8560440,30026957
미스터블루(주),207760,Dec-16,14051653,7791172,34501122,13684998,7524406,34038837
미스터블루(주),207760,Dec-17,15976413,8119375,37985827,14210953,7721832,36543288
미스터블루(주),207760,Dec-18,23032946,11587787,44276627,20096886,10965142,42399965
미스터블루(주),207760,Dec-19,39838330,18916148,62303334,22093085,11693359,44816390
미원상사(주),2840,Dec-11,62447470,42330397,148263212,56569565,33055575,124382606
미원상사(주),2840,Dec-12,70934158,50214801,181453952,61289839,27947845,155830789
미원상사(주),2840,Dec-13,91163541,55443176,226444664,64177994,21777386,171064433
미원상사(주),2840,Dec-14,94447459,64263063,228635451,62426095,27538666,161860081
미원상사(주),2840,Dec-15,96124498,47766955,231194650,66459533,20078670,165620884
미원상사(주),2840,Dec-16,144349695,66502125,329573660,81089721,19988118,208814456
미원상사(주),2840,Dec-17,115995907,59589152,290102776,76185831,21239598,202286503
미원상사(주),2840,Dec-18,111709083,34165768,245546856,105218555,29281346,224734854
미원상사(주),2840,Dec-19,120230353,35509236,280693590,114956344,32162857,259823451
미원스페셜티케미칼(주),268280,Dec-17,,,,139438552,27959555,220199886
미원스페셜티케미칼(주),268280,Dec-18,,,,173304217,35109750,276673706
미원스페셜티케미칼(주),268280,Dec-19,204347505,40408164,311855159,199026325,40209809,311725639
미원홀딩스(주),107590,Dec-11,79359087,24657680,118613059,78257991,22606669,117655091
미원홀딩스(주),107590,Dec-12,92146798,24476067,147898036,91105079,22915356,146977503
미원홀딩스(주),107590,Dec-13,114604048,26055717,182542811,110551479,23877975,178645698
미원홀딩스(주),107590,Dec-14,130298722,24684061,203526514,122929172,21956629,197500917
미원홀딩스(주),107590,Dec-15,142169760,25317782,224340447,134647296,23372371,217475248
미원홀딩스(주),107590,Dec-16,156268714,31754379,254837540,145835837,29130439,245423890
미원홀딩스(주),107590,Dec-17,49773292,32893497,163827190,6524511,5183547,122384142
미원홀딩스(주),107590,Dec-18,68376927,48854529,222015479,1258034,259368,150549656
미원홀딩스(주),107590,Dec-19,92925242,50008467,315171350,675448,2586398,177192717
미원화학(주),134380,Dec-11,,,,31105965,22934958,73108213
미원화학(주),134380,Dec-12,,,,35462328,18385269,73859719
미원화학(주),134380,Dec-13,,,,42920236,16224702,82110790
미원화학(주),134380,Dec-14,,,,47539525,15983542,90882280
미원화학(주),134380,Dec-15,,,,47176642,7783673,96403994
미원화학(주),134380,Dec-16,,,,45565718,4372103,98229529
미원화학(주),134380,Dec-17,,,,37578438,7182150,95655842
미원화학(주),134380,Dec-18,,,,35849207,1978028,97808459
미원화학(주),134380,Dec-19,,,,38769284,10316999,119057544
미창석유공업(주),3650,Dec-11,,,,139111192,44171506,194067727
미창석유공업(주),3650,Dec-12,,,,147917263,32472212,203119301
미창석유공업(주),3650,Dec-13,,,,139856784,24016081,206853939
미창석유공업(주),3650,Dec-14,,,,145292841,20373259,215671275
미창석유공업(주),3650,Dec-15,,,,180668601,34464271,251659948
미창석유공업(주),3650,Dec-16,,,,228490783,34950693,280205806
미창석유공업(주),3650,Dec-17,,,,228558837,32323839,280843555
미창석유공업(주),3650,Dec-18,,,,212732013,31721233,283167976
미창석유공업(주),3650,Dec-19,209489146,31766968,295367498,209232376,31766968,284061291
바디텍메드(주),206640,Dec-14,,,,,,
바디텍메드(주),206640,Dec-15,44671437,9238228,71705073,44568903,9126784,72490783
바디텍메드(주),206640,Dec-16,41551542,11690270,90791628,31996490,10456480,83106647
바디텍메드(주),206640,Dec-17,59304345,22105409,108166357,53427578,19157128,102705070
바디텍메드(주),206640,Dec-18,62819225,14708877,103442304,57086661,13076733,99394310
바디텍메드(주),206640,Dec-19,57716700,17160045,101262190,49831733,15374486,95067231
바이온(주),32980,Jun-11,9936406,10208485,21903823,9600619,8732461,20188275
바이온(주),32980,Jun-12,9236702,7873656,21531274,8959344,6504176,20012529
바이온(주),32980,Jun-13,4452055,3575489,13665432,4335351,2228148,11963885
바이온(주),32980,Jun-14,11512635,4040203,25105101,11160376,2731379,21562083
바이온(주),32980,Dec-15,13487637,5568167,26495245,13469291,3367244,25188505
바이온(주),32980,Dec-16,16710235,21036869,45692243,14575164,19516413,42761616
바이온(주),32980,Dec-17,19728008,19607332,55140410,14989892,16934258,52735088
바이온(주),32980,Dec-18,34940881,25874203,78212263,23723911,18456834,66437461
바이온(주),32980,Dec-19,24318498,17862607,61758367,15275752,14234817,52636731
백광산업(주),1340,Dec-11,111563709,112641294,422390740,109641606,106155486,406572542
백광산업(주),1340,Dec-12,,,,130003875,160383549,485691345
백광산업(주),1340,Dec-13,,,,132879826,234556291,502627238
백광산업(주),1340,Dec-14,,,,105534538,240014970,449205565
백광산업(주),1340,Dec-15,,,,57337745,147007960,309667229
백광산업(주),1340,Dec-16,,,,29359492,126288906,280792568
백광산업(주),1340,Dec-17,,,,30307837,108469541,280019987
