,회사명,거래소코드,회계년도,직원감소율여부
11854,씨제이프레시웨이(주),51500,2016,0
11855,씨제이프레시웨이(주),51500,2017,0
11856,씨제이프레시웨이(주),51500,2018,1
11857,씨제이프레시웨이(주),51500,2019,0
11858,씨케이에이치푸드앤헬스리미티드,900120,2011,0
11859,씨케이에이치푸드앤헬스리미티드,900120,2012,0
11860,씨케이에이치푸드앤헬스리미티드,900120,2013,0
11861,씨케이에이치푸드앤헬스리미티드,900120,2014,0
11862,씨케이에이치푸드앤헬스리미티드,900120,2015,0
11863,씨케이에이치푸드앤헬스리미티드,900120,2016,0
11864,씨케이에이치푸드앤헬스리미티드,900120,2017,0
11865,씨케이에이치푸드앤헬스리미티드,900120,2018,0
11866,씨케이에이치푸드앤헬스리미티드,900120,2019,0
11867,씨큐브(주),101240,2011,0
11868,씨큐브(주),101240,2012,0
11869,씨큐브(주),101240,2013,0
11870,씨큐브(주),101240,2014,0
11871,씨큐브(주),101240,2015,0
11872,씨큐브(주),101240,2016,0
11873,씨큐브(주),101240,2017,0
11874,씨큐브(주),101240,2018,0
11875,씨큐브(주),101240,2019,0
11876,아남전자(주),8700,2011,0
11877,아남전자(주),8700,2012,0
11878,아남전자(주),8700,2013,0
11879,아남전자(주),8700,2014,0
11880,아남전자(주),8700,2015,0
11881,아남전자(주),8700,2016,0
11882,아남전자(주),8700,2017,0
11883,아남전자(주),8700,2018,0
11884,아남전자(주),8700,2019,0
11885,아미코젠(주),92040,2013,0
11886,아미코젠(주),92040,2014,1
11887,아미코젠(주),92040,2015,0
11888,아미코젠(주),92040,2016,0
11889,아미코젠(주),92040,2017,0
11890,아미코젠(주),92040,2018,0
11891,아미코젠(주),92040,2019,0
11892,아비코전자(주),36010,2011,0
11893,아비코전자(주),36010,2012,0
11894,아비코전자(주),36010,2013,0
11895,아비코전자(주),36010,2014,0
11896,아비코전자(주),36010,2015,0
11897,아비코전자(주),36010,2016,0
11898,아비코전자(주),36010,2017,0
11899,아비코전자(주),36010,2018,1
11900,아비코전자(주),36010,2019,0
11901,아세아(주),2030,2011,0
11902,아세아(주),2030,2012,0
11903,아세아(주),2030,2013,0
11904,아세아(주),2030,2014,0
11905,아세아(주),2030,2015,0
11906,아세아(주),2030,2016,0
11907,아세아(주),2030,2017,0
11908,아세아(주),2030,2018,0
11909,아세아(주),2030,2019,0
11910,아세아시멘트(주),183190,2013,0
11911,아세아시멘트(주),183190,2014,0
11912,아세아시멘트(주),183190,2015,0
11913,아세아시멘트(주),183190,2016,0
11914,아세아시멘트(주),183190,2017,0
11915,아세아시멘트(주),183190,2018,0
11916,아세아시멘트(주),183190,2019,0
11917,아세아제지(주),2310,2011,0
11918,아세아제지(주),2310,2012,0
11919,아세아제지(주),2310,2013,1
11920,아세아제지(주),2310,2014,0
11921,아세아제지(주),2310,2015,0
11922,아세아제지(주),2310,2016,0
11923,아세아제지(주),2310,2017,0
11924,아세아제지(주),2310,2018,0
11925,아세아제지(주),2310,2019,0
11926,아시아나아이디티(주),267850,2018,0
11927,아시아나아이디티(주),267850,2019,0
11928,아시아나항공(주),20560,2011,0
11929,아시아나항공(주),20560,2012,0
11930,아시아나항공(주),20560,2013,0
11931,아시아나항공(주),20560,2014,0
11932,아시아나항공(주),20560,2015,0
11933,아시아나항공(주),20560,2016,0
11934,아시아나항공(주),20560,2017,0
11935,아시아나항공(주),20560,2018,0
11936,아시아나항공(주),20560,2019,0
11937,아이쓰리시스템(주),214430,2015,0
11938,아이쓰리시스템(주),214430,2016,1
11939,아이쓰리시스템(주),214430,2017,0
11940,아이쓰리시스템(주),214430,2018,0
11941,아이쓰리시스템(주),214430,2019,0
11942,아이에스동서(주),10780,2011,0
11943,아이에스동서(주),10780,2012,0
11944,아이에스동서(주),10780,2013,0
11945,아이에스동서(주),10780,2014,0
11946,아이에스동서(주),10780,2015,0
11947,아이에스동서(주),10780,2016,0
11948,아이에스동서(주),10780,2017,0
11949,아이에스동서(주),10780,2018,0
11950,아이에스동서(주),10780,2019,0
11951,아이진(주),185490,2015,0
11952,아이진(주),185490,2016,1
11953,아이진(주),185490,2017,0
11954,아이진(주),185490,2018,0
11955,아이진(주),185490,2019,0
11956,아이큐어(주),175250,2018,0
11957,아이큐어(주),175250,2019,0
11958,아이크래프트(주),52460,2011,0
11959,아이크래프트(주),52460,2012,0
11960,아이크래프트(주),52460,2013,1
11961,아이크래프트(주),52460,2014,0
11962,아이크래프트(주),52460,2015,0
11963,아이크래프트(주),52460,2016,0
11964,아이크래프트(주),52460,2017,0
11965,아이크래프트(주),52460,2018,0
11966,아이크래프트(주),52460,2019,0
11967,아이텍(주),119830,2011,0
11968,아이텍(주),119830,2012,0
11969,아이텍(주),119830,2013,0
11970,아이텍(주),119830,2014,0
11971,아이텍(주),119830,2015,0
11972,아이텍(주),119830,2016,0
11973,아이텍(주),119830,2017,0
11974,아이텍(주),119830,2018,0
11975,아이텍(주),119830,2019,0
11976,아진산업(주),13310,2015,0
11977,아진산업(주),13310,2016,0
11978,아진산업(주),13310,2017,0
11979,아진산업(주),13310,2018,0
11980,아진산업(주),13310,2019,0
11981,안국약품(주),1540,2011,0
11982,안국약품(주),1540,2012,0
11983,안국약품(주),1540,2013,0
11984,안국약품(주),1540,2014,0
11985,안국약품(주),1540,2015,1
11986,안국약품(주),1540,2016,0
11987,안국약품(주),1540,2017,0
11988,안국약품(주),1540,2018,0
11989,안국약품(주),1540,2019,0
11990,알리코제약(주),260660,2018,0
11991,알리코제약(주),260660,2019,0
11992,알서포트(주),131370,2011,0
11993,알서포트(주),131370,2012,0
11994,알서포트(주),131370,2013,1
11995,알서포트(주),131370,2014,0
11996,알서포트(주),131370,2015,0
11997,알서포트(주),131370,2016,0
11998,알서포트(주),131370,2017,0
11999,알서포트(주),131370,2018,0
12000,알서포트(주),131370,2019,0
12001,알에스오토메이션(주),140670,2017,0
12002,알에스오토메이션(주),140670,2018,0
12003,알에스오토메이션(주),140670,2019,0
12004,알에프머트리얼즈(주),327260,2019,0
12005,알에프에이치아이씨(주),218410,2015,0
12006,알에프에이치아이씨(주),218410,2016,0
12007,알에프에이치아이씨(주),218410,2017,0
12008,알에프에이치아이씨(주),218410,2018,0
12009,알에프에이치아이씨(주),218410,2019,0
12010,압타바이오(주),293780,2019,0
12011,애경산업(주),18250,2018,0
12012,애경산업(주),18250,2019,0
12013,애경케미칼(주),161000,2012,1
12014,애경케미칼(주),161000,2013,0
12015,애경케미칼(주),161000,2014,0
12016,애경케미칼(주),161000,2015,0
12017,애경케미칼(주),161000,2016,0
12018,애경케미칼(주),161000,2017,0
12019,애경케미칼(주),161000,2018,0
12020,애경케미칼(주),161000,2019,0
12021,애니젠(주),196300,2016,0
12022,애니젠(주),196300,2017,1
12023,애니젠(주),196300,2018,1
12024,애니젠(주),196300,2019,0
12025,애머릿지코퍼레이션,900100,2011,0
12026,애머릿지코퍼레이션,900100,2012,0
12027,애머릿지코퍼레이션,900100,2013,0
12028,애머릿지코퍼레이션,900100,2014,0
12029,애머릿지코퍼레이션,900100,2015,0
12030,애머릿지코퍼레이션,900100,2016,0
12031,애머릿지코퍼레이션,900100,2017,0
12032,애머릿지코퍼레이션,900100,2018,0
12033,애머릿지코퍼레이션,900100,2019,0
12034,앱클론(주),174900,2017,0
12035,앱클론(주),174900,2018,0
12036,앱클론(주),174900,2019,0
12037,어보브반도체(주),102120,2011,0
12038,어보브반도체(주),102120,2012,0
12039,어보브반도체(주),102120,2013,1
12040,어보브반도체(주),102120,2014,1
12041,어보브반도체(주),102120,2015,0
12042,어보브반도체(주),102120,2016,0
12043,어보브반도체(주),102120,2017,0
12044,어보브반도체(주),102120,2018,0
12045,어보브반도체(주),102120,2019,0
12046,에스넷시스템(주),38680,2011,0
12047,에스넷시스템(주),38680,2012,0
12048,에스넷시스템(주),38680,2013,0
12049,에스넷시스템(주),38680,2014,0
12050,에스넷시스템(주),38680,2015,0
12051,에스넷시스템(주),38680,2016,0
12052,에스넷시스템(주),38680,2017,0
12053,에스넷시스템(주),38680,2018,0
12054,에스넷시스템(주),38680,2019,0
12055,에스디엔(주),99220,2011,0
12056,에스디엔(주),99220,2012,0
12057,에스디엔(주),99220,2013,0
12058,에스디엔(주),99220,2014,0
12059,에스디엔(주),99220,2015,0
12060,에스디엔(주),99220,2016,0
12061,에스디엔(주),99220,2017,0
12062,에스디엔(주),99220,2018,0
12063,에스디엔(주),99220,2019,0
12064,에스맥(주),97780,2011,0
12065,에스맥(주),97780,2012,1
12066,에스맥(주),97780,2013,0
12067,에스맥(주),97780,2014,0
12068,에스맥(주),97780,2015,0
12069,에스맥(주),97780,2016,0
12070,에스맥(주),97780,2017,0
12071,에스맥(주),97780,2018,0
12072,에스맥(주),97780,2019,0
12073,에스비더블유생명과학(주),151910,2012,1
12074,에스비더블유생명과학(주),151910,2013,1
12075,에스비더블유생명과학(주),151910,2014,1
12076,에스비더블유생명과학(주),151910,2015,0
12077,에스비더블유생명과학(주),151910,2016,0
12078,에스비더블유생명과학(주),151910,2017,0
12079,에스비더블유생명과학(주),151910,2018,0
12080,에스비더블유생명과학(주),151910,2019,0
12081,에스비아이핀테크솔루션즈(주),950110,2013,0
12082,에스비아이핀테크솔루션즈(주),950110,2014,0
12083,에스비아이핀테크솔루션즈(주),950110,2015,0
12084,에스비아이핀테크솔루션즈(주),950110,2016,0
12085,에스비아이핀테크솔루션즈(주),950110,2017,0
12086,에스비아이핀테크솔루션즈(주),950110,2018,0
12087,에스비아이핀테크솔루션즈(주),950110,2019,0
12088,에스씨아이평가정보(주),36120,2011,0
12089,에스씨아이평가정보(주),36120,2012,0
12090,에스씨아이평가정보(주),36120,2013,0
12091,에스씨아이평가정보(주),36120,2014,0
12092,에스씨아이평가정보(주),36120,2015,0
12093,에스씨아이평가정보(주),36120,2016,0
12094,에스씨아이평가정보(주),36120,2017,1
12095,에스씨아이평가정보(주),36120,2018,0
12096,에스씨아이평가정보(주),36120,2019,0
12097,에스엔유프리시젼(주),80000,2011,0
12098,에스엔유프리시젼(주),80000,2012,0
12099,에스엔유프리시젼(주),80000,2013,0
12100,에스엔유프리시젼(주),80000,2014,0
12101,에스엔유프리시젼(주),80000,2015,0
12102,에스엔유프리시젼(주),80000,2016,0
12103,에스엔유프리시젼(주),80000,2017,0
12104,에스엔유프리시젼(주),80000,2018,0
12105,에스엔유프리시젼(주),80000,2019,0
12106,에스엔케이폴리텍(주),91340,2011,0
12107,에스엔케이폴리텍(주),91340,2012,0
12108,에스엔케이폴리텍(주),91340,2013,0
12109,에스엔케이폴리텍(주),91340,2014,0
12110,에스엔케이폴리텍(주),91340,2015,0
12111,에스엔케이폴리텍(주),91340,2016,0
12112,에스엔케이폴리텍(주),91340,2017,0
12113,에스엔케이폴리텍(주),91340,2018,1
12114,에스엔케이폴리텍(주),91340,2019,0
12115,에스엘(주),5850,2011,0
12116,에스엘(주),5850,2012,0
12117,에스엘(주),5850,2013,0
12118,에스엘(주),5850,2014,0
12119,에스엘(주),5850,2015,0
12120,에스엘(주),5850,2016,1
12121,에스엘(주),5850,2017,0
12122,에스엘(주),5850,2018,0
12123,에스엘(주),5850,2019,0
12124,에스와이(주),109610,2015,0
12125,에스와이(주),109610,2016,0
12126,에스와이(주),109610,2017,1
12127,에스와이(주),109610,2018,0
12128,에스와이(주),109610,2019,0
12129,에스지씨에너지(주),5090,2011,0
12130,에스지씨에너지(주),5090,2012,0
12131,에스지씨에너지(주),5090,2013,0
12132,에스지씨에너지(주),5090,2014,0
12133,에스지씨에너지(주),5090,2015,0
12134,에스지씨에너지(주),5090,2016,0
12135,에스지씨에너지(주),5090,2017,0
12136,에스지씨에너지(주),5090,2018,0
12137,에스지씨에너지(주),5090,2019,0
12138,에스지씨이테크건설(주),16250,2011,0
12139,에스지씨이테크건설(주),16250,2012,0
12140,에스지씨이테크건설(주),16250,2013,0
12141,에스지씨이테크건설(주),16250,2014,0
12142,에스지씨이테크건설(주),16250,2015,0
12143,에스지씨이테크건설(주),16250,2016,0
12144,에스지씨이테크건설(주),16250,2017,0
12145,에스지씨이테크건설(주),16250,2018,1
12146,에스지씨이테크건설(주),16250,2019,0
12147,에스지에이(주),49470,2011,0
12148,에스지에이(주),49470,2012,0
12149,에스지에이(주),49470,2013,1
12150,에스지에이(주),49470,2014,0
12151,에스지에이(주),49470,2015,0
12152,에스지에이(주),49470,2016,1
12153,에스지에이(주),49470,2017,0
12154,에스지에이(주),49470,2018,0
12155,에스지에이(주),49470,2019,0
12156,에스지에이솔루션즈(주),184230,2014,0
12157,에스지에이솔루션즈(주),184230,2015,1
12158,에스지에이솔루션즈(주),184230,2016,1
12159,에스지에이솔루션즈(주),184230,2017,0
12160,에스지에이솔루션즈(주),184230,2018,0
12161,에스지에이솔루션즈(주),184230,2019,0
12162,에스지이(주),255220,2018,0
12163,에스지이(주),255220,2019,0
12164,에스케이(주),34730,2011,0
12165,에스케이(주),34730,2012,0
12166,에스케이(주),34730,2013,0
12167,에스케이(주),34730,2014,0
12168,에스케이(주),34730,2015,0
12169,에스케이(주),34730,2016,0
12170,에스케이(주),34730,2017,0
12171,에스케이(주),34730,2018,0
12172,에스케이(주),34730,2019,0
12173,에스케이가스(주),18670,2011,0
12174,에스케이가스(주),18670,2012,0
12175,에스케이가스(주),18670,2013,0
12176,에스케이가스(주),18670,2014,0
12177,에스케이가스(주),18670,2015,0
12178,에스케이가스(주),18670,2016,0
12179,에스케이가스(주),18670,2017,0
12180,에스케이가스(주),18670,2018,1
12181,에스케이가스(주),18670,2019,0
12182,에스케이네트웍스(주),1740,2011,0
12183,에스케이네트웍스(주),1740,2012,0
12184,에스케이네트웍스(주),1740,2013,0
12185,에스케이네트웍스(주),1740,2014,0
12186,에스케이네트웍스(주),1740,2015,0
12187,에스케이네트웍스(주),1740,2016,0
12188,에스케이네트웍스(주),1740,2017,0
12189,에스케이네트웍스(주),1740,2018,0
12190,에스케이네트웍스(주),1740,2019,0
12191,에스케이디스커버리(주),6120,2011,0
12192,에스케이디스커버리(주),6120,2012,0
12193,에스케이디스커버리(주),6120,2013,0
12194,에스케이디스커버리(주),6120,2014,0
12195,에스케이디스커버리(주),6120,2015,0
12196,에스케이디스커버리(주),6120,2016,0
12197,에스케이디스커버리(주),6120,2017,0
12198,에스케이디스커버리(주),6120,2018,1
12199,에스케이디스커버리(주),6120,2019,0
12200,에스케이디앤디(주),210980,2015,0
12201,에스케이디앤디(주),210980,2016,0
12202,에스케이디앤디(주),210980,2017,1
12203,에스케이디앤디(주),210980,2018,1
12204,에스케이디앤디(주),210980,2019,0
12205,에스케이렌터카(주),68400,2012,1
12206,에스케이렌터카(주),68400,2013,0
12207,에스케이렌터카(주),68400,2014,0
12208,에스케이렌터카(주),68400,2015,0
12209,에스케이렌터카(주),68400,2016,0
12210,에스케이렌터카(주),68400,2017,0
12211,에스케이렌터카(주),68400,2018,0
12212,에스케이렌터카(주),68400,2019,0
12213,에스케이씨(주),11790,2011,0
12214,에스케이씨(주),11790,2012,0
12215,에스케이씨(주),11790,2013,0
12216,에스케이씨(주),11790,2014,0
12217,에스케이씨(주),11790,2015,0
12218,에스케이씨(주),11790,2016,0
12219,에스케이씨(주),11790,2017,0
12220,에스케이씨(주),11790,2018,0
12221,에스케이씨(주),11790,2019,0
12222,에스케이케미칼(주),285130,2018,0
12223,에스케이케미칼(주),285130,2019,0
12224,에스케이텔레콤(주),17670,2011,0
12225,에스케이텔레콤(주),17670,2012,0
12226,에스케이텔레콤(주),17670,2013,0
12227,에스케이텔레콤(주),17670,2014,0
12228,에스케이텔레콤(주),17670,2015,0
12229,에스케이텔레콤(주),17670,2016,0
12230,에스케이텔레콤(주),17670,2017,0
12231,에스케이텔레콤(주),17670,2018,0
12232,에스케이텔레콤(주),17670,2019,0
12233,에스케이하이닉스(주),660,2011,0
12234,에스케이하이닉스(주),660,2012,0
12235,에스케이하이닉스(주),660,2013,0
12236,에스케이하이닉스(주),660,2014,0
12237,에스케이하이닉스(주),660,2015,0
12238,에스케이하이닉스(주),660,2016,0
12239,에스케이하이닉스(주),660,2017,0
12240,에스케이하이닉스(주),660,2018,0
12241,에스케이하이닉스(주),660,2019,0
12242,에스텍(주),69510,2011,0
12243,에스텍(주),69510,2012,0
12244,에스텍(주),69510,2013,0
12245,에스텍(주),69510,2014,0
12246,에스텍(주),69510,2015,0
12247,에스텍(주),69510,2016,0
12248,에스텍(주),69510,2017,0
12249,에스텍(주),69510,2018,0
12250,에스텍(주),69510,2019,0
12251,에스트래픽(주),234300,2017,0
12252,에스트래픽(주),234300,2018,0
12253,에스트래픽(주),234300,2019,0
12254,에스티팜(주),237690,2016,0
12255,에스티팜(주),237690,2017,0
12256,에스티팜(주),237690,2018,0
12257,에스티팜(주),237690,2019,0
12258,에스퓨얼셀(주),288620,2018,0
12259,에스퓨얼셀(주),288620,2019,0
12260,에쓰-오일(주),10950,2011,0
12261,에쓰-오일(주),10950,2012,0
12262,에쓰-오일(주),10950,2013,0
12263,에쓰-오일(주),10950,2014,0
12264,에쓰-오일(주),10950,2015,0
12265,에쓰-오일(주),10950,2016,0
12266,에쓰-오일(주),10950,2017,0
12267,에쓰-오일(주),10950,2018,0
12268,에쓰-오일(주),10950,2019,0
12269,에쓰씨엔지니어링(주),23960,2011,0
12270,에쓰씨엔지니어링(주),23960,2012,0
12271,에쓰씨엔지니어링(주),23960,2013,1
12272,에쓰씨엔지니어링(주),23960,2014,0
12273,에쓰씨엔지니어링(주),23960,2015,0
12274,에쓰씨엔지니어링(주),23960,2016,0
12275,에쓰씨엔지니어링(주),23960,2017,0
12276,에쓰씨엔지니어링(주),23960,2018,0
12277,에쓰씨엔지니어링(주),23960,2019,0
12278,에어부산(주),298690,2018,0
12279,에어부산(주),298690,2019,0
12280,에이비엘바이오(주),298380,2018,0
12281,에이비엘바이오(주),298380,2019,0
12282,에이에프더블류(주),312610,2019,0
12283,에이치디씨(주),12630,2011,0
12284,에이치디씨(주),12630,2012,0
12285,에이치디씨(주),12630,2013,0
12286,에이치디씨(주),12630,2014,0
12287,에이치디씨(주),12630,2015,0
12288,에이치디씨(주),12630,2016,0
12289,에이치디씨(주),12630,2017,0
12290,에이치디씨(주),12630,2018,0
12291,에이치디씨(주),12630,2019,0
12292,에이치디씨랩스(주),39570,2015,0
12293,에이치디씨랩스(주),39570,2016,0
12294,에이치디씨랩스(주),39570,2017,1
12295,에이치디씨랩스(주),39570,2018,0
12296,에이치디씨랩스(주),39570,2019,0
12297,에이치디씨현대산업개발(주),294870,2018,0
12298,에이치디씨현대산업개발(주),294870,2019,0
12299,에이치디씨현대이피(주),89470,2011,0
12300,에이치디씨현대이피(주),89470,2012,0
12301,에이치디씨현대이피(주),89470,2013,0
12302,에이치디씨현대이피(주),89470,2014,0
12303,에이치디씨현대이피(주),89470,2015,0
12304,에이치디씨현대이피(주),89470,2016,0
12305,에이치디씨현대이피(주),89470,2017,0
12306,에이치디씨현대이피(주),89470,2018,0
12307,에이치디씨현대이피(주),89470,2019,0
12308,에이치에스디엔진(주),82740,2011,0
12309,에이치에스디엔진(주),82740,2012,0
12310,에이치에스디엔진(주),82740,2013,0
12311,에이치에스디엔진(주),82740,2014,0
12312,에이치에스디엔진(주),82740,2015,0
12313,에이치에스디엔진(주),82740,2016,0
12314,에이치에스디엔진(주),82740,2017,0
12315,에이치에스디엔진(주),82740,2018,0
12316,에이치에스디엔진(주),82740,2019,0
12317,에이치엘비(주),28300,2011,0
12318,에이치엘비(주),28300,2012,1
12319,에이치엘비(주),28300,2013,0
12320,에이치엘비(주),28300,2014,0
12321,에이치엘비(주),28300,2015,0
12322,에이치엘비(주),28300,2016,0
12323,에이치엘비(주),28300,2017,0
12324,에이치엘비(주),28300,2018,0
12325,에이치엘비(주),28300,2019,0
12326,에이치엘비글로벌(주),3580,2011,0
12327,에이치엘비글로벌(주),3580,2012,0
12328,에이치엘비글로벌(주),3580,2013,0
12329,에이치엘비글로벌(주),3580,2014,1
12330,에이치엘비글로벌(주),3580,2015,0
12331,에이치엘비글로벌(주),3580,2016,1
12332,에이치엘비글로벌(주),3580,2017,0
12333,에이치엘비글로벌(주),3580,2018,0
12334,에이치엘비글로벌(주),3580,2019,0
12335,에이치엘비생명과학(주),67630,2011,0
12336,에이치엘비생명과학(주),67630,2012,0
12337,에이치엘비생명과학(주),67630,2013,1
12338,에이치엘비생명과학(주),67630,2014,0
12339,에이치엘비생명과학(주),67630,2015,0
12340,에이치엘비생명과학(주),67630,2016,1
12341,에이치엘비생명과학(주),67630,2017,0
12342,에이치엘비생명과학(주),67630,2018,1
12343,에이치엘비생명과학(주),67630,2019,0
12344,에이치엘비제약(주),47920,2015,0
12345,에이치엘비제약(주),47920,2016,0
12346,에이치엘비제약(주),47920,2017,0
12347,에이치엘비제약(주),47920,2018,0
12348,에이치엘비제약(주),47920,2019,0
12349,에이치엘비테라퓨틱스(주),115450,2011,0
12350,에이치엘비테라퓨틱스(주),115450,2012,0
12351,에이치엘비테라퓨틱스(주),115450,2013,1
12352,에이치엘비테라퓨틱스(주),115450,2014,0
12353,에이치엘비테라퓨틱스(주),115450,2015,0
12354,에이치엘비테라퓨틱스(주),115450,2016,0
12355,에이치엘비테라퓨틱스(주),115450,2017,0
12356,에이치엘비테라퓨틱스(주),115450,2018,0
12357,에이치엘비테라퓨틱스(주),115450,2019,0
12358,에이치엠엠(주),11200,2011,0
12359,에이치엠엠(주),11200,2012,0
12360,에이치엠엠(주),11200,2013,0
12361,에이치엠엠(주),11200,2014,0
12362,에이치엠엠(주),11200,2015,0
12363,에이치엠엠(주),11200,2016,0
12364,에이치엠엠(주),11200,2017,0
12365,에이치엠엠(주),11200,2018,0
12366,에이치엠엠(주),11200,2019,0
12367,에이케이홀딩스(주),6840,2011,0
12368,에이케이홀딩스(주),6840,2012,0
12369,에이케이홀딩스(주),6840,2013,0
12370,에이케이홀딩스(주),6840,2014,0
12371,에이케이홀딩스(주),6840,2015,0
12372,에이케이홀딩스(주),6840,2016,1
12373,에이케이홀딩스(주),6840,2017,0
12374,에이케이홀딩스(주),6840,2018,0
12375,에이케이홀딩스(주),6840,2019,0
12376,에이테크솔루션(주),71670,2011,0
12377,에이테크솔루션(주),71670,2012,0
12378,에이테크솔루션(주),71670,2013,0
12379,에이테크솔루션(주),71670,2014,0
12380,에이테크솔루션(주),71670,2015,0
12381,에이테크솔루션(주),71670,2016,0
12382,에이테크솔루션(주),71670,2017,0
12383,에이테크솔루션(주),71670,2018,0
12384,에이테크솔루션(주),71670,2019,0
12385,에이프로젠제약(주),3060,2011,0
12386,에이프로젠제약(주),3060,2012,0
12387,에이프로젠제약(주),3060,2013,0
12388,에이프로젠제약(주),3060,2014,0
12389,에이프로젠제약(주),3060,2015,0
12390,에이프로젠제약(주),3060,2016,0
12391,에이프로젠제약(주),3060,2017,0
12392,에이프로젠제약(주),3060,2018,0
12393,에이프로젠제약(주),3060,2019,0
12394,에이피시스템(주),265520,2017,0
12395,에이피시스템(주),265520,2018,0
12396,에이피시스템(주),265520,2019,0
12397,에이피에스홀딩스(주),54620,2011,0
12398,에이피에스홀딩스(주),54620,2012,0
12399,에이피에스홀딩스(주),54620,2013,0
12400,에이피에스홀딩스(주),54620,2014,0
12401,에이피에스홀딩스(주),54620,2015,0
12402,에이피에스홀딩스(주),54620,2016,0
12403,에이피에스홀딩스(주),54620,2017,0
12404,에이피에스홀딩스(주),54620,2018,1
12405,에이피에스홀딩스(주),54620,2019,0
12406,에이피위성(주),211270,2016,0
12407,에이피위성(주),211270,2017,0
12408,에이피위성(주),211270,2018,0
12409,에이피위성(주),211270,2019,0
12410,에이피티씨(주),89970,2018,0
12411,에이피티씨(주),89970,2019,0
12412,에코바이오홀딩스(주),38870,2011,0
12413,에코바이오홀딩스(주),38870,2012,0
12414,에코바이오홀딩스(주),38870,2013,0
12415,에코바이오홀딩스(주),38870,2014,1
12416,에코바이오홀딩스(주),38870,2015,0
12417,에코바이오홀딩스(주),38870,2016,0
12418,에코바이오홀딩스(주),38870,2017,0
12419,에코바이오홀딩스(주),38870,2018,0
12420,에코바이오홀딩스(주),38870,2019,0
12421,에코캡(주),128540,2018,0
12422,에코캡(주),128540,2019,0
12423,에코플라스틱(주),38110,2011,0
12424,에코플라스틱(주),38110,2012,0
12425,에코플라스틱(주),38110,2013,0
12426,에코플라스틱(주),38110,2014,0
12427,에코플라스틱(주),38110,2015,0
12428,에코플라스틱(주),38110,2016,0
12429,에코플라스틱(주),38110,2017,0
12430,에코플라스틱(주),38110,2018,0
12431,에코플라스틱(주),38110,2019,0
12432,에프엔에스테크(주),83500,2017,0
12433,에프엔에스테크(주),83500,2018,0
12434,에프엔에스테크(주),83500,2019,0
12435,엑스큐어(주),70300,2011,0
12436,엑스큐어(주),70300,2012,0
12437,엑스큐어(주),70300,2013,0
12438,엑스큐어(주),70300,2014,0
12439,엑스큐어(주),70300,2015,0
12440,엑스큐어(주),70300,2016,0
12441,엑스큐어(주),70300,2017,0
12442,엑스큐어(주),70300,2018,0
12443,엑스큐어(주),70300,2019,0
12444,엔브이에이치코리아(주),67570,2013,0
12445,엔브이에이치코리아(주),67570,2014,0
12446,엔브이에이치코리아(주),67570,2015,0
12447,엔브이에이치코리아(주),67570,2016,0
12448,엔브이에이치코리아(주),67570,2017,0
12449,엔브이에이치코리아(주),67570,2018,0
12450,엔브이에이치코리아(주),67570,2019,0
12451,엔시트론(주),101400,2011,0
12452,엔시트론(주),101400,2012,0
12453,엔시트론(주),101400,2013,0
12454,엔시트론(주),101400,2014,0
12455,엔시트론(주),101400,2015,0
12456,엔시트론(주),101400,2016,0
12457,엔시트론(주),101400,2017,0
12458,엔시트론(주),101400,2018,0
12459,엔시트론(주),101400,2019,0
12460,엔에이치엔(주),181710,2013,0
12461,엔에이치엔(주),181710,2014,0
12462,엔에이치엔(주),181710,2015,0
12463,엔에이치엔(주),181710,2016,1
12464,엔에이치엔(주),181710,2017,0
12465,엔에이치엔(주),181710,2018,1
12466,엔에이치엔(주),181710,2019,0
12467,엔에이치엔한국사이버결제(주),60250,2011,0
12468,엔에이치엔한국사이버결제(주),60250,2012,0
12469,엔에이치엔한국사이버결제(주),60250,2013,0
12470,엔에이치엔한국사이버결제(주),60250,2014,0
12471,엔에이치엔한국사이버결제(주),60250,2015,0
12472,엔에이치엔한국사이버결제(주),60250,2016,0
12473,엔에이치엔한국사이버결제(주),60250,2017,0
12474,엔에이치엔한국사이버결제(주),60250,2018,0
12475,엔에이치엔한국사이버결제(주),60250,2019,0
12476,엔피씨(주),4250,2011,0
12477,엔피씨(주),4250,2012,0
12478,엔피씨(주),4250,2013,0
12479,엔피씨(주),4250,2014,0
12480,엔피씨(주),4250,2015,0
12481,엔피씨(주),4250,2016,0
12482,엔피씨(주),4250,2017,0
12483,엔피씨(주),4250,2018,0
12484,엔피씨(주),4250,2019,0
12485,엘브이엠씨홀딩스(주),900140,2011,0
12486,엘브이엠씨홀딩스(주),900140,2012,0
12487,엘브이엠씨홀딩스(주),900140,2013,0
12488,엘브이엠씨홀딩스(주),900140,2014,0
12489,엘브이엠씨홀딩스(주),900140,2015,0
12490,엘브이엠씨홀딩스(주),900140,2016,0
12491,엘브이엠씨홀딩스(주),900140,2017,0
12492,엘브이엠씨홀딩스(주),900140,2018,0
12493,엘브이엠씨홀딩스(주),900140,2019,0
12494,엘비세미콘(주),61970,2011,0
12495,엘비세미콘(주),61970,2012,0
12496,엘비세미콘(주),61970,2013,0
12497,엘비세미콘(주),61970,2014,0
12498,엘비세미콘(주),61970,2015,0
12499,엘비세미콘(주),61970,2016,0
12500,엘비세미콘(주),61970,2017,0
12501,엘비세미콘(주),61970,2018,0
12502,엘비세미콘(주),61970,2019,0
