회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),금융비용부담률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결)
평화산업(주),90080,Dec-12,0,0,0,0,0,0,0,0,8.03,-1.78,-3.27,-13.03,91.97,0.68,1.67,7.63,7.63,86.64,8.12,79.61,25.14,74.86,212.98,179.74,165.15,4.97,18.3,158.04,297.72,191.72,0,38.44,102.59,9.67,28.07,3.93,1.84,7.32,2.46,5.11,71.5,2.13,2.31,26.18,3.23,112.99,16.47,1.37,0.04,,,,23.45,209.8,353.59,12.74
평화산업(주),90080,Dec-13,-2.33,9.03,-4.53,16.08,7.84,4.82,0,-65.93,6.37,0.77,1.5,5.48,93.63,0.66,1.73,7.33,7.35,84.69,9.87,76.34,26.96,73.04,229.68,116.21,104.74,15.05,70.76,141.84,270.95,270.36,0,11.81,98.51,11.77,32.39,4.35,1.95,7.5,2.64,5.49,66.49,2.28,2.5,25.4,3.66,99.84,16.52,1.34,0.04,,,,30.63,257.4,419.29,15.5
평화산업(주),90080,Dec-14,136.51,683.96,15.34,105.35,207.68,77.61,0,0,6.28,-0.94,-1.95,-5.97,93.72,1.09,3.39,6.04,8.82,41.3,17.57,34.05,35.07,64.93,302.29,119.27,98.31,0.92,108.77,136.77,185.14,98.75,10.2,6.67,86.67,10.28,21.96,4.5,2.09,6.39,3.1,8.18,44.63,3.85,4.48,27.51,5.89,61.97,6.36,2.08,0.04,,,,25.03,61.51,302.61,16.86
평화산업(주),90080,Dec-15,1.91,1.27,3.54,4.02,5.43,33.77,0,0,6.42,0.9,1.77,4.95,93.58,0.88,2.68,6.52,6.55,41.96,17.65,34.56,36.28,63.72,318.72,82.54,67.97,2.43,0,150.14,175.6,140.12,66.41,-8.88,82.92,10.97,23.24,3.59,1.97,5.51,3.06,9.36,38.99,4.72,5.73,26.82,6.53,55.91,4.77,2.33,0.04,,,,34.97,87.43,427.46,17.95
평화산업(주),90080,Dec-16,0.48,7.25,-7.43,24.16,-1.29,2.19,-40.46,-16.9,6.12,0.52,1.04,2.89,93.88,0.89,2.77,6.65,6.52,38.66,23.67,29.51,35.64,64.36,314.61,81.84,62.46,0.6,0,120.24,180.54,132.53,51.68,-8.58,80.9,12.19,27.21,3.96,1.99,5.52,3.1,9.26,39.42,4.93,6.2,23.98,6.88,53.04,4.67,2.22,0.05,,,,33.65,78.61,304.55,16.99
평화산업(주),90080,Dec-17,8.01,26.32,-0.77,-3.61,15.84,-0.77,-563.21,-1790.12,2.7,-2.44,-4.62,-12.48,97.3,0.82,2.45,6.31,6.18,35.52,23,27.35,38.23,61.77,364.44,76.06,58.57,0.79,0,120.68,161.59,122.16,60.53,-11.18,66.9,10.17,24.56,3.45,1.89,5.11,3,8.91,40.98,5.1,6.66,21.88,7.39,49.36,3.96,2.25,0.05,,,,28.46,56.1,254.83,15.64
평화산업(주),90080,Dec-18,0.04,-25.97,47.42,78.38,-67.52,3.48,0,0,1.33,-13.12,-24.72,-97.63,98.67,0.99,2.51,5.36,6.47,52.34,27.83,37.78,12.41,87.59,118.37,66.85,48.25,0.11,0,118.85,705.72,630.89,95.66,-25.96,312.54,-2.56,-5.77,-1.19,1.88,7.44,2.52,7.9,46.18,4.29,5.78,16.57,6.61,55.24,4.22,1.77,0.07,,,,10.08,26.64,334.58,5.36
평화산업(주),90080,Dec-19,8.85,8.3,11.33,8.55,51.21,5.19,0,0,4.61,-2.04,-3.87,-25.93,95.39,1.19,2.64,5.05,5.68,53.53,27.13,39.01,17.24,82.76,121.94,75.91,55.32,0.17,0,184.25,480.04,409.07,89.71,-16.99,266.72,-11.96,-21.53,-5.44,1.9,12.7,2.23,8.33,43.82,3.58,4.94,13.04,5.69,64.2,5.01,1.49,0.1,,,,21.3,58.97,719.5,11.7
평화홀딩스(주),10770,Dec-11,1.77,-8.12,15.17,23.46,-12.82,8.19,0,-97.43,5.24,-2.3,-2.08,-5.32,94.76,2.76,3.63,5.68,6.23,48.98,14.6,41.83,29.1,70.9,2060.98,104.4,89.15,27.97,346.87,216.64,243.64,161.23,60.35,2.06,186.33,2.29,2.99,1.81,0.9,2.86,1.32,8.85,41.24,1.95,2.28,13.82,4.37,83.61,2.81,0.95,0.11,,,,18.4,61.35,173.88,20.58
평화홀딩스(주),10770,Dec-12,-5.98,-10.21,-10.32,-4.83,-1.5,5.92,0,2669.91,9.34,-0.63,-0.61,-2.23,90.66,2.92,4.06,7.07,6.71,46.72,15.5,39.48,30.58,69.42,2029.98,125.15,105.75,12.95,77.12,210.52,226.98,122.07,43.26,9.39,170.52,1.97,2.63,1.36,0.98,3.27,1.39,10.28,35.51,2.04,2.4,13.57,4.81,75.84,3.28,1.08,0.12,,,,22.16,76.9,240.88,22
평화홀딩스(주),10770,Dec-13,-0.56,-8.96,0.03,3.69,-0.79,-0.05,0,-12.54,9.38,0.96,0.97,2.06,90.62,2.53,3.67,6.1,6.03,47,16.07,39.45,30.09,69.91,2013.9,99.74,83.72,15.46,0,199.84,232.33,156.59,60.2,-0.12,170.3,6.96,9.5,4.8,1.01,3.33,1.45,9.83,37.13,2.16,2.56,13.66,4.8,76.11,3.62,1.13,0.12,,,,24.02,92.22,336.86,23.71
평화홀딩스(주),10770,Dec-14,-19.67,-4.26,-36.79,1.49,-6.46,-1.59,0,-58.87,8.82,-2.72,-3.01,-9.57,91.18,2.12,3.46,7.64,6.07,36.98,25.79,27.44,35.02,64.98,1883.8,100,74.21,2.93,706876.76,150.26,185.57,105.61,40.04,0,120.22,12.74,19.67,6.67,1.11,3.42,1.63,9.22,39.61,2.6,3.24,13.1,5.28,69.17,3.82,1.3,0.11,,,,24.45,78.73,313.34,19.7
평화홀딩스(주),10770,Dec-15,0.52,0.63,8.94,7.27,-0.53,2.3,0,35.11,9.4,0.2,0.25,0.39,90.6,1.74,3.38,6.6,6.44,40.08,25.4,29.9,34.72,65.28,1873.87,97.91,73.04,8.92,0,141.38,188.05,117.93,44.54,-0.86,114.9,11.59,18.96,5.99,1.27,3.63,1.94,8.64,42.23,3.29,4.41,12.84,5.94,61.45,3.98,1.63,0.1,,,,30,97.73,449.17,23.76
평화홀딩스(주),10770,Dec-16,0.11,5.15,-6.09,-6.77,0.39,2.91,1028.39,202.22,10.95,1.16,1.51,4.37,89.05,1.73,3.44,6.23,6.27,37.6,25.21,28.12,34.64,65.36,1881.12,74.74,55.89,7.64,0,132.86,188.69,145.24,68.44,-12.71,116.41,9.69,15.71,4.88,1.3,3.75,1.99,8.18,44.64,3.34,4.48,13.21,5.97,61.17,3.98,1.54,0.09,,,,30.78,98.52,411.7,23.71
평화홀딩스(주),10770,Dec-17,11.82,22.73,-0.32,7.46,19.97,-6.91,-133.36,-137.04,7.79,-1,-1.14,-1.32,92.21,1.92,3.41,6.38,6.38,33.52,27.18,24.41,36.68,63.32,2256.74,73.07,53.21,4.77,0,116.88,172.6,125.05,62.56,-12.35,98.23,7.74,13.6,4.53,1.14,3.19,1.77,6.88,53.05,3.22,4.36,12.29,5.54,65.91,3.25,1.37,0.09,,,,26.44,76.89,367.63,24.47
평화홀딩스(주),10770,Dec-18,-2.67,-13.71,15.44,49.99,-20.19,1.08,0,0,5.03,-11.44,-12.66,-26.68,94.97,1.89,3.09,6.15,6.43,39.76,35.32,25.72,28.09,71.91,1801.06,68.48,44.3,2.61,0,114.55,255.96,206.65,77.72,-18.3,144.55,-0.73,-1.29,-0.47,1.11,3.41,1.64,6.17,59.17,3.03,4.42,9.59,5.33,68.44,3.2,1.25,0.11,,,,15.55,51.66,396.06,13.85
평화홀딩스(주),10770,Dec-19,1.52,2.85,3.91,-8.5,-11.49,4.51,0,0,8.27,-3.75,-4.36,-11.1,91.73,2.01,3.18,5.61,6.08,40.69,31.1,28.04,24.67,75.33,1594.14,58.73,40.47,4.55,0,131.61,305.43,280.91,97.43,-28.59,191.47,-3.42,-5.46,-2.23,1.16,4.42,1.58,6.52,55.97,2.89,4.33,8.72,5.32,68.63,3.56,1.12,0.13,,,,21.35,68.32,512.72,18.48
포스코스틸리온(주),58430,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포스코스틸리온(주),58430,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포스코스틸리온(주),58430,Dec-13,0,0,0,0,0,0,0,0,6.01,-0.63,-1.15,-3.05,93.99,0.52,1.53,2.88,2.88,45.92,33.07,30.73,37.97,62.03,565.15,77.5,51.86,1.8,0,142.58,163.36,156.05,0,-13.33,87.2,-0.01,-0.02,0,1.82,4.79,2.93,9.16,39.87,3.96,5.92,11.97,6.42,56.84,4.75,1.73,0.11,,,,10.28,27.88,50.71,5.65
포스코스틸리온(주),58430,Dec-14,-2.87,2.25,-1.79,3.28,-1.9,-2.26,0,208.38,7.29,-0.29,-0.52,-1.29,92.71,0.68,1.98,3.73,3.69,46.43,34.78,30.28,38.35,61.65,554.43,83.03,54.15,0.44,0,141.58,160.77,145.83,94.01,-9.49,87.09,3.71,6.84,1.25,1.8,4.73,2.92,9.02,40.46,3.91,5.91,11.51,6.35,57.49,4.59,1.74,0.11,,,,12.76,31.67,57.56,6.97
포스코스틸리온(주),58430,Dec-15,-1.53,-6.13,5.61,3.47,5.41,-0.12,0,183.28,10.1,0.98,1.8,5.53,89.9,0.55,1.67,3.03,3.03,49.8,34.08,32.83,40.68,59.32,584.45,110.04,72.54,10.05,373.56,157.88,145.85,111.26,71.97,4.54,83.33,9.4,16.45,3,1.84,4.66,3.04,9.81,37.2,3.83,5.84,11.12,6.58,55.46,4.68,1.87,0.13,,,,17.14,44.73,85.09,9.24
포스코스틸리온(주),58430,Dec-16,-6.05,-15.63,7.51,27.74,16.52,-0.45,229.61,77.54,12.95,3.94,7.5,16.39,87.05,0.44,1.53,4.12,3.05,56.99,40.49,33.91,50.51,49.49,681.03,142.24,84.65,8.71,136.33,145.81,97.97,79.32,75.23,16.92,41.99,17.13,39.96,4.31,1.91,4.19,3.49,10.11,36.11,3.58,5.71,9.56,6.67,54.73,5.22,1.98,0.16,,,,25.09,72.9,124.42,12.76
포스코스틸리온(주),58430,Dec-17,5.17,6.12,5.94,8.64,5.93,14.29,-42.17,-40.6,9.29,1.92,4.21,8.55,90.71,0.29,1.31,3.02,3.09,57.41,41.52,33.57,50.75,49.25,721.42,141.46,82.73,7.29,141.66,143.99,97.06,79.97,79.46,16.83,41.72,16.09,37.44,3.71,2.19,4.33,4.44,10.67,34.2,3.83,6.49,9.34,7.37,49.54,6.32,2.25,0.17,,,,19.33,61.95,105.62,9.05
포스코스틸리온(주),58430,Dec-18,6.43,14.88,2.82,-2.42,1.23,3.1,-36.93,-27.22,5.91,1.15,2.45,5.21,94.09,0.3,1.28,2.63,2.9,55.46,39.4,33.61,48.15,51.85,730.29,128.23,77.7,1.69,178.97,164.77,107.69,89.82,86.42,12.21,50.5,8.75,18.67,2.19,2.13,4.32,4.22,10.67,34.19,3.78,6.36,9.36,6.91,52.78,5.89,2.17,0.18,,,,16.5,43.98,75.21,7.97
포스코스틸리온(주),58430,Dec-19,10.84,-2.52,22.17,36.61,-0.71,-2.51,-76.39,-43.79,5.3,0.28,0.54,1.23,94.7,0.44,1.57,2.93,3.3,61.13,44.06,34.2,43.92,56.08,725.12,122.19,68.35,2.54,242.64,168.43,127.71,113.92,98.51,11.1,64.63,0.49,0.96,0.15,1.91,4.17,3.54,10.05,36.33,3.28,5.65,7.81,6.03,60.54,5.44,1.82,0.26,,,,14.31,43.65,78.3,7.86
포스코홀딩스(주),5490,Dec-11,12.95,11.85,21.27,28.5,4.87,43.96,-11.14,-0.47,13.22,5.39,5.03,9.74,86.78,0.62,1.25,2.94,3.28,42.8,36.61,27.13,51.95,48.05,7951.1,171.16,108.51,23.46,88.04,233.45,92.51,48.14,40.24,17.79,65.94,7,9.82,3.82,0.93,1.74,2.01,16.46,22.18,2.25,3.5,6.31,7.38,49.45,2.56,1.39,0,,,,13.1,40.49,63.47,14.9
포스코홀딩스(주),5490,Dec-12,1.09,13.44,-5.93,-13.83,2.86,-7.74,-32.51,-32.45,11.73,3.75,3.03,6.33,88.27,0.74,1.26,3.49,3.36,39.82,33.53,26.47,53.53,46.47,8178.67,159.63,106.1,23.67,89.77,224.77,86.82,46.61,42.15,14.88,58.85,12.23,18.04,7.08,0.81,1.53,1.71,14.48,25.21,1.95,3.01,5.56,6.32,57.76,2.09,1.22,0,,,,11.72,35.68,56.19,14.61
포스코홀딩스(주),5490,Dec-13,6.55,10.79,0.32,-7.43,6.57,-2.73,-44.1,-17.98,11.09,2.19,1.66,3.38,88.91,0.55,0.9,2.5,2.57,37.49,30.94,25.89,54.26,45.74,8715.95,156.44,108.04,20.79,85.76,243.42,84.31,44.17,40.79,13.53,57.39,15.76,23.15,9.84,0.76,1.4,1.64,14.35,25.43,1.96,2.89,6.07,6.14,59.49,1.82,1.2,0,,,,9.64,26.96,41.89,13.16
포스코홀딩스(주),5490,Dec-14,0.94,-1.45,3.04,6.87,-1.09,5.23,-54.51,7.26,11.19,0.86,0.66,1.5,88.81,0.8,1.32,2.9,2.96,38.27,32.09,25.99,53.13,46.87,8620.87,149.14,101.28,17.42,97.4,273.73,88.23,48.3,44.47,12.61,60.66,10.35,15.05,6.35,0.77,1.43,1.66,15.91,22.94,2.03,2.96,6.42,6.17,59.19,1.83,1.22,0,,,,9.78,25.46,39.31,12.8
포스코홀딩스(주),5490,Dec-15,-5.68,-2.04,-10.56,-21.45,-0.85,-10.61,0,-25,11.23,-0.17,-0.12,0.44,88.77,0.68,1.05,3.12,2.99,36.29,28.19,26.06,56.05,43.95,8547.9,144.96,104.1,24.19,90.89,286.47,78.41,44.67,49.08,11.25,56.05,15.58,21.8,9.46,0.7,1.29,1.55,16.45,22.19,1.88,2.7,6.22,5.89,61.99,1.67,1.12,0,,,,9.04,22.6,34.45,12.49
포스코홀딩스(주),5490,Dec-16,-0.8,-2.18,0.42,10.05,2.76,-8.78,654.68,18.02,12.6,1.97,1.31,3.26,87.4,0.82,1.26,2.89,2.74,36.74,30.89,25.39,57.47,42.53,8783.82,154.92,107.07,12.94,87.13,229.05,74.01,41.27,44.78,13.02,49.78,18.97,28.2,12.12,0.66,1.17,1.53,14.75,24.75,1.82,2.58,6.15,5.81,62.86,1.55,1.09,0,,,,10.69,27.3,41.96,16.06
포스코홀딩스(주),5490,Dec-17,-0.93,-5.59,6.22,9.93,3.21,14.26,104.66,62.49,13.78,4.9,3.75,6.48,86.22,0.57,1.06,3.09,2.97,39.39,31.97,26.8,60.06,39.94,9065.63,164.3,111.77,13.79,81.69,247.7,66.49,39.92,53.37,15.41,44.57,17.23,25.71,8.97,0.76,1.3,1.85,16.09,22.68,2.01,2.93,6.38,6.77,53.9,1.85,1.23,0,,,,14.15,37.29,57.74,18.44
포스코홀딩스(주),5490,Dec-18,-0.98,-5.85,8.11,15.57,-0.83,7.13,-39.41,19.92,12.27,2.91,2.41,3.88,87.73,0.52,1.08,3.65,3.58,43.01,34.17,28.31,59.76,40.24,8990.67,177.69,116.97,13.96,78.16,215.88,67.34,40.5,50.73,18.8,43.42,18.22,28.26,8.83,0.83,1.38,2.06,17.39,20.98,2.01,3,6.06,7.54,48.4,2.1,1.27,0,,,,13.82,37.49,58.38,16.64
포스코홀딩스(주),5490,Dec-19,1.04,-0.31,3.54,-5.04,2.54,-0.94,8.55,-30.2,9.71,3.08,2.52,4.18,90.29,0.51,1.04,3.58,3.65,44.07,31.34,30.26,60.45,39.55,9218.82,213.45,146.55,21.53,58.97,244.03,65.41,34.15,41.19,23.42,44.18,18.99,28.12,9.22,0.82,1.36,2.05,17.33,21.06,1.88,2.79,5.74,7.57,48.2,2.15,1.24,0,,,,13.48,38.07,61.89,16.56
풍국주정공업(주),23900,Dec-11,1.07,6.18,1.55,93.28,6.75,1.65,-25.37,-17.9,25.01,9.85,7.21,8.87,74.99,-0.22,-0.77,3.27,2.86,27.44,28.56,19.61,81.15,18.85,1958.42,212.2,151.61,16.08,54.01,527.18,23.22,15.94,74.66,14.51,9.05,56.16,144.14,14.55,0.73,0.93,3.45,22.02,16.57,2.67,3.42,12.24,4.39,83.2,2.17,1.72,0,,,,18.93,55.06,140.65,26.02
풍국주정공업(주),23900,Dec-12,5.24,7.56,6.31,-15.67,3.38,14.06,-35.96,-28.15,19.76,6.26,5.06,5.41,80.24,0.2,0.83,3.65,3.83,27.72,22.65,21.44,80.5,19.5,2024.66,243.51,188.35,16.6,38.44,523.74,24.23,14.14,44.06,16.34,9.55,36.9,93.64,9.13,0.81,1,4.21,23.97,15.23,2.93,3.94,11.49,4.56,80,2.31,2.04,0,,,,10.95,31.39,78.44,13.89
풍국주정공업(주),23900,Dec-13,5.2,-6.94,21.78,-11.6,7.43,9.21,60.74,45.29,22.52,8.28,6.94,8.25,77.48,0.14,0.64,5,4.29,32.09,16.44,26.81,82.54,17.46,2175.11,263.05,219.8,22.3,26.53,466.91,21.15,14.78,69.14,19.89,6.65,57.54,183.01,12.27,0.84,1.03,4.55,22.41,16.29,2.8,3.47,14.56,4.54,80.33,2.52,2.01,0,,,,19.74,63.15,171.84,24.11
풍국주정공업(주),23900,Dec-14,5.08,4.18,9.49,6.99,4.28,7.52,-15.2,-17.12,20.63,6.44,5.53,6.61,79.37,-0.16,-0.79,3.31,3.05,33.43,16.07,28.06,82.12,17.88,2268.19,281.05,235.89,20.31,24.94,478.26,21.77,14.49,45.61,21.54,5.43,58.9,236.23,12.58,0.86,1.04,4.86,22.6,16.15,2.62,3.13,16.11,4.78,76.32,2.76,1.91,0,,,,18.57,63.06,214.04,22.18
풍국주정공업(주),23900,Dec-15,7.68,12.17,10.09,-38.1,6.01,-5.9,23.97,20.4,24.43,7.99,6.06,7.79,75.57,-0.33,-1.36,2.1,2.58,34.18,9.03,31.09,80.71,19.29,2404.42,270.12,245.71,58.76,14.35,475.63,23.9,15.68,41.53,21.53,8.21,56.16,163.62,14.81,0.76,0.93,4.08,21.95,16.63,2.24,2.56,18.12,4.6,79.31,2.4,1.65,1.3,,,,17.73,65.33,210.82,24.23
풍국주정공업(주),23900,Dec-16,9.65,16.27,15.55,-7.44,5.63,-4.63,17.54,11.34,26.95,9.72,6.47,8.66,73.05,-0.33,-1.04,2.24,2.98,36.02,7.24,33.41,77.61,22.39,1693.14,336.4,312.05,61.25,10.3,423.01,28.85,13.8,11.18,25.31,15.41,44.81,83.85,15.76,0.67,0.84,3.18,19.81,18.42,1.89,2.06,23.47,4.43,82.4,2,1.42,0.12,,,,17.48,60.31,158.51,27.47
풍국주정공업(주),23900,Dec-17,7.08,-2.61,33.13,16.91,11.49,11.15,57.61,-1.72,23.65,13.55,9.25,12.56,76.35,-0.4,-1.31,2.93,2.87,44.78,6.36,41.93,80.23,19.77,1887.74,385.17,360.69,39.2,8.58,434.43,24.63,14.49,29.43,33.15,13.36,41.6,76.71,12.45,0.68,0.87,3.25,20.49,17.81,1.68,1.81,25.02,4.78,76.37,2.09,1.32,0.11,,,,21.01,68.8,146.23,31.8
풍국주정공업(주),23900,Dec-18,6.92,28.49,-9.31,20.32,7.89,11.99,-26.1,18.7,22.68,9.48,6.78,8.47,77.32,-0.51,-1.87,2.95,2.99,37.98,8.43,34.78,80.95,19.05,2036.73,285.71,261.62,33.36,12.97,372.06,23.53,16.42,54.62,24.69,12.72,39.73,73.52,10.94,0.72,0.89,3.69,20.94,17.43,1.73,1.87,23.6,5.23,69.8,2.08,1.33,0.13,,,,17.07,55.25,133.27,24.67
풍국주정공업(주),23900,Dec-19,3.45,8.14,-1.87,56.91,4.16,0.81,-25.6,-21.63,21,7.5,5.14,5.95,79,-0.37,-1.37,2.95,2.84,36.03,13.48,31.17,81.9,18.1,2121.45,284.07,245.77,18.41,20.81,284.73,22.1,15.49,55.96,23.35,11.27,45.6,89.38,12.24,0.69,0.84,3.69,17.13,21.3,1.85,2.08,16.96,5.3,68.89,1.79,1.37,0.2,,,,16.7,42.84,90.43,24.76
피씨엘(주),241820,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피씨엘(주),241820,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피씨엘(주),241820,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피앤씨테크(주),237750,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피앤씨테크(주),237750,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피앤씨테크(주),237750,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피앤씨테크(주),237750,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
피에스케이(주),319660,Dec-19,0,0,0,0,0,0,0,0,44.77,9.68,13.37,15.99,55.23,-0.61,-5.18,0.9,1.79,75.83,25.49,56.51,83.62,16.38,2536.41,501.63,373.78,135.48,31.83,287.27,19.59,18.08,46.04,60.72,1.52,24.1,311.17,5.72,1.38,1.65,8.43,19.66,18.56,1.82,2.44,7.14,6.84,53.33,10.88,1.52,0,,,,16.11,171.3,791.74,23.33
피에스케이홀딩스(주),31980,Dec-11,-2.72,-3.83,-6.49,5.11,-1.9,-10.66,-88.48,-56.84,25.46,1.52,0.96,1.1,74.54,-2.43,-12.41,0.68,0.68,72.44,18.82,58.81,87.98,12.02,1256.44,868.12,704.71,25.03,21.27,190.71,13.67,9.49,0,64.1,0.45,27.19,819.57,5.09,0.63,0.72,5.11,10.74,33.98,0.86,1.04,4.83,5.14,71.02,4.05,0.77,0,,,,5.62,36.14,201.49,8.74
피에스케이홀딩스(주),31980,Dec-12,10.86,-1.91,-11.53,8.59,7.57,-7.42,735.28,100.84,40.57,13.7,7.73,8.93,59.43,-2.24,-9.45,0.44,0.44,57.81,23.1,44.45,85.36,14.64,1351.5,658.86,506.64,95.98,27.24,411.46,17.15,10.28,0,49.04,0.42,50.05,2035.98,13.65,0.56,0.65,4.21,15.8,23.11,0.87,1.1,4.18,6.45,56.56,3.87,0.77,0,,,,13.51,98.29,655.9,25.18
피에스케이홀딩스(주),31980,Dec-13,20.73,1.9,37.67,-9.4,13.61,52.97,45.95,142.96,42.43,13.07,9.72,11.77,57.57,-0.77,-3.31,0,43.7,65.92,15.21,55.9,80.33,19.67,1506.26,457.86,388.25,141.24,19.45,274.28,24.48,17.92,0,51.52,0,46.6,0,13.48,0.74,0.9,4.28,18.86,19.36,1.2,1.47,6.45,6.27,58.17,5.91,1,0,,,,16.85,145.18,1137.28,24.78
피에스케이홀딩스(주),31980,Dec-14,4.64,11.49,-1.22,0.06,11.45,15.12,-36.1,-16.8,39.92,7.26,5.55,6.69,60.08,-0.96,-4.31,0,0,62.23,15.4,52.65,85.56,14.44,1671.61,787.98,666.62,152.28,17.64,453.05,16.87,9.23,0,54.34,0,59.7,0,11.52,0.77,0.92,4.5,17.97,20.31,1.19,1.41,7.81,5.39,67.7,6.38,1.02,0,,,,12.91,104.41,1002.43,17.26
피에스케이홀딩스(주),31980,Dec-15,4.02,18.77,4.45,38.34,7.59,-6.87,26.34,-4.69,42.16,9.84,6.72,7.72,57.84,-0.98,-5.18,0,0,62.49,20.4,49.74,88.5,11.5,1798.33,1008.5,802.78,227.4,22.64,243.6,12.99,7,0,56.29,0,67.51,0,11.59,0.68,0.78,5.28,23.82,15.32,1.1,1.33,6.1,6.96,52.41,5.15,0.98,0,,,,14.84,105.09,1245.63,22.15
피에스케이홀딩스(주),31980,Dec-16,13.99,-11.63,25.52,17.83,8.8,17.86,44.17,51.77,44.19,12.04,8.88,10.29,55.81,-0.63,-3.38,0,0,68.81,19.15,55.63,84.48,15.52,1956.63,617.73,499.44,177.44,22.85,110.19,18.37,13.19,0,57.67,0,75.1,0,16.83,0.74,0.85,5.41,17.99,20.29,1.12,1.4,5.69,11.57,31.55,5.94,0.99,0,,,,18.97,173.28,2123.59,27.39
피에스케이홀딩스(주),31980,Dec-17,17.51,8.62,25.84,59.33,14.78,68.88,100.9,127.77,43.25,14.32,15.4,18.47,56.75,-0.61,-3.93,0,0,73.69,24.25,55.82,82.52,17.48,2245.92,500.41,379.08,129.22,30.3,184.58,21.19,17.84,0,58.96,0,57.39,0,10.08,1.08,1.29,6.49,18.09,20.18,1.51,1.93,6.85,11.64,31.35,10.24,1.27,2.48,,,,28.13,278.04,2521.88,28.27
피에스케이홀딩스(주),31980,Dec-18,15.59,64.06,11.94,17.14,18.96,19.35,35.69,17.17,44.02,16.28,17.94,21.41,55.98,-0.71,-4.84,0,0,71.35,25.37,53.25,84.92,15.08,2671.67,535.22,399.42,132.19,31.2,268.67,17.76,15.7,0,58.02,0,61.71,0,9.06,1.1,1.31,6.8,18.95,19.26,1.52,2.02,6.12,8.46,43.13,8.89,1.28,0,,,,33.53,233.46,1941,32.63
피에스케이홀딩스(주),31980,Dec-19,-68.22,-69.72,-76.69,-87.09,-67.29,-87.2,-84.32,-97.84,44.57,19.95,3.98,4.66,55.43,-1.01,-1.4,5.07,10.14,52.33,14.05,44.98,87.39,12.61,3191.63,871.2,748.8,327.15,15.87,390.24,14.43,6.87,30.67,46.33,0.57,148.12,3760.26,45.11,0.2,0.23,1.38,4.46,81.87,0.3,0.39,1.29,1.56,233.98,1.41,0.25,0,,,,8.05,58.83,293.42,19.44
