회사명,거래소코드,회계년도,[제조]자본(*)(IFRS2)
미원화학(주),134380,Dec-13,61411170
미원화학(주),134380,Dec-14,69753182
미원화학(주),134380,Dec-15,82816494
미원화학(주),134380,Dec-16,88359685
미원화학(주),134380,Dec-17,83328982
미원화학(주),134380,Dec-18,89841363
미창석유공업(주),3650,Dec-10,132992198
미창석유공업(주),3650,Dec-11,148276701
미창석유공업(주),3650,Dec-12,167970090
미창석유공업(주),3650,Dec-13,181702940
미창석유공업(주),3650,Dec-14,194285065
미창석유공업(주),3650,Dec-15,215892060
미창석유공업(주),3650,Dec-16,243842607
미창석유공업(주),3650,Dec-17,247926169
미창석유공업(주),3650,Dec-18,250058031
바디텍메드(주),206640,Dec-14,
바디텍메드(주),206640,Dec-15,60401052
바디텍메드(주),206640,Dec-16,72176100
바디텍메드(주),206640,Dec-17,68509880
바디텍메드(주),206640,Dec-18,66282230
바이온(주),32980,Jun-10,9384713
바이온(주),32980,Jun-11,11104046
바이온(주),32980,Jun-12,13205611
바이온(주),32980,Jun-13,9397865
바이온(주),32980,Jun-14,17772043
바이온(주),32980,Dec-15,19552949
바이온(주),32980,Dec-16,23147052
바이온(주),32980,Dec-17,33841641
바이온(주),32980,Dec-18,47369652
백광산업(주),1340,Dec-10,196387904
백광산업(주),1340,Dec-11,200241916
백광산업(주),1340,Dec-12,202875195
백광산업(주),1340,Dec-13,163237132
백광산업(주),1340,Dec-14,128549617
백광산업(주),1340,Dec-15,119144252
백광산업(주),1340,Dec-16,120492516
백광산업(주),1340,Dec-17,130212935
백광산업(주),1340,Dec-18,153919220
범양건영(주),2410,Dec-10,213064071
범양건영(주),2410,Dec-11,13001727
범양건영(주),2410,Dec-12,10407867
범양건영(주),2410,Dec-13,18799815
범양건영(주),2410,Dec-14,13442088
범양건영(주),2410,Dec-15,35122102
범양건영(주),2410,Dec-16,34969555
범양건영(주),2410,Dec-17,35117745
범양건영(주),2410,Dec-18,42418157
베뉴지(주),19010,Dec-10,217167967
베뉴지(주),19010,Dec-11,215492242
베뉴지(주),19010,Dec-12,186440328
베뉴지(주),19010,Dec-13,171804146
베뉴지(주),19010,Dec-14,168895785
베뉴지(주),19010,Dec-15,203670906
베뉴지(주),19010,Dec-16,202902188
베뉴지(주),19010,Dec-17,201032651
베뉴지(주),19010,Dec-18,232431987
보성파워텍(주),6910,Dec-10,39323629
보성파워텍(주),6910,Dec-11,36684714
보성파워텍(주),6910,Dec-12,37905713
보성파워텍(주),6910,Dec-13,35703042
보성파워텍(주),6910,Dec-14,34460257
보성파워텍(주),6910,Dec-15,47887471
보성파워텍(주),6910,Dec-16,93351122
보성파워텍(주),6910,Dec-17,83877262
보성파워텍(주),6910,Dec-18,78897029
보해양조(주),890,Dec-10,91250463
보해양조(주),890,Dec-11,58162863
보해양조(주),890,Dec-12,53827717
보해양조(주),890,Dec-13,57473484
보해양조(주),890,Dec-14,81703710
보해양조(주),890,Dec-15,104348979
보해양조(주),890,Dec-16,98832038
보해양조(주),890,Dec-17,99437887
보해양조(주),890,Dec-18,69505607
부광약품(주),3000,Mar-10,191802610
부광약품(주),3000,Mar-11,198767610
부광약품(주),3000,Dec-12,196232855
부광약품(주),3000,Dec-13,201073935
부광약품(주),3000,Dec-14,208724886
부광약품(주),3000,Dec-15,233025388
부광약품(주),3000,Dec-16,227198916
부광약품(주),3000,Dec-17,227136324
부광약품(주),3000,Dec-18,426394421
부국철강(주),26940,Dec-10,97708980
부국철강(주),26940,Dec-11,100326811
부국철강(주),26940,Dec-12,104541610
부국철강(주),26940,Dec-13,106688246
부국철강(주),26940,Dec-14,107291745
부국철강(주),26940,Dec-15,107339951
부국철강(주),26940,Dec-16,110144087
부국철강(주),26940,Dec-17,112521675
부국철강(주),26940,Dec-18,112297880
부산산업(주),11390,Dec-10,31268143
부산산업(주),11390,Dec-11,29842365
부산산업(주),11390,Dec-12,31255868
부산산업(주),11390,Dec-13,32730230
부산산업(주),11390,Dec-14,33808686
부산산업(주),11390,Dec-15,34582377
부산산업(주),11390,Dec-16,35522972
부산산업(주),11390,Dec-17,36052424
부산산업(주),11390,Dec-18,37739672
부산주공(주),5030,Dec-10,36046192
부산주공(주),5030,Dec-11,45790068
부산주공(주),5030,Dec-12,49284310
부산주공(주),5030,Dec-13,44949995
부산주공(주),5030,Dec-14,45043173
부산주공(주),5030,Dec-15,53298661
부산주공(주),5030,Dec-16,47712690
부산주공(주),5030,Dec-17,66749782
부산주공(주),5030,Dec-18,56714078
비디아이(주),148140,Dec-17,31672338
비디아이(주),148140,Dec-18,34243747
비에이치아이(주),83650,Dec-10,93030433
비에이치아이(주),83650,Dec-11,98019590
비에이치아이(주),83650,Dec-12,136026415
비에이치아이(주),83650,Dec-13,154842261
비에이치아이(주),83650,Dec-14,141250250
비에이치아이(주),83650,Dec-15,91474325
비에이치아이(주),83650,Dec-16,102239286
비에이치아이(주),83650,Dec-17,115214219
비에이치아이(주),83650,Dec-18,87812565
비케이탑스(주),30790,Dec-10,41092236
비케이탑스(주),30790,Dec-11,41602778
비케이탑스(주),30790,Dec-12,25450908
비케이탑스(주),30790,Dec-13,-133693749
비케이탑스(주),30790,Dec-14,37296900
비케이탑스(주),30790,Dec-15,54784993
비케이탑스(주),30790,Dec-16,48492986
비케이탑스(주),30790,Dec-17,77448040
비케이탑스(주),30790,Dec-18,84156326
비플라이소프트(주),148780,Dec-16,
비플라이소프트(주),148780,Dec-17,6392236
비플라이소프트(주),148780,Dec-18,4916302
빛샘전자(주),72950,Dec-12,34258551
빛샘전자(주),72950,Dec-13,34835843
빛샘전자(주),72950,Dec-14,40252827
빛샘전자(주),72950,Dec-15,42245464
빛샘전자(주),72950,Dec-16,43783697
빛샘전자(주),72950,Dec-17,44743082
빛샘전자(주),72950,Dec-18,45955462
사조동아원(주),8040,Dec-10,180982500
사조동아원(주),8040,Dec-11,195104869
사조동아원(주),8040,Dec-12,207857965
사조동아원(주),8040,Dec-13,192254533
사조동아원(주),8040,Dec-14,100244520
사조동아원(주),8040,Dec-15,62900370
사조동아원(주),8040,Dec-16,75217062
사조동아원(주),8040,Dec-17,164889781
사조동아원(주),8040,Dec-18,182118660
사조산업(주),7160,Dec-10,175145791
사조산업(주),7160,Dec-11,194180219
사조산업(주),7160,Dec-12,209909222
사조산업(주),7160,Dec-13,211425636
사조산업(주),7160,Dec-14,216009294
사조산업(주),7160,Dec-15,226389523
사조산업(주),7160,Dec-16,242866196
사조산업(주),7160,Dec-17,263284969
사조산업(주),7160,Dec-18,284868820
사조씨푸드(주),14710,Dec-12,153340734
사조씨푸드(주),14710,Dec-13,156455056
사조씨푸드(주),14710,Dec-14,164612380
사조씨푸드(주),14710,Dec-15,175939344
사조씨푸드(주),14710,Dec-16,183481536
사조씨푸드(주),14710,Dec-17,209512669
사조씨푸드(주),14710,Dec-18,219676014
삼강엠앤티(주),100090,Dec-10,28517477
삼강엠앤티(주),100090,Dec-11,35673712
삼강엠앤티(주),100090,Dec-12,56107139
삼강엠앤티(주),100090,Dec-13,41731204
삼강엠앤티(주),100090,Dec-14,45171519
삼강엠앤티(주),100090,Dec-15,56426519
삼강엠앤티(주),100090,Dec-16,73000724
삼강엠앤티(주),100090,Dec-17,169544339
삼강엠앤티(주),100090,Dec-18,161858270
삼륭물산(주),14970,Dec-10,42288895
삼륭물산(주),14970,Dec-11,45079973
삼륭물산(주),14970,Dec-12,47816226
삼륭물산(주),14970,Dec-13,49671098
삼륭물산(주),14970,Dec-14,49638244
삼륭물산(주),14970,Dec-15,51325832
삼륭물산(주),14970,Dec-16,53574113
삼륭물산(주),14970,Dec-17,55733768
삼륭물산(주),14970,Dec-18,56511597
삼목에스폼(주),18310,Dec-10,90067714
삼목에스폼(주),18310,Dec-11,90965788
삼목에스폼(주),18310,Dec-12,95608813
삼목에스폼(주),18310,Dec-13,118107499
삼목에스폼(주),18310,Dec-14,157890432
삼목에스폼(주),18310,Dec-15,189876165
삼목에스폼(주),18310,Dec-16,289185579
삼목에스폼(주),18310,Dec-17,322241783
삼목에스폼(주),18310,Dec-18,330302130
삼보모터스(주),53700,Dec-10,43710456
삼보모터스(주),53700,Dec-11,45887561
삼보모터스(주),53700,Dec-12,48049989
삼보모터스(주),53700,Dec-13,52531106
삼보모터스(주),53700,Dec-14,75272949
삼보모터스(주),53700,Dec-15,84260329
삼보모터스(주),53700,Dec-16,94131029
삼보모터스(주),53700,Dec-17,104501007
삼보모터스(주),53700,Dec-18,104845834
삼보산업(주),9620,Dec-10,22732627
삼보산업(주),9620,Dec-11,24785655
삼보산업(주),9620,Dec-12,27050297
삼보산업(주),9620,Dec-13,20244742
삼보산업(주),9620,Dec-14,16056728
삼보산업(주),9620,Dec-15,17369021
삼보산업(주),9620,Dec-16,12976534
삼보산업(주),9620,Dec-17,28562987
삼보산업(주),9620,Dec-18,17020189
삼부토건(주),1470,Dec-10,502018284
삼부토건(주),1470,Dec-11,191044800
삼부토건(주),1470,Dec-12,97721299
삼부토건(주),1470,Dec-13,21973935
삼부토건(주),1470,Dec-14,273121694
삼부토건(주),1470,Dec-15,-388745619
삼부토건(주),1470,Dec-16,158973046
삼부토건(주),1470,Dec-17,193545173
삼부토건(주),1470,Dec-18,211359945
삼성SDI(주),6400,Dec-10,5836402602
삼성SDI(주),6400,Dec-11,5483718334
삼성SDI(주),6400,Dec-12,7901166724
삼성SDI(주),6400,Dec-13,7519617005
삼성SDI(주),6400,Dec-14,11562519535
삼성SDI(주),6400,Dec-15,10800592786
삼성SDI(주),6400,Dec-16,10198082262
삼성SDI(주),6400,Dec-17,10287378072
삼성SDI(주),6400,Dec-18,10761026604
삼성공조(주),6660,Dec-10,154561154
삼성공조(주),6660,Dec-11,158257168
삼성공조(주),6660,Dec-12,162279780
삼성공조(주),6660,Dec-13,177711385
삼성공조(주),6660,Dec-14,181129888
삼성공조(주),6660,Dec-15,185641659
삼성공조(주),6660,Dec-16,191014784
삼성공조(주),6660,Dec-17,200422902
삼성공조(주),6660,Dec-18,205031656
삼성물산(주),28260,Dec-14,5320635868
삼성물산(주),28260,Dec-15,16297862577
삼성물산(주),28260,Dec-16,17942296168
삼성물산(주),28260,Dec-17,22027483458
삼성물산(주),28260,Dec-18,18897279452
삼성바이오로직스(주),207940,Dec-16,4082379460
삼성바이오로직스(주),207940,Dec-17,3976450892
삼성바이오로직스(주),207940,Dec-18,4155468451
삼성에스디에스(주),18260,Dec-14,3884290160
삼성에스디에스(주),18260,Dec-15,4267204918
삼성에스디에스(주),18260,Dec-16,4511728634
삼성에스디에스(주),18260,Dec-17,4847381914
삼성에스디에스(주),18260,Dec-18,5170648222
삼성엔지니어링(주),28050,Dec-10,968365289
삼성엔지니어링(주),28050,Dec-11,1295508095
삼성엔지니어링(주),28050,Dec-12,1719264862
삼성엔지니어링(주),28050,Dec-13,868146973
삼성엔지니어링(주),28050,Dec-14,842382124
삼성엔지니어링(주),28050,Dec-15,-431184682
삼성엔지니어링(주),28050,Dec-16,905312028
삼성엔지니어링(주),28050,Dec-17,796084023
삼성엔지니어링(주),28050,Dec-18,790194783
삼성전기(주),9150,Dec-10,3309539665
삼성전기(주),9150,Dec-11,3266150521
삼성전기(주),9150,Dec-12,3757049917
삼성전기(주),9150,Dec-13,3983081314
삼성전기(주),9150,Dec-14,4362935265
삼성전기(주),9150,Dec-15,4066100438
삼성전기(주),9150,Dec-16,4012315904
삼성전기(주),9150,Dec-17,3746242969
삼성전기(주),9150,Dec-18,3977569160
삼성전자(주),5930,Dec-10,79967170000
삼성전자(주),5930,Dec-11,88902493000
삼성전자(주),5930,Dec-12,1.05888E+11
삼성전자(주),5930,Dec-13,1.22371E+11
삼성전자(주),5930,Dec-14,1.32677E+11
삼성전자(주),5930,Dec-15,1.36428E+11
삼성전자(주),5930,Dec-16,1.37547E+11
삼성전자(주),5930,Dec-17,1.5157E+11
삼성전자(주),5930,Dec-18,1.72988E+11
삼성제약(주),1360,Dec-10,34791138
삼성제약(주),1360,Dec-11,33442945
삼성제약(주),1360,Dec-12,34713174
삼성제약(주),1360,Dec-13,18741262
삼성제약(주),1360,Dec-14,23294889
삼성제약(주),1360,Dec-15,45544346
삼성제약(주),1360,Dec-16,87124689
삼성제약(주),1360,Dec-17,94535576
삼성제약(주),1360,Dec-18,133062231
삼성중공업(주),10140,Dec-10,4096593351
삼성중공업(주),10140,Dec-11,4605490867
삼성중공업(주),10140,Dec-12,5228175244
삼성중공업(주),10140,Dec-13,5793137788
삼성중공업(주),10140,Dec-14,5446349829
삼성중공업(주),10140,Dec-15,4096823434
삼성중공업(주),10140,Dec-16,5989668580
삼성중공업(주),10140,Dec-17,5667854921
삼성중공업(주),10140,Dec-18,6565051843
삼아알미늄(주),6110,Dec-10,107272970
삼아알미늄(주),6110,Dec-11,108458273
삼아알미늄(주),6110,Dec-12,109484806
삼아알미늄(주),6110,Dec-13,109337580
삼아알미늄(주),6110,Dec-14,108743520
삼아알미늄(주),6110,Dec-15,104736445
삼아알미늄(주),6110,Dec-16,104978126
삼아알미늄(주),6110,Dec-17,104262687
삼아알미늄(주),6110,Dec-18,105658795
삼아제약(주),9300,Dec-10,101986818
삼아제약(주),9300,Dec-11,110581425
삼아제약(주),9300,Dec-12,121325062
삼아제약(주),9300,Dec-13,127319761
삼아제약(주),9300,Dec-14,134151210
삼아제약(주),9300,Dec-15,140077495
삼아제약(주),9300,Dec-16,148916438
삼아제약(주),9300,Dec-17,156103917
삼아제약(주),9300,Dec-18,160902889
삼양식품(주),3230,Dec-10,119953491
삼양식품(주),3230,Dec-11,147873590
삼양식품(주),3230,Dec-12,152149197
삼양식품(주),3230,Dec-13,157538284
삼양식품(주),3230,Dec-14,162947080
삼양식품(주),3230,Dec-15,156731886
삼양식품(주),3230,Dec-16,170882196
삼양식품(주),3230,Dec-17,192948107
삼양식품(주),3230,Dec-18,223245048
삼양통상(주),2170,Dec-10,197923860
삼양통상(주),2170,Dec-11,205082362
삼양통상(주),2170,Dec-12,207788355
삼양통상(주),2170,Dec-13,207690024
삼양통상(주),2170,Dec-14,215578940
삼양통상(주),2170,Dec-15,223799093
삼양통상(주),2170,Dec-16,243910552
삼양통상(주),2170,Dec-17,265614575
삼양통상(주),2170,Dec-18,287910832
삼영무역(주),2810,Dec-10,157857805
삼영무역(주),2810,Dec-11,164967167
삼영무역(주),2810,Dec-12,180918714
삼영무역(주),2810,Dec-13,194173738
삼영무역(주),2810,Dec-14,206212740
삼영무역(주),2810,Dec-15,216916899
삼영무역(주),2810,Dec-16,233418764
삼영무역(주),2810,Dec-17,243543389
삼영무역(주),2810,Dec-18,289991793
삼영엠텍(주),54540,Dec-10,62163274
삼영엠텍(주),54540,Dec-11,65350726
삼영엠텍(주),54540,Dec-12,73910576
삼영엠텍(주),54540,Dec-13,79076783
삼영엠텍(주),54540,Dec-14,75611721
삼영엠텍(주),54540,Dec-15,76315178
삼영엠텍(주),54540,Dec-16,79802755
삼영엠텍(주),54540,Dec-17,83204036
삼영엠텍(주),54540,Dec-18,84943157
삼영이엔씨(주),65570,Dec-10,47848826
삼영이엔씨(주),65570,Dec-11,54496715
삼영이엔씨(주),65570,Dec-12,60407581
삼영이엔씨(주),65570,Dec-13,70093681
삼영이엔씨(주),65570,Dec-14,75518348
삼영이엔씨(주),65570,Dec-15,78931463
삼영이엔씨(주),65570,Dec-16,84151909
삼영이엔씨(주),65570,Dec-17,85434930
삼영이엔씨(주),65570,Dec-18,84600905
삼영전자공업(주),5680,Dec-10,368303695
삼영전자공업(주),5680,Dec-11,383607710
삼영전자공업(주),5680,Dec-12,388655546
삼영전자공업(주),5680,Dec-13,397843471
삼영전자공업(주),5680,Dec-14,411462253
삼영전자공업(주),5680,Dec-15,418083860
삼영전자공업(주),5680,Dec-16,424037985
삼영전자공업(주),5680,Dec-17,432448307
삼영전자공업(주),5680,Dec-18,441218333
삼영화학공업(주),3720,Dec-10,114928706
삼영화학공업(주),3720,Dec-11,132867032
삼영화학공업(주),3720,Dec-12,136230732
삼영화학공업(주),3720,Dec-13,132744718
삼영화학공업(주),3720,Dec-14,120342009
삼영화학공업(주),3720,Dec-15,115882721
삼영화학공업(주),3720,Dec-16,83943283
삼영화학공업(주),3720,Dec-17,53103100
삼영화학공업(주),3720,Dec-18,45858495
삼익티에이치케이(주),4380,Dec-10,98074585
삼익티에이치케이(주),4380,Dec-11,115826049
삼익티에이치케이(주),4380,Dec-12,117953475
삼익티에이치케이(주),4380,Dec-13,130410110
삼익티에이치케이(주),4380,Dec-14,139098573
삼익티에이치케이(주),4380,Dec-15,150488660
삼익티에이치케이(주),4380,Dec-16,159770995
삼익티에이치케이(주),4380,Dec-17,181290292
삼익티에이치케이(주),4380,Dec-18,188059796
삼일제약(주),520,Dec-10,75233218
삼일제약(주),520,Dec-11,68667686
삼일제약(주),520,Dec-12,64032234
삼일제약(주),520,Dec-13,69761408
삼일제약(주),520,Dec-14,55344586
삼일제약(주),520,Dec-15,54399228
삼일제약(주),520,Dec-16,52843645
삼일제약(주),520,Dec-17,51125673
삼일제약(주),520,Dec-18,56137665
삼정펄프(주),9770,Dec-10,114474995
삼정펄프(주),9770,Dec-11,126431672
삼정펄프(주),9770,Dec-12,142025770
삼정펄프(주),9770,Dec-13,152473445
삼정펄프(주),9770,Dec-14,156387367
삼정펄프(주),9770,Dec-15,161873016
삼정펄프(주),9770,Dec-16,177798691
삼정펄프(주),9770,Dec-17,183401955
삼정펄프(주),9770,Dec-18,180345955
삼지전자(주),37460,Dec-10,68457237
삼지전자(주),37460,Dec-11,63499059
삼지전자(주),37460,Dec-12,65837867
삼지전자(주),37460,Dec-13,65677216
삼지전자(주),37460,Dec-14,66260667
삼지전자(주),37460,Dec-15,89105382
삼지전자(주),37460,Dec-16,96882542
삼지전자(주),37460,Dec-17,116829286
삼지전자(주),37460,Dec-18,129979669
삼진제약(주),5500,Dec-10,117259654
삼진제약(주),5500,Dec-11,119879935
삼진제약(주),5500,Dec-12,112739470
삼진제약(주),5500,Dec-13,112982989
삼진제약(주),5500,Dec-14,126041689
삼진제약(주),5500,Dec-15,148063249
삼진제약(주),5500,Dec-16,169694919
삼진제약(주),5500,Dec-17,193467257
삼진제약(주),5500,Dec-18,205319743
삼천당제약(주),250,Dec-10,80827680
삼천당제약(주),250,Dec-11,84091916
삼천당제약(주),250,Dec-12,84408055
삼천당제약(주),250,Dec-13,89615532
삼천당제약(주),250,Dec-14,98954698
삼천당제약(주),250,Dec-15,104836185
삼천당제약(주),250,Dec-16,112070983
삼천당제약(주),250,Dec-17,128377131
삼천당제약(주),250,Dec-18,127339203
삼천리자전거(주),24950,Dec-10,71712783
삼천리자전거(주),24950,Dec-11,71589727
삼천리자전거(주),24950,Dec-12,76789836
삼천리자전거(주),24950,Dec-13,83210553
삼천리자전거(주),24950,Dec-14,91005212
삼천리자전거(주),24950,Dec-15,98722242
삼천리자전거(주),24950,Dec-16,102623124
삼천리자전거(주),24950,Dec-17,104978908
삼천리자전거(주),24950,Dec-18,87226667
삼현철강(주),17480,Dec-10,102945893
삼현철강(주),17480,Dec-11,111873795
삼현철강(주),17480,Dec-12,116446275
삼현철강(주),17480,Dec-13,121490075
삼현철강(주),17480,Dec-14,129740088
삼현철강(주),17480,Dec-15,129104053
삼현철강(주),17480,Dec-16,136447754
삼현철강(주),17480,Dec-17,140290518
삼현철강(주),17480,Dec-18,144874077
삼호개발(주),10960,Dec-10,115702286
삼호개발(주),10960,Dec-11,116149174
삼호개발(주),10960,Dec-12,125317664
삼호개발(주),10960,Dec-13,129113080
삼호개발(주),10960,Dec-14,128405429
삼호개발(주),10960,Dec-15,130973273
삼호개발(주),10960,Dec-16,152238793
삼호개발(주),10960,Dec-17,170785887
삼호개발(주),10960,Dec-18,183976151
삼화왕관(주),4450,Dec-10,91821423
삼화왕관(주),4450,Dec-11,97889921
삼화왕관(주),4450,Dec-12,102180890
삼화왕관(주),4450,Dec-13,107493663
삼화왕관(주),4450,Dec-14,115035231
삼화왕관(주),4450,Dec-15,122897613
삼화왕관(주),4450,Dec-16,128863383
삼화왕관(주),4450,Dec-17,134224624
삼화왕관(주),4450,Dec-18,138911698
삼화전기(주),9470,Dec-10,34798764
삼화전기(주),9470,Dec-11,30664834
삼화전기(주),9470,Dec-12,30027657
삼화전기(주),9470,Dec-13,27179223
삼화전기(주),9470,Dec-14,25939479
삼화전기(주),9470,Dec-15,22710688
삼화전기(주),9470,Dec-16,22040351
삼화전기(주),9470,Dec-17,36617951
삼화전기(주),9470,Dec-18,41995107
삼화전자공업(주),11230,Dec-10,34533270
삼화전자공업(주),11230,Dec-11,32956550
삼화전자공업(주),11230,Dec-12,27071706
삼화전자공업(주),11230,Dec-13,26092939
삼화전자공업(주),11230,Dec-14,9431197
삼화전자공업(주),11230,Dec-15,8344689
삼화전자공업(주),11230,Dec-16,7699694
삼화전자공업(주),11230,Dec-17,3946255
삼화전자공업(주),11230,Dec-18,15366929
삼화콘덴서공업(주),1820,Dec-10,47750852
삼화콘덴서공업(주),1820,Dec-11,46534440
삼화콘덴서공업(주),1820,Dec-12,47965706
삼화콘덴서공업(주),1820,Dec-13,49037555
삼화콘덴서공업(주),1820,Dec-14,39118114
삼화콘덴서공업(주),1820,Dec-15,40588997
삼화콘덴서공업(주),1820,Dec-16,44625106
삼화콘덴서공업(주),1820,Dec-17,59758287
삼화콘덴서공업(주),1820,Dec-18,117305260
삼화페인트공업(주),390,Dec-10,200922171
삼화페인트공업(주),390,Dec-11,205910326
삼화페인트공업(주),390,Dec-12,215353353
삼화페인트공업(주),390,Dec-13,231222196
삼화페인트공업(주),390,Dec-14,245112459
삼화페인트공업(주),390,Dec-15,249542382
삼화페인트공업(주),390,Dec-16,261837426
삼화페인트공업(주),390,Dec-17,266638027
삼화페인트공업(주),390,Dec-18,257962149
상신브레이크(주),41650,Dec-10,76810902
상신브레이크(주),41650,Dec-11,74482896
상신브레이크(주),41650,Dec-12,78765093
상신브레이크(주),41650,Dec-13,93087240
상신브레이크(주),41650,Dec-14,105158329
상신브레이크(주),41650,Dec-15,128022965
상신브레이크(주),41650,Dec-16,151039515
상신브레이크(주),41650,Dec-17,168882798
상신브레이크(주),41650,Dec-18,180877921
상신이디피(주),91580,Dec-10,32556669
상신이디피(주),91580,Dec-11,37973326
상신이디피(주),91580,Dec-12,40057924
상신이디피(주),91580,Dec-13,43768497
상신이디피(주),91580,Dec-14,45940006
상신이디피(주),91580,Dec-15,43463311
상신이디피(주),91580,Dec-16,44398034
상신이디피(주),91580,Dec-17,44844618
상신이디피(주),91580,Dec-18,56891960
상신전자(주),263810,Dec-17,30621821
상신전자(주),263810,Dec-18,32130688
새론오토모티브(주),75180,Dec-10,114129733
새론오토모티브(주),75180,Dec-11,122320673
새론오토모티브(주),75180,Dec-12,126553433
새론오토모티브(주),75180,Dec-13,138197137
새론오토모티브(주),75180,Dec-14,148939660
새론오토모티브(주),75180,Dec-15,162037765
새론오토모티브(주),75180,Dec-16,172736235
새론오토모티브(주),75180,Dec-17,175481555
새론오토모티브(주),75180,Dec-18,181667969
샘표(주),7540,Dec-10,161940107
샘표(주),7540,Dec-11,168557173
샘표(주),7540,Dec-12,143425152
샘표(주),7540,Dec-13,150774994
샘표(주),7540,Dec-14,156937355
샘표(주),7540,Dec-15,158158284
샘표(주),7540,Dec-16,106981114
샘표(주),7540,Dec-17,141491342
샘표(주),7540,Dec-18,150024926
샘표식품(주),248170,Dec-16,103935877
샘표식품(주),248170,Dec-17,115052388
샘표식품(주),248170,Dec-18,131704111
서암기계공업(주),100660,Dec-11,48059185
서암기계공업(주),100660,Dec-12,52527243
서암기계공업(주),100660,Dec-13,54131830
서암기계공업(주),100660,Dec-14,54886328
서암기계공업(주),100660,Dec-15,55289035
서암기계공업(주),100660,Dec-16,55543150
서암기계공업(주),100660,Dec-17,57208351
서암기계공업(주),100660,Dec-18,59979357
서울도시가스(주),17390,Dec-10,613441153
서울도시가스(주),17390,Dec-11,649982944
서울도시가스(주),17390,Dec-12,699597226
서울도시가스(주),17390,Dec-13,755127904
서울도시가스(주),17390,Dec-14,803394815
서울도시가스(주),17390,Dec-15,841450299
서울도시가스(주),17390,Dec-16,869228226
서울도시가스(주),17390,Dec-17,904213985
서울도시가스(주),17390,Dec-18,924758856
서울반도체(주),46890,Dec-10,592458226
서울반도체(주),46890,Dec-11,608869810
서울반도체(주),46890,Dec-12,611069431
서울반도체(주),46890,Dec-13,652293908
서울반도체(주),46890,Dec-14,644281166
서울반도체(주),46890,Dec-15,656453614
서울반도체(주),46890,Dec-16,674406841
서울반도체(주),46890,Dec-17,678020675
서울반도체(주),46890,Dec-18,719380486
서울식품공업(주),4410,Dec-10,23821781
서울식품공업(주),4410,Dec-11,22308619
서울식품공업(주),4410,Dec-12,24258628
서울식품공업(주),4410,Dec-13,25169430
서울식품공업(주),4410,Dec-14,25648146
서울식품공업(주),4410,Dec-15,25915336
서울식품공업(주),4410,Dec-16,26852126
서울식품공업(주),4410,Dec-17,26705206
서울식품공업(주),4410,Dec-18,27544052
서울전자통신(주),27040,Dec-10,61918803
서울전자통신(주),27040,Dec-11,62478583
서울전자통신(주),27040,Dec-12,48668886
서울전자통신(주),27040,Dec-13,58056273
서울전자통신(주),27040,Dec-14,41426119
서울전자통신(주),27040,Dec-15,33004660
서울전자통신(주),27040,Dec-16,40812998
서울전자통신(주),27040,Dec-17,40157273
서울전자통신(주),27040,Dec-18,37915889
서호전기(주),65710,Dec-10,47720402
서호전기(주),65710,Dec-11,45713293
서호전기(주),65710,Dec-12,46353067
서호전기(주),65710,Dec-13,47345530
서호전기(주),65710,Dec-14,49382163
서호전기(주),65710,Dec-15,50552213
서호전기(주),65710,Dec-16,57421546
서호전기(주),65710,Dec-17,59883490
서호전기(주),65710,Dec-18,61658179
선도전기(주),7610,Dec-10,74524197
선도전기(주),7610,Dec-11,70026066
선도전기(주),7610,Dec-12,69227802
선도전기(주),7610,Dec-13,72938458
선도전기(주),7610,Dec-14,71514147
선도전기(주),7610,Dec-15,71009890
선도전기(주),7610,Dec-16,73714393
선도전기(주),7610,Dec-17,79163135
선도전기(주),7610,Dec-18,74670397
성문전자(주),14910,Dec-10,28317595
성문전자(주),14910,Dec-11,32473443
성문전자(주),14910,Dec-12,30469240
성문전자(주),14910,Dec-13,29158539
성문전자(주),14910,Dec-14,26801724
성문전자(주),14910,Dec-15,29031658
성문전자(주),14910,Dec-16,29550287
성문전자(주),14910,Dec-17,30832416
성문전자(주),14910,Dec-18,31588888
성보화학(주),3080,Dec-10,85560983
성보화학(주),3080,Dec-11,85983094
성보화학(주),3080,Dec-12,87537607
성보화학(주),3080,Dec-13,88944332
성보화학(주),3080,Dec-14,90905203
성보화학(주),3080,Dec-15,89679552
성보화학(주),3080,Dec-16,160549720
성보화학(주),3080,Dec-17,161413597
성보화학(주),3080,Dec-18,153688463
성신양회(주),4980,Dec-10,378167334
성신양회(주),4980,Dec-11,338786065
성신양회(주),4980,Dec-12,331253884
성신양회(주),4980,Dec-13,351417424
성신양회(주),4980,Dec-14,346374696
성신양회(주),4980,Dec-15,305191410
성신양회(주),4980,Dec-16,317784014
성신양회(주),4980,Dec-17,373719687
성신양회(주),4980,Dec-18,386825496
성우전자(주),81580,Dec-10,45911424
성우전자(주),81580,Dec-11,50434737
성우전자(주),81580,Dec-12,56726163
성우전자(주),81580,Dec-13,58774835
성우전자(주),81580,Dec-14,65446275
성우전자(주),81580,Dec-15,74634501
성우전자(주),81580,Dec-16,79690491
성우전자(주),81580,Dec-17,79962530
성우전자(주),81580,Dec-18,79435626
성우테크론(주),45300,Dec-10,22375480
성우테크론(주),45300,Dec-11,23883285
성우테크론(주),45300,Dec-12,23588449
성우테크론(주),45300,Dec-13,33580571
